time,"P(B)","P(Q)"
2.298900e-10,7.272463e+00,7.354040e+00
2.299050e-10,7.272463e+00,7.354040e+00
2.299200e-10,7.272463e+00,7.354040e+00
2.299350e-10,7.272463e+00,7.354040e+00
2.299500e-10,7.272463e+00,7.354040e+00
2.299650e-10,7.272463e+00,7.354040e+00
2.299800e-10,7.272463e+00,7.354040e+00
2.299950e-10,7.272463e+00,7.354040e+00
2.300100e-10,7.272463e+00,7.354040e+00
2.300250e-10,7.272463e+00,7.354040e+00
2.300400e-10,7.272463e+00,7.354040e+00
2.300550e-10,7.272463e+00,7.354040e+00
2.300700e-10,7.272463e+00,7.354040e+00
2.300850e-10,7.272463e+00,7.354040e+00
2.301000e-10,7.272463e+00,7.354040e+00
2.301150e-10,7.272463e+00,7.354040e+00
2.301300e-10,7.272463e+00,7.354040e+00
2.301450e-10,7.272463e+00,7.354040e+00
2.301600e-10,7.272463e+00,7.354040e+00
2.301750e-10,7.272463e+00,7.354040e+00
2.301900e-10,7.272463e+00,7.354040e+00
2.302050e-10,7.272463e+00,7.354040e+00
2.302200e-10,7.272463e+00,7.354040e+00
2.302350e-10,7.272463e+00,7.354040e+00
2.302500e-10,7.272463e+00,7.354040e+00
2.302650e-10,7.272463e+00,7.354040e+00
2.302800e-10,7.272463e+00,7.354040e+00
2.302950e-10,7.272463e+00,7.354040e+00
2.303100e-10,7.272463e+00,7.354040e+00
2.303250e-10,7.272463e+00,7.354040e+00
2.303400e-10,7.272463e+00,7.354040e+00
2.303550e-10,7.272463e+00,7.354040e+00
2.303700e-10,7.272463e+00,7.354040e+00
2.303850e-10,7.272463e+00,7.354040e+00
2.304000e-10,7.272463e+00,7.354040e+00
2.304150e-10,7.272463e+00,7.354040e+00
2.304300e-10,7.272463e+00,7.354040e+00
2.304450e-10,7.272463e+00,7.354040e+00
2.304600e-10,7.272463e+00,7.354040e+00
2.304750e-10,7.272463e+00,7.354040e+00
2.304900e-10,7.272463e+00,7.354040e+00
2.305050e-10,7.272463e+00,7.354040e+00
2.305200e-10,7.272463e+00,7.354040e+00
2.305350e-10,7.272463e+00,7.354040e+00
2.305500e-10,7.272463e+00,7.354040e+00
2.305650e-10,7.272463e+00,7.354040e+00
2.305800e-10,7.272463e+00,7.354040e+00
2.305950e-10,7.272463e+00,7.354040e+00
2.306100e-10,7.272463e+00,7.354040e+00
2.306250e-10,7.272463e+00,7.354040e+00
2.306400e-10,7.272463e+00,7.354040e+00
2.306550e-10,7.272463e+00,7.354040e+00
2.306700e-10,7.272463e+00,7.354040e+00
2.306850e-10,7.272463e+00,7.354040e+00
2.307000e-10,7.272463e+00,7.354040e+00
2.307150e-10,7.272463e+00,7.354040e+00
2.307300e-10,7.272463e+00,7.354040e+00
2.307450e-10,7.272463e+00,7.354040e+00
2.307600e-10,7.272463e+00,7.354040e+00
2.307750e-10,7.272463e+00,7.354040e+00
2.307900e-10,7.272463e+00,7.354040e+00
2.308050e-10,7.272463e+00,7.354040e+00
2.308200e-10,7.272463e+00,7.354040e+00
2.308350e-10,7.272463e+00,7.354040e+00
2.308500e-10,7.272463e+00,7.354040e+00
2.308650e-10,7.272463e+00,7.354040e+00
2.308800e-10,7.272463e+00,7.354040e+00
2.308950e-10,7.272463e+00,7.354040e+00
2.309100e-10,7.272463e+00,7.354040e+00
2.309250e-10,7.272463e+00,7.354040e+00
2.309400e-10,7.272463e+00,7.354040e+00
2.309550e-10,7.272463e+00,7.354040e+00
2.309700e-10,7.272463e+00,7.354040e+00
2.309850e-10,7.272463e+00,7.354040e+00
2.310000e-10,7.272463e+00,7.354040e+00
2.310150e-10,7.272463e+00,7.354040e+00
2.310300e-10,7.272463e+00,7.354040e+00
2.310450e-10,7.272463e+00,7.354040e+00
2.310600e-10,7.272463e+00,7.354040e+00
2.310750e-10,7.272463e+00,7.354040e+00
2.310900e-10,7.272463e+00,7.354040e+00
2.311050e-10,7.272463e+00,7.354040e+00
2.311200e-10,7.272463e+00,7.354040e+00
2.311350e-10,7.272463e+00,7.354040e+00
2.311500e-10,7.272463e+00,7.354040e+00
2.311650e-10,7.272463e+00,7.354040e+00
2.311800e-10,7.272463e+00,7.354040e+00
2.311950e-10,7.272463e+00,7.354040e+00
2.312100e-10,7.272463e+00,7.354040e+00
2.312250e-10,7.272463e+00,7.354040e+00
2.312400e-10,7.272463e+00,7.354040e+00
2.312550e-10,7.272463e+00,7.354040e+00
2.312700e-10,7.272463e+00,7.354040e+00
2.312850e-10,7.272463e+00,7.354040e+00
2.313000e-10,7.272463e+00,7.354040e+00
2.313150e-10,7.272463e+00,7.354040e+00
2.313300e-10,7.272463e+00,7.354040e+00
2.313450e-10,7.272463e+00,7.354040e+00
2.313600e-10,7.272463e+00,7.354040e+00
2.313750e-10,7.272463e+00,7.354040e+00
2.313900e-10,7.272463e+00,7.354040e+00
2.314050e-10,7.272463e+00,7.354040e+00
2.314200e-10,7.272463e+00,7.354040e+00
2.314350e-10,7.272463e+00,7.354040e+00
2.314500e-10,7.272463e+00,7.354040e+00
2.314650e-10,7.272463e+00,7.354040e+00
2.314800e-10,7.272463e+00,7.354040e+00
2.314950e-10,7.272463e+00,7.354040e+00
2.315100e-10,7.272463e+00,7.354040e+00
2.315250e-10,7.272463e+00,7.354040e+00
2.315400e-10,7.272463e+00,7.354040e+00
2.315550e-10,7.272463e+00,7.354040e+00
2.315700e-10,7.272463e+00,7.354040e+00
2.315850e-10,7.272463e+00,7.354040e+00
2.316000e-10,7.272463e+00,7.354040e+00
2.316150e-10,7.272463e+00,7.354040e+00
2.316300e-10,7.272463e+00,7.354040e+00
2.316450e-10,7.272463e+00,7.354040e+00
2.316600e-10,7.272463e+00,7.354040e+00
2.316750e-10,7.272463e+00,7.354040e+00
2.316900e-10,7.272463e+00,7.354040e+00
2.317050e-10,7.272463e+00,7.354040e+00
2.317200e-10,7.272463e+00,7.354040e+00
2.317350e-10,7.272463e+00,7.354040e+00
2.317500e-10,7.272463e+00,7.354040e+00
2.317650e-10,7.272463e+00,7.354040e+00
2.317800e-10,7.272463e+00,7.354040e+00
2.317950e-10,7.272463e+00,7.354040e+00
2.318100e-10,7.272463e+00,7.354040e+00
2.318250e-10,7.272463e+00,7.354040e+00
2.318400e-10,7.272463e+00,7.354040e+00
2.318550e-10,7.272463e+00,7.354040e+00
2.318700e-10,7.272463e+00,7.354040e+00
2.318850e-10,7.272463e+00,7.354040e+00
2.319000e-10,7.272463e+00,7.354040e+00
2.319150e-10,7.272463e+00,7.354040e+00
2.319300e-10,7.272463e+00,7.354040e+00
2.319450e-10,7.272463e+00,7.354040e+00
2.319600e-10,7.272463e+00,7.354040e+00
2.319750e-10,7.272463e+00,7.354040e+00
2.319900e-10,7.272463e+00,7.354040e+00
2.320050e-10,7.272463e+00,7.354040e+00
2.320200e-10,7.272463e+00,7.354040e+00
2.320350e-10,7.272463e+00,7.354040e+00
2.320500e-10,7.272463e+00,7.354040e+00
2.320650e-10,7.272463e+00,7.354040e+00
2.320800e-10,7.272463e+00,7.354040e+00
2.320950e-10,7.272463e+00,7.354040e+00
2.321100e-10,7.272463e+00,7.354040e+00
2.321250e-10,7.272463e+00,7.354040e+00
2.321400e-10,7.272463e+00,7.354040e+00
2.321550e-10,7.272463e+00,7.354040e+00
2.321700e-10,7.272463e+00,7.354040e+00
2.321850e-10,7.272463e+00,7.354040e+00
2.322000e-10,7.272463e+00,7.354040e+00
2.322150e-10,7.272463e+00,7.354040e+00
2.322300e-10,7.272463e+00,7.354040e+00
2.322450e-10,7.272463e+00,7.354040e+00
2.322600e-10,7.272463e+00,7.354040e+00
2.322750e-10,7.272463e+00,7.354040e+00
2.322900e-10,7.272463e+00,7.354040e+00
2.323050e-10,7.272463e+00,7.354040e+00
2.323200e-10,7.272463e+00,7.354040e+00
2.323350e-10,7.272463e+00,7.354040e+00
2.323500e-10,7.272463e+00,7.354040e+00
2.323650e-10,7.272463e+00,7.354040e+00
2.323800e-10,7.272463e+00,7.354040e+00
2.323950e-10,7.272463e+00,7.354040e+00
2.324100e-10,7.272463e+00,7.354040e+00
2.324250e-10,7.272463e+00,7.354040e+00
2.324400e-10,7.272463e+00,7.354040e+00
2.324550e-10,7.272463e+00,7.354040e+00
2.324700e-10,7.272463e+00,7.354040e+00
2.324850e-10,7.272463e+00,7.354040e+00
2.325000e-10,7.272463e+00,7.354040e+00
2.325150e-10,7.272463e+00,7.354040e+00
2.325300e-10,7.272463e+00,7.354040e+00
2.325450e-10,7.272463e+00,7.354040e+00
2.325600e-10,7.272463e+00,7.354040e+00
2.325750e-10,7.272463e+00,7.354040e+00
2.325900e-10,7.272463e+00,7.354040e+00
2.326050e-10,7.272463e+00,7.354040e+00
2.326200e-10,7.272463e+00,7.354040e+00
2.326350e-10,7.272463e+00,7.354040e+00
2.326500e-10,7.272463e+00,7.354040e+00
2.326650e-10,7.272463e+00,7.354040e+00
2.326800e-10,7.272463e+00,7.354040e+00
2.326950e-10,7.272463e+00,7.354040e+00
2.327100e-10,7.272463e+00,7.354040e+00
2.327250e-10,7.272463e+00,7.354040e+00
2.327400e-10,7.272463e+00,7.354040e+00
2.327550e-10,7.272463e+00,7.354040e+00
2.327700e-10,7.272463e+00,7.354040e+00
2.327850e-10,7.272463e+00,7.354040e+00
2.328000e-10,7.272463e+00,7.354040e+00
2.328150e-10,7.272463e+00,7.354040e+00
2.328300e-10,7.272463e+00,7.354040e+00
2.328450e-10,7.272463e+00,7.354040e+00
2.328600e-10,7.272463e+00,7.354040e+00
2.328750e-10,7.272463e+00,7.354040e+00
2.328900e-10,7.272463e+00,7.354040e+00
2.329050e-10,7.272463e+00,7.354040e+00
2.329200e-10,7.272463e+00,7.354040e+00
2.329350e-10,7.272463e+00,7.354040e+00
2.329500e-10,7.272463e+00,7.354040e+00
2.329650e-10,7.272463e+00,7.354040e+00
2.329800e-10,7.272463e+00,7.354040e+00
2.329950e-10,7.272463e+00,7.354040e+00
2.330100e-10,7.272463e+00,7.354040e+00
2.330250e-10,7.272463e+00,7.354040e+00
2.330400e-10,7.272463e+00,7.354040e+00
2.330550e-10,7.272463e+00,7.354040e+00
2.330700e-10,7.272463e+00,7.354040e+00
2.330850e-10,7.272463e+00,7.354040e+00
2.331000e-10,7.272463e+00,7.354040e+00
2.331150e-10,7.272463e+00,7.354040e+00
2.331300e-10,7.272463e+00,7.354040e+00
2.331450e-10,7.272463e+00,7.354040e+00
2.331600e-10,7.272463e+00,7.354040e+00
2.331750e-10,7.272463e+00,7.354040e+00
2.331900e-10,7.272463e+00,7.354040e+00
2.332050e-10,7.272463e+00,7.354040e+00
2.332200e-10,7.272463e+00,7.354040e+00
2.332350e-10,7.272463e+00,7.354040e+00
2.332500e-10,7.272463e+00,7.354040e+00
2.332650e-10,7.272463e+00,7.354040e+00
2.332800e-10,7.272463e+00,7.354040e+00
2.332950e-10,7.272463e+00,7.354040e+00
2.333100e-10,7.272463e+00,7.354040e+00
2.333250e-10,7.272463e+00,7.354040e+00
2.333400e-10,7.272463e+00,7.354040e+00
2.333550e-10,7.272463e+00,7.354040e+00
2.333700e-10,7.272463e+00,7.354040e+00
2.333850e-10,7.272463e+00,7.354040e+00
2.334000e-10,7.272463e+00,7.354040e+00
2.334150e-10,7.272463e+00,7.354040e+00
2.334300e-10,7.272463e+00,7.354040e+00
2.334450e-10,7.272463e+00,7.354040e+00
2.334600e-10,7.272463e+00,7.354040e+00
2.334750e-10,7.272463e+00,7.354040e+00
2.334900e-10,7.272463e+00,7.354040e+00
2.335050e-10,7.272463e+00,7.354040e+00
2.335200e-10,7.272463e+00,7.354040e+00
2.335350e-10,7.272463e+00,7.354040e+00
2.335500e-10,7.272463e+00,7.354040e+00
2.335650e-10,7.272463e+00,7.354040e+00
2.335800e-10,7.272463e+00,7.354040e+00
2.335950e-10,7.272463e+00,7.354040e+00
2.336100e-10,7.272463e+00,7.354040e+00
2.336250e-10,7.272463e+00,7.354040e+00
2.336400e-10,7.272463e+00,7.354040e+00
2.336550e-10,7.272463e+00,7.354040e+00
2.336700e-10,7.272463e+00,7.354040e+00
2.336850e-10,7.272463e+00,7.354040e+00
2.337000e-10,7.272463e+00,7.354040e+00
2.337150e-10,7.272463e+00,7.354040e+00
2.337300e-10,7.272463e+00,7.354040e+00
2.337450e-10,7.272463e+00,7.354040e+00
2.337600e-10,7.272463e+00,7.354040e+00
2.337750e-10,7.272463e+00,7.354040e+00
2.337900e-10,7.272463e+00,7.354040e+00
2.338050e-10,7.272463e+00,7.354040e+00
2.338200e-10,7.272463e+00,7.354040e+00
2.338350e-10,7.272463e+00,7.354040e+00
2.338500e-10,7.272463e+00,7.354040e+00
2.338650e-10,7.272463e+00,7.354040e+00
2.338800e-10,7.272463e+00,7.354040e+00
2.338950e-10,7.272463e+00,7.354040e+00
2.339100e-10,7.272463e+00,7.354040e+00
2.339250e-10,7.272463e+00,7.354040e+00
2.339400e-10,7.272463e+00,7.354040e+00
2.339550e-10,7.272463e+00,7.354040e+00
2.339700e-10,7.272463e+00,7.354040e+00
2.339850e-10,7.272463e+00,7.354040e+00
2.340000e-10,7.272463e+00,7.354040e+00
2.340150e-10,7.272463e+00,7.354040e+00
2.340300e-10,7.272463e+00,7.354040e+00
2.340450e-10,7.272463e+00,7.354040e+00
2.340600e-10,7.272463e+00,7.354040e+00
2.340750e-10,7.272463e+00,7.354040e+00
2.340900e-10,7.272463e+00,7.354040e+00
2.341050e-10,7.272463e+00,7.354040e+00
2.341200e-10,7.272463e+00,7.354040e+00
2.341350e-10,7.272463e+00,7.354040e+00
2.341500e-10,7.272463e+00,7.354040e+00
2.341650e-10,7.272463e+00,7.354040e+00
2.341800e-10,7.272463e+00,7.354040e+00
2.341950e-10,7.272463e+00,7.354040e+00
2.342100e-10,7.272463e+00,7.354040e+00
2.342250e-10,7.272463e+00,7.354040e+00
2.342400e-10,7.272463e+00,7.354040e+00
2.342550e-10,7.272463e+00,7.354040e+00
2.342700e-10,7.272463e+00,7.354040e+00
2.342850e-10,7.272463e+00,7.354040e+00
2.343000e-10,7.272463e+00,7.354040e+00
2.343150e-10,7.272463e+00,7.354040e+00
2.343300e-10,7.272463e+00,7.354040e+00
2.343450e-10,7.272463e+00,7.354040e+00
2.343600e-10,7.272463e+00,7.354040e+00
2.343750e-10,7.272463e+00,7.354040e+00
2.343900e-10,7.272463e+00,7.354040e+00
2.344050e-10,7.272463e+00,7.354040e+00
2.344200e-10,7.272463e+00,7.354040e+00
2.344350e-10,7.272463e+00,7.354040e+00
2.344500e-10,7.272463e+00,7.354040e+00
2.344650e-10,7.272463e+00,7.354040e+00
2.344800e-10,7.272463e+00,7.354040e+00
2.344950e-10,7.272463e+00,7.354040e+00
2.345100e-10,7.272463e+00,7.354040e+00
2.345250e-10,7.272463e+00,7.354040e+00
2.345400e-10,7.272463e+00,7.354040e+00
2.345550e-10,7.272463e+00,7.354040e+00
2.345700e-10,7.272463e+00,7.354040e+00
2.345850e-10,7.272463e+00,7.354040e+00
2.346000e-10,7.272463e+00,7.354040e+00
2.346150e-10,7.272463e+00,7.354040e+00
2.346300e-10,7.272463e+00,7.354040e+00
2.346450e-10,7.272463e+00,7.354040e+00
2.346600e-10,7.272463e+00,7.354040e+00
2.346750e-10,7.272463e+00,7.354040e+00
2.346900e-10,7.272463e+00,7.354040e+00
2.347050e-10,7.272463e+00,7.354040e+00
2.347200e-10,7.272463e+00,7.354040e+00
2.347350e-10,7.272463e+00,7.354040e+00
2.347500e-10,7.272463e+00,7.354040e+00
2.347650e-10,7.272463e+00,7.354040e+00
2.347800e-10,7.272463e+00,7.354040e+00
2.347950e-10,7.272463e+00,7.354040e+00
2.348100e-10,7.272463e+00,7.354040e+00
2.348250e-10,7.272463e+00,7.354040e+00
2.348400e-10,7.272463e+00,7.354040e+00
2.348550e-10,7.272463e+00,7.354040e+00
2.348700e-10,7.272463e+00,7.354040e+00
2.348850e-10,7.272463e+00,7.354040e+00
2.349000e-10,7.272463e+00,7.354040e+00
2.349150e-10,7.272463e+00,7.354040e+00
2.349300e-10,7.272463e+00,7.354040e+00
2.349450e-10,7.272463e+00,7.354040e+00
2.349600e-10,7.272463e+00,7.354040e+00
2.349750e-10,7.272463e+00,7.354040e+00
2.349900e-10,7.272463e+00,7.354040e+00
2.350050e-10,7.272463e+00,7.354040e+00
2.350200e-10,7.272463e+00,7.354040e+00
2.350350e-10,7.272463e+00,7.354040e+00
2.350500e-10,7.272463e+00,7.354040e+00
2.350650e-10,7.272463e+00,7.354040e+00
2.350800e-10,7.272463e+00,7.354040e+00
2.350950e-10,7.272463e+00,7.354040e+00
2.351100e-10,7.272463e+00,7.354040e+00
2.351250e-10,7.272463e+00,7.354040e+00
2.351400e-10,7.272463e+00,7.354040e+00
2.351550e-10,7.272463e+00,7.354040e+00
2.351700e-10,7.272463e+00,7.354040e+00
2.351850e-10,7.272463e+00,7.354040e+00
2.352000e-10,7.272463e+00,7.354040e+00
2.352150e-10,7.272463e+00,7.354040e+00
2.352300e-10,7.272463e+00,7.354040e+00
2.352450e-10,7.272463e+00,7.354040e+00
2.352600e-10,7.272463e+00,7.354040e+00
2.352750e-10,7.272463e+00,7.354040e+00
2.352900e-10,7.272463e+00,7.354040e+00
2.353050e-10,7.272463e+00,7.354040e+00
2.353200e-10,7.272463e+00,7.354040e+00
2.353350e-10,7.272463e+00,7.354040e+00
2.353500e-10,7.272463e+00,7.354040e+00
2.353650e-10,7.272463e+00,7.354040e+00
2.353800e-10,7.272463e+00,7.354040e+00
2.353950e-10,7.272463e+00,7.354040e+00
2.354100e-10,7.272463e+00,7.354040e+00
2.354250e-10,7.272463e+00,7.354040e+00
2.354400e-10,7.272463e+00,7.354040e+00
2.354550e-10,7.272463e+00,7.354040e+00
2.354700e-10,7.272463e+00,7.354040e+00
2.354850e-10,7.272463e+00,7.354040e+00
2.355000e-10,7.272463e+00,7.354040e+00
2.355150e-10,7.272463e+00,7.354040e+00
2.355300e-10,7.272463e+00,7.354040e+00
2.355450e-10,7.272463e+00,7.354040e+00
2.355600e-10,7.272463e+00,7.354040e+00
2.355750e-10,7.272463e+00,7.354040e+00
2.355900e-10,7.272463e+00,7.354040e+00
2.356050e-10,7.272463e+00,7.354040e+00
2.356200e-10,7.272463e+00,7.354040e+00
2.356350e-10,7.272463e+00,7.354040e+00
2.356500e-10,7.272463e+00,7.354040e+00
2.356650e-10,7.272463e+00,7.354040e+00
2.356800e-10,7.272463e+00,7.354040e+00
2.356950e-10,7.272463e+00,7.354040e+00
2.357100e-10,7.272463e+00,7.354040e+00
2.357250e-10,7.272463e+00,7.354040e+00
2.357400e-10,7.272463e+00,7.354040e+00
2.357550e-10,7.272463e+00,7.354040e+00
2.357700e-10,7.272463e+00,7.354040e+00
2.357850e-10,7.272463e+00,7.354040e+00
2.358000e-10,7.272463e+00,7.354040e+00
2.358150e-10,7.272463e+00,7.354040e+00
2.358300e-10,7.272463e+00,7.354040e+00
2.358450e-10,7.272463e+00,7.354040e+00
2.358600e-10,7.272463e+00,7.354040e+00
2.358750e-10,7.272463e+00,7.354040e+00
2.358900e-10,7.272463e+00,7.354040e+00
2.359050e-10,7.272463e+00,7.354040e+00
2.359200e-10,7.272463e+00,7.354040e+00
2.359350e-10,7.272463e+00,7.354040e+00
2.359500e-10,7.272463e+00,7.354040e+00
2.359650e-10,7.272463e+00,7.354040e+00
2.359800e-10,7.272463e+00,7.354040e+00
2.359950e-10,7.272463e+00,7.354040e+00
2.360100e-10,7.272463e+00,7.354040e+00
2.360250e-10,7.272463e+00,7.354040e+00
2.360400e-10,7.272463e+00,7.354040e+00
2.360550e-10,7.272463e+00,7.354040e+00
2.360700e-10,7.272463e+00,7.354040e+00
2.360850e-10,7.272463e+00,7.354040e+00
2.361000e-10,7.272463e+00,7.354040e+00
2.361150e-10,7.272463e+00,7.354040e+00
2.361300e-10,7.272463e+00,7.354040e+00
2.361450e-10,7.272463e+00,7.354040e+00
2.361600e-10,7.272463e+00,7.354040e+00
2.361750e-10,7.272463e+00,7.354040e+00
2.361900e-10,7.272463e+00,7.354040e+00
2.362050e-10,7.272463e+00,7.354040e+00
2.362200e-10,7.272463e+00,7.354040e+00
2.362350e-10,7.272463e+00,7.354040e+00
2.362500e-10,7.272463e+00,7.354040e+00
2.362650e-10,7.272463e+00,7.354040e+00
2.362800e-10,7.272463e+00,7.354040e+00
2.362950e-10,7.272463e+00,7.354040e+00
2.363100e-10,7.272463e+00,7.354040e+00
2.363250e-10,7.272463e+00,7.354040e+00
2.363400e-10,7.272463e+00,7.354040e+00
2.363550e-10,7.272463e+00,7.354040e+00
2.363700e-10,7.272463e+00,7.354040e+00
2.363850e-10,7.272463e+00,7.354040e+00
2.364000e-10,7.272463e+00,7.354040e+00
2.364150e-10,7.272463e+00,7.354040e+00
2.364300e-10,7.272463e+00,7.354040e+00
2.364450e-10,7.272463e+00,7.354040e+00
2.364600e-10,7.272463e+00,7.354040e+00
2.364750e-10,7.272463e+00,7.354040e+00
2.364900e-10,7.272463e+00,7.354040e+00
2.365050e-10,7.272463e+00,7.354040e+00
2.365200e-10,7.272463e+00,7.354040e+00
2.365350e-10,7.272463e+00,7.354040e+00
2.365500e-10,7.272463e+00,7.354040e+00
2.365650e-10,7.272463e+00,7.354040e+00
2.365800e-10,7.272463e+00,7.354040e+00
2.365950e-10,7.272463e+00,7.354040e+00
2.366100e-10,7.272463e+00,7.354040e+00
2.366250e-10,7.272463e+00,7.354040e+00
2.366400e-10,7.272463e+00,7.354040e+00
2.366550e-10,7.272463e+00,7.354040e+00
2.366700e-10,7.272463e+00,7.354040e+00
2.366850e-10,7.272463e+00,7.354040e+00
2.367000e-10,7.272463e+00,7.354040e+00
2.367150e-10,7.272463e+00,7.354040e+00
2.367300e-10,7.272463e+00,7.354040e+00
2.367450e-10,7.272463e+00,7.354040e+00
2.367600e-10,7.272463e+00,7.354040e+00
2.367750e-10,7.272463e+00,7.354040e+00
2.367900e-10,7.272463e+00,7.354040e+00
2.368050e-10,7.272463e+00,7.354040e+00
2.368200e-10,7.272463e+00,7.354040e+00
2.368350e-10,7.272463e+00,7.354040e+00
2.368500e-10,7.272463e+00,7.354040e+00
2.368650e-10,7.272463e+00,7.354040e+00
2.368800e-10,7.272463e+00,7.354040e+00
2.368950e-10,7.272463e+00,7.354040e+00
2.369100e-10,7.272463e+00,7.354040e+00
2.369250e-10,7.272463e+00,7.354040e+00
2.369400e-10,7.272463e+00,7.354040e+00
2.369550e-10,7.272463e+00,7.354040e+00
2.369700e-10,7.272463e+00,7.354040e+00
2.369850e-10,7.272463e+00,7.354040e+00
2.370000e-10,7.272463e+00,7.354040e+00
2.370150e-10,7.272463e+00,7.354040e+00
2.370300e-10,7.272463e+00,7.354040e+00
2.370450e-10,7.272463e+00,7.354040e+00
2.370600e-10,7.272463e+00,7.354040e+00
2.370750e-10,7.272463e+00,7.354040e+00
2.370900e-10,7.272463e+00,7.354040e+00
2.371050e-10,7.272463e+00,7.354040e+00
2.371200e-10,7.272463e+00,7.354040e+00
2.371350e-10,7.272463e+00,7.354040e+00
2.371500e-10,7.272463e+00,7.354040e+00
2.371650e-10,7.272463e+00,7.354040e+00
2.371800e-10,7.272463e+00,7.354040e+00
2.371950e-10,7.272463e+00,7.354040e+00
2.372100e-10,7.272463e+00,7.354040e+00
2.372250e-10,7.272463e+00,7.354040e+00
2.372400e-10,7.272463e+00,7.354040e+00
2.372550e-10,7.272463e+00,7.354040e+00
2.372700e-10,7.272463e+00,7.354040e+00
2.372850e-10,7.272463e+00,7.354040e+00
2.373000e-10,7.272463e+00,7.354040e+00
2.373150e-10,7.272463e+00,7.354040e+00
2.373300e-10,7.272463e+00,7.354040e+00
2.373450e-10,7.272463e+00,7.354040e+00
2.373600e-10,7.272463e+00,7.354040e+00
2.373750e-10,7.272463e+00,7.354040e+00
2.373900e-10,7.272463e+00,7.354040e+00
2.374050e-10,7.272463e+00,7.354040e+00
2.374200e-10,7.272463e+00,7.354040e+00
2.374350e-10,7.272463e+00,7.354040e+00
2.374500e-10,7.272463e+00,7.354040e+00
2.374650e-10,7.272463e+00,7.354040e+00
2.374800e-10,7.272463e+00,7.354040e+00
2.374950e-10,7.272463e+00,7.354040e+00
2.375100e-10,7.272463e+00,7.354040e+00
2.375250e-10,7.272463e+00,7.354040e+00
2.375400e-10,7.272463e+00,7.354040e+00
2.375550e-10,7.272463e+00,7.354040e+00
2.375700e-10,7.272463e+00,7.354040e+00
2.375850e-10,7.272463e+00,7.354040e+00
2.376000e-10,7.272463e+00,7.354040e+00
2.376150e-10,7.272463e+00,7.354040e+00
2.376300e-10,7.272463e+00,7.354040e+00
2.376450e-10,7.272463e+00,7.354040e+00
2.376600e-10,7.272463e+00,7.354040e+00
2.376750e-10,7.272463e+00,7.354040e+00
2.376900e-10,7.272463e+00,7.354040e+00
2.377050e-10,7.272463e+00,7.354040e+00
2.377200e-10,7.272463e+00,7.354040e+00
2.377350e-10,7.272463e+00,7.354040e+00
2.377500e-10,7.272463e+00,7.354040e+00
2.377650e-10,7.272463e+00,7.354040e+00
2.377800e-10,7.272463e+00,7.354040e+00
2.377950e-10,7.272463e+00,7.354040e+00
2.378100e-10,7.272463e+00,7.354040e+00
2.378250e-10,7.272463e+00,7.354040e+00
2.378400e-10,7.272463e+00,7.354040e+00
2.378550e-10,7.272463e+00,7.354040e+00
2.378700e-10,7.272463e+00,7.354040e+00
2.378850e-10,7.272463e+00,7.354040e+00
2.379000e-10,7.272463e+00,7.354040e+00
2.379150e-10,7.272463e+00,7.354040e+00
2.379300e-10,7.272463e+00,7.354040e+00
2.379450e-10,7.272463e+00,7.354040e+00
2.379600e-10,7.272463e+00,7.354040e+00
2.379750e-10,7.272463e+00,7.354040e+00
2.379900e-10,7.272463e+00,7.354040e+00
2.380050e-10,7.272463e+00,7.354040e+00
2.380200e-10,7.272463e+00,7.354040e+00
2.380350e-10,7.272463e+00,7.354040e+00
2.380500e-10,7.272463e+00,7.354040e+00
2.380650e-10,7.272463e+00,7.354040e+00
2.380800e-10,7.272463e+00,7.354040e+00
2.380950e-10,7.272463e+00,7.354040e+00
2.381100e-10,7.272463e+00,7.354040e+00
2.381250e-10,7.272463e+00,7.354040e+00
2.381400e-10,7.272463e+00,7.354040e+00
2.381550e-10,7.272463e+00,7.354040e+00
2.381700e-10,7.272463e+00,7.354040e+00
2.381850e-10,7.272463e+00,7.354040e+00
2.382000e-10,7.272463e+00,7.354040e+00
2.382150e-10,7.272463e+00,7.354040e+00
2.382300e-10,7.272463e+00,7.354040e+00
2.382450e-10,7.272463e+00,7.354040e+00
2.382600e-10,7.272463e+00,7.354040e+00
2.382750e-10,7.272463e+00,7.354040e+00
2.382900e-10,7.272463e+00,7.354040e+00
2.383050e-10,7.272463e+00,7.354040e+00
2.383200e-10,7.272463e+00,7.354040e+00
2.383350e-10,7.272463e+00,7.354040e+00
2.383500e-10,7.272463e+00,7.354040e+00
2.383650e-10,7.272463e+00,7.354040e+00
2.383800e-10,7.272463e+00,7.354040e+00
2.383950e-10,7.272463e+00,7.354040e+00
2.384100e-10,7.272463e+00,7.354040e+00
2.384250e-10,7.272463e+00,7.354040e+00
2.384400e-10,7.272463e+00,7.354040e+00
2.384550e-10,7.272463e+00,7.354040e+00
2.384700e-10,7.272463e+00,7.354040e+00
2.384850e-10,7.272463e+00,7.354040e+00
2.385000e-10,7.272463e+00,7.354040e+00
2.385150e-10,7.272463e+00,7.354040e+00
2.385300e-10,7.272463e+00,7.354040e+00
2.385450e-10,7.272463e+00,7.354040e+00
2.385600e-10,7.272463e+00,7.354040e+00
2.385750e-10,7.272463e+00,7.354040e+00
2.385900e-10,7.272463e+00,7.354040e+00
2.386050e-10,7.272463e+00,7.354040e+00
