time,"P(B5)"
6.913000e-11,2.823618e-01
6.914000e-11,2.823616e-01
6.915000e-11,2.823615e-01
6.916000e-11,2.823613e-01
6.917000e-11,2.823612e-01
6.918000e-11,2.823610e-01
6.919000e-11,2.823609e-01
6.920000e-11,2.823607e-01
6.921000e-11,2.823606e-01
6.922000e-11,2.823604e-01
6.923000e-11,2.823603e-01
6.924000e-11,2.823601e-01
6.925000e-11,2.823600e-01
6.926000e-11,2.823598e-01
6.927000e-11,2.823597e-01
6.928000e-11,2.823596e-01
6.929000e-11,2.823594e-01
6.930000e-11,2.823593e-01
6.931000e-11,2.823591e-01
6.932000e-11,2.823590e-01
6.933000e-11,2.823588e-01
6.934000e-11,2.823587e-01
6.935000e-11,2.823585e-01
6.936000e-11,2.823584e-01
6.937000e-11,2.823582e-01
6.938000e-11,2.823581e-01
6.939000e-11,2.823579e-01
6.940000e-11,2.823578e-01
6.941000e-11,2.823577e-01
6.942000e-11,2.823575e-01
6.943000e-11,2.823574e-01
6.944000e-11,2.823572e-01
6.945000e-11,2.823571e-01
6.946000e-11,2.823569e-01
6.947000e-11,2.823568e-01
6.948000e-11,2.823566e-01
6.949000e-11,2.823565e-01
6.950000e-11,2.823564e-01
6.951000e-11,2.823562e-01
6.952000e-11,2.823561e-01
6.953000e-11,2.823559e-01
6.954000e-11,2.823558e-01
6.955000e-11,2.823556e-01
6.956000e-11,2.823555e-01
6.957000e-11,2.823553e-01
6.958000e-11,2.823552e-01
6.959000e-11,2.823551e-01
6.960000e-11,2.823549e-01
6.961000e-11,2.823548e-01
6.962000e-11,2.823546e-01
6.963000e-11,2.823545e-01
6.964000e-11,2.823543e-01
6.965000e-11,2.823542e-01
6.966000e-11,2.823541e-01
6.967000e-11,2.823539e-01
6.968000e-11,2.823538e-01
6.969000e-11,2.823536e-01
6.970000e-11,2.823535e-01
6.971000e-11,2.823534e-01
6.972000e-11,2.823532e-01
6.973000e-11,2.823531e-01
6.974000e-11,2.823529e-01
6.975000e-11,2.823528e-01
6.976000e-11,2.823526e-01
6.977000e-11,2.823525e-01
6.978000e-11,2.823524e-01
6.979000e-11,2.823522e-01
6.980000e-11,2.823521e-01
6.981000e-11,2.823519e-01
6.982000e-11,2.823518e-01
6.983000e-11,2.823517e-01
6.984000e-11,2.823515e-01
6.985000e-11,2.823514e-01
6.986000e-11,2.823512e-01
6.987000e-11,2.823511e-01
6.988000e-11,2.823510e-01
6.989000e-11,2.823508e-01
6.990000e-11,2.823507e-01
6.991000e-11,2.823505e-01
6.992000e-11,2.823504e-01
6.993000e-11,2.823503e-01
6.994000e-11,2.823501e-01
6.995000e-11,2.823500e-01
6.996000e-11,2.823499e-01
6.997000e-11,2.823497e-01
6.998000e-11,2.823496e-01
6.999000e-11,2.823494e-01
7.000000e-11,2.823493e-01
7.001000e-11,2.823492e-01
7.002000e-11,2.823490e-01
7.003000e-11,2.823489e-01
7.004000e-11,2.823487e-01
7.005000e-11,2.823486e-01
7.006000e-11,2.823485e-01
7.007000e-11,2.823483e-01
7.008000e-11,2.823482e-01
7.009000e-11,2.823481e-01
7.010000e-11,2.823479e-01
7.011000e-11,2.823478e-01
7.012000e-11,2.823476e-01
7.013000e-11,2.823475e-01
7.014000e-11,2.823474e-01
7.015000e-11,2.823472e-01
7.016000e-11,2.823471e-01
7.017000e-11,2.823470e-01
7.018000e-11,2.823468e-01
7.019000e-11,2.823467e-01
7.020000e-11,2.823465e-01
7.021000e-11,2.823464e-01
7.022000e-11,2.823463e-01
7.023000e-11,2.823461e-01
7.024000e-11,2.823460e-01
7.025000e-11,2.823459e-01
7.026000e-11,2.823457e-01
7.027000e-11,2.823456e-01
7.028000e-11,2.823455e-01
7.029000e-11,2.823453e-01
7.030000e-11,2.823452e-01
7.031000e-11,2.823451e-01
7.032000e-11,2.823449e-01
7.033000e-11,2.823448e-01
7.034000e-11,2.823447e-01
7.035000e-11,2.823445e-01
7.036000e-11,2.823444e-01
7.037000e-11,2.823442e-01
7.038000e-11,2.823441e-01
7.039000e-11,2.823440e-01
7.040000e-11,2.823438e-01
7.041000e-11,2.823437e-01
7.042000e-11,2.823436e-01
7.043000e-11,2.823434e-01
7.044000e-11,2.823433e-01
7.045000e-11,2.823432e-01
7.046000e-11,2.823430e-01
7.047000e-11,2.823429e-01
7.048000e-11,2.823428e-01
7.049000e-11,2.823426e-01
7.050000e-11,2.823425e-01
7.051000e-11,2.823424e-01
7.052000e-11,2.823422e-01
7.053000e-11,2.823421e-01
7.054000e-11,2.823420e-01
7.055000e-11,2.823418e-01
7.056000e-11,2.823417e-01
7.057000e-11,2.823416e-01
7.058000e-11,2.823414e-01
7.059000e-11,2.823413e-01
7.060000e-11,2.823412e-01
7.061000e-11,2.823411e-01
7.062000e-11,2.823409e-01
7.063000e-11,2.823408e-01
7.064000e-11,2.823407e-01
7.065000e-11,2.823405e-01
7.066000e-11,2.823404e-01
7.067000e-11,2.823403e-01
7.068000e-11,2.823401e-01
7.069000e-11,2.823400e-01
7.070000e-11,2.823399e-01
7.071000e-11,2.823397e-01
7.072000e-11,2.823396e-01
7.073000e-11,2.823395e-01
7.074000e-11,2.823393e-01
7.075000e-11,2.823392e-01
7.076000e-11,2.823391e-01
7.077000e-11,2.823390e-01
7.078000e-11,2.823388e-01
7.079000e-11,2.823387e-01
7.080000e-11,2.823386e-01
7.081000e-11,2.823384e-01
7.082000e-11,2.823383e-01
7.083000e-11,2.823382e-01
7.084000e-11,2.823380e-01
7.085000e-11,2.823379e-01
7.086000e-11,2.823378e-01
7.087000e-11,2.823377e-01
7.088000e-11,2.823375e-01
7.089000e-11,2.823374e-01
7.090000e-11,2.823373e-01
7.091000e-11,2.823371e-01
7.092000e-11,2.823370e-01
7.093000e-11,2.823369e-01
7.094000e-11,2.823368e-01
7.095000e-11,2.823366e-01
7.096000e-11,2.823365e-01
7.097000e-11,2.823364e-01
7.098000e-11,2.823362e-01
7.099000e-11,2.823361e-01
7.100000e-11,2.823360e-01
7.101000e-11,2.823359e-01
7.102000e-11,2.823357e-01
7.103000e-11,2.823356e-01
7.104000e-11,2.823355e-01
7.105000e-11,2.823354e-01
7.106000e-11,2.823352e-01
7.107000e-11,2.823351e-01
7.108000e-11,2.823350e-01
7.109000e-11,2.823348e-01
7.110000e-11,2.823347e-01
7.111000e-11,2.823346e-01
7.112000e-11,2.823345e-01
7.113000e-11,2.823343e-01
7.114000e-11,2.823342e-01
7.115000e-11,2.823341e-01
7.116000e-11,2.823340e-01
7.117000e-11,2.823338e-01
7.118000e-11,2.823337e-01
7.119000e-11,2.823336e-01
7.120000e-11,2.823335e-01
7.121000e-11,2.823333e-01
7.122000e-11,2.823332e-01
7.123000e-11,2.823331e-01
7.124000e-11,2.823329e-01
7.125000e-11,2.823328e-01
7.126000e-11,2.823327e-01
7.127000e-11,2.823326e-01
7.128000e-11,2.823324e-01
7.129000e-11,2.823323e-01
7.130000e-11,2.823322e-01
7.131000e-11,2.823321e-01
7.132000e-11,2.823319e-01
7.133000e-11,2.823318e-01
7.134000e-11,2.823317e-01
7.135000e-11,2.823316e-01
7.136000e-11,2.823315e-01
7.137000e-11,2.823313e-01
7.138000e-11,2.823312e-01
7.139000e-11,2.823311e-01
7.140000e-11,2.823310e-01
7.141000e-11,2.823308e-01
7.142000e-11,2.823307e-01
7.143000e-11,2.823306e-01
7.144000e-11,2.823305e-01
7.145000e-11,2.823303e-01
7.146000e-11,2.823302e-01
7.147000e-11,2.823301e-01
7.148000e-11,2.823300e-01
7.149000e-11,2.823298e-01
7.150000e-11,2.823297e-01
7.151000e-11,2.823296e-01
7.152000e-11,2.823295e-01
7.153000e-11,2.823294e-01
7.154000e-11,2.823292e-01
7.155000e-11,2.823291e-01
7.156000e-11,2.823290e-01
7.157000e-11,2.823289e-01
7.158000e-11,2.823287e-01
7.159000e-11,2.823286e-01
7.160000e-11,2.823285e-01
7.161000e-11,2.823284e-01
7.162000e-11,2.823283e-01
7.163000e-11,2.823281e-01
7.164000e-11,2.823280e-01
7.165000e-11,2.823279e-01
7.166000e-11,2.823278e-01
7.167000e-11,2.823276e-01
7.168000e-11,2.823275e-01
7.169000e-11,2.823274e-01
7.170000e-11,2.823273e-01
7.171000e-11,2.823272e-01
7.172000e-11,2.823270e-01
7.173000e-11,2.823269e-01
7.174000e-11,2.823268e-01
7.175000e-11,2.823267e-01
7.176000e-11,2.823266e-01
7.177000e-11,2.823264e-01
7.178000e-11,2.823263e-01
7.179000e-11,2.823262e-01
7.180000e-11,2.823261e-01
7.181000e-11,2.823260e-01
7.182000e-11,2.823258e-01
7.183000e-11,2.823257e-01
7.184000e-11,2.823256e-01
7.185000e-11,2.823255e-01
7.186000e-11,2.823254e-01
7.187000e-11,2.823252e-01
7.188000e-11,2.823251e-01
7.189000e-11,2.823250e-01
7.190000e-11,2.823249e-01
7.191000e-11,2.823248e-01
7.192000e-11,2.823246e-01
7.193000e-11,2.823245e-01
7.194000e-11,2.823244e-01
7.195000e-11,2.823243e-01
7.196000e-11,2.823242e-01
7.197000e-11,2.823240e-01
7.198000e-11,2.823239e-01
7.199000e-11,2.823238e-01
7.200000e-11,2.823237e-01
7.201000e-11,2.823236e-01
7.202000e-11,2.823235e-01
7.203000e-11,2.823233e-01
7.204000e-11,2.823232e-01
7.205000e-11,2.823231e-01
7.206000e-11,2.823230e-01
7.207000e-11,2.823229e-01
7.208000e-11,2.823228e-01
7.209000e-11,2.823226e-01
7.210000e-11,2.823225e-01
7.211000e-11,2.823224e-01
7.212000e-11,2.823223e-01
7.213000e-11,2.823222e-01
7.214000e-11,2.823220e-01
7.215000e-11,2.823219e-01
7.216000e-11,2.823218e-01
7.217000e-11,2.823217e-01
7.218000e-11,2.823216e-01
7.219000e-11,2.823215e-01
7.220000e-11,2.823214e-01
7.221000e-11,2.823212e-01
7.222000e-11,2.823211e-01
7.223000e-11,2.823210e-01
7.224000e-11,2.823209e-01
7.225000e-11,2.823208e-01
7.226000e-11,2.823207e-01
7.227000e-11,2.823205e-01
7.228000e-11,2.823204e-01
7.229000e-11,2.823203e-01
7.230000e-11,2.823202e-01
7.231000e-11,2.823201e-01
7.232000e-11,2.823200e-01
7.233000e-11,2.823198e-01
7.234000e-11,2.823197e-01
7.235000e-11,2.823196e-01
7.236000e-11,2.823195e-01
7.237000e-11,2.823194e-01
7.238000e-11,2.823193e-01
7.239000e-11,2.823192e-01
7.240000e-11,2.823190e-01
7.241000e-11,2.823189e-01
7.242000e-11,2.823188e-01
7.243000e-11,2.823187e-01
7.244000e-11,2.823186e-01
7.245000e-11,2.823185e-01
7.246000e-11,2.823184e-01
7.247000e-11,2.823182e-01
7.248000e-11,2.823181e-01
7.249000e-11,2.823180e-01
7.250000e-11,2.823179e-01
7.251000e-11,2.823178e-01
7.252000e-11,2.823177e-01
7.253000e-11,2.823176e-01
7.254000e-11,2.823174e-01
7.255000e-11,2.823173e-01
7.256000e-11,2.823172e-01
7.257000e-11,2.823171e-01
7.258000e-11,2.823170e-01
7.259000e-11,2.823169e-01
7.260000e-11,2.823168e-01
7.261000e-11,2.823167e-01
7.262000e-11,2.823165e-01
7.263000e-11,2.823164e-01
7.264000e-11,2.823163e-01
7.265000e-11,2.823162e-01
7.266000e-11,2.823161e-01
7.267000e-11,2.823160e-01
7.268000e-11,2.823159e-01
7.269000e-11,2.823158e-01
7.270000e-11,2.823156e-01
7.271000e-11,2.823155e-01
7.272000e-11,2.823154e-01
7.273000e-11,2.823153e-01
7.274000e-11,2.823152e-01
7.275000e-11,2.823151e-01
7.276000e-11,2.823150e-01
7.277000e-11,2.823149e-01
7.278000e-11,2.823148e-01
7.279000e-11,2.823146e-01
7.280000e-11,2.823145e-01
7.281000e-11,2.823144e-01
7.282000e-11,2.823143e-01
7.283000e-11,2.823142e-01
7.284000e-11,2.823141e-01
7.285000e-11,2.823140e-01
7.286000e-11,2.823139e-01
7.287000e-11,2.823138e-01
7.288000e-11,2.823137e-01
7.289000e-11,2.823135e-01
7.290000e-11,2.823134e-01
7.291000e-11,2.823133e-01
7.292000e-11,2.823132e-01
7.293000e-11,2.823131e-01
7.294000e-11,2.823130e-01
7.295000e-11,2.823129e-01
7.296000e-11,2.823128e-01
7.297000e-11,2.823127e-01
7.298000e-11,2.823126e-01
7.299000e-11,2.823124e-01
7.300000e-11,2.823123e-01
7.301000e-11,2.823122e-01
7.302000e-11,2.823121e-01
7.303000e-11,2.823120e-01
7.304000e-11,2.823119e-01
7.305000e-11,2.823118e-01
7.306000e-11,2.823117e-01
7.307000e-11,2.823116e-01
7.308000e-11,2.823115e-01
7.309000e-11,2.823114e-01
7.310000e-11,2.823112e-01
7.311000e-11,2.823111e-01
7.312000e-11,2.823110e-01
7.313000e-11,2.823109e-01
7.314000e-11,2.823108e-01
7.315000e-11,2.823107e-01
7.316000e-11,2.823106e-01
7.317000e-11,2.823105e-01
7.318000e-11,2.823104e-01
7.319000e-11,2.823103e-01
7.320000e-11,2.823102e-01
7.321000e-11,2.823101e-01
7.322000e-11,2.823100e-01
7.323000e-11,2.823098e-01
7.324000e-11,2.823097e-01
7.325000e-11,2.823096e-01
7.326000e-11,2.823095e-01
7.327000e-11,2.823094e-01
7.328000e-11,2.823093e-01
7.329000e-11,2.823092e-01
7.330000e-11,2.823091e-01
7.331000e-11,2.823090e-01
7.332000e-11,2.823089e-01
7.333000e-11,2.823088e-01
7.334000e-11,2.823087e-01
7.335000e-11,2.823086e-01
7.336000e-11,2.823085e-01
7.337000e-11,2.823084e-01
7.338000e-11,2.823082e-01
7.339000e-11,2.823081e-01
7.340000e-11,2.823080e-01
7.341000e-11,2.823079e-01
7.342000e-11,2.823078e-01
7.343000e-11,2.823077e-01
7.344000e-11,2.823076e-01
7.345000e-11,2.823075e-01
7.346000e-11,2.823074e-01
7.347000e-11,2.823073e-01
7.348000e-11,2.823072e-01
7.349000e-11,2.823071e-01
7.350000e-11,2.823070e-01
7.351000e-11,2.823069e-01
7.352000e-11,2.823068e-01
7.353000e-11,2.823067e-01
7.354000e-11,2.823066e-01
7.355000e-11,2.823065e-01
7.356000e-11,2.823064e-01
7.357000e-11,2.823062e-01
7.358000e-11,2.823061e-01
7.359000e-11,2.823060e-01
7.360000e-11,2.823059e-01
7.361000e-11,2.823058e-01
7.362000e-11,2.823057e-01
7.363000e-11,2.823056e-01
7.364000e-11,2.823055e-01
7.365000e-11,2.823054e-01
7.366000e-11,2.823053e-01
7.367000e-11,2.823052e-01
7.368000e-11,2.823051e-01
7.369000e-11,2.823050e-01
7.370000e-11,2.823049e-01
7.371000e-11,2.823048e-01
7.372000e-11,2.823047e-01
7.373000e-11,2.823046e-01
7.374000e-11,2.823045e-01
7.375000e-11,2.823044e-01
7.376000e-11,2.823043e-01
7.377000e-11,2.823042e-01
7.378000e-11,2.823041e-01
7.379000e-11,2.823040e-01
7.380000e-11,2.823039e-01
7.381000e-11,2.823038e-01
7.382000e-11,2.823037e-01
7.383000e-11,2.823036e-01
7.384000e-11,2.823035e-01
7.385000e-11,2.823034e-01
7.386000e-11,2.823033e-01
7.387000e-11,2.823032e-01
7.388000e-11,2.823031e-01
7.389000e-11,2.823030e-01
7.390000e-11,2.823028e-01
7.391000e-11,2.823027e-01
7.392000e-11,2.823026e-01
7.393000e-11,2.823025e-01
7.394000e-11,2.823024e-01
7.395000e-11,2.823023e-01
7.396000e-11,2.823022e-01
7.397000e-11,2.823021e-01
7.398000e-11,2.823020e-01
7.399000e-11,2.823019e-01
7.400000e-11,2.823018e-01
7.401000e-11,2.823017e-01
7.402000e-11,2.823016e-01
7.403000e-11,2.823015e-01
7.404000e-11,2.823014e-01
7.405000e-11,2.823013e-01
7.406000e-11,2.823012e-01
7.407000e-11,2.823011e-01
7.408000e-11,2.823010e-01
7.409000e-11,2.823009e-01
7.410000e-11,2.823008e-01
7.411000e-11,2.823007e-01
7.412000e-11,2.823006e-01
7.413000e-11,2.823005e-01
7.414000e-11,2.823004e-01
7.415000e-11,2.823003e-01
7.416000e-11,2.823002e-01
7.417000e-11,2.823001e-01
7.418000e-11,2.823000e-01
7.419000e-11,2.822999e-01
7.420000e-11,2.822998e-01
7.421000e-11,2.822997e-01
7.422000e-11,2.822996e-01
7.423000e-11,2.822995e-01
7.424000e-11,2.822994e-01
7.425000e-11,2.822993e-01
7.426000e-11,2.822992e-01
7.427000e-11,2.822991e-01
7.428000e-11,2.822990e-01
7.429000e-11,2.822989e-01
7.430000e-11,2.822988e-01
7.431000e-11,2.822987e-01
7.432000e-11,2.822986e-01
7.433000e-11,2.822985e-01
7.434000e-11,2.822985e-01
7.435000e-11,2.822984e-01
7.436000e-11,2.822983e-01
7.437000e-11,2.822982e-01
7.438000e-11,2.822981e-01
7.439000e-11,2.822980e-01
7.440000e-11,2.822979e-01
7.441000e-11,2.822978e-01
7.442000e-11,2.822977e-01
7.443000e-11,2.822976e-01
7.444000e-11,2.822975e-01
7.445000e-11,2.822974e-01
7.446000e-11,2.822973e-01
7.447000e-11,2.822972e-01
7.448000e-11,2.822971e-01
7.449000e-11,2.822970e-01
7.450000e-11,2.822969e-01
7.451000e-11,2.822968e-01
7.452000e-11,2.822967e-01
7.453000e-11,2.822966e-01
7.454000e-11,2.822965e-01
7.455000e-11,2.822964e-01
7.456000e-11,2.822963e-01
7.457000e-11,2.822962e-01
7.458000e-11,2.822961e-01
7.459000e-11,2.822960e-01
7.460000e-11,2.822959e-01
7.461000e-11,2.822958e-01
7.462000e-11,2.822957e-01
7.463000e-11,2.822956e-01
7.464000e-11,2.822955e-01
7.465000e-11,2.822954e-01
7.466000e-11,2.822953e-01
7.467000e-11,2.822953e-01
7.468000e-11,2.822952e-01
7.469000e-11,2.822951e-01
7.470000e-11,2.822950e-01
7.471000e-11,2.822949e-01
7.472000e-11,2.822948e-01
7.473000e-11,2.822947e-01
7.474000e-11,2.822946e-01
7.475000e-11,2.822945e-01
7.476000e-11,2.822944e-01
7.477000e-11,2.822943e-01
7.478000e-11,2.822942e-01
7.479000e-11,2.822941e-01
7.480000e-11,2.822940e-01
7.481000e-11,2.822939e-01
7.482000e-11,2.822938e-01
7.483000e-11,2.822937e-01
7.484000e-11,2.822936e-01
7.485000e-11,2.822935e-01
7.486000e-11,2.822934e-01
7.487000e-11,2.822934e-01
7.488000e-11,2.822933e-01
7.489000e-11,2.822932e-01
7.490000e-11,2.822931e-01
7.491000e-11,2.822930e-01
7.492000e-11,2.822929e-01
7.493000e-11,2.822928e-01
7.494000e-11,2.822927e-01
7.495000e-11,2.822926e-01
7.496000e-11,2.822925e-01
7.497000e-11,2.822924e-01
7.498000e-11,2.822923e-01
7.499000e-11,2.822922e-01
7.500000e-11,2.822921e-01
7.501000e-11,2.822920e-01
7.502000e-11,2.822919e-01
7.503000e-11,2.822919e-01
7.504000e-11,2.822918e-01
7.505000e-11,2.822917e-01
7.506000e-11,2.822916e-01
7.507000e-11,2.822915e-01
7.508000e-11,2.822914e-01
7.509000e-11,2.822913e-01
7.510000e-11,2.822912e-01
7.511000e-11,2.822911e-01
7.512000e-11,2.822910e-01
7.513000e-11,2.822909e-01
7.514000e-11,2.822908e-01
7.515000e-11,2.822907e-01
7.516000e-11,2.822907e-01
7.517000e-11,2.822906e-01
7.518000e-11,2.822905e-01
7.519000e-11,2.822904e-01
7.520000e-11,2.822903e-01
7.521000e-11,2.822902e-01
7.522000e-11,2.822901e-01
7.523000e-11,2.822900e-01
7.524000e-11,2.822899e-01
7.525000e-11,2.822898e-01
7.526000e-11,2.822897e-01
7.527000e-11,2.822896e-01
7.528000e-11,2.822896e-01
7.529000e-11,2.822895e-01
7.530000e-11,2.822894e-01
7.531000e-11,2.822893e-01
7.532000e-11,2.822892e-01
7.533000e-11,2.822891e-01
7.534000e-11,2.822890e-01
7.535000e-11,2.822889e-01
7.536000e-11,2.822888e-01
7.537000e-11,2.822887e-01
7.538000e-11,2.822886e-01
7.539000e-11,2.822886e-01
7.540000e-11,2.822885e-01
7.541000e-11,2.822884e-01
7.542000e-11,2.822883e-01
7.543000e-11,2.822882e-01
7.544000e-11,2.822881e-01
7.545000e-11,2.822880e-01
7.546000e-11,2.822879e-01
7.547000e-11,2.822878e-01
7.548000e-11,2.822877e-01
7.549000e-11,2.822877e-01
7.550000e-11,2.822876e-01
7.551000e-11,2.822875e-01
7.552000e-11,2.822874e-01
7.553000e-11,2.822873e-01
7.554000e-11,2.822872e-01
7.555000e-11,2.822871e-01
7.556000e-11,2.822870e-01
7.557000e-11,2.822869e-01
7.558000e-11,2.822868e-01
7.559000e-11,2.822868e-01
7.560000e-11,2.822867e-01
7.561000e-11,2.822866e-01
7.562000e-11,2.822865e-01
7.563000e-11,2.822864e-01
7.564000e-11,2.822863e-01
7.565000e-11,2.822862e-01
7.566000e-11,2.822861e-01
7.567000e-11,2.822860e-01
7.568000e-11,2.822860e-01
7.569000e-11,2.822859e-01
7.570000e-11,2.822858e-01
7.571000e-11,2.822857e-01
7.572000e-11,2.822856e-01
7.573000e-11,2.822855e-01
7.574000e-11,2.822854e-01
7.575000e-11,2.822853e-01
7.576000e-11,2.822853e-01
7.577000e-11,2.822852e-01
7.578000e-11,2.822851e-01
7.579000e-11,2.822850e-01
7.580000e-11,2.822849e-01
7.581000e-11,2.822848e-01
7.582000e-11,2.822847e-01
7.583000e-11,2.822846e-01
7.584000e-11,2.822846e-01
7.585000e-11,2.822845e-01
7.586000e-11,2.822844e-01
7.587000e-11,2.822843e-01
7.588000e-11,2.822842e-01
7.589000e-11,2.822841e-01
7.590000e-11,2.822840e-01
7.591000e-11,2.822839e-01
7.592000e-11,2.822839e-01
7.593000e-11,2.822838e-01
7.594000e-11,2.822837e-01
7.595000e-11,2.822836e-01
7.596000e-11,2.822835e-01
7.597000e-11,2.822834e-01
7.598000e-11,2.822833e-01
7.599000e-11,2.822833e-01
7.600000e-11,2.822832e-01
7.601000e-11,2.822831e-01
7.602000e-11,2.822830e-01
7.603000e-11,2.822829e-01
7.604000e-11,2.822828e-01
7.605000e-11,2.822827e-01
7.606000e-11,2.822827e-01
7.607000e-11,2.822826e-01
7.608000e-11,2.822825e-01
7.609000e-11,2.822824e-01
7.610000e-11,2.822823e-01
7.611000e-11,2.822822e-01
7.612000e-11,2.822821e-01
7.613000e-11,2.822821e-01
7.614000e-11,2.822820e-01
7.615000e-11,2.822819e-01
7.616000e-11,2.822818e-01
7.617000e-11,2.822817e-01
7.618000e-11,2.822816e-01
7.619000e-11,2.822815e-01
7.620000e-11,2.822815e-01
7.621000e-11,2.822814e-01
7.622000e-11,2.822813e-01
7.623000e-11,2.822812e-01
7.624000e-11,2.822811e-01
7.625000e-11,2.822810e-01
7.626000e-11,2.822809e-01
7.627000e-11,2.822809e-01
7.628000e-11,2.822808e-01
7.629000e-11,2.822807e-01
7.630000e-11,2.822806e-01
7.631000e-11,2.822805e-01
7.632000e-11,2.822804e-01
7.633000e-11,2.822804e-01
7.634000e-11,2.822803e-01
7.635000e-11,2.822802e-01
7.636000e-11,2.822801e-01
7.637000e-11,2.822800e-01
7.638000e-11,2.822799e-01
7.639000e-11,2.822799e-01
7.640000e-11,2.822798e-01
7.641000e-11,2.822797e-01
7.642000e-11,2.822796e-01
7.643000e-11,2.822795e-01
7.644000e-11,2.822794e-01
7.645000e-11,2.822794e-01
7.646000e-11,2.822793e-01
7.647000e-11,2.822792e-01
7.648000e-11,2.822791e-01
7.649000e-11,2.822790e-01
7.650000e-11,2.822789e-01
7.651000e-11,2.822789e-01
7.652000e-11,2.822788e-01
7.653000e-11,2.822787e-01
7.654000e-11,2.822786e-01
7.655000e-11,2.822785e-01
7.656000e-11,2.822784e-01
7.657000e-11,2.822784e-01
7.658000e-11,2.822783e-01
7.659000e-11,2.822782e-01
7.660000e-11,2.822781e-01
7.661000e-11,2.822780e-01
7.662000e-11,2.822780e-01
7.663000e-11,2.822779e-01
7.664000e-11,2.822778e-01
7.665000e-11,2.822777e-01
7.666000e-11,2.822776e-01
7.667000e-11,2.822775e-01
7.668000e-11,2.822775e-01
7.669000e-11,2.822774e-01
7.670000e-11,2.822773e-01
7.671000e-11,2.822772e-01
7.672000e-11,2.822771e-01
7.673000e-11,2.822771e-01
7.674000e-11,2.822770e-01
7.675000e-11,2.822769e-01
7.676000e-11,2.822768e-01
7.677000e-11,2.822767e-01
7.678000e-11,2.822766e-01
7.679000e-11,2.822766e-01
7.680000e-11,2.822765e-01
7.681000e-11,2.822764e-01
7.682000e-11,2.822763e-01
7.683000e-11,2.822762e-01
7.684000e-11,2.822762e-01
7.685000e-11,2.822761e-01
7.686000e-11,2.822760e-01
7.687000e-11,2.822759e-01
7.688000e-11,2.822758e-01
7.689000e-11,2.822758e-01
7.690000e-11,2.822757e-01
7.691000e-11,2.822756e-01
7.692000e-11,2.822755e-01
7.693000e-11,2.822754e-01
7.694000e-11,2.822754e-01
7.695000e-11,2.822753e-01
7.696000e-11,2.822752e-01
7.697000e-11,2.822751e-01
7.698000e-11,2.822750e-01
7.699000e-11,2.822750e-01
7.700000e-11,2.822749e-01
7.701000e-11,2.822748e-01
7.702000e-11,2.822747e-01
7.703000e-11,2.822746e-01
7.704000e-11,2.822746e-01
7.705000e-11,2.822745e-01
7.706000e-11,2.822744e-01
7.707000e-11,2.822743e-01
7.708000e-11,2.822742e-01
7.709000e-11,2.822742e-01
7.710000e-11,2.822741e-01
7.711000e-11,2.822740e-01
7.712000e-11,2.822739e-01
7.713000e-11,2.822738e-01
7.714000e-11,2.822738e-01
7.715000e-11,2.822737e-01
7.716000e-11,2.822736e-01
7.717000e-11,2.822735e-01
7.718000e-11,2.822735e-01
7.719000e-11,2.822734e-01
7.720000e-11,2.822733e-01
7.721000e-11,2.822732e-01
7.722000e-11,2.822731e-01
7.723000e-11,2.822731e-01
7.724000e-11,2.822730e-01
7.725000e-11,2.822729e-01
7.726000e-11,2.822728e-01
7.727000e-11,2.822727e-01
7.728000e-11,2.822727e-01
7.729000e-11,2.822726e-01
7.730000e-11,2.822725e-01
7.731000e-11,2.822724e-01
7.732000e-11,2.822724e-01
7.733000e-11,2.822723e-01
7.734000e-11,2.822722e-01
7.735000e-11,2.822721e-01
7.736000e-11,2.822720e-01
7.737000e-11,2.822720e-01
7.738000e-11,2.822719e-01
7.739000e-11,2.822718e-01
7.740000e-11,2.822717e-01
7.741000e-11,2.822717e-01
7.742000e-11,2.822716e-01
7.743000e-11,2.822715e-01
7.744000e-11,2.822714e-01
7.745000e-11,2.822714e-01
7.746000e-11,2.822713e-01
7.747000e-11,2.822712e-01
7.748000e-11,2.822711e-01
7.749000e-11,2.822710e-01
7.750000e-11,2.822710e-01
7.751000e-11,2.822709e-01
7.752000e-11,2.822708e-01
7.753000e-11,2.822707e-01
7.754000e-11,2.822707e-01
7.755000e-11,2.822706e-01
7.756000e-11,2.822705e-01
7.757000e-11,2.822704e-01
7.758000e-11,2.822704e-01
7.759000e-11,2.822703e-01
7.760000e-11,2.822702e-01
7.761000e-11,2.822701e-01
7.762000e-11,2.822701e-01
7.763000e-11,2.822700e-01
7.764000e-11,2.822699e-01
7.765000e-11,2.822698e-01
7.766000e-11,2.822698e-01
7.767000e-11,2.822697e-01
7.768000e-11,2.822696e-01
7.769000e-11,2.822695e-01
7.770000e-11,2.822694e-01
7.771000e-11,2.822694e-01
7.772000e-11,2.822693e-01
7.773000e-11,2.822692e-01
7.774000e-11,2.822691e-01
7.775000e-11,2.822691e-01
7.776000e-11,2.822690e-01
7.777000e-11,2.822689e-01
7.778000e-11,2.822688e-01
7.779000e-11,2.822688e-01
7.780000e-11,2.822687e-01
7.781000e-11,2.822686e-01
7.782000e-11,2.822685e-01
7.783000e-11,2.822685e-01
7.784000e-11,2.822684e-01
7.785000e-11,2.822683e-01
7.786000e-11,2.822683e-01
