time,"P(SOUT)","P(A0)","P(B0)","P(CIN)","P(COUT)"
3.179000e-10,7.481892e-01,7.498259e+00,7.523726e+00,7.364030e+00,7.054875e+00
3.179500e-10,7.483697e-01,7.501914e+00,7.528195e+00,7.364030e+00,7.059826e+00
3.180000e-10,7.485505e-01,7.505677e+00,7.532823e+00,7.364030e+00,7.062394e+00
3.180500e-10,7.487277e-01,7.509554e+00,7.537620e+00,7.364030e+00,7.062574e+00
3.181000e-10,7.488976e-01,7.513554e+00,7.542594e+00,7.364029e+00,7.060426e+00
3.181500e-10,7.490567e-01,7.517685e+00,7.547752e+00,7.364029e+00,7.056069e+00
3.182000e-10,7.492019e-01,7.521954e+00,7.553104e+00,7.364029e+00,7.049677e+00
3.182500e-10,7.493307e-01,7.526370e+00,7.558657e+00,7.364029e+00,7.041477e+00
3.183000e-10,7.494409e-01,7.530942e+00,7.564421e+00,7.364028e+00,7.031741e+00
3.183500e-10,7.495310e-01,7.535676e+00,7.570403e+00,7.364028e+00,7.020779e+00
3.184000e-10,7.495999e-01,7.540582e+00,7.576614e+00,7.364028e+00,7.008930e+00
3.184500e-10,7.496474e-01,7.545669e+00,7.583061e+00,7.364028e+00,6.996553e+00
3.185000e-10,7.496736e-01,7.550944e+00,7.589755e+00,7.364027e+00,6.984020e+00
3.185500e-10,7.496796e-01,7.556416e+00,7.596705e+00,7.364027e+00,6.971701e+00
3.186000e-10,7.496666e-01,7.562094e+00,7.603922e+00,7.364027e+00,6.959954e+00
3.186500e-10,7.496366e-01,7.567986e+00,7.611418e+00,7.364027e+00,6.949121e+00
3.187000e-10,7.495921e-01,7.574101e+00,7.619205e+00,7.364027e+00,6.939509e+00
3.187500e-10,7.495358e-01,7.580448e+00,7.627295e+00,7.364027e+00,6.931388e+00
3.188000e-10,7.494707e-01,7.587037e+00,7.635704e+00,7.364027e+00,6.924982e+00
3.188500e-10,7.494001e-01,7.593878e+00,7.644446e+00,7.364027e+00,6.920462e+00
3.189000e-10,7.493274e-01,7.600980e+00,7.653541e+00,7.364027e+00,6.917939e+00
3.189500e-10,7.492558e-01,7.608356e+00,7.663006e+00,7.364027e+00,6.917469e+00
3.190000e-10,7.491887e-01,7.616016e+00,7.672864e+00,7.364027e+00,6.919042e+00
3.190500e-10,7.491291e-01,7.623974e+00,7.683138e+00,7.364027e+00,6.922591e+00
3.191000e-10,7.490797e-01,7.632244e+00,7.693855e+00,7.364027e+00,6.927992e+00
3.191500e-10,7.490431e-01,7.640841e+00,7.705043e+00,7.364027e+00,6.935067e+00
3.192000e-10,7.490212e-01,7.649781e+00,7.716734e+00,7.364027e+00,6.943594e+00
3.192500e-10,7.490157e-01,7.659084e+00,7.728965e+00,7.364027e+00,6.953308e+00
3.193000e-10,7.490274e-01,7.668770e+00,7.741772e+00,7.364027e+00,6.963917e+00
3.193500e-10,7.490570e-01,7.678862e+00,7.755197e+00,7.364028e+00,6.975104e+00
3.194000e-10,7.491045e-01,7.689385e+00,7.769285e+00,7.364028e+00,6.986543e+00
3.194500e-10,7.491694e-01,7.700368e+00,7.784083e+00,7.364028e+00,6.997902e+00
3.195000e-10,7.492505e-01,7.711840e+00,7.799641e+00,7.364028e+00,7.008860e+00
3.195500e-10,7.493464e-01,7.723836e+00,7.816010e+00,7.364028e+00,7.019107e+00
3.196000e-10,7.494552e-01,7.736393e+00,7.833242e+00,7.364029e+00,7.028362e+00
3.196500e-10,7.495747e-01,7.749551e+00,7.851388e+00,7.364029e+00,7.036371e+00
3.197000e-10,7.497023e-01,7.763354e+00,7.870501e+00,7.364029e+00,7.042919e+00
3.197500e-10,7.498352e-01,7.777847e+00,7.890626e+00,7.364029e+00,7.047836e+00
3.198000e-10,7.499706e-01,7.793080e+00,7.911809e+00,7.364029e+00,7.050996e+00
3.198500e-10,7.501057e-01,7.809104e+00,7.934085e+00,7.364030e+00,7.052321e+00
3.199000e-10,7.502376e-01,7.825970e+00,7.957488e+00,7.364030e+00,7.051787e+00
3.199500e-10,7.503635e-01,7.843731e+00,7.982042e+00,7.364030e+00,7.049418e+00
3.200000e-10,7.504810e-01,7.862439e+00,8.007765e+00,7.364030e+00,7.045290e+00
3.200500e-10,7.505879e-01,7.882142e+00,8.034667e+00,7.364030e+00,7.039526e+00
3.201000e-10,7.506824e-01,7.902886e+00,8.062757e+00,7.364030e+00,7.032293e+00
3.201500e-10,7.507628e-01,7.924712e+00,8.092036e+00,7.364030e+00,7.023802e+00
3.202000e-10,7.508282e-01,7.947653e+00,8.122508e+00,7.364030e+00,7.014294e+00
3.202500e-10,7.508779e-01,7.971738e+00,8.154177e+00,7.364030e+00,7.004043e+00
3.203000e-10,7.509117e-01,7.996987e+00,8.187049e+00,7.364030e+00,6.993343e+00
3.203500e-10,7.509301e-01,8.023414e+00,8.221137e+00,7.364030e+00,6.982500e+00
3.204000e-10,7.509337e-01,8.051027e+00,8.256464e+00,7.364030e+00,6.971826e+00
3.204500e-10,7.509237e-01,8.079830e+00,8.293058e+00,7.364030e+00,6.961630e+00
3.205000e-10,7.509016e-01,8.109827e+00,8.330962e+00,7.364030e+00,6.952207e+00
3.205500e-10,7.508693e-01,8.141020e+00,8.370229e+00,7.364030e+00,6.943831e+00
3.206000e-10,7.508289e-01,8.173414e+00,8.410929e+00,7.364030e+00,6.936746e+00
3.206500e-10,7.507827e-01,8.207020e+00,8.453144e+00,7.364029e+00,6.931161e+00
3.207000e-10,7.507332e-01,8.241855e+00,8.496975e+00,7.364029e+00,6.927241e+00
3.207500e-10,7.506828e-01,8.277946e+00,8.542538e+00,7.364029e+00,6.925104e+00
3.208000e-10,7.506342e-01,8.315330e+00,8.589970e+00,7.364029e+00,6.924818e+00
3.208500e-10,7.505895e-01,8.354054e+00,8.639424e+00,7.364029e+00,6.926397e+00
3.209000e-10,7.505512e-01,8.394182e+00,8.691072e+00,7.364028e+00,6.929804e+00
3.209500e-10,7.505211e-01,8.435790e+00,8.745101e+00,7.364028e+00,6.934949e+00
3.210000e-10,7.505010e-01,8.478972e+00,8.801713e+00,7.364028e+00,6.941695e+00
3.210500e-10,7.504924e-01,8.523838e+00,8.861115e+00,7.364028e+00,6.949858e+00
3.211000e-10,7.504963e-01,8.570515e+00,8.923518e+00,7.364028e+00,6.959220e+00
3.211500e-10,7.505133e-01,8.619150e+00,8.989122e+00,7.364028e+00,6.969528e+00
3.212000e-10,7.505436e-01,8.669908e+00,9.058108e+00,7.364028e+00,6.980504e+00
3.212500e-10,7.505873e-01,8.722969e+00,9.130617e+00,7.364028e+00,6.991857e+00
3.213000e-10,7.506436e-01,8.778530e+00,9.206738e+00,7.364027e+00,7.003285e+00
3.213500e-10,7.507118e-01,8.836796e+00,9.286483e+00,7.364027e+00,7.014490e+00
3.214000e-10,7.507905e-01,8.897978e+00,9.369767e+00,7.364027e+00,7.025179e+00
3.214500e-10,7.508783e-01,8.962281e+00,9.456391e+00,7.364027e+00,7.035079e+00
3.215000e-10,7.509734e-01,9.029895e+00,9.546019e+00,7.364027e+00,7.043939e+00
3.215500e-10,7.510737e-01,9.100979e+00,9.638177e+00,7.364028e+00,7.051537e+00
3.216000e-10,7.511773e-01,9.175647e+00,9.732245e+00,7.364028e+00,7.057687e+00
3.216500e-10,7.512818e-01,9.253941e+00,9.827471e+00,7.364028e+00,7.062242e+00
3.217000e-10,7.513852e-01,9.335821e+00,9.922994e+00,7.364028e+00,7.065098e+00
3.217500e-10,7.514853e-01,9.421133e+00,1.001788e+01,7.364028e+00,7.066194e+00
3.218000e-10,7.515801e-01,9.509599e+00,1.011114e+01,7.364028e+00,7.065517e+00
3.218500e-10,7.516679e-01,9.600802e+00,1.020181e+01,7.364028e+00,7.063096e+00
3.219000e-10,7.517469e-01,9.694178e+00,1.028897e+01,7.364028e+00,7.059008e+00
3.219500e-10,7.518160e-01,9.789029e+00,1.037177e+01,7.364029e+00,7.053372e+00
3.220000e-10,7.518741e-01,9.884534e+00,1.044949e+01,7.364029e+00,7.046346e+00
3.220500e-10,7.519206e-01,9.979782e+00,1.052153e+01,7.364029e+00,7.038124e+00
3.221000e-10,7.519550e-01,1.007381e+01,1.058744e+01,7.364029e+00,7.028930e+00
3.221500e-10,7.519775e-01,1.016563e+01,1.064691e+01,7.364029e+00,7.019016e+00
3.222000e-10,7.519883e-01,1.025431e+01,1.069980e+01,7.364029e+00,7.008651e+00
3.222500e-10,7.519882e-01,1.033896e+01,1.074610e+01,7.364029e+00,6.998115e+00
3.223000e-10,7.519782e-01,1.041881e+01,1.078596e+01,7.364029e+00,6.987695e+00
3.223500e-10,7.519596e-01,1.049320e+01,1.081965e+01,7.364029e+00,6.977670e+00
3.224000e-10,7.519338e-01,1.056163e+01,1.084760e+01,7.364030e+00,6.968313e+00
3.224500e-10,7.519025e-01,1.062374e+01,1.087035e+01,7.364030e+00,6.959875e+00
3.225000e-10,7.518675e-01,1.067931e+01,1.088855e+01,7.364030e+00,6.952581e+00
3.225500e-10,7.518308e-01,1.072828e+01,1.090300e+01,7.364030e+00,6.946627e+00
3.226000e-10,7.517943e-01,1.077074e+01,1.091454e+01,7.364030e+00,6.942167e+00
3.226500e-10,7.517597e-01,1.080691e+01,1.092414e+01,7.364030e+00,6.939316e+00
3.227000e-10,7.517289e-01,1.083715e+01,1.093279e+01,7.364029e+00,6.938144e+00
3.227500e-10,7.517036e-01,1.086197e+01,1.094154e+01,7.364029e+00,6.938674e+00
3.228000e-10,7.516851e-01,1.088197e+01,1.095145e+01,7.364029e+00,6.940882e+00
3.228500e-10,7.516747e-01,1.089788e+01,1.096356e+01,7.364029e+00,6.944698e+00
3.229000e-10,7.516734e-01,1.091054e+01,1.097889e+01,7.364029e+00,6.950008e+00
3.229500e-10,7.516818e-01,1.092086e+01,1.099839e+01,7.364029e+00,6.956660e+00
3.230000e-10,7.517004e-01,1.092982e+01,1.102295e+01,7.364029e+00,6.964466e+00
3.230500e-10,7.517291e-01,1.093846e+01,1.105337e+01,7.364029e+00,6.973207e+00
3.231000e-10,7.517679e-01,1.094783e+01,1.109033e+01,7.364028e+00,6.982644e+00
3.231500e-10,7.518161e-01,1.095898e+01,1.113441e+01,7.364028e+00,6.992521e+00
3.232000e-10,7.518730e-01,1.097294e+01,1.118605e+01,7.364028e+00,7.002573e+00
3.232500e-10,7.519376e-01,1.099069e+01,1.124554e+01,7.364028e+00,7.012536e+00
3.233000e-10,7.520085e-01,1.101315e+01,1.131299e+01,7.364028e+00,7.022150e+00
3.233500e-10,7.520845e-01,1.104114e+01,1.138837e+01,7.364028e+00,7.031169e+00
3.234000e-10,7.521639e-01,1.107541e+01,1.147143e+01,7.364028e+00,7.039366e+00
3.234500e-10,7.522451e-01,1.111658e+01,1.156172e+01,7.364028e+00,7.046539e+00
3.235000e-10,7.523265e-01,1.116513e+01,1.165858e+01,7.364027e+00,7.052517e+00
3.235500e-10,7.524064e-01,1.122141e+01,1.176115e+01,7.364027e+00,7.057160e+00
3.236000e-10,7.524832e-01,1.128563e+01,1.186835e+01,7.364027e+00,7.060367e+00
3.236500e-10,7.525556e-01,1.135781e+01,1.197895e+01,7.364027e+00,7.062075e+00
3.237000e-10,7.526221e-01,1.143777e+01,1.209154e+01,7.364027e+00,7.062259e+00
3.237500e-10,7.526816e-01,1.152515e+01,1.220465e+01,7.364027e+00,7.060935e+00
3.238000e-10,7.527333e-01,1.161939e+01,1.231671e+01,7.364027e+00,7.058160e+00
3.238500e-10,7.527765e-01,1.171970e+01,1.242620e+01,7.364028e+00,7.054025e+00
3.239000e-10,7.528107e-01,1.182508e+01,1.253160e+01,7.364028e+00,7.048659e+00
3.239500e-10,7.528358e-01,1.193437e+01,1.263152e+01,7.364028e+00,7.042220e+00
3.240000e-10,7.528519e-01,1.204622e+01,1.272469e+01,7.364028e+00,7.034894e+00
3.240500e-10,7.528594e-01,1.215918e+01,1.281000e+01,7.364028e+00,7.026892e+00
3.241000e-10,7.528588e-01,1.227173e+01,1.288653e+01,7.364028e+00,7.018438e+00
3.241500e-10,7.528511e-01,1.238231e+01,1.295356e+01,7.364028e+00,7.009770e+00
3.242000e-10,7.528371e-01,1.248940e+01,1.301054e+01,7.364029e+00,7.001129e+00
3.242500e-10,7.528182e-01,1.259155e+01,1.305715e+01,7.364029e+00,6.992756e+00
3.243000e-10,7.527956e-01,1.268746e+01,1.309322e+01,7.364029e+00,6.984880e+00
3.243500e-10,7.527707e-01,1.277593e+01,1.311879e+01,7.364029e+00,6.977718e+00
3.244000e-10,7.527449e-01,1.285598e+01,1.313407e+01,7.364029e+00,6.971465e+00
3.244500e-10,7.527196e-01,1.292681e+01,1.313941e+01,7.364030e+00,6.966290e+00
3.245000e-10,7.526962e-01,1.298779e+01,1.313533e+01,7.364030e+00,6.962330e+00
3.245500e-10,7.526761e-01,1.303852e+01,1.312247e+01,7.364030e+00,6.959687e+00
3.246000e-10,7.526603e-01,1.307876e+01,1.310163e+01,7.364030e+00,6.958427e+00
3.246500e-10,7.526500e-01,1.310849e+01,1.307367e+01,7.364030e+00,6.958577e+00
3.247000e-10,7.526460e-01,1.312784e+01,1.303958e+01,7.364030e+00,6.960121e+00
3.247500e-10,7.526488e-01,1.313710e+01,1.300041e+01,7.364030e+00,6.963009e+00
3.248000e-10,7.526591e-01,1.313673e+01,1.295728e+01,7.364030e+00,6.967150e+00
3.248500e-10,7.526768e-01,1.312733e+01,1.291134e+01,7.364030e+00,6.972421e+00
3.249000e-10,7.527021e-01,1.310963e+01,1.286376e+01,7.364030e+00,6.978669e+00
3.249500e-10,7.527347e-01,1.308447e+01,1.281572e+01,7.364030e+00,6.985715e+00
3.250000e-10,7.527742e-01,1.305279e+01,1.276837e+01,7.364030e+00,6.993361e+00
3.250500e-10,7.528198e-01,1.301562e+01,1.272284e+01,7.364030e+00,7.001394e+00
3.251000e-10,7.528708e-01,1.297405e+01,1.268021e+01,7.364030e+00,7.009594e+00
3.251500e-10,7.529261e-01,1.292921e+01,1.264150e+01,7.364030e+00,7.017738e+00
3.252000e-10,7.529847e-01,1.288229e+01,1.260764e+01,7.364030e+00,7.025609e+00
3.252500e-10,7.530455e-01,1.283444e+01,1.257948e+01,7.364029e+00,7.032999e+00
3.253000e-10,7.531071e-01,1.278685e+01,1.255775e+01,7.364029e+00,7.039717e+00
3.253500e-10,7.531685e-01,1.274063e+01,1.254308e+01,7.364029e+00,7.045592e+00
3.254000e-10,7.532283e-01,1.269690e+01,1.253595e+01,7.364029e+00,7.050478e+00
3.254500e-10,7.532855e-01,1.265669e+01,1.253673e+01,7.364029e+00,7.054256e+00
3.255000e-10,7.533389e-01,1.262097e+01,1.254562e+01,7.364028e+00,7.056840e+00
3.255500e-10,7.533877e-01,1.259062e+01,1.256267e+01,7.364028e+00,7.058175e+00
3.256000e-10,7.534311e-01,1.256641e+01,1.258777e+01,7.364028e+00,7.058241e+00
3.256500e-10,7.534685e-01,1.254902e+01,1.262067e+01,7.364028e+00,7.057049e+00
3.257000e-10,7.534995e-01,1.253898e+01,1.266095e+01,7.364028e+00,7.054647e+00
3.257500e-10,7.535237e-01,1.253671e+01,1.270805e+01,7.364027e+00,7.051112e+00
3.258000e-10,7.535413e-01,1.254246e+01,1.276128e+01,7.364027e+00,7.046553e+00
3.258500e-10,7.535523e-01,1.255634e+01,1.281982e+01,7.364027e+00,7.041104e+00
3.259000e-10,7.535571e-01,1.257832e+01,1.288277e+01,7.364027e+00,7.034922e+00
3.259500e-10,7.535562e-01,1.260820e+01,1.294916e+01,7.364027e+00,7.028185e+00
3.260000e-10,7.535503e-01,1.264560e+01,1.301795e+01,7.364027e+00,7.021082e+00
3.260500e-10,7.535402e-01,1.269004e+01,1.308810e+01,7.364027e+00,7.013815e+00
3.261000e-10,7.535268e-01,1.274087e+01,1.315856e+01,7.364027e+00,7.006586e+00
3.261500e-10,7.535112e-01,1.279732e+01,1.322831e+01,7.364027e+00,6.999598e+00
3.262000e-10,7.534943e-01,1.285853e+01,1.329637e+01,7.364027e+00,6.993045e+00
3.262500e-10,7.534772e-01,1.292354e+01,1.336183e+01,7.364027e+00,6.987110e+00
3.263000e-10,7.534610e-01,1.299134e+01,1.342387e+01,7.364027e+00,6.981955e+00
3.263500e-10,7.534467e-01,1.306090e+01,1.348174e+01,7.364027e+00,6.977722e+00
3.264000e-10,7.534352e-01,1.313116e+01,1.353480e+01,7.364027e+00,6.974527e+00
3.264500e-10,7.534274e-01,1.320110e+01,1.358251e+01,7.364028e+00,6.972454e+00
3.265000e-10,7.534239e-01,1.326971e+01,1.362441e+01,7.364028e+00,6.971558e+00
3.265500e-10,7.534255e-01,1.333608e+01,1.366016e+01,7.364028e+00,6.971859e+00
3.266000e-10,7.534323e-01,1.339934e+01,1.368953e+01,7.364028e+00,6.973344e+00
3.266500e-10,7.534449e-01,1.345871e+01,1.371235e+01,7.364028e+00,6.975968e+00
3.267000e-10,7.534631e-01,1.351352e+01,1.372857e+01,7.364029e+00,6.979652e+00
3.267500e-10,7.534869e-01,1.356318e+01,1.373821e+01,7.364029e+00,6.984291e+00
3.268000e-10,7.535160e-01,1.360721e+01,1.374140e+01,7.364029e+00,6.989754e+00
3.268500e-10,7.535501e-01,1.364524e+01,1.373832e+01,7.364029e+00,6.995886e+00
3.269000e-10,7.535886e-01,1.367697e+01,1.372924e+01,7.364029e+00,7.002519e+00
3.269500e-10,7.536308e-01,1.370222e+01,1.371450e+01,7.364030e+00,7.009469e+00
3.270000e-10,7.536759e-01,1.372090e+01,1.369452e+01,7.364030e+00,7.016548e+00
3.270500e-10,7.537230e-01,1.373300e+01,1.366978e+01,7.364030e+00,7.023566e+00
3.271000e-10,7.537713e-01,1.373861e+01,1.364082e+01,7.364030e+00,7.030335e+00
3.271500e-10,7.538197e-01,1.373789e+01,1.360825e+01,7.364030e+00,7.036678e+00
3.272000e-10,7.538674e-01,1.373107e+01,1.357270e+01,7.364030e+00,7.042431e+00
3.272500e-10,7.539135e-01,1.371848e+01,1.353487e+01,7.364030e+00,7.047446e+00
3.273000e-10,7.539570e-01,1.370049e+01,1.349549e+01,7.364030e+00,7.051598e+00
3.273500e-10,7.539973e-01,1.367758e+01,1.345530e+01,7.364030e+00,7.054786e+00
3.274000e-10,7.540336e-01,1.365025e+01,1.341507e+01,7.364030e+00,7.056936e+00
3.274500e-10,7.540655e-01,1.361908e+01,1.337554e+01,7.364030e+00,7.058000e+00
3.275000e-10,7.540924e-01,1.358471e+01,1.333747e+01,7.364030e+00,7.057963e+00
3.275500e-10,7.541142e-01,1.354781e+01,1.330157e+01,7.364030e+00,7.056835e+00
3.276000e-10,7.541306e-01,1.350909e+01,1.326851e+01,7.364030e+00,7.054659e+00
3.276500e-10,7.541418e-01,1.346930e+01,1.323892e+01,7.364030e+00,7.051502e+00
3.277000e-10,7.541480e-01,1.342918e+01,1.321335e+01,7.364030e+00,7.047459e+00
3.277500e-10,7.541493e-01,1.338950e+01,1.319229e+01,7.364030e+00,7.042647e+00
3.278000e-10,7.541464e-01,1.335101e+01,1.317614e+01,7.364029e+00,7.037203e+00
3.278500e-10,7.541398e-01,1.331442e+01,1.316519e+01,7.364029e+00,7.031280e+00
3.279000e-10,7.541301e-01,1.328044e+01,1.315967e+01,7.364029e+00,7.025044e+00
3.279500e-10,7.541182e-01,1.324970e+01,1.315967e+01,7.364029e+00,7.018668e+00
3.280000e-10,7.541047e-01,1.322277e+01,1.316521e+01,7.364029e+00,7.012330e+00
3.280500e-10,7.540906e-01,1.320018e+01,1.317619e+01,7.364028e+00,7.006203e+00
3.281000e-10,7.540768e-01,1.318235e+01,1.319242e+01,7.364028e+00,7.000456e+00
3.281500e-10,7.540639e-01,1.316961e+01,1.321362e+01,7.364028e+00,6.995246e+00
3.282000e-10,7.540529e-01,1.316220e+01,1.323941e+01,7.364028e+00,6.990716e+00
3.282500e-10,7.540445e-01,1.316028e+01,1.326934e+01,7.364028e+00,6.986987e+00
3.283000e-10,7.540392e-01,1.316388e+01,1.330291e+01,7.364028e+00,6.984161e+00
3.283500e-10,7.540376e-01,1.317295e+01,1.333955e+01,7.364027e+00,6.982310e+00
3.284000e-10,7.540402e-01,1.318732e+01,1.337864e+01,7.364027e+00,6.981483e+00
3.284500e-10,7.540472e-01,1.320674e+01,1.341956e+01,7.364027e+00,6.981697e+00
3.285000e-10,7.540589e-01,1.323088e+01,1.346164e+01,7.364027e+00,6.982944e+00
3.285500e-10,7.540752e-01,1.325931e+01,1.350423e+01,7.364027e+00,6.985184e+00
3.286000e-10,7.540960e-01,1.329155e+01,1.354670e+01,7.364027e+00,6.988351e+00
3.286500e-10,7.541211e-01,1.332703e+01,1.358842e+01,7.364027e+00,6.992356e+00
3.287000e-10,7.541501e-01,1.336518e+01,1.362881e+01,7.364027e+00,6.997085e+00
3.287500e-10,7.541825e-01,1.340536e+01,1.366731e+01,7.364027e+00,7.002407e+00
3.288000e-10,7.542179e-01,1.344693e+01,1.370342e+01,7.364027e+00,7.008175e+00
3.288500e-10,7.542555e-01,1.348924e+01,1.373669e+01,7.364027e+00,7.014231e+00
3.289000e-10,7.542946e-01,1.353164e+01,1.376673e+01,7.364028e+00,7.020413e+00
3.289500e-10,7.543345e-01,1.357350e+01,1.379320e+01,7.364028e+00,7.026556e+00
3.290000e-10,7.543745e-01,1.361423e+01,1.381583e+01,7.364028e+00,7.032495e+00
3.290500e-10,7.544137e-01,1.365327e+01,1.383441e+01,7.364028e+00,7.038078e+00
3.291000e-10,7.544515e-01,1.369009e+01,1.384877e+01,7.364028e+00,7.043159e+00
3.291500e-10,7.544871e-01,1.372424e+01,1.385882e+01,7.364028e+00,7.047609e+00
3.292000e-10,7.545201e-01,1.375530e+01,1.386454e+01,7.364028e+00,7.051318e+00
3.292500e-10,7.545498e-01,1.378292e+01,1.386593e+01,7.364029e+00,7.054195e+00
3.293000e-10,7.545758e-01,1.380680e+01,1.386307e+01,7.364029e+00,7.056174e+00
3.293500e-10,7.545978e-01,1.382670e+01,1.385611e+01,7.364029e+00,7.057211e+00
3.294000e-10,7.546156e-01,1.384245e+01,1.384521e+01,7.364029e+00,7.057289e+00
3.294500e-10,7.546292e-01,1.385394e+01,1.383063e+01,7.364029e+00,7.056417e+00
3.295000e-10,7.546385e-01,1.386112e+01,1.381263e+01,7.364029e+00,7.054627e+00
3.295500e-10,7.546437e-01,1.386397e+01,1.379155e+01,7.364029e+00,7.051976e+00
3.296000e-10,7.546451e-01,1.386256e+01,1.376777e+01,7.364029e+00,7.048544e+00
3.296500e-10,7.546430e-01,1.385701e+01,1.374168e+01,7.364029e+00,7.044432e+00
3.297000e-10,7.546380e-01,1.384747e+01,1.371375e+01,7.364030e+00,7.039755e+00
3.297500e-10,7.546306e-01,1.383417e+01,1.368444e+01,7.364030e+00,7.034647e+00
3.298000e-10,7.546213e-01,1.381737e+01,1.365425e+01,7.364030e+00,7.029249e+00
3.298500e-10,7.546108e-01,1.379739e+01,1.362367e+01,7.364030e+00,7.023712e+00
3.299000e-10,7.545998e-01,1.377458e+01,1.359324e+01,7.364030e+00,7.018188e+00
3.299500e-10,7.545889e-01,1.374933e+01,1.356346e+01,7.364030e+00,7.012828e+00
3.300000e-10,7.545788e-01,1.372210e+01,1.353483e+01,7.364029e+00,7.007778e+00
3.300500e-10,7.545701e-01,1.369332e+01,1.350783e+01,7.364029e+00,7.003177e+00
3.301000e-10,7.545634e-01,1.366351e+01,1.348291e+01,7.364029e+00,6.999147e+00
3.301500e-10,7.545591e-01,1.363315e+01,1.346048e+01,7.364029e+00,6.995797e+00
3.302000e-10,7.545578e-01,1.360276e+01,1.344092e+01,7.364029e+00,6.993215e+00
3.302500e-10,7.545596e-01,1.357285e+01,1.342455e+01,7.364029e+00,6.991469e+00
3.303000e-10,7.545649e-01,1.354393e+01,1.341162e+01,7.364029e+00,6.990601e+00
3.303500e-10,7.545738e-01,1.351648e+01,1.340233e+01,7.364029e+00,6.990631e+00
3.304000e-10,7.545862e-01,1.349097e+01,1.339682e+01,7.364029e+00,6.991554e+00
3.304500e-10,7.546022e-01,1.346781e+01,1.339515e+01,7.364029e+00,6.993340e+00
3.305000e-10,7.546214e-01,1.344740e+01,1.339732e+01,7.364029e+00,6.995935e+00
3.305500e-10,7.546437e-01,1.343006e+01,1.340325e+01,7.364028e+00,6.999264e+00
3.306000e-10,7.546686e-01,1.341609e+01,1.341280e+01,7.364028e+00,7.003234e+00
3.306500e-10,7.546958e-01,1.340568e+01,1.342577e+01,7.364028e+00,7.007733e+00
3.307000e-10,7.547247e-01,1.339900e+01,1.344191e+01,7.364028e+00,7.012637e+00
3.307500e-10,7.547548e-01,1.339614e+01,1.346090e+01,7.364028e+00,7.017812e+00
3.308000e-10,7.547856e-01,1.339710e+01,1.348239e+01,7.364028e+00,7.023120e+00
3.308500e-10,7.548164e-01,1.340184e+01,1.350598e+01,7.364028e+00,7.028417e+00
3.309000e-10,7.548467e-01,1.341025e+01,1.353126e+01,7.364028e+00,7.033564e+00
3.309500e-10,7.548759e-01,1.342213e+01,1.355780e+01,7.364028e+00,7.038426e+00
3.310000e-10,7.549036e-01,1.343724e+01,1.358514e+01,7.364028e+00,7.042878e+00
3.310500e-10,7.549292e-01,1.345530e+01,1.361283e+01,7.364028e+00,7.046808e+00
3.311000e-10,7.549524e-01,1.347596e+01,1.364044e+01,7.364028e+00,7.050117e+00
3.311500e-10,7.549730e-01,1.349884e+01,1.366752e+01,7.364028e+00,7.052724e+00
3.312000e-10,7.549905e-01,1.352354e+01,1.369368e+01,7.364028e+00,7.054570e+00
3.312500e-10,7.550050e-01,1.354962e+01,1.371852e+01,7.364028e+00,7.055614e+00
3.313000e-10,7.550163e-01,1.357664e+01,1.374170e+01,7.364028e+00,7.055837e+00
3.313500e-10,7.550244e-01,1.360415e+01,1.376289e+01,7.364028e+00,7.055243e+00
3.314000e-10,7.550296e-01,1.363171e+01,1.378182e+01,7.364028e+00,7.053856e+00
3.314500e-10,7.550320e-01,1.365888e+01,1.379825e+01,7.364028e+00,7.051724e+00
3.315000e-10,7.550319e-01,1.368526e+01,1.381198e+01,7.364029e+00,7.048910e+00
3.315500e-10,7.550296e-01,1.371044e+01,1.382286e+01,7.364029e+00,7.045497e+00
3.316000e-10,7.550255e-01,1.373407e+01,1.383078e+01,7.364029e+00,7.041585e+00
3.316500e-10,7.550201e-01,1.375581e+01,1.383567e+01,7.364029e+00,7.037284e+00
3.317000e-10,7.550138e-01,1.377539e+01,1.383752e+01,7.364029e+00,7.032715e+00
3.317500e-10,7.550072e-01,1.379254e+01,1.383635e+01,7.364029e+00,7.028004e+00
3.318000e-10,7.550007e-01,1.380707e+01,1.383223e+01,7.364029e+00,7.023281e+00
3.318500e-10,7.549948e-01,1.381879e+01,1.382527e+01,7.364029e+00,7.018677e+00
3.319000e-10,7.549900e-01,1.382760e+01,1.381561e+01,7.364029e+00,7.014317e+00
3.319500e-10,7.549865e-01,1.383341e+01,1.380345e+01,7.364029e+00,7.010319e+00
3.320000e-10,7.549849e-01,1.383619e+01,1.378901e+01,7.364029e+00,7.006789e+00
3.320500e-10,7.549853e-01,1.383595e+01,1.377254e+01,7.364029e+00,7.003823e+00
3.321000e-10,7.549880e-01,1.383274e+01,1.375434e+01,7.364029e+00,7.001498e+00
3.321500e-10,7.549932e-01,1.382666e+01,1.373471e+01,7.364029e+00,6.999873e+00
3.322000e-10,7.550010e-01,1.381784e+01,1.371399e+01,7.364029e+00,6.998988e+00
