time,"P(D0)","P(D1)","P(S)","P(Q)"
3.490000e-12,5.537473e-01,5.422562e-01,5.440973e-01,3.065183e-01
3.500000e-12,5.558663e-01,5.443092e-01,5.461606e-01,3.080330e-01
3.510000e-12,5.579925e-01,5.463683e-01,5.482302e-01,3.095510e-01
3.520000e-12,5.601255e-01,5.484334e-01,5.503059e-01,3.110722e-01
3.530000e-12,5.622654e-01,5.505045e-01,5.523877e-01,3.125968e-01
3.540000e-12,5.644120e-01,5.525814e-01,5.544753e-01,3.141245e-01
3.550000e-12,5.665651e-01,5.546640e-01,5.565687e-01,3.156556e-01
3.560000e-12,5.687246e-01,5.567521e-01,5.586678e-01,3.171898e-01
3.570000e-12,5.708905e-01,5.588458e-01,5.607725e-01,3.187273e-01
3.580000e-12,5.730626e-01,5.609447e-01,5.628826e-01,3.202680e-01
3.590000e-12,5.752407e-01,5.630488e-01,5.649979e-01,3.218118e-01
3.600000e-12,5.774247e-01,5.651581e-01,5.671185e-01,3.233588e-01
3.610000e-12,5.796145e-01,5.672722e-01,5.692440e-01,3.249090e-01
3.620000e-12,5.818099e-01,5.693912e-01,5.713745e-01,3.264623e-01
3.630000e-12,5.840108e-01,5.715149e-01,5.735097e-01,3.280186e-01
3.640000e-12,5.862170e-01,5.736431e-01,5.756496e-01,3.295781e-01
3.650000e-12,5.884284e-01,5.757757e-01,5.777939e-01,3.311407e-01
3.660000e-12,5.906449e-01,5.779126e-01,5.799426e-01,3.327062e-01
3.670000e-12,5.928662e-01,5.800537e-01,5.820956e-01,3.342748e-01
3.680000e-12,5.950924e-01,5.821987e-01,5.842526e-01,3.358464e-01
3.690000e-12,5.973231e-01,5.843476e-01,5.864136e-01,3.374210e-01
3.700000e-12,5.995582e-01,5.865002e-01,5.885783e-01,3.389986e-01
3.710000e-12,6.017977e-01,5.886564e-01,5.907467e-01,3.405790e-01
3.720000e-12,6.040412e-01,5.908161e-01,5.929186e-01,3.421624e-01
3.730000e-12,6.062888e-01,5.929790e-01,5.950939e-01,3.437486e-01
3.740000e-12,6.085401e-01,5.951452e-01,5.972724e-01,3.453377e-01
3.750000e-12,6.107952e-01,5.973143e-01,5.994540e-01,3.469297e-01
3.760000e-12,6.130537e-01,5.994863e-01,6.016386e-01,3.485244e-01
3.770000e-12,6.153156e-01,6.016610e-01,6.038259e-01,3.501219e-01
3.780000e-12,6.175806e-01,6.038383e-01,6.060158e-01,3.517222e-01
3.790000e-12,6.198487e-01,6.060181e-01,6.082083e-01,3.533251e-01
3.800000e-12,6.221197e-01,6.082002e-01,6.104031e-01,3.549308e-01
3.810000e-12,6.243934e-01,6.103844e-01,6.126002e-01,3.565392e-01
3.820000e-12,6.266696e-01,6.125706e-01,6.147993e-01,3.581501e-01
3.830000e-12,6.289482e-01,6.147587e-01,6.170003e-01,3.597637e-01
3.840000e-12,6.312290e-01,6.169486e-01,6.192031e-01,3.613799e-01
3.850000e-12,6.335120e-01,6.191401e-01,6.214076e-01,3.629987e-01
3.860000e-12,6.357968e-01,6.213330e-01,6.236135e-01,3.646199e-01
3.870000e-12,6.380834e-01,6.235272e-01,6.258208e-01,3.662437e-01
3.880000e-12,6.403716e-01,6.257226e-01,6.280294e-01,3.678699e-01
3.890000e-12,6.426612e-01,6.279190e-01,6.302389e-01,3.694986e-01
3.900000e-12,6.449522e-01,6.301164e-01,6.324495e-01,3.711297e-01
3.910000e-12,6.472442e-01,6.323145e-01,6.346608e-01,3.727631e-01
3.920000e-12,6.495373e-01,6.345132e-01,6.368728e-01,3.743989e-01
3.930000e-12,6.518312e-01,6.367125e-01,6.390853e-01,3.760371e-01
3.940000e-12,6.541258e-01,6.389121e-01,6.412982e-01,3.776775e-01
3.950000e-12,6.564209e-01,6.411120e-01,6.435114e-01,3.793202e-01
3.960000e-12,6.587163e-01,6.433120e-01,6.457247e-01,3.809651e-01
3.970000e-12,6.610121e-01,6.455119e-01,6.479380e-01,3.826123e-01
3.980000e-12,6.633079e-01,6.477118e-01,6.501512e-01,3.842616e-01
3.990000e-12,6.656037e-01,6.499113e-01,6.523641e-01,3.859131e-01
4.000000e-12,6.678992e-01,6.521105e-01,6.545766e-01,3.875667e-01
4.010000e-12,6.701945e-01,6.543092e-01,6.567886e-01,3.892224e-01
4.020000e-12,6.724892e-01,6.565072e-01,6.590001e-01,3.908801e-01
4.030000e-12,6.747834e-01,6.587045e-01,6.612107e-01,3.925399e-01
4.040000e-12,6.770768e-01,6.609010e-01,6.634205e-01,3.942017e-01
4.050000e-12,6.793694e-01,6.630964e-01,6.656294e-01,3.958655e-01
4.060000e-12,6.816610e-01,6.652908e-01,6.678371e-01,3.975312e-01
4.070000e-12,6.839514e-01,6.674840e-01,6.700437e-01,3.991989e-01
4.080000e-12,6.862406e-01,6.696760e-01,6.722489e-01,4.008685e-01
4.090000e-12,6.885284e-01,6.718665e-01,6.744527e-01,4.025399e-01
4.100000e-12,6.908147e-01,6.740555e-01,6.766551e-01,4.042132e-01
4.110000e-12,6.930994e-01,6.762430e-01,6.788557e-01,4.058883e-01
4.120000e-12,6.953823e-01,6.784287e-01,6.810547e-01,4.075653e-01
4.130000e-12,6.976634e-01,6.806126e-01,6.832519e-01,4.092439e-01
4.140000e-12,6.999426e-01,6.827947e-01,6.854471e-01,4.109244e-01
4.150000e-12,7.022197e-01,6.849748e-01,6.876404e-01,4.126066e-01
4.160000e-12,7.044947e-01,6.871529e-01,6.898316e-01,4.142904e-01
4.170000e-12,7.067674e-01,6.893288e-01,6.920205e-01,4.159760e-01
4.180000e-12,7.090377e-01,6.915025e-01,6.942073e-01,4.176632e-01
4.190000e-12,7.113056e-01,6.936738e-01,6.963917e-01,4.193520e-01
4.200000e-12,7.135709e-01,6.958429e-01,6.985736e-01,4.210425e-01
4.210000e-12,7.158336e-01,6.980094e-01,7.007531e-01,4.227345e-01
4.220000e-12,7.180936e-01,7.001735e-01,7.029300e-01,4.244281e-01
4.230000e-12,7.203507e-01,7.023349e-01,7.051043e-01,4.261232e-01
4.240000e-12,7.226050e-01,7.044937e-01,7.072758e-01,4.278199e-01
4.250000e-12,7.248563e-01,7.066498e-01,7.094446e-01,4.295181e-01
4.260000e-12,7.271046e-01,7.088031e-01,7.116106e-01,4.312178e-01
4.270000e-12,7.293498e-01,7.109536e-01,7.137737e-01,4.329189e-01
4.280000e-12,7.315918e-01,7.131012e-01,7.159338e-01,4.346215e-01
4.290000e-12,7.338305e-01,7.152459e-01,7.180909e-01,4.363256e-01
4.300000e-12,7.360660e-01,7.173876e-01,7.202450e-01,4.380310e-01
4.310000e-12,7.382981e-01,7.195262e-01,7.223960e-01,4.397379e-01
4.320000e-12,7.405268e-01,7.216618e-01,7.245438e-01,4.414461e-01
4.330000e-12,7.427520e-01,7.237943e-01,7.266885e-01,4.431558e-01
4.340000e-12,7.449738e-01,7.259236e-01,7.288300e-01,4.448667e-01
4.350000e-12,7.471919e-01,7.280498e-01,7.309682e-01,4.465790e-01
4.360000e-12,7.494065e-01,7.301728e-01,7.331031e-01,4.482927e-01
4.370000e-12,7.516175e-01,7.322925e-01,7.352347e-01,4.500076e-01
4.380000e-12,7.538248e-01,7.344089e-01,7.373630e-01,4.517239e-01
4.390000e-12,7.560284e-01,7.365221e-01,7.394879e-01,4.534415e-01
4.400000e-12,7.582283e-01,7.386320e-01,7.416094e-01,4.551603e-01
4.410000e-12,7.604245e-01,7.407385e-01,7.437275e-01,4.568804e-01
4.420000e-12,7.626169e-01,7.428418e-01,7.458422e-01,4.586018e-01
4.430000e-12,7.648055e-01,7.449417e-01,7.479535e-01,4.603244e-01
4.440000e-12,7.669903e-01,7.470382e-01,7.500614e-01,4.620482e-01
4.450000e-12,7.691714e-01,7.491314e-01,7.521658e-01,4.637733e-01
4.460000e-12,7.713486e-01,7.512212e-01,7.542667e-01,4.654996e-01
4.470000e-12,7.735220e-01,7.533077e-01,7.563643e-01,4.672272e-01
4.480000e-12,7.756916e-01,7.553909e-01,7.584584e-01,4.689559e-01
4.490000e-12,7.778574e-01,7.574707e-01,7.605490e-01,4.706858e-01
4.500000e-12,7.800195e-01,7.595472e-01,7.626363e-01,4.724170e-01
4.510000e-12,7.821777e-01,7.616203e-01,7.647201e-01,4.741493e-01
4.520000e-12,7.843321e-01,7.636902e-01,7.668005e-01,4.758829e-01
4.530000e-12,7.864828e-01,7.657568e-01,7.688776e-01,4.776176e-01
4.540000e-12,7.886298e-01,7.678201e-01,7.709512e-01,4.793535e-01
4.550000e-12,7.907731e-01,7.698802e-01,7.730216e-01,4.810905e-01
4.560000e-12,7.929126e-01,7.719370e-01,7.750886e-01,4.828288e-01
4.570000e-12,7.950486e-01,7.739907e-01,7.771524e-01,4.845682e-01
4.580000e-12,7.971808e-01,7.760412e-01,7.792129e-01,4.863088e-01
4.590000e-12,7.993095e-01,7.780886e-01,7.812702e-01,4.880506e-01
4.600000e-12,8.014347e-01,7.801329e-01,7.833243e-01,4.897935e-01
4.610000e-12,8.035563e-01,7.821742e-01,7.853752e-01,4.915376e-01
4.620000e-12,8.056745e-01,7.842124e-01,7.874230e-01,4.932829e-01
4.630000e-12,8.077893e-01,7.862477e-01,7.894678e-01,4.950294e-01
4.640000e-12,8.099007e-01,7.882801e-01,7.915096e-01,4.967771e-01
4.650000e-12,8.120087e-01,7.903096e-01,7.935483e-01,4.985259e-01
4.660000e-12,8.141136e-01,7.923362e-01,7.955842e-01,5.002759e-01
4.670000e-12,8.162152e-01,7.943601e-01,7.976172e-01,5.020271e-01
4.680000e-12,8.183137e-01,7.963813e-01,7.996473e-01,5.037795e-01
4.690000e-12,8.204091e-01,7.983998e-01,8.016747e-01,5.055330e-01
4.700000e-12,8.225015e-01,8.004156e-01,8.036994e-01,5.072878e-01
4.710000e-12,8.245910e-01,8.024290e-01,8.057215e-01,5.090438e-01
4.720000e-12,8.266776e-01,8.044399e-01,8.077410e-01,5.108010e-01
4.730000e-12,8.287614e-01,8.064483e-01,8.097579e-01,5.125593e-01
4.740000e-12,8.308424e-01,8.084544e-01,8.117724e-01,5.143190e-01
4.750000e-12,8.329209e-01,8.104582e-01,8.137846e-01,5.160798e-01
4.760000e-12,8.349967e-01,8.124597e-01,8.157944e-01,5.178419e-01
4.770000e-12,8.370701e-01,8.144591e-01,8.178019e-01,5.196052e-01
4.780000e-12,8.391412e-01,8.164565e-01,8.198074e-01,5.213698e-01
4.790000e-12,8.412098e-01,8.184518e-01,8.218107e-01,5.231356e-01
4.800000e-12,8.432763e-01,8.204452e-01,8.238120e-01,5.249027e-01
4.810000e-12,8.453407e-01,8.224368e-01,8.258113e-01,5.266710e-01
4.820000e-12,8.474030e-01,8.244265e-01,8.278088e-01,5.284407e-01
4.830000e-12,8.494634e-01,8.264146e-01,8.298045e-01,5.302116e-01
4.840000e-12,8.515219e-01,8.284011e-01,8.317985e-01,5.319839e-01
4.850000e-12,8.535787e-01,8.303860e-01,8.337910e-01,5.337574e-01
4.860000e-12,8.556338e-01,8.323695e-01,8.357818e-01,5.355323e-01
4.870000e-12,8.576874e-01,8.343516e-01,8.377713e-01,5.373085e-01
4.880000e-12,8.597396e-01,8.363324e-01,8.397594e-01,5.390861e-01
4.890000e-12,8.617904e-01,8.383120e-01,8.417462e-01,5.408650e-01
4.900000e-12,8.638399e-01,8.402905e-01,8.437318e-01,5.426452e-01
4.910000e-12,8.658884e-01,8.422680e-01,8.457163e-01,5.444269e-01
4.920000e-12,8.679358e-01,8.442446e-01,8.476999e-01,5.462099e-01
4.930000e-12,8.699823e-01,8.462203e-01,8.496825e-01,5.479944e-01
4.940000e-12,8.720280e-01,8.481953e-01,8.516644e-01,5.497802e-01
4.950000e-12,8.740731e-01,8.501696e-01,8.536455e-01,5.515675e-01
4.960000e-12,8.761175e-01,8.521433e-01,8.556260e-01,5.533562e-01
4.970000e-12,8.781615e-01,8.541166e-01,8.576059e-01,5.551464e-01
4.980000e-12,8.802051e-01,8.560895e-01,8.595854e-01,5.569381e-01
4.990000e-12,8.822485e-01,8.580621e-01,8.615646e-01,5.587312e-01
5.000000e-12,8.842918e-01,8.600344e-01,8.635435e-01,5.605258e-01
5.010000e-12,8.859216e-01,8.615931e-01,8.651081e-01,5.623197e-01
5.020000e-12,8.875499e-01,8.631501e-01,8.666710e-01,5.641120e-01
5.030000e-12,8.891762e-01,8.647051e-01,8.682318e-01,5.659028e-01
5.040000e-12,8.908004e-01,8.662577e-01,8.697902e-01,5.676917e-01
5.050000e-12,8.924222e-01,8.678078e-01,8.713461e-01,5.694789e-01
5.060000e-12,8.940414e-01,8.693551e-01,8.728990e-01,5.712643e-01
5.070000e-12,8.956577e-01,8.708993e-01,8.744489e-01,5.730480e-01
5.080000e-12,8.972708e-01,8.724401e-01,8.759954e-01,5.748300e-01
5.090000e-12,8.988805e-01,8.739773e-01,8.775382e-01,5.766103e-01
5.100000e-12,9.004866e-01,8.755106e-01,8.790771e-01,5.783888e-01
5.110000e-12,9.020888e-01,8.770398e-01,8.806118e-01,5.801657e-01
5.120000e-12,9.036869e-01,8.785646e-01,8.821421e-01,5.819409e-01
5.130000e-12,9.052805e-01,8.800847e-01,8.836677e-01,5.837143e-01
5.140000e-12,9.068695e-01,8.815999e-01,8.851883e-01,5.854861e-01
5.150000e-12,9.084537e-01,8.831098e-01,8.867037e-01,5.872562e-01
5.160000e-12,9.100327e-01,8.846143e-01,8.882136e-01,5.890246e-01
5.170000e-12,9.116063e-01,8.861130e-01,8.897177e-01,5.907913e-01
5.180000e-12,9.131743e-01,8.876058e-01,8.912159e-01,5.925562e-01
5.190000e-12,9.147364e-01,8.890923e-01,8.927078e-01,5.943195e-01
5.200000e-12,9.162924e-01,8.905723e-01,8.941931e-01,5.960809e-01
5.210000e-12,9.178420e-01,8.920455e-01,8.956717e-01,5.978406e-01
5.220000e-12,9.193851e-01,8.935117e-01,8.971432e-01,5.995985e-01
5.230000e-12,9.209213e-01,8.949705e-01,8.986074e-01,6.013546e-01
5.240000e-12,9.224504e-01,8.964219e-01,9.000641e-01,6.031089e-01
5.250000e-12,9.239722e-01,8.978654e-01,9.015130e-01,6.048613e-01
5.260000e-12,9.254865e-01,8.993009e-01,9.029539e-01,6.066118e-01
5.270000e-12,9.269930e-01,9.007281e-01,9.043864e-01,6.083604e-01
5.280000e-12,9.284914e-01,9.021468e-01,9.058105e-01,6.101070e-01
5.290000e-12,9.299817e-01,9.035567e-01,9.072257e-01,6.118517e-01
5.300000e-12,9.314635e-01,9.049576e-01,9.086320e-01,6.135943e-01
5.310000e-12,9.329366e-01,9.063493e-01,9.100290e-01,6.153348e-01
5.320000e-12,9.344008e-01,9.077314e-01,9.114166e-01,6.170732e-01
5.330000e-12,9.358559e-01,9.091039e-01,9.127945e-01,6.188094e-01
5.340000e-12,9.373017e-01,9.104664e-01,9.141624e-01,6.205435e-01
5.350000e-12,9.387380e-01,9.118187e-01,9.155203e-01,6.222753e-01
5.360000e-12,9.401645e-01,9.131607e-01,9.168677e-01,6.240048e-01
5.370000e-12,9.415811e-01,9.144921e-01,9.182046e-01,6.257319e-01
5.380000e-12,9.429875e-01,9.158127e-01,9.195307e-01,6.274566e-01
5.390000e-12,9.443836e-01,9.171222e-01,9.208459e-01,6.291789e-01
5.400000e-12,9.457692e-01,9.184206e-01,9.221498e-01,6.308986e-01
5.410000e-12,9.471441e-01,9.197075e-01,9.234424e-01,6.326158e-01
5.420000e-12,9.485081e-01,9.209828e-01,9.247234e-01,6.343303e-01
5.430000e-12,9.498610e-01,9.222463e-01,9.259926e-01,6.360421e-01
5.440000e-12,9.512026e-01,9.234979e-01,9.272499e-01,6.377512e-01
5.450000e-12,9.525329e-01,9.247372e-01,9.284951e-01,6.394574e-01
5.460000e-12,9.538515e-01,9.259643e-01,9.297279e-01,6.411608e-01
5.470000e-12,9.551584e-01,9.271788e-01,9.309483e-01,6.428612e-01
5.480000e-12,9.564534e-01,9.283806e-01,9.321561e-01,6.445586e-01
5.490000e-12,9.577363e-01,9.295696e-01,9.333511e-01,6.462528e-01
5.500000e-12,9.590071e-01,9.307456e-01,9.345331e-01,6.479440e-01
5.510000e-12,9.602654e-01,9.319085e-01,9.357020e-01,6.496319e-01
5.520000e-12,9.615113e-01,9.330580e-01,9.368577e-01,6.513164e-01
5.530000e-12,9.627445e-01,9.341942e-01,9.380000e-01,6.529976e-01
5.540000e-12,9.639650e-01,9.353167e-01,9.391288e-01,6.546754e-01
5.550000e-12,9.651726e-01,9.364256e-01,9.402440e-01,6.563496e-01
5.560000e-12,9.663672e-01,9.375206e-01,9.413454e-01,6.580202e-01
5.570000e-12,9.675486e-01,9.386017e-01,9.424329e-01,6.596872e-01
5.580000e-12,9.687168e-01,9.396687e-01,9.435064e-01,6.613504e-01
5.590000e-12,9.698717e-01,9.407216e-01,9.445658e-01,6.630098e-01
5.600000e-12,9.710132e-01,9.417602e-01,9.456110e-01,6.646652e-01
5.610000e-12,9.721410e-01,9.427844e-01,9.466419e-01,6.663167e-01
5.620000e-12,9.732553e-01,9.437942e-01,9.476585e-01,6.679641e-01
5.630000e-12,9.743559e-01,9.447894e-01,9.486605e-01,6.696074e-01
5.640000e-12,9.754426e-01,9.457701e-01,9.496480e-01,6.712465e-01
5.650000e-12,9.765155e-01,9.467360e-01,9.506209e-01,6.728813e-01
5.660000e-12,9.775744e-01,9.476872e-01,9.515791e-01,6.745117e-01
5.670000e-12,9.786193e-01,9.486235e-01,9.525225e-01,6.761376e-01
5.680000e-12,9.796502e-01,9.495450e-01,9.534512e-01,6.777590e-01
5.690000e-12,9.806669e-01,9.504516e-01,9.543650e-01,6.793758e-01
5.700000e-12,9.816694e-01,9.513432e-01,9.552639e-01,6.809880e-01
5.710000e-12,9.826578e-01,9.522197e-01,9.561478e-01,6.825953e-01
5.720000e-12,9.836318e-01,9.530813e-01,9.570168e-01,6.841978e-01
5.730000e-12,9.845916e-01,9.539278e-01,9.578708e-01,6.857955e-01
5.740000e-12,9.855370e-01,9.547592e-01,9.587098e-01,6.873881e-01
5.750000e-12,9.864681e-01,9.555755e-01,9.595338e-01,6.889756e-01
5.760000e-12,9.873849e-01,9.563767e-01,9.603427e-01,6.905580e-01
5.770000e-12,9.882872e-01,9.571627e-01,9.611366e-01,6.921352e-01
5.780000e-12,9.891751e-01,9.579337e-01,9.619155e-01,6.937071e-01
5.790000e-12,9.900487e-01,9.586896e-01,9.626793e-01,6.952736e-01
5.800000e-12,9.909079e-01,9.594304e-01,9.634282e-01,6.968346e-01
5.810000e-12,9.917526e-01,9.601561e-01,9.641620e-01,6.983902e-01
5.820000e-12,9.925830e-01,9.608668e-01,9.648809e-01,6.999402e-01
5.830000e-12,9.933991e-01,9.615625e-01,9.655849e-01,7.014845e-01
5.840000e-12,9.942008e-01,9.622432e-01,9.662739e-01,7.030231e-01
5.850000e-12,9.949881e-01,9.629090e-01,9.669482e-01,7.045559e-01
5.860000e-12,9.957612e-01,9.635600e-01,9.676076e-01,7.060828e-01
5.870000e-12,9.965201e-01,9.641961e-01,9.682522e-01,7.076038e-01
5.880000e-12,9.972647e-01,9.648174e-01,9.688822e-01,7.091189e-01
5.890000e-12,9.979952e-01,9.654241e-01,9.694976e-01,7.106278e-01
5.900000e-12,9.987116e-01,9.660161e-01,9.700984e-01,7.121307e-01
5.910000e-12,9.994139e-01,9.665936e-01,9.706847e-01,7.136274e-01
5.920000e-12,1.000102e+00,9.671566e-01,9.712566e-01,7.151178e-01
5.930000e-12,1.000777e+00,9.677053e-01,9.718143e-01,7.166020e-01
5.940000e-12,1.001437e+00,9.682396e-01,9.723576e-01,7.180798e-01
5.950000e-12,1.002084e+00,9.687598e-01,9.728869e-01,7.195512e-01
5.960000e-12,1.002717e+00,9.692659e-01,9.734022e-01,7.210161e-01
5.970000e-12,1.003336e+00,9.697580e-01,9.739035e-01,7.224745e-01
5.980000e-12,1.003942e+00,9.702362e-01,9.743910e-01,7.239264e-01
5.990000e-12,1.004535e+00,9.707007e-01,9.748648e-01,7.253717e-01
6.000000e-12,1.005114e+00,9.711515e-01,9.753251e-01,7.268102e-01
6.010000e-12,1.005680e+00,9.715889e-01,9.757719e-01,7.282421e-01
6.020000e-12,1.006232e+00,9.720128e-01,9.762053e-01,7.296673e-01
6.030000e-12,1.006772e+00,9.724235e-01,9.766256e-01,7.310856e-01
6.040000e-12,1.007298e+00,9.728212e-01,9.770329e-01,7.324971e-01
6.050000e-12,1.007812e+00,9.732058e-01,9.774272e-01,7.339017e-01
6.060000e-12,1.008313e+00,9.735777e-01,9.778088e-01,7.352994e-01
6.070000e-12,1.008802e+00,9.739369e-01,9.781777e-01,7.366902e-01
6.080000e-12,1.009278e+00,9.742836e-01,9.785342e-01,7.380740e-01
6.090000e-12,1.009742e+00,9.746179e-01,9.788784e-01,7.394508e-01
6.100000e-12,1.010193e+00,9.749401e-01,9.792105e-01,7.408205e-01
6.110000e-12,1.010633e+00,9.752503e-01,9.795306e-01,7.421832e-01
6.120000e-12,1.011060e+00,9.755486e-01,9.798388e-01,7.435388e-01
6.130000e-12,1.011476e+00,9.758353e-01,9.801355e-01,7.448872e-01
6.140000e-12,1.011880e+00,9.761104e-01,9.804207e-01,7.462286e-01
6.150000e-12,1.012273e+00,9.763743e-01,9.806946e-01,7.475627e-01
6.160000e-12,1.012654e+00,9.766271e-01,9.809574e-01,7.488897e-01
6.170000e-12,1.013024e+00,9.768689e-01,9.812093e-01,7.502094e-01
6.180000e-12,1.013384e+00,9.771000e-01,9.814505e-01,7.515220e-01
6.190000e-12,1.013732e+00,9.773205e-01,9.816811e-01,7.528273e-01
6.200000e-12,1.014069e+00,9.775307e-01,9.819014e-01,7.541254e-01
6.210000e-12,1.014396e+00,9.777307e-01,9.821116e-01,7.554162e-01
6.220000e-12,1.014713e+00,9.779207e-01,9.823118e-01,7.566998e-01
6.230000e-12,1.015020e+00,9.781011e-01,9.825023e-01,7.579761e-01
6.240000e-12,1.015316e+00,9.782719e-01,9.826833e-01,7.592451e-01
6.250000e-12,1.015603e+00,9.784333e-01,9.828549e-01,7.605069e-01
6.260000e-12,1.015880e+00,9.785856e-01,9.830174e-01,7.617614e-01
6.270000e-12,1.016147e+00,9.787291e-01,9.831709e-01,7.630087e-01
6.280000e-12,1.016405e+00,9.788638e-01,9.833158e-01,7.642487e-01
6.290000e-12,1.016654e+00,9.789901e-01,9.834522e-01,7.654814e-01
6.300000e-12,1.016894e+00,9.791080e-01,9.835803e-01,7.667069e-01
6.310000e-12,1.017126e+00,9.792180e-01,9.837004e-01,7.679251e-01
6.320000e-12,1.017348e+00,9.793201e-01,9.838126e-01,7.691361e-01
6.330000e-12,1.017563e+00,9.794147e-01,9.839172e-01,7.703399e-01
6.340000e-12,1.017769e+00,9.795019e-01,9.840145e-01,7.715365e-01
6.350000e-12,1.017967e+00,9.795819e-01,9.841045e-01,7.727259e-01
6.360000e-12,1.018157e+00,9.796550e-01,9.841876e-01,7.739082e-01
6.370000e-12,1.018340e+00,9.797214e-01,9.842639e-01,7.750833e-01
6.380000e-12,1.018515e+00,9.797814e-01,9.843338e-01,7.762513e-01
6.390000e-12,1.018683e+00,9.798351e-01,9.843974e-01,7.774122e-01
6.400000e-12,1.018844e+00,9.798828e-01,9.844549e-01,7.785660e-01
6.410000e-12,1.018998e+00,9.799247e-01,9.845066e-01,7.797128e-01
6.420000e-12,1.019146e+00,9.799611e-01,9.845526e-01,7.808525e-01
6.430000e-12,1.019287e+00,9.799921e-01,9.845933e-01,7.819853e-01
6.440000e-12,1.019421e+00,9.800181e-01,9.846289e-01,7.831111e-01
6.450000e-12,1.019550e+00,9.800392e-01,9.846595e-01,7.842300e-01
6.460000e-12,1.019673e+00,9.800557e-01,9.846854e-01,7.853419e-01
6.470000e-12,1.019790e+00,9.800677e-01,9.847069e-01,7.864471e-01
6.480000e-12,1.019902e+00,9.800756e-01,9.847241e-01,7.875454e-01
6.490000e-12,1.020008e+00,9.800795e-01,9.847373e-01,7.886370e-01
6.500000e-12,1.020109e+00,9.800797e-01,9.847466e-01,7.897218e-01
6.510000e-12,1.020206e+00,9.800764e-01,9.847524e-01,7.907999e-01
6.520000e-12,1.020297e+00,9.800698e-01,9.847549e-01,7.918714e-01
6.530000e-12,1.020385e+00,9.800602e-01,9.847542e-01,7.929363e-01
6.540000e-12,1.020468e+00,9.800478e-01,9.847506e-01,7.939946e-01
6.550000e-12,1.020547e+00,9.800327e-01,9.847443e-01,7.950464e-01
6.560000e-12,1.020621e+00,9.800153e-01,9.847355e-01,7.960917e-01
6.570000e-12,1.020693e+00,9.799957e-01,9.847245e-01,7.971307e-01
6.580000e-12,1.020760e+00,9.799742e-01,9.847114e-01,7.981633e-01
6.590000e-12,1.020825e+00,9.799509e-01,9.846965e-01,7.991895e-01
6.600000e-12,1.020886e+00,9.799261e-01,9.846800e-01,8.002096e-01
6.610000e-12,1.020944e+00,9.799001e-01,9.846620e-01,8.012234e-01
6.620000e-12,1.021000e+00,9.798729e-01,9.846429e-01,8.022311e-01
6.630000e-12,1.021053e+00,9.798449e-01,9.846228e-01,8.032326e-01
6.640000e-12,1.021103e+00,9.798161e-01,9.846018e-01,8.042282e-01
6.650000e-12,1.021151e+00,9.797870e-01,9.845803e-01,8.052178e-01
6.660000e-12,1.021198e+00,9.797575e-01,9.845584e-01,8.062015e-01
6.670000e-12,1.021242e+00,9.797280e-01,9.845363e-01,8.071793e-01
6.680000e-12,1.021285e+00,9.796986e-01,9.845142e-01,8.081513e-01
6.690000e-12,1.021326e+00,9.796696e-01,9.844923e-01,8.091176e-01
6.700000e-12,1.021365e+00,9.796410e-01,9.844708e-01,8.100783e-01
6.710000e-12,1.021404e+00,9.796132e-01,9.844499e-01,8.110333e-01
6.720000e-12,1.021442e+00,9.795863e-01,9.844297e-01,8.119828e-01
6.730000e-12,1.021479e+00,9.795604e-01,9.844105e-01,8.129268e-01
6.740000e-12,1.021515e+00,9.795358e-01,9.843923e-01,8.138654e-01
6.750000e-12,1.021550e+00,9.795127e-01,9.843755e-01,8.147987e-01
6.760000e-12,1.021586e+00,9.794911e-01,9.843602e-01,8.157267e-01
6.770000e-12,1.021621e+00,9.794714e-01,9.843464e-01,8.166494e-01
6.780000e-12,1.021656e+00,9.794536e-01,9.843345e-01,8.175671e-01
6.790000e-12,1.021691e+00,9.794379e-01,9.843246e-01,8.184796e-01
6.800000e-12,1.021727e+00,9.794245e-01,9.843168e-01,8.193871e-01
6.810000e-12,1.021762e+00,9.794135e-01,9.843112e-01,8.202897e-01
6.820000e-12,1.021799e+00,9.794052e-01,9.843082e-01,8.211875e-01
6.830000e-12,1.021836e+00,9.793996e-01,9.843077e-01,8.220804e-01
6.840000e-12,1.021874e+00,9.793968e-01,9.843099e-01,8.229686e-01
6.850000e-12,1.021913e+00,9.793972e-01,9.843150e-01,8.238521e-01
6.860000e-12,1.021953e+00,9.794007e-01,9.843232e-01,8.247310e-01
6.870000e-12,1.021995e+00,9.794075e-01,9.843344e-01,8.256054e-01
6.880000e-12,1.022038e+00,9.794177e-01,9.843490e-01,8.264754e-01
6.890000e-12,1.022082e+00,9.794316e-01,9.843670e-01,8.273409e-01
6.900000e-12,1.022128e+00,9.794491e-01,9.843886e-01,8.282021e-01
6.910000e-12,1.022175e+00,9.794705e-01,9.844137e-01,8.290591e-01
