time,"I(LD)","I(BD)","I(BS)","I(ROUT)"
2.523900e-10,9.013293e-08,1.492796e-07,-1.089613e-07,9.013293e-08
2.524000e-10,8.996708e-08,1.485053e-07,-1.080904e-07,8.996708e-08
2.524100e-10,8.980212e-08,1.477350e-07,-1.072239e-07,8.980212e-08
2.524200e-10,8.963805e-08,1.469686e-07,-1.063620e-07,8.963805e-08
2.524300e-10,8.947485e-08,1.462063e-07,-1.055046e-07,8.947485e-08
2.524400e-10,8.931253e-08,1.454479e-07,-1.046517e-07,8.931253e-08
2.524500e-10,8.915109e-08,1.446934e-07,-1.038032e-07,8.915109e-08
2.524600e-10,8.899051e-08,1.439428e-07,-1.029592e-07,8.899050e-08
2.524700e-10,8.883078e-08,1.431961e-07,-1.021196e-07,8.883078e-08
2.524800e-10,8.867192e-08,1.424532e-07,-1.012843e-07,8.867192e-08
2.524900e-10,8.851391e-08,1.417142e-07,-1.004534e-07,8.851391e-08
2.525000e-10,8.835674e-08,1.409790e-07,-9.962692e-08,8.835674e-08
2.525100e-10,8.820042e-08,1.402476e-07,-9.880472e-08,8.820042e-08
2.525200e-10,8.804493e-08,1.395200e-07,-9.798681e-08,8.804493e-08
2.525300e-10,8.789027e-08,1.387962e-07,-9.717318e-08,8.789027e-08
2.525400e-10,8.773645e-08,1.380760e-07,-9.636381e-08,8.773645e-08
2.525500e-10,8.758345e-08,1.373596e-07,-9.555867e-08,8.758345e-08
2.525600e-10,8.743126e-08,1.366470e-07,-9.475774e-08,8.743126e-08
2.525700e-10,8.727990e-08,1.359379e-07,-9.396099e-08,8.727990e-08
2.525800e-10,8.712934e-08,1.352326e-07,-9.316842e-08,8.712934e-08
2.525900e-10,8.697958e-08,1.345309e-07,-9.237999e-08,8.697958e-08
2.526000e-10,8.683063e-08,1.338328e-07,-9.159568e-08,8.683063e-08
2.526100e-10,8.668247e-08,1.331383e-07,-9.081548e-08,8.668248e-08
2.526200e-10,8.653511e-08,1.324474e-07,-9.003935e-08,8.653511e-08
2.526300e-10,8.638853e-08,1.317601e-07,-8.926729e-08,8.638853e-08
2.526400e-10,8.624274e-08,1.310763e-07,-8.849927e-08,8.624274e-08
2.526500e-10,8.609772e-08,1.303960e-07,-8.773526e-08,8.609772e-08
2.526600e-10,8.595348e-08,1.297193e-07,-8.697525e-08,8.595348e-08
2.526700e-10,8.581000e-08,1.290460e-07,-8.621922e-08,8.581000e-08
2.526800e-10,8.566729e-08,1.283763e-07,-8.546714e-08,8.566730e-08
2.526900e-10,8.552535e-08,1.277100e-07,-8.471899e-08,8.552535e-08
2.527000e-10,8.538415e-08,1.270471e-07,-8.397476e-08,8.538416e-08
2.527100e-10,8.524371e-08,1.263876e-07,-8.323442e-08,8.524371e-08
2.527200e-10,8.510402e-08,1.257316e-07,-8.249796e-08,8.510402e-08
2.527300e-10,8.496507e-08,1.250789e-07,-8.176535e-08,8.496507e-08
2.527400e-10,8.482686e-08,1.244297e-07,-8.103657e-08,8.482686e-08
2.527500e-10,8.468939e-08,1.237837e-07,-8.031160e-08,8.468939e-08
2.527600e-10,8.455264e-08,1.231411e-07,-7.959042e-08,8.455264e-08
2.527700e-10,8.441662e-08,1.225018e-07,-7.887302e-08,8.441662e-08
2.527800e-10,8.428132e-08,1.218659e-07,-7.815937e-08,8.428132e-08
2.527900e-10,8.414674e-08,1.212332e-07,-7.744945e-08,8.414674e-08
2.528000e-10,8.401288e-08,1.206038e-07,-7.674325e-08,8.401288e-08
2.528100e-10,8.387972e-08,1.199776e-07,-7.604073e-08,8.387972e-08
2.528200e-10,8.374727e-08,1.193546e-07,-7.534190e-08,8.374727e-08
2.528300e-10,8.361552e-08,1.187349e-07,-7.464671e-08,8.361552e-08
2.528400e-10,8.348446e-08,1.181184e-07,-7.395516e-08,8.348446e-08
2.528500e-10,8.335410e-08,1.175050e-07,-7.326723e-08,8.335410e-08
2.528600e-10,8.322443e-08,1.168949e-07,-7.258290e-08,8.322443e-08
2.528700e-10,8.309544e-08,1.162879e-07,-7.190214e-08,8.309544e-08
2.528800e-10,8.296714e-08,1.156840e-07,-7.122494e-08,8.296714e-08
2.528900e-10,8.283951e-08,1.150832e-07,-7.055128e-08,8.283951e-08
2.529000e-10,8.271255e-08,1.144855e-07,-6.988114e-08,8.271255e-08
2.529100e-10,8.258627e-08,1.138910e-07,-6.921451e-08,8.258627e-08
2.529200e-10,8.246064e-08,1.132995e-07,-6.855136e-08,8.246064e-08
2.529300e-10,8.233568e-08,1.127110e-07,-6.789167e-08,8.233568e-08
2.529400e-10,8.221138e-08,1.121256e-07,-6.723543e-08,8.221138e-08
2.529500e-10,8.208773e-08,1.115433e-07,-6.658262e-08,8.208773e-08
2.529600e-10,8.196473e-08,1.109639e-07,-6.593322e-08,8.196473e-08
2.529700e-10,8.184238e-08,1.103875e-07,-6.528722e-08,8.184238e-08
2.529800e-10,8.172066e-08,1.098141e-07,-6.464458e-08,8.172066e-08
2.529900e-10,8.159959e-08,1.092437e-07,-6.400531e-08,8.159959e-08
2.530000e-10,8.147915e-08,1.086762e-07,-6.336937e-08,8.147915e-08
2.530100e-10,8.135934e-08,1.081117e-07,-6.273675e-08,8.135935e-08
2.530200e-10,8.124016e-08,1.075501e-07,-6.210744e-08,8.124016e-08
2.530300e-10,8.112161e-08,1.069914e-07,-6.148141e-08,8.112161e-08
2.530400e-10,8.100367e-08,1.064355e-07,-6.085865e-08,8.100367e-08
2.530500e-10,8.088635e-08,1.058826e-07,-6.023914e-08,8.088635e-08
2.530600e-10,8.076965e-08,1.053325e-07,-5.962286e-08,8.076965e-08
2.530700e-10,8.065355e-08,1.047853e-07,-5.900980e-08,8.065355e-08
2.530800e-10,8.053806e-08,1.042409e-07,-5.839993e-08,8.053806e-08
2.530900e-10,8.042317e-08,1.036993e-07,-5.779325e-08,8.042317e-08
2.531000e-10,8.030888e-08,1.031605e-07,-5.718973e-08,8.030888e-08
2.531100e-10,8.019519e-08,1.026245e-07,-5.658936e-08,8.019519e-08
2.531200e-10,8.008208e-08,1.020913e-07,-5.599212e-08,8.008208e-08
2.531300e-10,7.996957e-08,1.015608e-07,-5.539800e-08,7.996957e-08
2.531400e-10,7.985764e-08,1.010331e-07,-5.480697e-08,7.985764e-08
2.531500e-10,7.974630e-08,1.005081e-07,-5.421903e-08,7.974630e-08
2.531600e-10,7.963553e-08,9.998584e-08,-5.363414e-08,7.963553e-08
2.531700e-10,7.952534e-08,9.946629e-08,-5.305231e-08,7.952534e-08
2.531800e-10,7.941572e-08,9.894943e-08,-5.247351e-08,7.941572e-08
2.531900e-10,7.930667e-08,9.843524e-08,-5.189772e-08,7.930667e-08
2.532000e-10,7.919819e-08,9.792372e-08,-5.132493e-08,7.919819e-08
2.532100e-10,7.909027e-08,9.741485e-08,-5.075513e-08,7.909027e-08
2.532200e-10,7.898291e-08,9.690862e-08,-5.018829e-08,7.898291e-08
2.532300e-10,7.887610e-08,9.640502e-08,-4.962440e-08,7.887610e-08
2.532400e-10,7.876985e-08,9.590402e-08,-4.906345e-08,7.876985e-08
2.532500e-10,7.866415e-08,9.540563e-08,-4.850542e-08,7.866415e-08
2.532600e-10,7.855899e-08,9.490981e-08,-4.795030e-08,7.855899e-08
2.532700e-10,7.845438e-08,9.441658e-08,-4.739806e-08,7.845438e-08
2.532800e-10,7.835031e-08,9.392590e-08,-4.684870e-08,7.835031e-08
2.532900e-10,7.824678e-08,9.343776e-08,-4.630219e-08,7.824678e-08
2.533000e-10,7.814379e-08,9.295216e-08,-4.575853e-08,7.814379e-08
2.533100e-10,7.804132e-08,9.246908e-08,-4.521769e-08,7.804132e-08
2.533200e-10,7.793939e-08,9.198851e-08,-4.467967e-08,7.793939e-08
2.533300e-10,7.783798e-08,9.151043e-08,-4.414444e-08,7.783798e-08
2.533400e-10,7.773710e-08,9.103483e-08,-4.361200e-08,7.773710e-08
2.533500e-10,7.763673e-08,9.056171e-08,-4.308232e-08,7.763673e-08
2.533600e-10,7.753689e-08,9.009104e-08,-4.255540e-08,7.753689e-08
2.533700e-10,7.743755e-08,8.962282e-08,-4.203121e-08,7.743755e-08
2.533800e-10,7.733874e-08,8.915702e-08,-4.150975e-08,7.733874e-08
2.533900e-10,7.724043e-08,8.869365e-08,-4.099100e-08,7.724043e-08
2.534000e-10,7.714263e-08,8.823269e-08,-4.047494e-08,7.714263e-08
2.534100e-10,7.704533e-08,8.777412e-08,-3.996156e-08,7.704533e-08
2.534200e-10,7.694853e-08,8.731793e-08,-3.945085e-08,7.694853e-08
2.534300e-10,7.685223e-08,8.686412e-08,-3.894279e-08,7.685223e-08
2.534400e-10,7.675643e-08,8.641267e-08,-3.843737e-08,7.675643e-08
2.534500e-10,7.666112e-08,8.596356e-08,-3.793457e-08,7.666112e-08
2.534600e-10,7.656631e-08,8.551679e-08,-3.743438e-08,7.656631e-08
2.534700e-10,7.647198e-08,8.507234e-08,-3.693678e-08,7.647198e-08
2.534800e-10,7.637814e-08,8.463020e-08,-3.644177e-08,7.637814e-08
2.534900e-10,7.628478e-08,8.419036e-08,-3.594933e-08,7.628478e-08
2.535000e-10,7.619190e-08,8.375281e-08,-3.545944e-08,7.619190e-08
2.535100e-10,7.609950e-08,8.331754e-08,-3.497209e-08,7.609950e-08
2.535200e-10,7.600757e-08,8.288453e-08,-3.448727e-08,7.600757e-08
2.535300e-10,7.591612e-08,8.245378e-08,-3.400496e-08,7.591612e-08
2.535400e-10,7.582514e-08,8.202526e-08,-3.352515e-08,7.582514e-08
2.535500e-10,7.573463e-08,8.159898e-08,-3.304783e-08,7.573463e-08
2.535600e-10,7.564459e-08,8.117492e-08,-3.257299e-08,7.564459e-08
2.535700e-10,7.555501e-08,8.075306e-08,-3.210060e-08,7.555501e-08
2.535800e-10,7.546589e-08,8.033340e-08,-3.163067e-08,7.546589e-08
2.535900e-10,7.537722e-08,7.991593e-08,-3.116317e-08,7.537723e-08
2.536000e-10,7.528902e-08,7.950063e-08,-3.069809e-08,7.528902e-08
2.536100e-10,7.520127e-08,7.908749e-08,-3.023542e-08,7.520127e-08
2.536200e-10,7.511397e-08,7.867650e-08,-2.977515e-08,7.511397e-08
2.536300e-10,7.502713e-08,7.826766e-08,-2.931726e-08,7.502713e-08
2.536400e-10,7.494073e-08,7.786094e-08,-2.886175e-08,7.494073e-08
2.536500e-10,7.485477e-08,7.745634e-08,-2.840859e-08,7.485477e-08
2.536600e-10,7.476926e-08,7.705385e-08,-2.795778e-08,7.476926e-08
2.536700e-10,7.468419e-08,7.665346e-08,-2.750930e-08,7.468419e-08
2.536800e-10,7.459956e-08,7.625515e-08,-2.706315e-08,7.459956e-08
2.536900e-10,7.451537e-08,7.585892e-08,-2.661931e-08,7.451537e-08
2.537000e-10,7.443161e-08,7.546476e-08,-2.617776e-08,7.443161e-08
2.537100e-10,7.434828e-08,7.507265e-08,-2.573850e-08,7.434828e-08
2.537200e-10,7.426538e-08,7.468258e-08,-2.530151e-08,7.426538e-08
2.537300e-10,7.418291e-08,7.429454e-08,-2.486679e-08,7.418291e-08
2.537400e-10,7.410087e-08,7.390853e-08,-2.443432e-08,7.410087e-08
2.537500e-10,7.401925e-08,7.352453e-08,-2.400408e-08,7.401925e-08
2.537600e-10,7.393805e-08,7.314253e-08,-2.357607e-08,7.393805e-08
2.537700e-10,7.385727e-08,7.276252e-08,-2.315028e-08,7.385727e-08
2.537800e-10,7.377691e-08,7.238450e-08,-2.272668e-08,7.377691e-08
2.537900e-10,7.369697e-08,7.200844e-08,-2.230528e-08,7.369697e-08
2.538000e-10,7.361744e-08,7.163435e-08,-2.188606e-08,7.361744e-08
2.538100e-10,7.353832e-08,7.126220e-08,-2.146901e-08,7.353832e-08
2.538200e-10,7.345961e-08,7.089200e-08,-2.105412e-08,7.345961e-08
2.538300e-10,7.338131e-08,7.052372e-08,-2.064138e-08,7.338131e-08
2.538400e-10,7.330342e-08,7.015737e-08,-2.023076e-08,7.330342e-08
2.538500e-10,7.322593e-08,6.979293e-08,-1.982228e-08,7.322593e-08
2.538600e-10,7.314884e-08,6.943038e-08,-1.941591e-08,7.314884e-08
2.538700e-10,7.307215e-08,6.906973e-08,-1.901163e-08,7.307215e-08
2.538800e-10,7.299586e-08,6.871096e-08,-1.860945e-08,7.299586e-08
2.538900e-10,7.291996e-08,6.835406e-08,-1.820936e-08,7.291996e-08
2.539000e-10,7.284446e-08,6.799902e-08,-1.781133e-08,7.284446e-08
2.539100e-10,7.276935e-08,6.764583e-08,-1.741535e-08,7.276935e-08
2.539200e-10,7.269463e-08,6.729448e-08,-1.702143e-08,7.269463e-08
2.539300e-10,7.262030e-08,6.694497e-08,-1.662955e-08,7.262030e-08
2.539400e-10,7.254636e-08,6.659727e-08,-1.623969e-08,7.254636e-08
2.539500e-10,7.247280e-08,6.625139e-08,-1.585185e-08,7.247280e-08
2.539600e-10,7.239963e-08,6.590732e-08,-1.546602e-08,7.239963e-08
2.539700e-10,7.232683e-08,6.556503e-08,-1.508218e-08,7.232683e-08
2.539800e-10,7.225442e-08,6.522454e-08,-1.470033e-08,7.225442e-08
2.539900e-10,7.218238e-08,6.488581e-08,-1.432045e-08,7.218238e-08
2.540000e-10,7.211072e-08,6.454886e-08,-1.394254e-08,7.211072e-08
2.540100e-10,7.203943e-08,6.421366e-08,-1.356658e-08,7.203943e-08
2.540200e-10,7.196852e-08,6.388021e-08,-1.319257e-08,7.196852e-08
2.540300e-10,7.189797e-08,6.354849e-08,-1.282050e-08,7.189797e-08
2.540400e-10,7.182780e-08,6.321851e-08,-1.245035e-08,7.182780e-08
2.540500e-10,7.175799e-08,6.289024e-08,-1.208211e-08,7.175799e-08
2.540600e-10,7.168854e-08,6.256369e-08,-1.171579e-08,7.168854e-08
2.540700e-10,7.161946e-08,6.223884e-08,-1.135135e-08,7.161946e-08
2.540800e-10,7.155074e-08,6.191568e-08,-1.098880e-08,7.155074e-08
2.540900e-10,7.148238e-08,6.159420e-08,-1.062813e-08,7.148238e-08
2.541000e-10,7.141438e-08,6.127440e-08,-1.026933e-08,7.141438e-08
2.541100e-10,7.134674e-08,6.095627e-08,-9.912382e-09,7.134674e-08
2.541200e-10,7.127945e-08,6.063980e-08,-9.557283e-09,7.127945e-08
2.541300e-10,7.121251e-08,6.032497e-08,-9.204022e-09,7.121251e-08
2.541400e-10,7.114592e-08,6.001179e-08,-8.852590e-09,7.114592e-08
2.541500e-10,7.107968e-08,5.970023e-08,-8.502978e-09,7.107968e-08
2.541600e-10,7.101379e-08,5.939030e-08,-8.155176e-09,7.101379e-08
2.541700e-10,7.094825e-08,5.908198e-08,-7.809175e-09,7.094825e-08
2.541800e-10,7.088305e-08,5.877527e-08,-7.464965e-09,7.088305e-08
2.541900e-10,7.081819e-08,5.847016e-08,-7.122540e-09,7.081820e-08
2.542000e-10,7.075368e-08,5.816664e-08,-6.781887e-09,7.075368e-08
2.542100e-10,7.068950e-08,5.786469e-08,-6.442998e-09,7.068950e-08
2.542200e-10,7.062566e-08,5.756432e-08,-6.105865e-09,7.062567e-08
2.542300e-10,7.056216e-08,5.726551e-08,-5.770479e-09,7.056216e-08
2.542400e-10,7.049899e-08,5.696826e-08,-5.436831e-09,7.049899e-08
2.542500e-10,7.043616e-08,5.667256e-08,-5.104911e-09,7.043616e-08
2.542600e-10,7.037365e-08,5.637839e-08,-4.774711e-09,7.037365e-08
2.542700e-10,7.031148e-08,5.608576e-08,-4.446224e-09,7.031148e-08
2.542800e-10,7.024963e-08,5.579465e-08,-4.119437e-09,7.024963e-08
2.542900e-10,7.018811e-08,5.550505e-08,-3.794346e-09,7.018811e-08
2.543000e-10,7.012691e-08,5.521696e-08,-3.470940e-09,7.012691e-08
2.543100e-10,7.006604e-08,5.493037e-08,-3.149210e-09,7.006604e-08
2.543200e-10,7.000549e-08,5.464527e-08,-2.829148e-09,7.000549e-08
2.543300e-10,6.994525e-08,5.436165e-08,-2.510747e-09,6.994525e-08
2.543400e-10,6.988534e-08,5.407951e-08,-2.193996e-09,6.988534e-08
2.543500e-10,6.982574e-08,5.379884e-08,-1.878888e-09,6.982574e-08
2.543600e-10,6.976646e-08,5.351962e-08,-1.565416e-09,6.976646e-08
2.543700e-10,6.970749e-08,5.324186e-08,-1.253569e-09,6.970749e-08
2.543800e-10,6.964883e-08,5.296554e-08,-9.433407e-10,6.964883e-08
2.543900e-10,6.959048e-08,5.269066e-08,-6.347213e-10,6.959048e-08
2.544000e-10,6.953244e-08,5.241721e-08,-3.277037e-10,6.953244e-08
2.544100e-10,6.947470e-08,5.214518e-08,-2.227963e-11,6.947471e-08
2.544200e-10,6.941728e-08,5.187456e-08,2.815596e-10,6.941728e-08
2.544300e-10,6.936015e-08,5.160535e-08,5.838216e-10,6.936015e-08
2.544400e-10,6.930333e-08,5.133753e-08,8.845137e-10,6.930333e-08
2.544500e-10,6.924681e-08,5.107111e-08,1.183645e-09,6.924681e-08
2.544600e-10,6.919059e-08,5.080608e-08,1.481223e-09,6.919059e-08
2.544700e-10,6.913466e-08,5.054242e-08,1.777257e-09,6.913466e-08
2.544800e-10,6.907903e-08,5.028012e-08,2.071752e-09,6.907903e-08
2.544900e-10,6.902370e-08,5.001920e-08,2.364717e-09,6.902370e-08
2.545000e-10,6.896866e-08,4.975962e-08,2.656162e-09,6.896866e-08
2.545100e-10,6.891391e-08,4.950140e-08,2.946091e-09,6.891391e-08
2.545200e-10,6.885944e-08,4.924451e-08,3.234514e-09,6.885944e-08
2.545300e-10,6.880527e-08,4.898896e-08,3.521439e-09,6.880527e-08
2.545400e-10,6.875139e-08,4.873474e-08,3.806873e-09,6.875139e-08
2.545500e-10,6.869779e-08,4.848183e-08,4.090822e-09,6.869779e-08
2.545600e-10,6.864447e-08,4.823024e-08,4.373296e-09,6.864447e-08
2.545700e-10,6.859144e-08,4.797995e-08,4.654302e-09,6.859144e-08
2.545800e-10,6.853868e-08,4.773096e-08,4.933847e-09,6.853868e-08
2.545900e-10,6.848621e-08,4.748327e-08,5.211939e-09,6.848621e-08
2.546000e-10,6.843401e-08,4.723685e-08,5.488584e-09,6.843401e-08
2.546100e-10,6.838209e-08,4.699172e-08,5.763791e-09,6.838209e-08
2.546200e-10,6.833045e-08,4.674786e-08,6.037566e-09,6.833045e-08
2.546300e-10,6.827907e-08,4.650526e-08,6.309918e-09,6.827908e-08
2.546400e-10,6.822797e-08,4.626392e-08,6.580853e-09,6.822797e-08
2.546500e-10,6.817714e-08,4.602383e-08,6.850379e-09,6.817715e-08
2.546600e-10,6.812658e-08,4.578499e-08,7.118502e-09,6.812658e-08
2.546700e-10,6.807629e-08,4.554739e-08,7.385231e-09,6.807629e-08
2.546800e-10,6.802626e-08,4.531102e-08,7.650571e-09,6.802626e-08
2.546900e-10,6.797650e-08,4.507587e-08,7.914531e-09,6.797650e-08
2.547000e-10,6.792700e-08,4.484194e-08,8.177117e-09,6.792700e-08
2.547100e-10,6.787776e-08,4.460922e-08,8.438336e-09,6.787776e-08
2.547200e-10,6.782879e-08,4.437771e-08,8.698196e-09,6.782879e-08
2.547300e-10,6.778007e-08,4.414740e-08,8.956704e-09,6.778007e-08
2.547400e-10,6.773161e-08,4.391829e-08,9.213865e-09,6.773160e-08
2.547500e-10,6.768340e-08,4.369036e-08,9.469688e-09,6.768340e-08
2.547600e-10,6.763545e-08,4.346361e-08,9.724179e-09,6.763545e-08
2.547700e-10,6.758775e-08,4.323804e-08,9.977345e-09,6.758775e-08
2.547800e-10,6.754031e-08,4.301363e-08,1.022919e-08,6.754031e-08
2.547900e-10,6.749311e-08,4.279039e-08,1.047973e-08,6.749311e-08
2.548000e-10,6.744617e-08,4.256830e-08,1.072896e-08,6.744616e-08
2.548100e-10,6.739947e-08,4.234737e-08,1.097689e-08,6.739947e-08
2.548200e-10,6.735301e-08,4.212757e-08,1.122354e-08,6.735301e-08
2.548300e-10,6.730681e-08,4.190892e-08,1.146890e-08,6.730681e-08
2.548400e-10,6.726084e-08,4.169140e-08,1.171298e-08,6.726084e-08
2.548500e-10,6.721512e-08,4.147501e-08,1.195578e-08,6.721512e-08
2.548600e-10,6.716964e-08,4.125973e-08,1.219733e-08,6.716964e-08
2.548700e-10,6.712440e-08,4.104557e-08,1.243761e-08,6.712440e-08
2.548800e-10,6.707940e-08,4.083252e-08,1.267665e-08,6.707940e-08
2.548900e-10,6.703463e-08,4.062057e-08,1.291444e-08,6.703463e-08
2.549000e-10,6.699010e-08,4.040972e-08,1.315099e-08,6.699010e-08
2.549100e-10,6.694581e-08,4.019997e-08,1.338631e-08,6.694581e-08
2.549200e-10,6.690175e-08,3.999129e-08,1.362040e-08,6.690175e-08
2.549300e-10,6.685792e-08,3.978370e-08,1.385327e-08,6.685792e-08
2.549400e-10,6.681431e-08,3.957719e-08,1.408493e-08,6.681432e-08
2.549500e-10,6.677094e-08,3.937174e-08,1.431538e-08,6.677094e-08
2.549600e-10,6.672780e-08,3.916735e-08,1.454464e-08,6.672780e-08
2.549700e-10,6.668488e-08,3.896403e-08,1.477269e-08,6.668488e-08
2.549800e-10,6.664219e-08,3.876175e-08,1.499956e-08,6.664219e-08
2.549900e-10,6.659972e-08,3.856052e-08,1.522525e-08,6.659972e-08
2.550000e-10,6.655748e-08,3.836034e-08,1.544976e-08,6.655748e-08
2.550100e-10,6.651546e-08,3.816119e-08,1.567310e-08,6.651546e-08
2.550200e-10,6.647365e-08,3.796307e-08,1.589528e-08,6.647365e-08
2.550300e-10,6.643207e-08,3.776598e-08,1.611630e-08,6.643207e-08
2.550400e-10,6.639070e-08,3.756991e-08,1.633617e-08,6.639070e-08
2.550500e-10,6.634955e-08,3.737485e-08,1.655490e-08,6.634955e-08
2.550600e-10,6.630862e-08,3.718080e-08,1.677248e-08,6.630862e-08
2.550700e-10,6.626790e-08,3.698776e-08,1.698893e-08,6.626790e-08
2.550800e-10,6.622739e-08,3.679571e-08,1.720426e-08,6.622739e-08
2.550900e-10,6.618710e-08,3.660466e-08,1.741846e-08,6.618710e-08
2.551000e-10,6.614702e-08,3.641460e-08,1.763154e-08,6.614702e-08
2.551100e-10,6.610714e-08,3.622552e-08,1.784352e-08,6.610714e-08
2.551200e-10,6.606748e-08,3.603743e-08,1.805439e-08,6.606747e-08
2.551300e-10,6.602802e-08,3.585030e-08,1.826416e-08,6.602802e-08
2.551400e-10,6.598876e-08,3.566414e-08,1.847285e-08,6.598876e-08
2.551500e-10,6.594972e-08,3.547895e-08,1.868044e-08,6.594972e-08
2.551600e-10,6.591087e-08,3.529472e-08,1.888695e-08,6.591087e-08
2.551700e-10,6.587223e-08,3.511144e-08,1.909239e-08,6.587223e-08
2.551800e-10,6.583379e-08,3.492911e-08,1.929676e-08,6.583379e-08
2.551900e-10,6.579555e-08,3.474772e-08,1.950006e-08,6.579555e-08
2.552000e-10,6.575751e-08,3.456728e-08,1.970231e-08,6.575751e-08
2.552100e-10,6.571967e-08,3.438776e-08,1.990350e-08,6.571967e-08
2.552200e-10,6.568202e-08,3.420918e-08,2.010365e-08,6.568202e-08
2.552300e-10,6.564458e-08,3.403152e-08,2.030275e-08,6.564458e-08
2.552400e-10,6.560732e-08,3.385479e-08,2.050082e-08,6.560732e-08
2.552500e-10,6.557026e-08,3.367896e-08,2.069785e-08,6.557026e-08
2.552600e-10,6.553340e-08,3.350405e-08,2.089386e-08,6.553340e-08
2.552700e-10,6.549672e-08,3.333005e-08,2.108885e-08,6.549672e-08
2.552800e-10,6.546024e-08,3.315694e-08,2.128283e-08,6.546024e-08
2.552900e-10,6.542394e-08,3.298473e-08,2.147580e-08,6.542394e-08
2.553000e-10,6.538784e-08,3.281342e-08,2.166776e-08,6.538784e-08
2.553100e-10,6.535192e-08,3.264299e-08,2.185872e-08,6.535192e-08
2.553200e-10,6.531619e-08,3.247345e-08,2.204869e-08,6.531619e-08
2.553300e-10,6.528064e-08,3.230478e-08,2.223767e-08,6.528064e-08
2.553400e-10,6.524528e-08,3.213699e-08,2.242567e-08,6.524528e-08
2.553500e-10,6.521010e-08,3.197007e-08,2.261269e-08,6.521010e-08
2.553600e-10,6.517511e-08,3.180401e-08,2.279874e-08,6.517511e-08
2.553700e-10,6.514029e-08,3.163881e-08,2.298382e-08,6.514029e-08
2.553800e-10,6.510566e-08,3.147447e-08,2.316794e-08,6.510566e-08
2.553900e-10,6.507121e-08,3.131098e-08,2.335110e-08,6.507121e-08
2.554000e-10,6.503693e-08,3.114834e-08,2.353331e-08,6.503693e-08
2.554100e-10,6.500284e-08,3.098655e-08,2.371457e-08,6.500284e-08
2.554200e-10,6.496892e-08,3.082559e-08,2.389489e-08,6.496892e-08
2.554300e-10,6.493517e-08,3.066546e-08,2.407427e-08,6.493517e-08
2.554400e-10,6.490160e-08,3.050617e-08,2.425272e-08,6.490161e-08
2.554500e-10,6.486821e-08,3.034770e-08,2.443025e-08,6.486821e-08
2.554600e-10,6.483499e-08,3.019006e-08,2.460685e-08,6.483499e-08
2.554700e-10,6.480194e-08,3.003323e-08,2.478253e-08,6.480194e-08
2.554800e-10,6.476906e-08,2.987722e-08,2.495730e-08,6.476906e-08
2.554900e-10,6.473635e-08,2.972201e-08,2.513116e-08,6.473635e-08
2.555000e-10,6.470382e-08,2.956761e-08,2.530412e-08,6.470382e-08
2.555100e-10,6.467145e-08,2.941402e-08,2.547618e-08,6.467145e-08
2.555200e-10,6.463925e-08,2.926122e-08,2.564735e-08,6.463925e-08
2.555300e-10,6.460721e-08,2.910921e-08,2.581763e-08,6.460721e-08
2.555400e-10,6.457534e-08,2.895799e-08,2.598702e-08,6.457534e-08
2.555500e-10,6.454364e-08,2.880756e-08,2.615554e-08,6.454364e-08
2.555600e-10,6.451210e-08,2.865790e-08,2.632318e-08,6.451210e-08
2.555700e-10,6.448073e-08,2.850903e-08,2.648995e-08,6.448073e-08
2.555800e-10,6.444951e-08,2.836093e-08,2.665586e-08,6.444951e-08
2.555900e-10,6.441846e-08,2.821359e-08,2.682090e-08,6.441846e-08
2.556000e-10,6.438757e-08,2.806702e-08,2.698509e-08,6.438757e-08
2.556100e-10,6.435684e-08,2.792122e-08,2.714842e-08,6.435684e-08
2.556200e-10,6.432627e-08,2.777617e-08,2.731091e-08,6.432627e-08
2.556300e-10,6.429586e-08,2.763187e-08,2.747256e-08,6.429586e-08
2.556400e-10,6.426560e-08,2.748832e-08,2.763336e-08,6.426560e-08
2.556500e-10,6.423551e-08,2.734552e-08,2.779334e-08,6.423551e-08
2.556600e-10,6.420556e-08,2.720346e-08,2.795248e-08,6.420556e-08
2.556700e-10,6.417578e-08,2.706214e-08,2.811080e-08,6.417578e-08
2.556800e-10,6.414615e-08,2.692155e-08,2.826830e-08,6.414615e-08
2.556900e-10,6.411667e-08,2.678170e-08,2.842498e-08,6.411667e-08
2.557000e-10,6.408734e-08,2.664257e-08,2.858085e-08,6.408734e-08
2.557100e-10,6.405817e-08,2.650416e-08,2.873591e-08,6.405817e-08
2.557200e-10,6.402915e-08,2.636647e-08,2.889016e-08,6.402915e-08
2.557300e-10,6.400027e-08,2.622950e-08,2.904362e-08,6.400028e-08
2.557400e-10,6.397155e-08,2.609324e-08,2.919628e-08,6.397155e-08
2.557500e-10,6.394298e-08,2.595769e-08,2.934815e-08,6.394298e-08
2.557600e-10,6.391456e-08,2.582285e-08,2.949924e-08,6.391456e-08
2.557700e-10,6.388628e-08,2.568871e-08,2.964954e-08,6.388628e-08
2.557800e-10,6.385815e-08,2.555526e-08,2.979906e-08,6.385815e-08
2.557900e-10,6.383017e-08,2.542251e-08,2.994781e-08,6.383017e-08
2.558000e-10,6.380233e-08,2.529044e-08,3.009579e-08,6.380233e-08
2.558100e-10,6.377464e-08,2.515907e-08,3.024300e-08,6.377464e-08
2.558200e-10,6.374709e-08,2.502838e-08,3.038944e-08,6.374709e-08
