time,"V(BB1)","V(OUT)","V(CLK)","P(REF)"
7.002500e-11,1.617416e-10,1.494575e-10,2.538440e-08,1.043191e+00
7.005000e-11,1.600222e-10,1.490553e-10,2.536540e-08,1.043191e+00
7.007500e-11,1.583177e-10,1.487185e-10,2.534488e-08,1.043191e+00
7.010000e-11,1.566346e-10,1.484470e-10,2.532273e-08,1.043191e+00
7.012500e-11,1.549797e-10,1.482407e-10,2.529884e-08,1.043191e+00
7.015000e-11,1.533593e-10,1.480989e-10,2.527315e-08,1.043191e+00
7.017500e-11,1.517795e-10,1.480207e-10,2.524559e-08,1.043191e+00
7.020000e-11,1.502463e-10,1.480051e-10,2.521614e-08,1.043191e+00
7.022500e-11,1.487655e-10,1.480506e-10,2.518478e-08,1.043191e+00
7.025000e-11,1.473425e-10,1.481555e-10,2.515152e-08,1.043191e+00
7.027500e-11,1.459823e-10,1.483177e-10,2.511640e-08,1.043191e+00
7.030000e-11,1.446899e-10,1.485351e-10,2.507947e-08,1.043191e+00
7.032500e-11,1.434698e-10,1.488050e-10,2.504080e-08,1.043191e+00
7.035000e-11,1.423259e-10,1.491249e-10,2.500049e-08,1.043191e+00
7.037500e-11,1.412622e-10,1.494917e-10,2.495866e-08,1.043191e+00
7.040000e-11,1.402819e-10,1.499024e-10,2.491542e-08,1.043191e+00
7.042500e-11,1.393880e-10,1.503536e-10,2.487093e-08,1.043191e+00
7.045000e-11,1.385831e-10,1.508418e-10,2.482535e-08,1.043191e+00
7.047500e-11,1.378692e-10,1.513634e-10,2.477884e-08,1.043191e+00
7.050000e-11,1.372482e-10,1.519147e-10,2.473159e-08,1.043191e+00
7.052500e-11,1.367212e-10,1.524918e-10,2.468378e-08,1.043191e+00
7.055000e-11,1.362891e-10,1.530908e-10,2.463560e-08,1.043191e+00
7.057500e-11,1.359522e-10,1.537076e-10,2.458727e-08,1.043191e+00
7.060000e-11,1.357107e-10,1.543382e-10,2.453896e-08,1.043191e+00
7.062500e-11,1.355639e-10,1.549785e-10,2.449089e-08,1.043191e+00
7.065000e-11,1.355110e-10,1.556244e-10,2.444324e-08,1.043191e+00
7.067500e-11,1.355508e-10,1.562718e-10,2.439620e-08,1.043191e+00
7.070000e-11,1.356813e-10,1.569166e-10,2.434996e-08,1.043191e+00
7.072500e-11,1.359007e-10,1.575549e-10,2.430468e-08,1.043191e+00
7.075000e-11,1.362062e-10,1.581827e-10,2.426053e-08,1.043191e+00
7.077500e-11,1.365952e-10,1.587962e-10,2.421764e-08,1.043191e+00
7.080000e-11,1.370642e-10,1.593915e-10,2.417616e-08,1.043191e+00
7.082500e-11,1.376098e-10,1.599651e-10,2.413620e-08,1.043191e+00
7.085000e-11,1.382280e-10,1.605134e-10,2.409785e-08,1.043191e+00
7.087500e-11,1.389147e-10,1.610332e-10,2.406120e-08,1.043191e+00
7.090000e-11,1.396653e-10,1.615213e-10,2.402630e-08,1.043191e+00
7.092500e-11,1.404752e-10,1.619746e-10,2.399320e-08,1.043191e+00
7.095000e-11,1.413392e-10,1.623903e-10,2.396192e-08,1.043191e+00
7.097500e-11,1.422524e-10,1.627659e-10,2.393246e-08,1.043191e+00
7.100000e-11,1.432093e-10,1.630990e-10,2.390480e-08,1.043191e+00
7.102500e-11,1.442043e-10,1.633874e-10,2.387889e-08,1.043191e+00
7.105000e-11,1.452319e-10,1.636293e-10,2.385469e-08,1.043191e+00
7.107500e-11,1.462861e-10,1.638228e-10,2.383211e-08,1.043191e+00
7.110000e-11,1.473613e-10,1.639667e-10,2.381106e-08,1.043191e+00
7.112500e-11,1.484515e-10,1.640596e-10,2.379143e-08,1.043191e+00
7.115000e-11,1.495508e-10,1.641007e-10,2.377308e-08,1.043191e+00
7.117500e-11,1.506532e-10,1.640892e-10,2.375589e-08,1.043191e+00
7.120000e-11,1.517529e-10,1.640249e-10,2.373970e-08,1.043191e+00
7.122500e-11,1.528441e-10,1.639074e-10,2.372435e-08,1.043191e+00
7.125000e-11,1.539209e-10,1.637370e-10,2.370966e-08,1.043191e+00
7.127500e-11,1.549777e-10,1.635139e-10,2.369547e-08,1.043191e+00
7.130000e-11,1.560091e-10,1.632387e-10,2.368158e-08,1.043191e+00
7.132500e-11,1.570096e-10,1.629123e-10,2.366783e-08,1.043191e+00
7.135000e-11,1.579741e-10,1.625358e-10,2.365402e-08,1.043191e+00
7.137500e-11,1.588977e-10,1.621104e-10,2.363998e-08,1.043191e+00
7.140000e-11,1.597755e-10,1.616378e-10,2.362552e-08,1.043191e+00
7.142500e-11,1.606030e-10,1.611195e-10,2.361048e-08,1.043191e+00
7.145000e-11,1.613761e-10,1.605577e-10,2.359470e-08,1.043191e+00
7.147500e-11,1.620908e-10,1.599544e-10,2.357801e-08,1.043191e+00
7.150000e-11,1.627432e-10,1.593119e-10,2.356028e-08,1.043191e+00
7.152500e-11,1.633303e-10,1.586327e-10,2.354137e-08,1.043191e+00
7.155000e-11,1.638488e-10,1.579196e-10,2.352118e-08,1.043191e+00
7.157500e-11,1.642961e-10,1.571751e-10,2.349960e-08,1.043191e+00
7.160000e-11,1.646698e-10,1.564024e-10,2.347655e-08,1.043191e+00
7.162500e-11,1.649679e-10,1.556043e-10,2.345195e-08,1.043191e+00
7.165000e-11,1.651888e-10,1.547841e-10,2.342577e-08,1.043191e+00
7.167500e-11,1.653312e-10,1.539449e-10,2.339798e-08,1.043191e+00
7.170000e-11,1.653942e-10,1.530899e-10,2.336855e-08,1.043191e+00
7.172500e-11,1.653772e-10,1.522225e-10,2.333751e-08,1.043191e+00
7.175000e-11,1.652801e-10,1.513461e-10,2.330487e-08,1.043191e+00
7.177500e-11,1.651031e-10,1.504639e-10,2.327067e-08,1.043191e+00
7.180000e-11,1.648467e-10,1.495794e-10,2.323499e-08,1.043191e+00
7.182500e-11,1.645118e-10,1.486959e-10,2.319790e-08,1.043191e+00
7.185000e-11,1.640997e-10,1.478167e-10,2.315950e-08,1.043191e+00
7.187500e-11,1.636120e-10,1.469452e-10,2.311988e-08,1.043191e+00
7.190000e-11,1.630506e-10,1.460844e-10,2.307919e-08,1.043191e+00
7.192500e-11,1.624179e-10,1.452375e-10,2.303754e-08,1.043191e+00
7.195000e-11,1.617163e-10,1.444076e-10,2.299508e-08,1.043191e+00
7.197500e-11,1.609488e-10,1.435976e-10,2.295198e-08,1.043191e+00
7.200000e-11,1.601184e-10,1.428104e-10,2.290838e-08,1.043191e+00
7.202500e-11,1.592286e-10,1.420485e-10,2.286446e-08,1.043191e+00
7.205000e-11,1.582831e-10,1.413146e-10,2.282038e-08,1.043191e+00
7.207500e-11,1.572857e-10,1.406110e-10,2.277631e-08,1.043191e+00
7.210000e-11,1.562406e-10,1.399401e-10,2.273243e-08,1.043191e+00
7.212500e-11,1.551519e-10,1.393037e-10,2.268890e-08,1.043191e+00
7.215000e-11,1.540242e-10,1.387038e-10,2.264589e-08,1.043191e+00
7.217500e-11,1.528620e-10,1.381422e-10,2.260354e-08,1.043191e+00
7.220000e-11,1.516701e-10,1.376202e-10,2.256201e-08,1.043191e+00
7.222500e-11,1.504532e-10,1.371392e-10,2.252145e-08,1.043191e+00
7.225000e-11,1.492163e-10,1.367003e-10,2.248197e-08,1.043191e+00
7.227500e-11,1.479643e-10,1.363043e-10,2.244370e-08,1.043191e+00
7.230000e-11,1.467022e-10,1.359519e-10,2.240673e-08,1.043191e+00
7.232500e-11,1.454349e-10,1.356436e-10,2.237116e-08,1.043191e+00
7.235000e-11,1.441675e-10,1.353796e-10,2.233707e-08,1.043191e+00
7.237500e-11,1.429049e-10,1.351599e-10,2.230449e-08,1.043191e+00
7.240000e-11,1.416520e-10,1.349843e-10,2.227349e-08,1.043191e+00
7.242500e-11,1.404135e-10,1.348526e-10,2.224407e-08,1.043191e+00
7.245000e-11,1.391942e-10,1.347640e-10,2.221624e-08,1.043191e+00
7.247500e-11,1.379987e-10,1.347177e-10,2.219000e-08,1.043191e+00
7.250000e-11,1.368314e-10,1.347128e-10,2.216531e-08,1.043191e+00
7.252500e-11,1.356965e-10,1.347481e-10,2.214212e-08,1.043191e+00
7.255000e-11,1.345982e-10,1.348223e-10,2.212038e-08,1.043191e+00
7.257500e-11,1.335403e-10,1.349337e-10,2.210001e-08,1.043191e+00
7.260000e-11,1.325266e-10,1.350808e-10,2.208091e-08,1.043191e+00
7.262500e-11,1.315604e-10,1.352615e-10,2.206299e-08,1.043191e+00
7.265000e-11,1.306451e-10,1.354741e-10,2.204612e-08,1.043191e+00
7.267500e-11,1.297836e-10,1.357162e-10,2.203018e-08,1.043191e+00
7.270000e-11,1.289785e-10,1.359856e-10,2.201502e-08,1.043191e+00
7.272500e-11,1.282323e-10,1.362800e-10,2.200052e-08,1.043191e+00
7.275000e-11,1.275471e-10,1.365969e-10,2.198651e-08,1.043191e+00
7.277500e-11,1.269248e-10,1.369337e-10,2.197284e-08,1.043191e+00
7.280000e-11,1.263668e-10,1.372878e-10,2.195936e-08,1.043191e+00
7.282500e-11,1.258745e-10,1.376566e-10,2.194590e-08,1.043191e+00
7.285000e-11,1.254487e-10,1.380372e-10,2.193232e-08,1.043191e+00
7.287500e-11,1.250901e-10,1.384269e-10,2.191845e-08,1.043191e+00
7.290000e-11,1.247989e-10,1.388229e-10,2.190415e-08,1.043191e+00
7.292500e-11,1.245752e-10,1.392224e-10,2.188927e-08,1.043191e+00
7.295000e-11,1.244186e-10,1.396226e-10,2.187368e-08,1.043191e+00
7.297500e-11,1.243286e-10,1.400208e-10,2.185725e-08,1.043191e+00
7.300000e-11,1.243042e-10,1.404142e-10,2.183987e-08,1.043191e+00
7.302500e-11,1.243442e-10,1.408001e-10,2.182142e-08,1.043191e+00
7.305000e-11,1.244473e-10,1.411759e-10,2.180182e-08,1.043191e+00
7.307500e-11,1.246114e-10,1.415390e-10,2.178099e-08,1.043191e+00
7.310000e-11,1.248348e-10,1.418869e-10,2.175886e-08,1.043191e+00
7.312500e-11,1.251150e-10,1.422174e-10,2.173539e-08,1.043191e+00
7.315000e-11,1.254496e-10,1.425280e-10,2.171055e-08,1.043191e+00
7.317500e-11,1.258359e-10,1.428166e-10,2.168430e-08,1.043191e+00
7.320000e-11,1.262708e-10,1.430813e-10,2.165666e-08,1.043191e+00
7.322500e-11,1.267512e-10,1.433200e-10,2.162764e-08,1.043191e+00
7.325000e-11,1.272739e-10,1.435311e-10,2.159727e-08,1.043191e+00
7.327500e-11,1.278352e-10,1.437129e-10,2.156559e-08,1.043191e+00
7.330000e-11,1.284316e-10,1.438639e-10,2.153266e-08,1.043191e+00
7.332500e-11,1.290592e-10,1.439829e-10,2.149856e-08,1.043191e+00
7.335000e-11,1.297142e-10,1.440687e-10,2.146338e-08,1.043191e+00
7.337500e-11,1.303926e-10,1.441204e-10,2.142720e-08,1.043191e+00
7.340000e-11,1.310903e-10,1.441371e-10,2.139014e-08,1.043191e+00
7.342500e-11,1.318033e-10,1.441184e-10,2.135233e-08,1.043191e+00
7.345000e-11,1.325273e-10,1.440637e-10,2.131387e-08,1.043191e+00
7.347500e-11,1.332582e-10,1.439727e-10,2.127492e-08,1.043191e+00
7.350000e-11,1.339919e-10,1.438455e-10,2.123560e-08,1.043191e+00
7.352500e-11,1.347242e-10,1.436820e-10,2.119606e-08,1.043191e+00
7.355000e-11,1.354510e-10,1.434826e-10,2.115645e-08,1.043191e+00
7.357500e-11,1.361682e-10,1.432477e-10,2.111689e-08,1.043191e+00
7.360000e-11,1.368720e-10,1.429780e-10,2.107755e-08,1.043191e+00
7.362500e-11,1.375584e-10,1.426741e-10,2.103855e-08,1.043191e+00
7.365000e-11,1.382237e-10,1.423370e-10,2.100003e-08,1.043191e+00
7.367500e-11,1.388642e-10,1.419679e-10,2.096213e-08,1.043191e+00
7.370000e-11,1.394765e-10,1.415679e-10,2.092496e-08,1.043191e+00
7.372500e-11,1.400572e-10,1.411384e-10,2.088863e-08,1.043191e+00
7.375000e-11,1.406031e-10,1.406809e-10,2.085326e-08,1.043191e+00
7.377500e-11,1.411114e-10,1.401971e-10,2.081893e-08,1.043191e+00
7.380000e-11,1.415791e-10,1.396886e-10,2.078572e-08,1.043191e+00
7.382500e-11,1.420039e-10,1.391573e-10,2.075370e-08,1.043191e+00
7.385000e-11,1.423832e-10,1.386051e-10,2.072293e-08,1.043191e+00
7.387500e-11,1.427150e-10,1.380341e-10,2.069345e-08,1.043191e+00
7.390000e-11,1.429973e-10,1.374464e-10,2.066528e-08,1.043191e+00
7.392500e-11,1.432287e-10,1.368440e-10,2.063843e-08,1.043191e+00
7.395000e-11,1.434075e-10,1.362293e-10,2.061291e-08,1.043191e+00
7.397500e-11,1.435328e-10,1.356044e-10,2.058868e-08,1.043191e+00
7.400000e-11,1.436035e-10,1.349716e-10,2.056574e-08,1.043191e+00
7.402500e-11,1.436192e-10,1.343333e-10,2.054402e-08,1.043191e+00
7.405000e-11,1.435793e-10,1.336917e-10,2.052347e-08,1.043191e+00
7.407500e-11,1.434838e-10,1.330491e-10,2.050402e-08,1.043191e+00
7.410000e-11,1.433328e-10,1.324078e-10,2.048560e-08,1.043191e+00
7.412500e-11,1.431267e-10,1.317701e-10,2.046809e-08,1.043191e+00
7.415000e-11,1.428662e-10,1.311382e-10,2.045142e-08,1.043191e+00
7.417500e-11,1.425521e-10,1.305143e-10,2.043546e-08,1.043191e+00
7.420000e-11,1.421855e-10,1.299004e-10,2.042009e-08,1.043191e+00
7.422500e-11,1.417678e-10,1.292987e-10,2.040521e-08,1.043191e+00
7.425000e-11,1.413006e-10,1.287111e-10,2.039067e-08,1.043191e+00
7.427500e-11,1.407857e-10,1.281395e-10,2.037635e-08,1.043191e+00
7.430000e-11,1.402251e-10,1.275857e-10,2.036213e-08,1.043191e+00
7.432500e-11,1.396209e-10,1.270514e-10,2.034786e-08,1.043191e+00
7.435000e-11,1.389755e-10,1.265382e-10,2.033343e-08,1.043191e+00
7.437500e-11,1.382915e-10,1.260476e-10,2.031871e-08,1.043191e+00
7.440000e-11,1.375717e-10,1.255809e-10,2.030356e-08,1.043191e+00
7.442500e-11,1.368186e-10,1.251394e-10,2.028790e-08,1.043191e+00
7.445000e-11,1.360355e-10,1.247242e-10,2.027159e-08,1.043191e+00
7.447500e-11,1.352254e-10,1.243361e-10,2.025455e-08,1.043191e+00
7.450000e-11,1.343914e-10,1.239761e-10,2.023668e-08,1.043191e+00
7.452500e-11,1.335368e-10,1.236449e-10,2.021790e-08,1.043191e+00
7.455000e-11,1.326650e-10,1.233430e-10,2.019815e-08,1.043191e+00
7.457500e-11,1.317793e-10,1.230708e-10,2.017737e-08,1.043191e+00
7.460000e-11,1.308831e-10,1.228285e-10,2.015551e-08,1.043191e+00
7.462500e-11,1.299800e-10,1.226163e-10,2.013254e-08,1.043191e+00
7.465000e-11,1.290733e-10,1.224341e-10,2.010844e-08,1.043191e+00
7.467500e-11,1.281665e-10,1.222818e-10,2.008321e-08,1.043191e+00
7.470000e-11,1.272630e-10,1.221590e-10,2.005685e-08,1.043191e+00
7.472500e-11,1.263662e-10,1.220654e-10,2.002939e-08,1.043191e+00
7.475000e-11,1.254794e-10,1.220003e-10,2.000086e-08,1.043191e+00
7.477500e-11,1.246057e-10,1.219630e-10,1.997130e-08,1.043191e+00
7.480000e-11,1.237484e-10,1.219526e-10,1.994077e-08,1.043191e+00
7.482500e-11,1.229106e-10,1.219684e-10,1.990934e-08,1.043191e+00
7.485000e-11,1.220951e-10,1.220090e-10,1.987709e-08,1.043191e+00
7.487500e-11,1.213047e-10,1.220735e-10,1.984410e-08,1.043191e+00
7.490000e-11,1.205422e-10,1.221604e-10,1.981048e-08,1.043191e+00
7.492500e-11,1.198101e-10,1.222685e-10,1.977631e-08,1.043191e+00
7.495000e-11,1.191106e-10,1.223963e-10,1.974172e-08,1.043191e+00
7.497500e-11,1.184461e-10,1.225422e-10,1.970682e-08,1.043191e+00
7.500000e-11,1.178186e-10,1.227046e-10,1.967172e-08,1.043191e+00
7.502500e-11,1.172298e-10,1.228818e-10,1.963653e-08,1.043191e+00
7.505000e-11,1.166814e-10,1.230722e-10,1.960139e-08,1.043191e+00
7.507500e-11,1.161749e-10,1.232739e-10,1.956640e-08,1.043191e+00
7.510000e-11,1.157115e-10,1.234852e-10,1.953169e-08,1.043191e+00
7.512500e-11,1.152922e-10,1.237041e-10,1.949736e-08,1.043191e+00
7.515000e-11,1.149179e-10,1.239289e-10,1.946352e-08,1.043191e+00
7.517500e-11,1.145891e-10,1.241577e-10,1.943028e-08,1.043191e+00
7.520000e-11,1.143064e-10,1.243886e-10,1.939772e-08,1.043191e+00
7.522500e-11,1.140698e-10,1.246197e-10,1.936595e-08,1.043191e+00
7.525000e-11,1.138793e-10,1.248492e-10,1.933503e-08,1.043191e+00
7.527500e-11,1.137347e-10,1.250753e-10,1.930503e-08,1.043191e+00
7.530000e-11,1.136356e-10,1.252962e-10,1.927602e-08,1.043191e+00
7.532500e-11,1.135813e-10,1.255102e-10,1.924804e-08,1.043191e+00
7.535000e-11,1.135709e-10,1.257155e-10,1.922112e-08,1.043191e+00
7.537500e-11,1.136035e-10,1.259105e-10,1.919528e-08,1.043191e+00
7.540000e-11,1.136777e-10,1.260936e-10,1.917055e-08,1.043191e+00
7.542500e-11,1.137923e-10,1.262634e-10,1.914692e-08,1.043191e+00
7.545000e-11,1.139456e-10,1.264184e-10,1.912437e-08,1.043191e+00
7.547500e-11,1.141358e-10,1.265573e-10,1.910288e-08,1.043191e+00
7.550000e-11,1.143611e-10,1.266787e-10,1.908242e-08,1.043191e+00
7.552500e-11,1.146195e-10,1.267817e-10,1.906294e-08,1.043191e+00
7.555000e-11,1.149087e-10,1.268650e-10,1.904437e-08,1.043191e+00
7.557500e-11,1.152265e-10,1.269277e-10,1.902666e-08,1.043191e+00
7.560000e-11,1.155705e-10,1.269690e-10,1.900973e-08,1.043191e+00
7.562500e-11,1.159382e-10,1.269882e-10,1.899349e-08,1.043191e+00
7.565000e-11,1.163269e-10,1.269845e-10,1.897785e-08,1.043191e+00
7.567500e-11,1.167341e-10,1.269576e-10,1.896272e-08,1.043191e+00
7.570000e-11,1.171569e-10,1.269069e-10,1.894798e-08,1.043191e+00
7.572500e-11,1.175927e-10,1.268322e-10,1.893354e-08,1.043191e+00
7.575000e-11,1.180386e-10,1.267334e-10,1.891929e-08,1.043191e+00
7.577500e-11,1.184918e-10,1.266103e-10,1.890512e-08,1.043191e+00
7.580000e-11,1.189494e-10,1.264631e-10,1.889092e-08,1.043191e+00
7.582500e-11,1.194087e-10,1.262919e-10,1.887657e-08,1.043191e+00
7.585000e-11,1.198668e-10,1.260970e-10,1.886198e-08,1.043191e+00
7.587500e-11,1.203209e-10,1.258789e-10,1.884704e-08,1.043191e+00
7.590000e-11,1.207683e-10,1.256379e-10,1.883165e-08,1.043191e+00
7.592500e-11,1.212064e-10,1.253748e-10,1.881573e-08,1.043191e+00
7.595000e-11,1.216324e-10,1.250902e-10,1.879918e-08,1.043191e+00
7.597500e-11,1.220439e-10,1.247850e-10,1.878193e-08,1.043191e+00
7.600000e-11,1.224384e-10,1.244601e-10,1.876391e-08,1.043191e+00
7.602500e-11,1.228135e-10,1.241164e-10,1.874506e-08,1.043191e+00
7.605000e-11,1.231671e-10,1.237550e-10,1.872533e-08,1.043191e+00
7.607500e-11,1.234970e-10,1.233771e-10,1.870469e-08,1.043191e+00
7.610000e-11,1.238012e-10,1.229839e-10,1.868310e-08,1.043191e+00
7.612500e-11,1.240779e-10,1.225766e-10,1.866055e-08,1.043191e+00
7.615000e-11,1.243253e-10,1.221567e-10,1.863702e-08,1.043191e+00
7.617500e-11,1.245419e-10,1.217254e-10,1.861254e-08,1.043191e+00
7.620000e-11,1.247262e-10,1.212842e-10,1.858710e-08,1.043191e+00
7.622500e-11,1.248771e-10,1.208346e-10,1.856075e-08,1.043191e+00
7.625000e-11,1.249935e-10,1.203780e-10,1.853351e-08,1.043191e+00
7.627500e-11,1.250744e-10,1.199160e-10,1.850543e-08,1.043191e+00
7.630000e-11,1.251191e-10,1.194501e-10,1.847658e-08,1.043191e+00
7.632500e-11,1.251271e-10,1.189819e-10,1.844701e-08,1.043191e+00
7.635000e-11,1.250979e-10,1.185128e-10,1.841681e-08,1.043191e+00
7.637500e-11,1.250313e-10,1.180444e-10,1.838604e-08,1.043191e+00
7.640000e-11,1.249273e-10,1.175783e-10,1.835481e-08,1.043191e+00
7.642500e-11,1.247861e-10,1.171158e-10,1.832320e-08,1.043191e+00
7.645000e-11,1.246079e-10,1.166585e-10,1.829130e-08,1.043191e+00
7.647500e-11,1.243931e-10,1.162078e-10,1.825922e-08,1.043191e+00
7.650000e-11,1.241426e-10,1.157650e-10,1.822706e-08,1.043191e+00
7.652500e-11,1.238569e-10,1.153316e-10,1.819492e-08,1.043191e+00
7.655000e-11,1.235372e-10,1.149087e-10,1.816290e-08,1.043191e+00
7.657500e-11,1.231844e-10,1.144976e-10,1.813110e-08,1.043191e+00
7.660000e-11,1.227998e-10,1.140995e-10,1.809962e-08,1.043191e+00
7.662500e-11,1.223848e-10,1.137155e-10,1.806856e-08,1.043191e+00
7.665000e-11,1.219410e-10,1.133465e-10,1.803799e-08,1.043191e+00
7.667500e-11,1.214699e-10,1.129934e-10,1.800801e-08,1.043191e+00
7.670000e-11,1.209732e-10,1.126573e-10,1.797870e-08,1.043191e+00
7.672500e-11,1.204529e-10,1.123387e-10,1.795011e-08,1.043191e+00
7.675000e-11,1.199108e-10,1.120384e-10,1.792232e-08,1.043191e+00
7.677500e-11,1.193490e-10,1.117570e-10,1.789537e-08,1.043191e+00
7.680000e-11,1.187696e-10,1.114949e-10,1.786931e-08,1.043191e+00
7.682500e-11,1.181747e-10,1.112525e-10,1.784417e-08,1.043191e+00
7.685000e-11,1.175665e-10,1.110302e-10,1.781997e-08,1.043191e+00
7.687500e-11,1.169474e-10,1.108281e-10,1.779674e-08,1.043191e+00
7.690000e-11,1.163195e-10,1.106464e-10,1.777446e-08,1.043191e+00
7.692500e-11,1.156851e-10,1.104850e-10,1.775313e-08,1.043191e+00
7.695000e-11,1.150467e-10,1.103438e-10,1.773274e-08,1.043191e+00
7.697500e-11,1.144064e-10,1.102228e-10,1.771325e-08,1.043191e+00
7.700000e-11,1.137667e-10,1.101215e-10,1.769463e-08,1.043191e+00
7.702500e-11,1.131297e-10,1.100397e-10,1.767683e-08,1.043191e+00
7.705000e-11,1.124978e-10,1.099768e-10,1.765980e-08,1.043191e+00
7.707500e-11,1.118731e-10,1.099323e-10,1.764347e-08,1.043191e+00
7.710000e-11,1.112578e-10,1.099056e-10,1.762778e-08,1.043191e+00
7.712500e-11,1.106540e-10,1.098961e-10,1.761264e-08,1.043191e+00
7.715000e-11,1.100636e-10,1.099028e-10,1.759798e-08,1.043191e+00
7.717500e-11,1.094888e-10,1.099250e-10,1.758370e-08,1.043191e+00
7.720000e-11,1.089312e-10,1.099617e-10,1.756973e-08,1.043191e+00
7.722500e-11,1.083927e-10,1.100120e-10,1.755595e-08,1.043191e+00
7.725000e-11,1.078749e-10,1.100748e-10,1.754230e-08,1.043191e+00
7.727500e-11,1.073794e-10,1.101490e-10,1.752865e-08,1.043191e+00
7.730000e-11,1.069075e-10,1.102336e-10,1.751494e-08,1.043191e+00
7.732500e-11,1.064607e-10,1.103273e-10,1.750105e-08,1.043191e+00
7.735000e-11,1.060400e-10,1.104289e-10,1.748691e-08,1.043191e+00
7.737500e-11,1.056466e-10,1.105373e-10,1.747242e-08,1.043191e+00
7.740000e-11,1.052814e-10,1.106511e-10,1.745751e-08,1.043191e+00
7.742500e-11,1.049450e-10,1.107691e-10,1.744210e-08,1.043191e+00
7.745000e-11,1.046383e-10,1.108901e-10,1.742612e-08,1.043191e+00
7.747500e-11,1.043617e-10,1.110127e-10,1.740952e-08,1.043191e+00
7.750000e-11,1.041155e-10,1.111357e-10,1.739222e-08,1.043191e+00
7.752500e-11,1.038999e-10,1.112579e-10,1.737420e-08,1.043191e+00
7.755000e-11,1.037151e-10,1.113779e-10,1.735541e-08,1.043191e+00
7.757500e-11,1.035610e-10,1.114945e-10,1.733582e-08,1.043191e+00
7.760000e-11,1.034373e-10,1.116067e-10,1.731541e-08,1.043191e+00
7.762500e-11,1.033438e-10,1.117131e-10,1.729418e-08,1.043191e+00
7.765000e-11,1.032799e-10,1.118127e-10,1.727212e-08,1.043191e+00
7.767500e-11,1.032450e-10,1.119044e-10,1.724925e-08,1.043191e+00
7.770000e-11,1.032383e-10,1.119872e-10,1.722557e-08,1.043191e+00
7.772500e-11,1.032591e-10,1.120600e-10,1.720113e-08,1.043191e+00
7.775000e-11,1.033064e-10,1.121220e-10,1.717595e-08,1.043191e+00
7.777500e-11,1.033790e-10,1.121723e-10,1.715008e-08,1.043191e+00
7.780000e-11,1.034757e-10,1.122101e-10,1.712358e-08,1.043191e+00
7.782500e-11,1.035953e-10,1.122347e-10,1.709650e-08,1.043191e+00
7.785000e-11,1.037364e-10,1.122454e-10,1.706890e-08,1.043191e+00
7.787500e-11,1.038974e-10,1.122416e-10,1.704087e-08,1.043191e+00
7.790000e-11,1.040768e-10,1.122228e-10,1.701247e-08,1.043191e+00
7.792500e-11,1.042731e-10,1.121886e-10,1.698378e-08,1.043191e+00
7.795000e-11,1.044845e-10,1.121386e-10,1.695489e-08,1.043191e+00
7.797500e-11,1.047092e-10,1.120725e-10,1.692589e-08,1.043191e+00
7.800000e-11,1.049456e-10,1.119903e-10,1.689685e-08,1.043191e+00
7.802500e-11,1.051917e-10,1.118916e-10,1.686787e-08,1.043191e+00
7.805000e-11,1.054457e-10,1.117766e-10,1.683902e-08,1.043191e+00
7.807500e-11,1.057058e-10,1.116452e-10,1.681040e-08,1.043191e+00
7.810000e-11,1.059700e-10,1.114976e-10,1.678208e-08,1.043191e+00
7.812500e-11,1.062366e-10,1.113340e-10,1.675415e-08,1.043191e+00
7.815000e-11,1.065035e-10,1.111546e-10,1.672666e-08,1.043191e+00
7.817500e-11,1.067690e-10,1.109599e-10,1.669970e-08,1.043191e+00
7.820000e-11,1.070312e-10,1.107501e-10,1.667331e-08,1.043191e+00
7.822500e-11,1.072884e-10,1.105259e-10,1.664756e-08,1.043191e+00
7.825000e-11,1.075387e-10,1.102877e-10,1.662250e-08,1.043191e+00
7.827500e-11,1.077805e-10,1.100363e-10,1.659816e-08,1.043191e+00
7.830000e-11,1.080121e-10,1.097721e-10,1.657457e-08,1.043191e+00
7.832500e-11,1.082318e-10,1.094961e-10,1.655176e-08,1.043191e+00
7.835000e-11,1.084383e-10,1.092090e-10,1.652974e-08,1.043191e+00
7.837500e-11,1.086300e-10,1.089116e-10,1.650853e-08,1.043191e+00
7.840000e-11,1.088056e-10,1.086047e-10,1.648811e-08,1.043191e+00
7.842500e-11,1.089637e-10,1.082894e-10,1.646847e-08,1.043191e+00
7.845000e-11,1.091033e-10,1.079664e-10,1.644961e-08,1.043191e+00
7.847500e-11,1.092233e-10,1.076369e-10,1.643148e-08,1.043191e+00
7.850000e-11,1.093225e-10,1.073018e-10,1.641405e-08,1.043191e+00
7.852500e-11,1.094003e-10,1.069620e-10,1.639729e-08,1.043191e+00
7.855000e-11,1.094557e-10,1.066187e-10,1.638114e-08,1.043191e+00
7.857500e-11,1.094882e-10,1.062729e-10,1.636554e-08,1.043191e+00
7.860000e-11,1.094972e-10,1.059255e-10,1.635043e-08,1.043191e+00
7.862500e-11,1.094822e-10,1.055777e-10,1.633576e-08,1.043191e+00
7.865000e-11,1.094430e-10,1.052304e-10,1.632143e-08,1.043191e+00
7.867500e-11,1.093793e-10,1.048847e-10,1.630740e-08,1.043191e+00
7.870000e-11,1.092911e-10,1.045415e-10,1.629357e-08,1.043191e+00
7.872500e-11,1.091783e-10,1.042019e-10,1.627987e-08,1.043191e+00
