time,"I(L1)"
3.988500e-11,1.377193e-05
3.990000e-11,1.377092e-05
3.991500e-11,1.376996e-05
3.993000e-11,1.376904e-05
3.994500e-11,1.376817e-05
3.996000e-11,1.376736e-05
3.997500e-11,1.376659e-05
3.999000e-11,1.376587e-05
4.000500e-11,1.376521e-05
4.002000e-11,1.376461e-05
4.003500e-11,1.376406e-05
4.005000e-11,1.376356e-05
4.006500e-11,1.376313e-05
4.008000e-11,1.376275e-05
4.009500e-11,1.376243e-05
4.011000e-11,1.376218e-05
4.012500e-11,1.376198e-05
4.014000e-11,1.376184e-05
4.015500e-11,1.376176e-05
4.017000e-11,1.376174e-05
4.018500e-11,1.376178e-05
4.020000e-11,1.376188e-05
4.021500e-11,1.376204e-05
4.023000e-11,1.376226e-05
4.024500e-11,1.376254e-05
4.026000e-11,1.376287e-05
4.027500e-11,1.376326e-05
4.029000e-11,1.376370e-05
4.030500e-11,1.376420e-05
4.032000e-11,1.376475e-05
4.033500e-11,1.376536e-05
4.035000e-11,1.376601e-05
4.036500e-11,1.376671e-05
4.038000e-11,1.376746e-05
4.039500e-11,1.376826e-05
4.041000e-11,1.376909e-05
4.042500e-11,1.376998e-05
4.044000e-11,1.377090e-05
4.045500e-11,1.377185e-05
4.047000e-11,1.377285e-05
4.048500e-11,1.377388e-05
4.050000e-11,1.377493e-05
4.051500e-11,1.377602e-05
4.053000e-11,1.377714e-05
4.054500e-11,1.377828e-05
4.056000e-11,1.377944e-05
4.057500e-11,1.378062e-05
4.059000e-11,1.378182e-05
4.060500e-11,1.378303e-05
4.062000e-11,1.378425e-05
4.063500e-11,1.378549e-05
4.065000e-11,1.378673e-05
4.066500e-11,1.378797e-05
4.068000e-11,1.378922e-05
4.069500e-11,1.379046e-05
4.071000e-11,1.379170e-05
4.072500e-11,1.379294e-05
4.074000e-11,1.379417e-05
4.075500e-11,1.379538e-05
4.077000e-11,1.379659e-05
4.078500e-11,1.379777e-05
4.080000e-11,1.379894e-05
4.081500e-11,1.380009e-05
4.083000e-11,1.380121e-05
4.084500e-11,1.380231e-05
4.086000e-11,1.380338e-05
4.087500e-11,1.380442e-05
4.089000e-11,1.380543e-05
4.090500e-11,1.380641e-05
4.092000e-11,1.380735e-05
4.093500e-11,1.380825e-05
4.095000e-11,1.380911e-05
4.096500e-11,1.380994e-05
4.098000e-11,1.381071e-05
4.099500e-11,1.381145e-05
4.101000e-11,1.381214e-05
4.102500e-11,1.381278e-05
4.104000e-11,1.381337e-05
4.105500e-11,1.381392e-05
4.107000e-11,1.381441e-05
4.108500e-11,1.381485e-05
4.110000e-11,1.381524e-05
4.111500e-11,1.381558e-05
4.113000e-11,1.381586e-05
4.114500e-11,1.381609e-05
4.116000e-11,1.381627e-05
4.117500e-11,1.381639e-05
4.119000e-11,1.381646e-05
4.120500e-11,1.381647e-05
4.122000e-11,1.381642e-05
4.123500e-11,1.381633e-05
4.125000e-11,1.381617e-05
4.126500e-11,1.381597e-05
4.128000e-11,1.381571e-05
4.129500e-11,1.381539e-05
4.131000e-11,1.381503e-05
4.132500e-11,1.381461e-05
4.134000e-11,1.381415e-05
4.135500e-11,1.381363e-05
4.137000e-11,1.381307e-05
4.138500e-11,1.381246e-05
4.140000e-11,1.381180e-05
4.141500e-11,1.381110e-05
4.143000e-11,1.381036e-05
4.144500e-11,1.380957e-05
4.146000e-11,1.380875e-05
4.147500e-11,1.380788e-05
4.149000e-11,1.380699e-05
4.150500e-11,1.380605e-05
4.152000e-11,1.380509e-05
4.153500e-11,1.380409e-05
4.155000e-11,1.380307e-05
4.156500e-11,1.380202e-05
4.158000e-11,1.380095e-05
4.159500e-11,1.379985e-05
4.161000e-11,1.379874e-05
4.162500e-11,1.379760e-05
4.164000e-11,1.379646e-05
4.165500e-11,1.379530e-05
4.167000e-11,1.379413e-05
4.168500e-11,1.379295e-05
4.170000e-11,1.379176e-05
4.171500e-11,1.379058e-05
4.173000e-11,1.378939e-05
4.174500e-11,1.378820e-05
4.176000e-11,1.378702e-05
4.177500e-11,1.378584e-05
4.179000e-11,1.378467e-05
4.180500e-11,1.378351e-05
4.182000e-11,1.378236e-05
4.183500e-11,1.378123e-05
4.185000e-11,1.378012e-05
4.186500e-11,1.377903e-05
4.188000e-11,1.377796e-05
4.189500e-11,1.377691e-05
4.191000e-11,1.377589e-05
4.192500e-11,1.377489e-05
4.194000e-11,1.377393e-05
4.195500e-11,1.377299e-05
4.197000e-11,1.377209e-05
4.198500e-11,1.377123e-05
4.200000e-11,1.377040e-05
4.201500e-11,1.376961e-05
4.203000e-11,1.376886e-05
4.204500e-11,1.376815e-05
4.206000e-11,1.376748e-05
4.207500e-11,1.376685e-05
4.209000e-11,1.376628e-05
4.210500e-11,1.376574e-05
4.212000e-11,1.376525e-05
4.213500e-11,1.376481e-05
4.215000e-11,1.376442e-05
4.216500e-11,1.376408e-05
4.218000e-11,1.376378e-05
4.219500e-11,1.376354e-05
4.221000e-11,1.376334e-05
4.222500e-11,1.376319e-05
4.224000e-11,1.376310e-05
4.225500e-11,1.376306e-05
4.227000e-11,1.376306e-05
4.228500e-11,1.376312e-05
4.230000e-11,1.376322e-05
4.231500e-11,1.376338e-05
4.233000e-11,1.376358e-05
4.234500e-11,1.376383e-05
4.236000e-11,1.376413e-05
4.237500e-11,1.376448e-05
4.239000e-11,1.376487e-05
4.240500e-11,1.376531e-05
4.242000e-11,1.376579e-05
4.243500e-11,1.376632e-05
4.245000e-11,1.376688e-05
4.246500e-11,1.376749e-05
4.248000e-11,1.376814e-05
4.249500e-11,1.376882e-05
4.251000e-11,1.376954e-05
4.252500e-11,1.377029e-05
4.254000e-11,1.377108e-05
4.255500e-11,1.377190e-05
4.257000e-11,1.377274e-05
4.258500e-11,1.377362e-05
4.260000e-11,1.377452e-05
4.261500e-11,1.377544e-05
4.263000e-11,1.377639e-05
4.264500e-11,1.377735e-05
4.266000e-11,1.377833e-05
4.267500e-11,1.377933e-05
4.269000e-11,1.378034e-05
4.270500e-11,1.378137e-05
4.272000e-11,1.378240e-05
4.273500e-11,1.378344e-05
4.275000e-11,1.378448e-05
4.276500e-11,1.378553e-05
4.278000e-11,1.378658e-05
4.279500e-11,1.378762e-05
4.281000e-11,1.378866e-05
4.282500e-11,1.378970e-05
4.284000e-11,1.379073e-05
4.285500e-11,1.379174e-05
4.287000e-11,1.379275e-05
4.288500e-11,1.379374e-05
4.290000e-11,1.379472e-05
4.291500e-11,1.379567e-05
4.293000e-11,1.379661e-05
4.294500e-11,1.379752e-05
4.296000e-11,1.379841e-05
4.297500e-11,1.379928e-05
4.299000e-11,1.380011e-05
4.300500e-11,1.380092e-05
4.302000e-11,1.380170e-05
4.303500e-11,1.380244e-05
4.305000e-11,1.380316e-05
4.306500e-11,1.380383e-05
4.308000e-11,1.380447e-05
4.309500e-11,1.380507e-05
4.311000e-11,1.380564e-05
4.312500e-11,1.380616e-05
4.314000e-11,1.380664e-05
4.315500e-11,1.380708e-05
4.317000e-11,1.380748e-05
4.318500e-11,1.380783e-05
4.320000e-11,1.380814e-05
4.321500e-11,1.380841e-05
4.323000e-11,1.380862e-05
4.324500e-11,1.380880e-05
4.326000e-11,1.380893e-05
4.327500e-11,1.380901e-05
4.329000e-11,1.380905e-05
4.330500e-11,1.380904e-05
4.332000e-11,1.380898e-05
4.333500e-11,1.380888e-05
4.335000e-11,1.380873e-05
4.336500e-11,1.380854e-05
4.338000e-11,1.380830e-05
4.339500e-11,1.380802e-05
4.341000e-11,1.380770e-05
4.342500e-11,1.380733e-05
4.344000e-11,1.380692e-05
4.345500e-11,1.380647e-05
4.347000e-11,1.380598e-05
4.348500e-11,1.380545e-05
4.350000e-11,1.380488e-05
4.351500e-11,1.380428e-05
4.353000e-11,1.380364e-05
4.354500e-11,1.380296e-05
4.356000e-11,1.380226e-05
4.357500e-11,1.380152e-05
4.359000e-11,1.380075e-05
4.360500e-11,1.379996e-05
4.362000e-11,1.379913e-05
4.363500e-11,1.379829e-05
4.365000e-11,1.379742e-05
4.366500e-11,1.379653e-05
4.368000e-11,1.379561e-05
4.369500e-11,1.379469e-05
4.371000e-11,1.379374e-05
4.372500e-11,1.379278e-05
4.374000e-11,1.379181e-05
4.375500e-11,1.379083e-05
4.377000e-11,1.378985e-05
4.378500e-11,1.378885e-05
4.380000e-11,1.378786e-05
4.381500e-11,1.378686e-05
4.383000e-11,1.378586e-05
4.384500e-11,1.378486e-05
4.386000e-11,1.378387e-05
4.387500e-11,1.378288e-05
4.389000e-11,1.378190e-05
4.390500e-11,1.378093e-05
4.392000e-11,1.377997e-05
4.393500e-11,1.377903e-05
4.395000e-11,1.377810e-05
4.396500e-11,1.377718e-05
4.398000e-11,1.377629e-05
4.399500e-11,1.377542e-05
4.401000e-11,1.377457e-05
4.402500e-11,1.377374e-05
4.404000e-11,1.377294e-05
4.405500e-11,1.377217e-05
4.407000e-11,1.377143e-05
4.408500e-11,1.377071e-05
4.410000e-11,1.377003e-05
4.411500e-11,1.376938e-05
4.413000e-11,1.376876e-05
4.414500e-11,1.376818e-05
4.416000e-11,1.376763e-05
4.417500e-11,1.376712e-05
4.419000e-11,1.376665e-05
4.420500e-11,1.376622e-05
4.422000e-11,1.376583e-05
4.423500e-11,1.376548e-05
4.425000e-11,1.376516e-05
4.426500e-11,1.376489e-05
4.428000e-11,1.376466e-05
4.429500e-11,1.376448e-05
4.431000e-11,1.376433e-05
4.432500e-11,1.376423e-05
4.434000e-11,1.376417e-05
4.435500e-11,1.376415e-05
4.437000e-11,1.376418e-05
4.438500e-11,1.376424e-05
4.440000e-11,1.376435e-05
4.441500e-11,1.376450e-05
4.443000e-11,1.376469e-05
4.444500e-11,1.376492e-05
4.446000e-11,1.376520e-05
4.447500e-11,1.376551e-05
4.449000e-11,1.376585e-05
4.450500e-11,1.376624e-05
4.452000e-11,1.376666e-05
4.453500e-11,1.376712e-05
4.455000e-11,1.376762e-05
4.456500e-11,1.376815e-05
4.458000e-11,1.376871e-05
4.459500e-11,1.376930e-05
4.461000e-11,1.376992e-05
4.462500e-11,1.377057e-05
4.464000e-11,1.377124e-05
4.465500e-11,1.377194e-05
4.467000e-11,1.377267e-05
4.468500e-11,1.377342e-05
4.470000e-11,1.377419e-05
4.471500e-11,1.377498e-05
4.473000e-11,1.377578e-05
4.474500e-11,1.377661e-05
4.476000e-11,1.377744e-05
4.477500e-11,1.377829e-05
4.479000e-11,1.377915e-05
4.480500e-11,1.378002e-05
4.482000e-11,1.378089e-05
4.483500e-11,1.378177e-05
4.485000e-11,1.378266e-05
4.486500e-11,1.378354e-05
4.488000e-11,1.378443e-05
4.489500e-11,1.378531e-05
4.491000e-11,1.378619e-05
4.492500e-11,1.378706e-05
4.494000e-11,1.378793e-05
4.495500e-11,1.378878e-05
4.497000e-11,1.378963e-05
4.498500e-11,1.379046e-05
4.500000e-11,1.379128e-05
4.501500e-11,1.379208e-05
4.503000e-11,1.379287e-05
4.504500e-11,1.379363e-05
4.506000e-11,1.379437e-05
4.507500e-11,1.379510e-05
4.509000e-11,1.379579e-05
4.510500e-11,1.379647e-05
4.512000e-11,1.379711e-05
4.513500e-11,1.379773e-05
4.515000e-11,1.379832e-05
4.516500e-11,1.379888e-05
4.518000e-11,1.379941e-05
4.519500e-11,1.379990e-05
4.521000e-11,1.380036e-05
4.522500e-11,1.380079e-05
4.524000e-11,1.380119e-05
4.525500e-11,1.380154e-05
4.527000e-11,1.380187e-05
4.528500e-11,1.380215e-05
4.530000e-11,1.380240e-05
4.531500e-11,1.380261e-05
4.533000e-11,1.380278e-05
4.534500e-11,1.380291e-05
4.536000e-11,1.380300e-05
4.537500e-11,1.380306e-05
4.539000e-11,1.380307e-05
4.540500e-11,1.380305e-05
4.542000e-11,1.380299e-05
4.543500e-11,1.380289e-05
4.545000e-11,1.380275e-05
4.546500e-11,1.380257e-05
4.548000e-11,1.380236e-05
4.549500e-11,1.380210e-05
4.551000e-11,1.380182e-05
4.552500e-11,1.380149e-05
4.554000e-11,1.380113e-05
4.555500e-11,1.380074e-05
4.557000e-11,1.380031e-05
4.558500e-11,1.379985e-05
4.560000e-11,1.379936e-05
4.561500e-11,1.379884e-05
4.563000e-11,1.379828e-05
4.564500e-11,1.379770e-05
4.566000e-11,1.379710e-05
4.567500e-11,1.379646e-05
4.569000e-11,1.379581e-05
4.570500e-11,1.379512e-05
4.572000e-11,1.379442e-05
4.573500e-11,1.379370e-05
4.575000e-11,1.379296e-05
4.576500e-11,1.379220e-05
4.578000e-11,1.379142e-05
4.579500e-11,1.379063e-05
4.581000e-11,1.378983e-05
4.582500e-11,1.378901e-05
4.584000e-11,1.378819e-05
4.585500e-11,1.378736e-05
4.587000e-11,1.378652e-05
4.588500e-11,1.378568e-05
4.590000e-11,1.378484e-05
4.591500e-11,1.378400e-05
4.593000e-11,1.378315e-05
4.594500e-11,1.378231e-05
4.596000e-11,1.378147e-05
4.597500e-11,1.378064e-05
4.599000e-11,1.377981e-05
4.600500e-11,1.377900e-05
4.602000e-11,1.377819e-05
4.603500e-11,1.377740e-05
4.605000e-11,1.377662e-05
4.606500e-11,1.377586e-05
4.608000e-11,1.377511e-05
4.609500e-11,1.377438e-05
4.611000e-11,1.377367e-05
4.612500e-11,1.377298e-05
4.614000e-11,1.377231e-05
4.615500e-11,1.377167e-05
4.617000e-11,1.377105e-05
4.618500e-11,1.377045e-05
4.620000e-11,1.376989e-05
4.621500e-11,1.376935e-05
4.623000e-11,1.376884e-05
4.624500e-11,1.376836e-05
4.626000e-11,1.376791e-05
4.627500e-11,1.376749e-05
4.629000e-11,1.376711e-05
4.630500e-11,1.376676e-05
4.632000e-11,1.376644e-05
4.633500e-11,1.376615e-05
4.635000e-11,1.376590e-05
4.636500e-11,1.376569e-05
4.638000e-11,1.376551e-05
4.639500e-11,1.376536e-05
4.641000e-11,1.376526e-05
4.642500e-11,1.376518e-05
4.644000e-11,1.376515e-05
4.645500e-11,1.376515e-05
4.647000e-11,1.376518e-05
4.648500e-11,1.376525e-05
4.650000e-11,1.376536e-05
4.651500e-11,1.376550e-05
4.653000e-11,1.376567e-05
4.654500e-11,1.376588e-05
4.656000e-11,1.376613e-05
4.657500e-11,1.376640e-05
4.659000e-11,1.376671e-05
4.660500e-11,1.376705e-05
4.662000e-11,1.376742e-05
4.663500e-11,1.376782e-05
4.665000e-11,1.376825e-05
4.666500e-11,1.376871e-05
4.668000e-11,1.376919e-05
4.669500e-11,1.376970e-05
4.671000e-11,1.377024e-05
4.672500e-11,1.377080e-05
4.674000e-11,1.377138e-05
4.675500e-11,1.377198e-05
4.677000e-11,1.377260e-05
4.678500e-11,1.377324e-05
4.680000e-11,1.377390e-05
4.681500e-11,1.377458e-05
4.683000e-11,1.377526e-05
4.684500e-11,1.377597e-05
4.686000e-11,1.377668e-05
4.687500e-11,1.377740e-05
4.689000e-11,1.377813e-05
4.690500e-11,1.377887e-05
4.692000e-11,1.377961e-05
4.693500e-11,1.378036e-05
4.695000e-11,1.378111e-05
4.696500e-11,1.378186e-05
4.698000e-11,1.378261e-05
4.699500e-11,1.378336e-05
4.701000e-11,1.378410e-05
4.702500e-11,1.378484e-05
4.704000e-11,1.378557e-05
4.705500e-11,1.378629e-05
4.707000e-11,1.378701e-05
4.708500e-11,1.378771e-05
4.710000e-11,1.378840e-05
4.711500e-11,1.378907e-05
4.713000e-11,1.378973e-05
4.714500e-11,1.379037e-05
4.716000e-11,1.379100e-05
4.717500e-11,1.379160e-05
4.719000e-11,1.379219e-05
4.720500e-11,1.379275e-05
4.722000e-11,1.379329e-05
4.723500e-11,1.379380e-05
4.725000e-11,1.379429e-05
4.726500e-11,1.379476e-05
4.728000e-11,1.379520e-05
4.729500e-11,1.379561e-05
4.731000e-11,1.379599e-05
4.732500e-11,1.379635e-05
4.734000e-11,1.379667e-05
4.735500e-11,1.379696e-05
4.737000e-11,1.379722e-05
4.738500e-11,1.379746e-05
4.740000e-11,1.379765e-05
4.741500e-11,1.379782e-05
4.743000e-11,1.379796e-05
4.744500e-11,1.379806e-05
4.746000e-11,1.379813e-05
4.747500e-11,1.379816e-05
4.749000e-11,1.379817e-05
4.750500e-11,1.379814e-05
4.752000e-11,1.379807e-05
4.753500e-11,1.379798e-05
4.755000e-11,1.379785e-05
4.756500e-11,1.379769e-05
4.758000e-11,1.379750e-05
4.759500e-11,1.379728e-05
4.761000e-11,1.379702e-05
4.762500e-11,1.379674e-05
4.764000e-11,1.379643e-05
4.765500e-11,1.379608e-05
4.767000e-11,1.379571e-05
4.768500e-11,1.379532e-05
4.770000e-11,1.379489e-05
4.771500e-11,1.379444e-05
4.773000e-11,1.379397e-05
4.774500e-11,1.379347e-05
4.776000e-11,1.379295e-05
4.777500e-11,1.379241e-05
4.779000e-11,1.379185e-05
4.780500e-11,1.379126e-05
4.782000e-11,1.379066e-05
4.783500e-11,1.379005e-05
4.785000e-11,1.378941e-05
4.786500e-11,1.378877e-05
4.788000e-11,1.378811e-05
4.789500e-11,1.378744e-05
4.791000e-11,1.378675e-05
4.792500e-11,1.378606e-05
4.794000e-11,1.378537e-05
4.795500e-11,1.378466e-05
4.797000e-11,1.378395e-05
4.798500e-11,1.378324e-05
4.800000e-11,1.378253e-05
4.801500e-11,1.378181e-05
4.803000e-11,1.378110e-05
4.804500e-11,1.378039e-05
4.806000e-11,1.377968e-05
4.807500e-11,1.377898e-05
4.809000e-11,1.377828e-05
4.810500e-11,1.377760e-05
4.812000e-11,1.377692e-05
4.813500e-11,1.377625e-05
4.815000e-11,1.377560e-05
4.816500e-11,1.377495e-05
4.818000e-11,1.377433e-05
4.819500e-11,1.377371e-05
4.821000e-11,1.377312e-05
4.822500e-11,1.377254e-05
4.824000e-11,1.377198e-05
4.825500e-11,1.377145e-05
4.827000e-11,1.377093e-05
4.828500e-11,1.377044e-05
4.830000e-11,1.376996e-05
4.831500e-11,1.376952e-05
4.833000e-11,1.376909e-05
4.834500e-11,1.376870e-05
4.836000e-11,1.376832e-05
4.837500e-11,1.376798e-05
4.839000e-11,1.376766e-05
4.840500e-11,1.376737e-05
4.842000e-11,1.376711e-05
4.843500e-11,1.376688e-05
4.845000e-11,1.376668e-05
4.846500e-11,1.376651e-05
4.848000e-11,1.376637e-05
4.849500e-11,1.376626e-05
4.851000e-11,1.376617e-05
4.852500e-11,1.376612e-05
4.854000e-11,1.376610e-05
4.855500e-11,1.376611e-05
4.857000e-11,1.376615e-05
4.858500e-11,1.376622e-05
4.860000e-11,1.376632e-05
4.861500e-11,1.376645e-05
4.863000e-11,1.376660e-05
4.864500e-11,1.376679e-05
4.866000e-11,1.376701e-05
4.867500e-11,1.376725e-05
4.869000e-11,1.376752e-05
4.870500e-11,1.376781e-05
4.872000e-11,1.376814e-05
4.873500e-11,1.376848e-05
4.875000e-11,1.376885e-05
4.876500e-11,1.376925e-05
4.878000e-11,1.376967e-05
4.879500e-11,1.377010e-05
4.881000e-11,1.377056e-05
4.882500e-11,1.377104e-05
4.884000e-11,1.377154e-05
4.885500e-11,1.377206e-05
4.887000e-11,1.377259e-05
4.888500e-11,1.377314e-05
4.890000e-11,1.377370e-05
4.891500e-11,1.377427e-05
4.893000e-11,1.377486e-05
4.894500e-11,1.377546e-05
4.896000e-11,1.377606e-05
4.897500e-11,1.377668e-05
4.899000e-11,1.377730e-05
4.900500e-11,1.377793e-05
4.902000e-11,1.377856e-05
4.903500e-11,1.377919e-05
4.905000e-11,1.377983e-05
4.906500e-11,1.378046e-05
4.908000e-11,1.378110e-05
4.909500e-11,1.378173e-05
4.911000e-11,1.378236e-05
4.912500e-11,1.378298e-05
4.914000e-11,1.378360e-05
4.915500e-11,1.378421e-05
4.917000e-11,1.378481e-05
4.918500e-11,1.378540e-05
4.920000e-11,1.378598e-05
4.921500e-11,1.378655e-05
4.923000e-11,1.378710e-05
4.924500e-11,1.378764e-05
4.926000e-11,1.378816e-05
4.927500e-11,1.378867e-05
4.929000e-11,1.378916e-05
4.930500e-11,1.378963e-05
4.932000e-11,1.379008e-05
4.933500e-11,1.379051e-05
4.935000e-11,1.379092e-05
4.936500e-11,1.379131e-05
4.938000e-11,1.379168e-05
4.939500e-11,1.379202e-05
4.941000e-11,1.379234e-05
4.942500e-11,1.379263e-05
4.944000e-11,1.379290e-05
4.945500e-11,1.379314e-05
4.947000e-11,1.379335e-05
4.948500e-11,1.379354e-05
4.950000e-11,1.379370e-05
4.951500e-11,1.379384e-05
4.953000e-11,1.379394e-05
4.954500e-11,1.379402e-05
4.956000e-11,1.379407e-05
4.957500e-11,1.379410e-05
4.959000e-11,1.379409e-05
4.960500e-11,1.379406e-05
4.962000e-11,1.379400e-05
4.963500e-11,1.379391e-05
4.965000e-11,1.379380e-05
4.966500e-11,1.379365e-05
4.968000e-11,1.379348e-05
4.969500e-11,1.379329e-05
4.971000e-11,1.379307e-05
4.972500e-11,1.379282e-05
4.974000e-11,1.379255e-05
4.975500e-11,1.379226e-05
4.977000e-11,1.379194e-05
4.978500e-11,1.379160e-05
4.980000e-11,1.379123e-05
4.981500e-11,1.379085e-05
4.983000e-11,1.379044e-05
4.984500e-11,1.379001e-05
4.986000e-11,1.378957e-05
4.987500e-11,1.378911e-05
4.989000e-11,1.378863e-05
4.990500e-11,1.378813e-05
4.992000e-11,1.378762e-05
4.993500e-11,1.378709e-05
4.995000e-11,1.378656e-05
4.996500e-11,1.378601e-05
4.998000e-11,1.378545e-05
4.999500e-11,1.378488e-05
5.001000e-11,1.378430e-05
5.002500e-11,1.378372e-05
5.004000e-11,1.378312e-05
5.005500e-11,1.378253e-05
5.007000e-11,1.378193e-05
5.008500e-11,1.378133e-05
5.010000e-11,1.378072e-05
5.011500e-11,1.378012e-05
5.013000e-11,1.377952e-05
5.014500e-11,1.377892e-05
5.016000e-11,1.377832e-05
5.017500e-11,1.377773e-05
5.019000e-11,1.377715e-05
5.020500e-11,1.377657e-05
5.022000e-11,1.377600e-05
5.023500e-11,1.377544e-05
5.025000e-11,1.377489e-05
5.026500e-11,1.377435e-05
5.028000e-11,1.377382e-05
5.029500e-11,1.377331e-05
5.031000e-11,1.377281e-05
5.032500e-11,1.377233e-05
5.034000e-11,1.377186e-05
5.035500e-11,1.377141e-05
5.037000e-11,1.377098e-05
5.038500e-11,1.377057e-05
5.040000e-11,1.377017e-05
5.041500e-11,1.376980e-05
5.043000e-11,1.376945e-05
5.044500e-11,1.376912e-05
5.046000e-11,1.376881e-05
5.047500e-11,1.376853e-05
5.049000e-11,1.376827e-05
5.050500e-11,1.376803e-05
5.052000e-11,1.376782e-05
5.053500e-11,1.376763e-05
5.055000e-11,1.376747e-05
5.056500e-11,1.376733e-05
5.058000e-11,1.376722e-05
5.059500e-11,1.376713e-05
5.061000e-11,1.376707e-05
5.062500e-11,1.376703e-05
5.064000e-11,1.376702e-05
5.065500e-11,1.376704e-05
5.067000e-11,1.376708e-05
5.068500e-11,1.376714e-05
5.070000e-11,1.376724e-05
5.071500e-11,1.376735e-05
5.073000e-11,1.376749e-05
5.074500e-11,1.376766e-05
5.076000e-11,1.376785e-05
5.077500e-11,1.376806e-05
5.079000e-11,1.376829e-05
5.080500e-11,1.376855e-05
5.082000e-11,1.376883e-05
5.083500e-11,1.376913e-05
5.085000e-11,1.376945e-05
5.086500e-11,1.376979e-05
5.088000e-11,1.377014e-05
5.089500e-11,1.377052e-05
5.091000e-11,1.377091e-05
5.092500e-11,1.377132e-05
5.094000e-11,1.377175e-05
5.095500e-11,1.377219e-05
5.097000e-11,1.377264e-05
5.098500e-11,1.377311e-05
5.100000e-11,1.377359e-05
5.101500e-11,1.377408e-05
5.103000e-11,1.377458e-05
5.104500e-11,1.377508e-05
5.106000e-11,1.377560e-05
5.107500e-11,1.377612e-05
5.109000e-11,1.377665e-05
5.110500e-11,1.377718e-05
5.112000e-11,1.377771e-05
5.113500e-11,1.377825e-05
5.115000e-11,1.377879e-05
5.116500e-11,1.377932e-05
5.118000e-11,1.377986e-05
5.119500e-11,1.378039e-05
5.121000e-11,1.378092e-05
5.122500e-11,1.378145e-05
5.124000e-11,1.378197e-05
5.125500e-11,1.378248e-05
5.127000e-11,1.378299e-05
5.128500e-11,1.378349e-05
5.130000e-11,1.378398e-05
5.131500e-11,1.378445e-05
5.133000e-11,1.378492e-05
5.134500e-11,1.378537e-05
5.136000e-11,1.378581e-05
5.137500e-11,1.378624e-05
5.139000e-11,1.378665e-05
5.140500e-11,1.378704e-05
5.142000e-11,1.378742e-05
5.143500e-11,1.378778e-05
5.145000e-11,1.378812e-05
5.146500e-11,1.378844e-05
5.148000e-11,1.378875e-05
5.149500e-11,1.378903e-05
5.151000e-11,1.378929e-05
5.152500e-11,1.378954e-05
5.154000e-11,1.378976e-05
5.155500e-11,1.378995e-05
5.157000e-11,1.379013e-05
5.158500e-11,1.379028e-05
5.160000e-11,1.379041e-05
5.161500e-11,1.379052e-05
5.163000e-11,1.379061e-05
5.164500e-11,1.379067e-05
5.166000e-11,1.379070e-05
5.167500e-11,1.379072e-05
5.169000e-11,1.379071e-05
5.170500e-11,1.379068e-05
5.172000e-11,1.379062e-05
5.173500e-11,1.379054e-05
5.175000e-11,1.379044e-05
5.176500e-11,1.379031e-05
5.178000e-11,1.379016e-05
5.179500e-11,1.378999e-05
5.181000e-11,1.378980e-05
5.182500e-11,1.378959e-05
5.184000e-11,1.378935e-05
5.185500e-11,1.378910e-05
5.187000e-11,1.378882e-05
5.188500e-11,1.378853e-05
5.190000e-11,1.378822e-05
5.191500e-11,1.378789e-05
5.193000e-11,1.378754e-05
5.194500e-11,1.378718e-05
5.196000e-11,1.378680e-05
5.197500e-11,1.378640e-05
5.199000e-11,1.378600e-05
5.200500e-11,1.378557e-05
5.202000e-11,1.378514e-05
5.203500e-11,1.378469e-05
5.205000e-11,1.378424e-05
5.206500e-11,1.378377e-05
5.208000e-11,1.378330e-05
5.209500e-11,1.378281e-05
5.211000e-11,1.378232e-05
5.212500e-11,1.378183e-05
5.214000e-11,1.378133e-05
5.215500e-11,1.378082e-05
5.217000e-11,1.378032e-05
5.218500e-11,1.377981e-05
5.220000e-11,1.377930e-05
5.221500e-11,1.377879e-05
5.223000e-11,1.377828e-05
5.224500e-11,1.377778e-05
5.226000e-11,1.377728e-05
5.227500e-11,1.377678e-05
5.229000e-11,1.377629e-05
5.230500e-11,1.377580e-05
5.232000e-11,1.377532e-05
5.233500e-11,1.377485e-05
5.235000e-11,1.377439e-05
5.236500e-11,1.377394e-05
5.238000e-11,1.377349e-05
5.239500e-11,1.377306e-05
5.241000e-11,1.377265e-05
5.242500e-11,1.377224e-05
5.244000e-11,1.377185e-05
5.245500e-11,1.377148e-05
5.247000e-11,1.377112e-05
5.248500e-11,1.377078e-05
5.250000e-11,1.377045e-05
5.251500e-11,1.377014e-05
5.253000e-11,1.376985e-05
5.254500e-11,1.376958e-05
5.256000e-11,1.376932e-05
5.257500e-11,1.376909e-05
5.259000e-11,1.376887e-05
5.260500e-11,1.376868e-05
5.262000e-11,1.376851e-05
5.263500e-11,1.376835e-05
5.265000e-11,1.376822e-05
5.266500e-11,1.376811e-05
5.268000e-11,1.376802e-05
5.269500e-11,1.376796e-05
5.271000e-11,1.376791e-05
5.272500e-11,1.376789e-05
5.274000e-11,1.376788e-05
5.275500e-11,1.376790e-05
5.277000e-11,1.376794e-05
5.278500e-11,1.376800e-05
5.280000e-11,1.376809e-05
5.281500e-11,1.376819e-05
5.283000e-11,1.376832e-05
5.284500e-11,1.376846e-05
5.286000e-11,1.376863e-05
5.287500e-11,1.376881e-05
5.289000e-11,1.376901e-05
5.290500e-11,1.376924e-05
5.292000e-11,1.376948e-05
5.293500e-11,1.376973e-05
5.295000e-11,1.377001e-05
5.296500e-11,1.377030e-05
5.298000e-11,1.377061e-05
