time,"V(A)","I(ROUT)","P(A)","P(OUT)"
2.904000e-11,5.915690e-12,6.303252e-08,8.842968e-01,8.824216e-01
2.905000e-11,5.927846e-12,6.303249e-08,8.842968e-01,8.824216e-01
2.906000e-11,5.940630e-12,6.303247e-08,8.842968e-01,8.824216e-01
2.907000e-11,5.953986e-12,6.303244e-08,8.842968e-01,8.824216e-01
2.908000e-11,5.967891e-12,6.303241e-08,8.842968e-01,8.824216e-01
2.909000e-11,5.982311e-12,6.303238e-08,8.842968e-01,8.824216e-01
2.910000e-11,5.997196e-12,6.303236e-08,8.842968e-01,8.824216e-01
2.911000e-11,6.012487e-12,6.303233e-08,8.842968e-01,8.824216e-01
2.912000e-11,6.028233e-12,6.303230e-08,8.842968e-01,8.824216e-01
2.913000e-11,6.044237e-12,6.303227e-08,8.842968e-01,8.824216e-01
2.914000e-11,6.060608e-12,6.303225e-08,8.842968e-01,8.824216e-01
2.915000e-11,6.077239e-12,6.303222e-08,8.842968e-01,8.824216e-01
2.916000e-11,6.094092e-12,6.303219e-08,8.842968e-01,8.824216e-01
2.917000e-11,6.111143e-12,6.303216e-08,8.842968e-01,8.824216e-01
2.918000e-11,6.128333e-12,6.303214e-08,8.842968e-01,8.824216e-01
2.919000e-11,6.145647e-12,6.303211e-08,8.842968e-01,8.824216e-01
2.920000e-11,6.163043e-12,6.303208e-08,8.842968e-01,8.824216e-01
2.921000e-11,6.180488e-12,6.303205e-08,8.842968e-01,8.824216e-01
2.922000e-11,6.197897e-12,6.303203e-08,8.842968e-01,8.824216e-01
2.923000e-11,6.215293e-12,6.303200e-08,8.842968e-01,8.824216e-01
2.924000e-11,6.232615e-12,6.303197e-08,8.842968e-01,8.824216e-01
2.925000e-11,6.249852e-12,6.303195e-08,8.842968e-01,8.824216e-01
2.926000e-11,6.266899e-12,6.303192e-08,8.842968e-01,8.824216e-01
2.927000e-11,6.283810e-12,6.303189e-08,8.842968e-01,8.824216e-01
2.928000e-11,6.300496e-12,6.303187e-08,8.842968e-01,8.824216e-01
2.929000e-11,6.316925e-12,6.303184e-08,8.842968e-01,8.824216e-01
2.930000e-11,6.333082e-12,6.303182e-08,8.842968e-01,8.824216e-01
2.931000e-11,6.348935e-12,6.303179e-08,8.842968e-01,8.824216e-01
2.932000e-11,6.364432e-12,6.303176e-08,8.842968e-01,8.824216e-01
2.933000e-11,6.379586e-12,6.303174e-08,8.842968e-01,8.824216e-01
2.934000e-11,6.394274e-12,6.303171e-08,8.842968e-01,8.824216e-01
2.935000e-11,6.408579e-12,6.303169e-08,8.842968e-01,8.824216e-01
2.936000e-11,6.422417e-12,6.303166e-08,8.842968e-01,8.824216e-01
2.937000e-11,6.435714e-12,6.303164e-08,8.842968e-01,8.824216e-01
2.938000e-11,6.448544e-12,6.303161e-08,8.842968e-01,8.824216e-01
2.939000e-11,6.460788e-12,6.303159e-08,8.842968e-01,8.824216e-01
2.940000e-11,6.472476e-12,6.303156e-08,8.842968e-01,8.824216e-01
2.941000e-11,6.483544e-12,6.303154e-08,8.842968e-01,8.824216e-01
2.942000e-11,6.493979e-12,6.303152e-08,8.842968e-01,8.824216e-01
2.943000e-11,6.503790e-12,6.303149e-08,8.842968e-01,8.824216e-01
2.944000e-11,6.512918e-12,6.303147e-08,8.842968e-01,8.824216e-01
2.945000e-11,6.521314e-12,6.303144e-08,8.842968e-01,8.824216e-01
2.946000e-11,6.529020e-12,6.303142e-08,8.842968e-01,8.824216e-01
2.947000e-11,6.535983e-12,6.303140e-08,8.842968e-01,8.824216e-01
2.948000e-11,6.542193e-12,6.303138e-08,8.842968e-01,8.824216e-01
2.949000e-11,6.547589e-12,6.303135e-08,8.842968e-01,8.824216e-01
2.950000e-11,6.552220e-12,6.303133e-08,8.842968e-01,8.824216e-01
2.951000e-11,6.555999e-12,6.303131e-08,8.842968e-01,8.824216e-01
2.952000e-11,6.558959e-12,6.303129e-08,8.842968e-01,8.824216e-01
2.953000e-11,6.561088e-12,6.303127e-08,8.842968e-01,8.824216e-01
2.954000e-11,6.562332e-12,6.303124e-08,8.842968e-01,8.824216e-01
2.955000e-11,6.562655e-12,6.303122e-08,8.842968e-01,8.824216e-01
2.956000e-11,6.562162e-12,6.303120e-08,8.842968e-01,8.824216e-01
2.957000e-11,6.560707e-12,6.303118e-08,8.842968e-01,8.824216e-01
2.958000e-11,6.558312e-12,6.303116e-08,8.842968e-01,8.824216e-01
2.959000e-11,6.555059e-12,6.303114e-08,8.842968e-01,8.824216e-01
2.960000e-11,6.550809e-12,6.303112e-08,8.842968e-01,8.824216e-01
2.961000e-11,6.545618e-12,6.303110e-08,8.842968e-01,8.824216e-01
2.962000e-11,6.539480e-12,6.303108e-08,8.842968e-01,8.824216e-01
2.963000e-11,6.532372e-12,6.303107e-08,8.842968e-01,8.824216e-01
2.964000e-11,6.524266e-12,6.303105e-08,8.842968e-01,8.824216e-01
2.965000e-11,6.515236e-12,6.303103e-08,8.842968e-01,8.824216e-01
2.966000e-11,6.505163e-12,6.303101e-08,8.842968e-01,8.824216e-01
2.967000e-11,6.494149e-12,6.303099e-08,8.842968e-01,8.824216e-01
2.968000e-11,6.482133e-12,6.303097e-08,8.842968e-01,8.824216e-01
2.969000e-11,6.469097e-12,6.303096e-08,8.842968e-01,8.824216e-01
2.970000e-11,6.455091e-12,6.303094e-08,8.842968e-01,8.824216e-01
2.971000e-11,6.440109e-12,6.303092e-08,8.842968e-01,8.824216e-01
2.972000e-11,6.424053e-12,6.303091e-08,8.842968e-01,8.824216e-01
2.973000e-11,6.407137e-12,6.303089e-08,8.842968e-01,8.824216e-01
2.974000e-11,6.389089e-12,6.303088e-08,8.842968e-01,8.824216e-01
2.975000e-11,6.370137e-12,6.303086e-08,8.842968e-01,8.824216e-01
2.976000e-11,6.350176e-12,6.303085e-08,8.842968e-01,8.824216e-01
2.977000e-11,6.329232e-12,6.303083e-08,8.842968e-01,8.824216e-01
2.978000e-11,6.307328e-12,6.303082e-08,8.842968e-01,8.824216e-01
2.979000e-11,6.284430e-12,6.303080e-08,8.842968e-01,8.824216e-01
2.980000e-11,6.260588e-12,6.303079e-08,8.842968e-01,8.824216e-01
2.981000e-11,6.235788e-12,6.303077e-08,8.842968e-01,8.824216e-01
2.982000e-11,6.209999e-12,6.303076e-08,8.842968e-01,8.824216e-01
2.983000e-11,6.183338e-12,6.303075e-08,8.842968e-01,8.824216e-01
2.984000e-11,6.155701e-12,6.303073e-08,8.842968e-01,8.824216e-01
2.985000e-11,6.127155e-12,6.303072e-08,8.842968e-01,8.824216e-01
2.986000e-11,6.097707e-12,6.303071e-08,8.842968e-01,8.824216e-01
2.987000e-11,6.067349e-12,6.303070e-08,8.842968e-01,8.824216e-01
2.988000e-11,6.036126e-12,6.303068e-08,8.842968e-01,8.824216e-01
2.989000e-11,6.004031e-12,6.303067e-08,8.842968e-01,8.824216e-01
2.990000e-11,5.971056e-12,6.303066e-08,8.842968e-01,8.824216e-01
2.991000e-11,5.937265e-12,6.303065e-08,8.842968e-01,8.824216e-01
2.992000e-11,5.902643e-12,6.303064e-08,8.842968e-01,8.824216e-01
2.993000e-11,5.867174e-12,6.303063e-08,8.842968e-01,8.824216e-01
2.994000e-11,5.830941e-12,6.303062e-08,8.842968e-01,8.824216e-01
2.995000e-11,5.793938e-12,6.303061e-08,8.842968e-01,8.824216e-01
2.996000e-11,5.756132e-12,6.303060e-08,8.842968e-01,8.824216e-01
2.997000e-11,5.717587e-12,6.303059e-08,8.842968e-01,8.824216e-01
2.998000e-11,5.678367e-12,6.303058e-08,8.842968e-01,8.824216e-01
2.999000e-11,5.638385e-12,6.303057e-08,8.842968e-01,8.824216e-01
3.000000e-11,5.597707e-12,6.303056e-08,8.842968e-01,8.824216e-01
3.001000e-11,5.556418e-12,6.303055e-08,8.842968e-01,8.824216e-01
3.002000e-11,5.514414e-12,6.303054e-08,8.842968e-01,8.824216e-01
3.003000e-11,5.471831e-12,6.303053e-08,8.842968e-01,8.824216e-01
3.004000e-11,5.428588e-12,6.303052e-08,8.842968e-01,8.824216e-01
3.005000e-11,5.384811e-12,6.303052e-08,8.842968e-01,8.824216e-01
3.006000e-11,5.340412e-12,6.303051e-08,8.842968e-01,8.824216e-01
3.007000e-11,5.295522e-12,6.303050e-08,8.842968e-01,8.824216e-01
3.008000e-11,5.250073e-12,6.303049e-08,8.842968e-01,8.824216e-01
3.009000e-11,5.204153e-12,6.303048e-08,8.842968e-01,8.824216e-01
3.010000e-11,5.157742e-12,6.303048e-08,8.842968e-01,8.824216e-01
3.011000e-11,5.110880e-12,6.303047e-08,8.842968e-01,8.824216e-01
3.012000e-11,5.063586e-12,6.303046e-08,8.842968e-01,8.824216e-01
3.013000e-11,5.015882e-12,6.303046e-08,8.842968e-01,8.824216e-01
3.014000e-11,4.967770e-12,6.303045e-08,8.842968e-01,8.824216e-01
3.015000e-11,4.919348e-12,6.303044e-08,8.842968e-01,8.824216e-01
3.016000e-11,4.870572e-12,6.303044e-08,8.842968e-01,8.824216e-01
3.017000e-11,4.821457e-12,6.303043e-08,8.842968e-01,8.824216e-01
3.018000e-11,4.772097e-12,6.303043e-08,8.842968e-01,8.824216e-01
3.019000e-11,4.722437e-12,6.303042e-08,8.842968e-01,8.824216e-01
3.020000e-11,4.672581e-12,6.303041e-08,8.842968e-01,8.824216e-01
3.021000e-11,4.622474e-12,6.303041e-08,8.842968e-01,8.824216e-01
3.022000e-11,4.572175e-12,6.303040e-08,8.842968e-01,8.824216e-01
3.023000e-11,4.521733e-12,6.303040e-08,8.842968e-01,8.824216e-01
3.024000e-11,4.471184e-12,6.303039e-08,8.842968e-01,8.824216e-01
3.025000e-11,4.420438e-12,6.303039e-08,8.842968e-01,8.824216e-01
3.026000e-11,4.369648e-12,6.303038e-08,8.842968e-01,8.824216e-01
3.027000e-11,4.318785e-12,6.303038e-08,8.842968e-01,8.824216e-01
3.028000e-11,4.267885e-12,6.303037e-08,8.842968e-01,8.824216e-01
3.029000e-11,4.216956e-12,6.303037e-08,8.842968e-01,8.824216e-01
3.030000e-11,4.166056e-12,6.303036e-08,8.842968e-01,8.824216e-01
3.031000e-11,4.115132e-12,6.303036e-08,8.842968e-01,8.824216e-01
3.032000e-11,4.064323e-12,6.303035e-08,8.842968e-01,8.824216e-01
3.033000e-11,4.013569e-12,6.303035e-08,8.842968e-01,8.824216e-01
3.034000e-11,3.962905e-12,6.303035e-08,8.842968e-01,8.824216e-01
3.035000e-11,3.912362e-12,6.303034e-08,8.842968e-01,8.824216e-01
3.036000e-11,3.861992e-12,6.303034e-08,8.842968e-01,8.824216e-01
3.037000e-11,3.811753e-12,6.303033e-08,8.842968e-01,8.824216e-01
3.038000e-11,3.761771e-12,6.303033e-08,8.842968e-01,8.824216e-01
3.039000e-11,3.711968e-12,6.303032e-08,8.842968e-01,8.824216e-01
3.040000e-11,3.662389e-12,6.303032e-08,8.842968e-01,8.824216e-01
3.041000e-11,3.613085e-12,6.303032e-08,8.842968e-01,8.824216e-01
3.042000e-11,3.564065e-12,6.303031e-08,8.842968e-01,8.824216e-01
3.043000e-11,3.515339e-12,6.303031e-08,8.842968e-01,8.824216e-01
3.044000e-11,3.466944e-12,6.303030e-08,8.842968e-01,8.824216e-01
3.045000e-11,3.418914e-12,6.303030e-08,8.842968e-01,8.824216e-01
3.046000e-11,3.371194e-12,6.303030e-08,8.842968e-01,8.824216e-01
3.047000e-11,3.323887e-12,6.303029e-08,8.842968e-01,8.824216e-01
3.048000e-11,3.276991e-12,6.303029e-08,8.842968e-01,8.824216e-01
3.049000e-11,3.230515e-12,6.303028e-08,8.842968e-01,8.824216e-01
3.050000e-11,3.184501e-12,6.303028e-08,8.842968e-01,8.824216e-01
3.051000e-11,3.138872e-12,6.303028e-08,8.842968e-01,8.824216e-01
3.052000e-11,3.093790e-12,6.303027e-08,8.842968e-01,8.824216e-01
3.053000e-11,3.049180e-12,6.303027e-08,8.842968e-01,8.824216e-01
3.054000e-11,3.005071e-12,6.303027e-08,8.842968e-01,8.824216e-01
3.055000e-11,2.961516e-12,6.303026e-08,8.842968e-01,8.824216e-01
3.056000e-11,2.918467e-12,6.303026e-08,8.842968e-01,8.824216e-01
3.057000e-11,2.876011e-12,6.303025e-08,8.842968e-01,8.824216e-01
3.058000e-11,2.834089e-12,6.303025e-08,8.842968e-01,8.824216e-01
3.059000e-11,2.792814e-12,6.303025e-08,8.842968e-01,8.824217e-01
3.060000e-11,2.752067e-12,6.303024e-08,8.842968e-01,8.824217e-01
3.061000e-11,2.712014e-12,6.303024e-08,8.842968e-01,8.824217e-01
3.062000e-11,2.672528e-12,6.303023e-08,8.842968e-01,8.824217e-01
3.063000e-11,2.633698e-12,6.303023e-08,8.842968e-01,8.824217e-01
3.064000e-11,2.595533e-12,6.303022e-08,8.842968e-01,8.824217e-01
3.065000e-11,2.558028e-12,6.303022e-08,8.842968e-01,8.824217e-01
3.066000e-11,2.521184e-12,6.303022e-08,8.842968e-01,8.824217e-01
3.067000e-11,2.485033e-12,6.303021e-08,8.842968e-01,8.824217e-01
3.068000e-11,2.449581e-12,6.303021e-08,8.842968e-01,8.824217e-01
3.069000e-11,2.414820e-12,6.303020e-08,8.842968e-01,8.824217e-01
3.070000e-11,2.380820e-12,6.303020e-08,8.842968e-01,8.824217e-01
3.071000e-11,2.347440e-12,6.303019e-08,8.842968e-01,8.824217e-01
3.072000e-11,2.314868e-12,6.303019e-08,8.842968e-01,8.824217e-01
3.073000e-11,2.283019e-12,6.303018e-08,8.842968e-01,8.824217e-01
3.074000e-11,2.251889e-12,6.303018e-08,8.842968e-01,8.824217e-01
3.075000e-11,2.221482e-12,6.303017e-08,8.842968e-01,8.824217e-01
3.076000e-11,2.191897e-12,6.303017e-08,8.842968e-01,8.824217e-01
3.077000e-11,2.162992e-12,6.303016e-08,8.842968e-01,8.824217e-01
3.078000e-11,2.134936e-12,6.303016e-08,8.842968e-01,8.824217e-01
3.079000e-11,2.107543e-12,6.303015e-08,8.842968e-01,8.824217e-01
3.080000e-11,2.080973e-12,6.303015e-08,8.842968e-01,8.824217e-01
3.081000e-11,2.055167e-12,6.303014e-08,8.842968e-01,8.824217e-01
3.082000e-11,2.030123e-12,6.303014e-08,8.842968e-01,8.824217e-01
3.083000e-11,2.005860e-12,6.303013e-08,8.842968e-01,8.824217e-01
3.084000e-11,1.982356e-12,6.303013e-08,8.842968e-01,8.824217e-01
3.085000e-11,1.959646e-12,6.303012e-08,8.842968e-01,8.824217e-01
3.086000e-11,1.937660e-12,6.303011e-08,8.842968e-01,8.824217e-01
3.087000e-11,1.916516e-12,6.303011e-08,8.842968e-01,8.824217e-01
3.088000e-11,1.896086e-12,6.303010e-08,8.842968e-01,8.824217e-01
3.089000e-11,1.876441e-12,6.303010e-08,8.842968e-01,8.824217e-01
3.090000e-11,1.857573e-12,6.303009e-08,8.842968e-01,8.824217e-01
3.091000e-11,1.839432e-12,6.303009e-08,8.842968e-01,8.824217e-01
3.092000e-11,1.822110e-12,6.303008e-08,8.842968e-01,8.824217e-01
3.093000e-11,1.805463e-12,6.303007e-08,8.842968e-01,8.824217e-01
3.094000e-11,1.789651e-12,6.303007e-08,8.842968e-01,8.824217e-01
3.095000e-11,1.774535e-12,6.303006e-08,8.842968e-01,8.824217e-01
3.096000e-11,1.760154e-12,6.303005e-08,8.842968e-01,8.824217e-01
3.097000e-11,1.746529e-12,6.303005e-08,8.842968e-01,8.824217e-01
3.098000e-11,1.733635e-12,6.303004e-08,8.842968e-01,8.824217e-01
3.099000e-11,1.721443e-12,6.303003e-08,8.842968e-01,8.824217e-01
3.100000e-11,1.709959e-12,6.303003e-08,8.842968e-01,8.824217e-01
3.101000e-11,1.699219e-12,6.303002e-08,8.842968e-01,8.824217e-01
3.102000e-11,1.689132e-12,6.303001e-08,8.842968e-01,8.824217e-01
3.103000e-11,1.679763e-12,6.303001e-08,8.842968e-01,8.824217e-01
3.104000e-11,1.671081e-12,6.303000e-08,8.842968e-01,8.824217e-01
3.105000e-11,1.663019e-12,6.302999e-08,8.842968e-01,8.824217e-01
3.106000e-11,1.655699e-12,6.302999e-08,8.842968e-01,8.824217e-01
3.107000e-11,1.648928e-12,6.302998e-08,8.842968e-01,8.824217e-01
3.108000e-11,1.642880e-12,6.302997e-08,8.842968e-01,8.824217e-01
3.109000e-11,1.637430e-12,6.302996e-08,8.842968e-01,8.824217e-01
3.110000e-11,1.632615e-12,6.302996e-08,8.842968e-01,8.824217e-01
3.111000e-11,1.628370e-12,6.302995e-08,8.842968e-01,8.824217e-01
3.112000e-11,1.624755e-12,6.302994e-08,8.842968e-01,8.824217e-01
3.113000e-11,1.621727e-12,6.302993e-08,8.842968e-01,8.824217e-01
3.114000e-11,1.619231e-12,6.302993e-08,8.842968e-01,8.824217e-01
3.115000e-11,1.617313e-12,6.302992e-08,8.842968e-01,8.824217e-01
3.116000e-11,1.615953e-12,6.302991e-08,8.842968e-01,8.824217e-01
3.117000e-11,1.615120e-12,6.302990e-08,8.842968e-01,8.824217e-01
3.118000e-11,1.614772e-12,6.302990e-08,8.842968e-01,8.824217e-01
3.119000e-11,1.614981e-12,6.302989e-08,8.842968e-01,8.824217e-01
3.120000e-11,1.615644e-12,6.302988e-08,8.842968e-01,8.824217e-01
3.121000e-11,1.616786e-12,6.302987e-08,8.842968e-01,8.824217e-01
3.122000e-11,1.618409e-12,6.302986e-08,8.842968e-01,8.824217e-01
3.123000e-11,1.620461e-12,6.302986e-08,8.842968e-01,8.824217e-01
3.124000e-11,1.622952e-12,6.302985e-08,8.842968e-01,8.824217e-01
3.125000e-11,1.625832e-12,6.302984e-08,8.842968e-01,8.824217e-01
3.126000e-11,1.629178e-12,6.302983e-08,8.842968e-01,8.824217e-01
3.127000e-11,1.632853e-12,6.302982e-08,8.842968e-01,8.824217e-01
3.128000e-11,1.636923e-12,6.302982e-08,8.842968e-01,8.824217e-01
3.129000e-11,1.641356e-12,6.302981e-08,8.842968e-01,8.824217e-01
3.130000e-11,1.646111e-12,6.302980e-08,8.842968e-01,8.824217e-01
3.131000e-11,1.651181e-12,6.302979e-08,8.842968e-01,8.824217e-01
3.132000e-11,1.656604e-12,6.302978e-08,8.842968e-01,8.824217e-01
3.133000e-11,1.662296e-12,6.302978e-08,8.842968e-01,8.824217e-01
3.134000e-11,1.668250e-12,6.302977e-08,8.842968e-01,8.824217e-01
3.135000e-11,1.674490e-12,6.302976e-08,8.842968e-01,8.824217e-01
3.136000e-11,1.680985e-12,6.302975e-08,8.842968e-01,8.824217e-01
3.137000e-11,1.687685e-12,6.302974e-08,8.842968e-01,8.824217e-01
3.138000e-11,1.694624e-12,6.302973e-08,8.842968e-01,8.824217e-01
3.139000e-11,1.701737e-12,6.302973e-08,8.842968e-01,8.824217e-01
3.140000e-11,1.709030e-12,6.302972e-08,8.842968e-01,8.824217e-01
3.141000e-11,1.716530e-12,6.302971e-08,8.842968e-01,8.824217e-01
3.142000e-11,1.724178e-12,6.302970e-08,8.842968e-01,8.824217e-01
3.143000e-11,1.731920e-12,6.302969e-08,8.842968e-01,8.824217e-01
3.144000e-11,1.739804e-12,6.302969e-08,8.842968e-01,8.824217e-01
3.145000e-11,1.747825e-12,6.302968e-08,8.842968e-01,8.824217e-01
3.146000e-11,1.755895e-12,6.302967e-08,8.842968e-01,8.824217e-01
3.147000e-11,1.764040e-12,6.302966e-08,8.842968e-01,8.824217e-01
3.148000e-11,1.772288e-12,6.302965e-08,8.842968e-01,8.824217e-01
3.149000e-11,1.780517e-12,6.302964e-08,8.842968e-01,8.824217e-01
3.150000e-11,1.788856e-12,6.302964e-08,8.842968e-01,8.824217e-01
3.151000e-11,1.797135e-12,6.302963e-08,8.842968e-01,8.824217e-01
3.152000e-11,1.805474e-12,6.302962e-08,8.842968e-01,8.824217e-01
3.153000e-11,1.813763e-12,6.302961e-08,8.842968e-01,8.824217e-01
3.154000e-11,1.822036e-12,6.302960e-08,8.842968e-01,8.824217e-01
3.155000e-11,1.830268e-12,6.302960e-08,8.842968e-01,8.824217e-01
3.156000e-11,1.838443e-12,6.302959e-08,8.842968e-01,8.824217e-01
3.157000e-11,1.846549e-12,6.302958e-08,8.842968e-01,8.824217e-01
3.158000e-11,1.854600e-12,6.302957e-08,8.842968e-01,8.824217e-01
3.159000e-11,1.862495e-12,6.302957e-08,8.842968e-01,8.824217e-01
3.160000e-11,1.870346e-12,6.302956e-08,8.842968e-01,8.824217e-01
3.161000e-11,1.878044e-12,6.302955e-08,8.842968e-01,8.824217e-01
3.162000e-11,1.885618e-12,6.302954e-08,8.842968e-01,8.824217e-01
3.163000e-11,1.893050e-12,6.302954e-08,8.842968e-01,8.824217e-01
3.164000e-11,1.900315e-12,6.302953e-08,8.842968e-01,8.824217e-01
3.165000e-11,1.907421e-12,6.302952e-08,8.842968e-01,8.824217e-01
3.166000e-11,1.914351e-12,6.302951e-08,8.842968e-01,8.824217e-01
3.167000e-11,1.921065e-12,6.302951e-08,8.842968e-01,8.824217e-01
3.168000e-11,1.927631e-12,6.302950e-08,8.842968e-01,8.824217e-01
3.169000e-11,1.933931e-12,6.302949e-08,8.842968e-01,8.824217e-01
3.170000e-11,1.940025e-12,6.302948e-08,8.842968e-01,8.824217e-01
3.171000e-11,1.945909e-12,6.302948e-08,8.842968e-01,8.824217e-01
3.172000e-11,1.951529e-12,6.302947e-08,8.842968e-01,8.824217e-01
3.173000e-11,1.956900e-12,6.302946e-08,8.842968e-01,8.824217e-01
3.174000e-11,1.962019e-12,6.302946e-08,8.842968e-01,8.824217e-01
3.175000e-11,1.966914e-12,6.302945e-08,8.842968e-01,8.824217e-01
3.176000e-11,1.971427e-12,6.302944e-08,8.842968e-01,8.824217e-01
3.177000e-11,1.975738e-12,6.302944e-08,8.842968e-01,8.824217e-01
3.178000e-11,1.979763e-12,6.302943e-08,8.842968e-01,8.824217e-01
3.179000e-11,1.983457e-12,6.302942e-08,8.842968e-01,8.824217e-01
3.180000e-11,1.986847e-12,6.302942e-08,8.842968e-01,8.824217e-01
3.181000e-11,1.989927e-12,6.302941e-08,8.842968e-01,8.824217e-01
3.182000e-11,1.992711e-12,6.302940e-08,8.842968e-01,8.824217e-01
3.183000e-11,1.995150e-12,6.302940e-08,8.842968e-01,8.824217e-01
3.184000e-11,1.997255e-12,6.302939e-08,8.842968e-01,8.824217e-01
3.185000e-11,1.999061e-12,6.302939e-08,8.842968e-01,8.824217e-01
3.186000e-11,2.000478e-12,6.302938e-08,8.842968e-01,8.824217e-01
3.187000e-11,2.001576e-12,6.302937e-08,8.842968e-01,8.824217e-01
3.188000e-11,2.002330e-12,6.302937e-08,8.842968e-01,8.824217e-01
3.189000e-11,2.002752e-12,6.302936e-08,8.842968e-01,8.824217e-01
3.190000e-11,2.002774e-12,6.302936e-08,8.842968e-01,8.824217e-01
3.191000e-11,2.002473e-12,6.302935e-08,8.842968e-01,8.824217e-01
3.192000e-11,2.001809e-12,6.302934e-08,8.842968e-01,8.824217e-01
3.193000e-11,2.000746e-12,6.302934e-08,8.842968e-01,8.824217e-01
3.194000e-11,1.999354e-12,6.302933e-08,8.842968e-01,8.824217e-01
3.195000e-11,1.997581e-12,6.302933e-08,8.842968e-01,8.824217e-01
3.196000e-11,1.995457e-12,6.302932e-08,8.842968e-01,8.824217e-01
3.197000e-11,1.992933e-12,6.302932e-08,8.842968e-01,8.824217e-01
3.198000e-11,1.990078e-12,6.302931e-08,8.842968e-01,8.824217e-01
3.199000e-11,1.986820e-12,6.302931e-08,8.842968e-01,8.824217e-01
3.200000e-11,1.983186e-12,6.302930e-08,8.842968e-01,8.824217e-01
3.201000e-11,1.979229e-12,6.302930e-08,8.842968e-01,8.824217e-01
3.202000e-11,1.974877e-12,6.302929e-08,8.842968e-01,8.824217e-01
3.203000e-11,1.970139e-12,6.302929e-08,8.842968e-01,8.824217e-01
3.204000e-11,1.965039e-12,6.302928e-08,8.842968e-01,8.824217e-01
3.205000e-11,1.959602e-12,6.302928e-08,8.842968e-01,8.824217e-01
3.206000e-11,1.953774e-12,6.302928e-08,8.842968e-01,8.824217e-01
3.207000e-11,1.947589e-12,6.302927e-08,8.842968e-01,8.824217e-01
3.208000e-11,1.941067e-12,6.302927e-08,8.842968e-01,8.824217e-01
3.209000e-11,1.934155e-12,6.302926e-08,8.842968e-01,8.824217e-01
3.210000e-11,1.926921e-12,6.302926e-08,8.842968e-01,8.824217e-01
3.211000e-11,1.919338e-12,6.302926e-08,8.842968e-01,8.824217e-01
3.212000e-11,1.911364e-12,6.302925e-08,8.842968e-01,8.824217e-01
3.213000e-11,1.903115e-12,6.302925e-08,8.842968e-01,8.824217e-01
3.214000e-11,1.894464e-12,6.302924e-08,8.842968e-01,8.824217e-01
3.215000e-11,1.885525e-12,6.302924e-08,8.842968e-01,8.824217e-01
3.216000e-11,1.876241e-12,6.302924e-08,8.842968e-01,8.824217e-01
3.217000e-11,1.866606e-12,6.302923e-08,8.842968e-01,8.824217e-01
3.218000e-11,1.856724e-12,6.302923e-08,8.842968e-01,8.824217e-01
3.219000e-11,1.846448e-12,6.302923e-08,8.842968e-01,8.824217e-01
3.220000e-11,1.835908e-12,6.302922e-08,8.842968e-01,8.824217e-01
3.221000e-11,1.825067e-12,6.302922e-08,8.842968e-01,8.824217e-01
3.222000e-11,1.813930e-12,6.302922e-08,8.842968e-01,8.824217e-01
3.223000e-11,1.802473e-12,6.302921e-08,8.842968e-01,8.824217e-01
3.224000e-11,1.790766e-12,6.302921e-08,8.842968e-01,8.824217e-01
3.225000e-11,1.778774e-12,6.302921e-08,8.842968e-01,8.824217e-01
3.226000e-11,1.766539e-12,6.302920e-08,8.842968e-01,8.824217e-01
3.227000e-11,1.753982e-12,6.302920e-08,8.842968e-01,8.824217e-01
3.228000e-11,1.741215e-12,6.302920e-08,8.842968e-01,8.824217e-01
3.229000e-11,1.728190e-12,6.302920e-08,8.842968e-01,8.824217e-01
3.230000e-11,1.714905e-12,6.302919e-08,8.842968e-01,8.824217e-01
3.231000e-11,1.701406e-12,6.302919e-08,8.842968e-01,8.824217e-01
3.232000e-11,1.687677e-12,6.302919e-08,8.842968e-01,8.824217e-01
3.233000e-11,1.673750e-12,6.302918e-08,8.842968e-01,8.824217e-01
3.234000e-11,1.659561e-12,6.302918e-08,8.842968e-01,8.824217e-01
3.235000e-11,1.645267e-12,6.302918e-08,8.842968e-01,8.824217e-01
3.236000e-11,1.630664e-12,6.302918e-08,8.842968e-01,8.824217e-01
3.237000e-11,1.615973e-12,6.302918e-08,8.842968e-01,8.824217e-01
3.238000e-11,1.601059e-12,6.302917e-08,8.842968e-01,8.824217e-01
3.239000e-11,1.585993e-12,6.302917e-08,8.842968e-01,8.824217e-01
3.240000e-11,1.570743e-12,6.302917e-08,8.842968e-01,8.824217e-01
3.241000e-11,1.555400e-12,6.302917e-08,8.842968e-01,8.824217e-01
3.242000e-11,1.539837e-12,6.302916e-08,8.842968e-01,8.824217e-01
3.243000e-11,1.524198e-12,6.302916e-08,8.842968e-01,8.824217e-01
3.244000e-11,1.508435e-12,6.302916e-08,8.842969e-01,8.824217e-01
3.245000e-11,1.492517e-12,6.302916e-08,8.842969e-01,8.824217e-01
3.246000e-11,1.476546e-12,6.302916e-08,8.842969e-01,8.824217e-01
3.247000e-11,1.460435e-12,6.302915e-08,8.842969e-01,8.824217e-01
