time,"I(LD)","I(RD)","I(BS)","I(RS)","P(VLEAK)","P(OUT)","V(OUT)","I(RCON)"
2.030000e-10,9.989608e-05,5.140355e-06,9.358163e-05,7.457682e-07,4.025360e+00,2.093642e+00,-9.823857e-07,9.989608e-05
2.030100e-10,9.989413e-05,5.141271e-06,9.357844e-05,7.459758e-07,4.025421e+00,2.093612e+00,-9.826381e-07,9.989413e-05
2.030200e-10,9.989218e-05,5.142188e-06,9.357525e-05,7.461835e-07,4.025481e+00,2.093582e+00,-9.828910e-07,9.989218e-05
2.030300e-10,9.989022e-05,5.143105e-06,9.357205e-05,7.463914e-07,4.025542e+00,2.093552e+00,-9.831434e-07,9.989022e-05
2.030400e-10,9.988827e-05,5.144023e-06,9.356885e-05,7.465994e-07,4.025603e+00,2.093522e+00,-9.833966e-07,9.988827e-05
2.030500e-10,9.988631e-05,5.144942e-06,9.356566e-05,7.468076e-07,4.025664e+00,2.093493e+00,-9.836498e-07,9.988631e-05
2.030600e-10,9.988436e-05,5.145862e-06,9.356246e-05,7.470160e-07,4.025725e+00,2.093463e+00,-9.839034e-07,9.988436e-05
2.030700e-10,9.988240e-05,5.146783e-06,9.355925e-05,7.472246e-07,4.025786e+00,2.093433e+00,-9.841569e-07,9.988240e-05
2.030800e-10,9.988044e-05,5.147704e-06,9.355605e-05,7.474334e-07,4.025847e+00,2.093403e+00,-9.844109e-07,9.988044e-05
2.030900e-10,9.987849e-05,5.148627e-06,9.355285e-05,7.476423e-07,4.025908e+00,2.093373e+00,-9.846649e-07,9.987849e-05
2.031000e-10,9.987653e-05,5.149550e-06,9.354964e-05,7.478514e-07,4.025969e+00,2.093343e+00,-9.849193e-07,9.987653e-05
2.031100e-10,9.987457e-05,5.150474e-06,9.354643e-05,7.480606e-07,4.026030e+00,2.093313e+00,-9.851739e-07,9.987457e-05
2.031200e-10,9.987261e-05,5.151398e-06,9.354322e-05,7.482701e-07,4.026091e+00,2.093283e+00,-9.854287e-07,9.987261e-05
2.031300e-10,9.987065e-05,5.152324e-06,9.354001e-05,7.484797e-07,4.026152e+00,2.093253e+00,-9.856834e-07,9.987065e-05
2.031400e-10,9.986869e-05,5.153251e-06,9.353680e-05,7.486895e-07,4.026213e+00,2.093223e+00,-9.859386e-07,9.986869e-05
2.031500e-10,9.986673e-05,5.154178e-06,9.353358e-05,7.488994e-07,4.026274e+00,2.093193e+00,-9.861942e-07,9.986673e-05
2.031600e-10,9.986477e-05,5.155106e-06,9.353036e-05,7.491096e-07,4.026335e+00,2.093163e+00,-9.864495e-07,9.986477e-05
2.031700e-10,9.986281e-05,5.156035e-06,9.352715e-05,7.493199e-07,4.026396e+00,2.093133e+00,-9.867054e-07,9.986281e-05
2.031800e-10,9.986084e-05,5.156965e-06,9.352393e-05,7.495304e-07,4.026457e+00,2.093103e+00,-9.869615e-07,9.986084e-05
2.031900e-10,9.985888e-05,5.157895e-06,9.352070e-05,7.497411e-07,4.026518e+00,2.093073e+00,-9.872177e-07,9.985888e-05
2.032000e-10,9.985692e-05,5.158827e-06,9.351748e-05,7.499519e-07,4.026579e+00,2.093043e+00,-9.874742e-07,9.985692e-05
2.032100e-10,9.985495e-05,5.159759e-06,9.351426e-05,7.501629e-07,4.026640e+00,2.093013e+00,-9.877307e-07,9.985495e-05
2.032200e-10,9.985299e-05,5.160692e-06,9.351103e-05,7.503741e-07,4.026702e+00,2.092983e+00,-9.879879e-07,9.985299e-05
2.032300e-10,9.985102e-05,5.161626e-06,9.350780e-05,7.505855e-07,4.026763e+00,2.092953e+00,-9.882449e-07,9.985102e-05
2.032400e-10,9.984906e-05,5.162561e-06,9.350457e-05,7.507970e-07,4.026824e+00,2.092923e+00,-9.885020e-07,9.984906e-05
2.032500e-10,9.984709e-05,5.163496e-06,9.350134e-05,7.510087e-07,4.026885e+00,2.092893e+00,-9.887599e-07,9.984709e-05
2.032600e-10,9.984512e-05,5.164433e-06,9.349811e-05,7.512206e-07,4.026946e+00,2.092863e+00,-9.890174e-07,9.984512e-05
2.032700e-10,9.984316e-05,5.165370e-06,9.349487e-05,7.514327e-07,4.027008e+00,2.092833e+00,-9.892754e-07,9.984316e-05
2.032800e-10,9.984119e-05,5.166308e-06,9.349163e-05,7.516449e-07,4.027069e+00,2.092803e+00,-9.895335e-07,9.984119e-05
2.032900e-10,9.983922e-05,5.167247e-06,9.348840e-05,7.518574e-07,4.027130e+00,2.092773e+00,-9.897921e-07,9.983922e-05
2.033000e-10,9.983725e-05,5.168187e-06,9.348516e-05,7.520700e-07,4.027192e+00,2.092743e+00,-9.900505e-07,9.983725e-05
2.033100e-10,9.983528e-05,5.169127e-06,9.348191e-05,7.522828e-07,4.027253e+00,2.092713e+00,-9.903096e-07,9.983528e-05
2.033200e-10,9.983331e-05,5.170069e-06,9.347867e-05,7.524957e-07,4.027314e+00,2.092683e+00,-9.905683e-07,9.983331e-05
2.033300e-10,9.983134e-05,5.171011e-06,9.347543e-05,7.527088e-07,4.027376e+00,2.092653e+00,-9.908279e-07,9.983134e-05
2.033400e-10,9.982937e-05,5.171954e-06,9.347218e-05,7.529222e-07,4.027437e+00,2.092623e+00,-9.910871e-07,9.982937e-05
2.033500e-10,9.982739e-05,5.172898e-06,9.346893e-05,7.531356e-07,4.027498e+00,2.092592e+00,-9.913469e-07,9.982739e-05
2.033600e-10,9.982542e-05,5.173843e-06,9.346568e-05,7.533493e-07,4.027560e+00,2.092562e+00,-9.916069e-07,9.982542e-05
2.033700e-10,9.982345e-05,5.174788e-06,9.346243e-05,7.535632e-07,4.027621e+00,2.092532e+00,-9.918672e-07,9.982345e-05
2.033800e-10,9.982147e-05,5.175735e-06,9.345917e-05,7.537772e-07,4.027683e+00,2.092502e+00,-9.921272e-07,9.982147e-05
2.033900e-10,9.981950e-05,5.176682e-06,9.345592e-05,7.539914e-07,4.027744e+00,2.092472e+00,-9.923880e-07,9.981950e-05
2.034000e-10,9.981752e-05,5.177630e-06,9.345266e-05,7.542058e-07,4.027806e+00,2.092442e+00,-9.926487e-07,9.981752e-05
2.034100e-10,9.981555e-05,5.178579e-06,9.344940e-05,7.544203e-07,4.027867e+00,2.092412e+00,-9.929099e-07,9.981555e-05
2.034200e-10,9.981357e-05,5.179529e-06,9.344614e-05,7.546351e-07,4.027929e+00,2.092381e+00,-9.931708e-07,9.981357e-05
2.034300e-10,9.981160e-05,5.180480e-06,9.344288e-05,7.548500e-07,4.027990e+00,2.092351e+00,-9.934326e-07,9.981160e-05
2.034400e-10,9.980962e-05,5.181432e-06,9.343962e-05,7.550651e-07,4.028052e+00,2.092321e+00,-9.936941e-07,9.980962e-05
2.034500e-10,9.980764e-05,5.182384e-06,9.343635e-05,7.552804e-07,4.028113e+00,2.092291e+00,-9.939559e-07,9.980764e-05
2.034600e-10,9.980566e-05,5.183337e-06,9.343308e-05,7.554958e-07,4.028175e+00,2.092261e+00,-9.942182e-07,9.980566e-05
2.034700e-10,9.980368e-05,5.184291e-06,9.342981e-05,7.557115e-07,4.028237e+00,2.092230e+00,-9.944805e-07,9.980368e-05
2.034800e-10,9.980170e-05,5.185246e-06,9.342654e-05,7.559273e-07,4.028298e+00,2.092200e+00,-9.947431e-07,9.980170e-05
2.034900e-10,9.979972e-05,5.186202e-06,9.342327e-05,7.561433e-07,4.028360e+00,2.092170e+00,-9.950059e-07,9.979972e-05
2.035000e-10,9.979774e-05,5.187159e-06,9.342000e-05,7.563595e-07,4.028422e+00,2.092140e+00,-9.952687e-07,9.979774e-05
2.035100e-10,9.979576e-05,5.188116e-06,9.341672e-05,7.565758e-07,4.028483e+00,2.092109e+00,-9.955321e-07,9.979576e-05
2.035200e-10,9.979378e-05,5.189074e-06,9.341344e-05,7.567924e-07,4.028545e+00,2.092079e+00,-9.957955e-07,9.979378e-05
2.035300e-10,9.979179e-05,5.190034e-06,9.341016e-05,7.570091e-07,4.028607e+00,2.092049e+00,-9.960592e-07,9.979179e-05
2.035400e-10,9.978981e-05,5.190994e-06,9.340688e-05,7.572260e-07,4.028669e+00,2.092019e+00,-9.963231e-07,9.978981e-05
2.035500e-10,9.978783e-05,5.191955e-06,9.340360e-05,7.574431e-07,4.028730e+00,2.091988e+00,-9.965872e-07,9.978783e-05
2.035600e-10,9.978584e-05,5.192916e-06,9.340031e-05,7.576604e-07,4.028792e+00,2.091958e+00,-9.968514e-07,9.978584e-05
2.035700e-10,9.978386e-05,5.193879e-06,9.339703e-05,7.578778e-07,4.028854e+00,2.091928e+00,-9.971161e-07,9.978386e-05
2.035800e-10,9.978187e-05,5.194842e-06,9.339374e-05,7.580954e-07,4.028916e+00,2.091898e+00,-9.973809e-07,9.978187e-05
2.035900e-10,9.977988e-05,5.195807e-06,9.339045e-05,7.583132e-07,4.028978e+00,2.091867e+00,-9.976458e-07,9.977988e-05
2.036000e-10,9.977790e-05,5.196772e-06,9.338716e-05,7.585312e-07,4.029039e+00,2.091837e+00,-9.979110e-07,9.977790e-05
2.036100e-10,9.977591e-05,5.197738e-06,9.338387e-05,7.587494e-07,4.029101e+00,2.091807e+00,-9.981764e-07,9.977591e-05
2.036200e-10,9.977392e-05,5.198705e-06,9.338057e-05,7.589678e-07,4.029163e+00,2.091776e+00,-9.984423e-07,9.977392e-05
2.036300e-10,9.977193e-05,5.199672e-06,9.337727e-05,7.591863e-07,4.029225e+00,2.091746e+00,-9.987081e-07,9.977193e-05
2.036400e-10,9.976994e-05,5.200641e-06,9.337397e-05,7.594050e-07,4.029287e+00,2.091716e+00,-9.989741e-07,9.976994e-05
2.036500e-10,9.976795e-05,5.201611e-06,9.337067e-05,7.596240e-07,4.029349e+00,2.091685e+00,-9.992404e-07,9.976795e-05
2.036600e-10,9.976596e-05,5.202581e-06,9.336737e-05,7.598430e-07,4.029411e+00,2.091655e+00,-9.995072e-07,9.976596e-05
2.036700e-10,9.976397e-05,5.203552e-06,9.336407e-05,7.600623e-07,4.029473e+00,2.091624e+00,-9.997739e-07,9.976397e-05
2.036800e-10,9.976198e-05,5.204524e-06,9.336076e-05,7.602818e-07,4.029535e+00,2.091594e+00,-1.000041e-06,9.976198e-05
2.036900e-10,9.975999e-05,5.205497e-06,9.335746e-05,7.605014e-07,4.029597e+00,2.091564e+00,-1.000308e-06,9.975999e-05
2.037000e-10,9.975800e-05,5.206471e-06,9.335415e-05,7.607213e-07,4.029659e+00,2.091533e+00,-1.000576e-06,9.975800e-05
2.037100e-10,9.975600e-05,5.207445e-06,9.335084e-05,7.609413e-07,4.029721e+00,2.091503e+00,-1.000844e-06,9.975600e-05
2.037200e-10,9.975401e-05,5.208421e-06,9.334752e-05,7.611615e-07,4.029783e+00,2.091472e+00,-1.001111e-06,9.975401e-05
2.037300e-10,9.975201e-05,5.209397e-06,9.334421e-05,7.613818e-07,4.029845e+00,2.091442e+00,-1.001379e-06,9.975201e-05
2.037400e-10,9.975002e-05,5.210374e-06,9.334089e-05,7.616024e-07,4.029907e+00,2.091412e+00,-1.001648e-06,9.975002e-05
2.037500e-10,9.974802e-05,5.211353e-06,9.333758e-05,7.618231e-07,4.029970e+00,2.091381e+00,-1.001916e-06,9.974802e-05
2.037600e-10,9.974603e-05,5.212332e-06,9.333426e-05,7.620441e-07,4.030032e+00,2.091351e+00,-1.002185e-06,9.974603e-05
2.037700e-10,9.974403e-05,5.213311e-06,9.333094e-05,7.622652e-07,4.030094e+00,2.091320e+00,-1.002454e-06,9.974403e-05
2.037800e-10,9.974203e-05,5.214292e-06,9.332761e-05,7.624865e-07,4.030156e+00,2.091290e+00,-1.002723e-06,9.974203e-05
2.037900e-10,9.974003e-05,5.215274e-06,9.332429e-05,7.627080e-07,4.030218e+00,2.091259e+00,-1.002993e-06,9.974003e-05
2.038000e-10,9.973803e-05,5.216256e-06,9.332096e-05,7.629297e-07,4.030281e+00,2.091229e+00,-1.003263e-06,9.973803e-05
2.038100e-10,9.973603e-05,5.217239e-06,9.331763e-05,7.631515e-07,4.030343e+00,2.091198e+00,-1.003533e-06,9.973603e-05
2.038200e-10,9.973403e-05,5.218224e-06,9.331430e-05,7.633736e-07,4.030405e+00,2.091168e+00,-1.003803e-06,9.973403e-05
2.038300e-10,9.973203e-05,5.219209e-06,9.331097e-05,7.635958e-07,4.030467e+00,2.091137e+00,-1.004073e-06,9.973203e-05
2.038400e-10,9.973003e-05,5.220195e-06,9.330764e-05,7.638182e-07,4.030530e+00,2.091107e+00,-1.004344e-06,9.973003e-05
2.038500e-10,9.972803e-05,5.221181e-06,9.330430e-05,7.640408e-07,4.030592e+00,2.091076e+00,-1.004615e-06,9.972803e-05
2.038600e-10,9.972603e-05,5.222169e-06,9.330097e-05,7.642636e-07,4.030654e+00,2.091046e+00,-1.004886e-06,9.972603e-05
2.038700e-10,9.972402e-05,5.223158e-06,9.329763e-05,7.644866e-07,4.030717e+00,2.091015e+00,-1.005157e-06,9.972402e-05
2.038800e-10,9.972202e-05,5.224147e-06,9.329429e-05,7.647098e-07,4.030779e+00,2.090985e+00,-1.005429e-06,9.972202e-05
2.038900e-10,9.972002e-05,5.225137e-06,9.329094e-05,7.649332e-07,4.030842e+00,2.090954e+00,-1.005701e-06,9.972002e-05
2.039000e-10,9.971801e-05,5.226129e-06,9.328760e-05,7.651567e-07,4.030904e+00,2.090924e+00,-1.005973e-06,9.971801e-05
2.039100e-10,9.971601e-05,5.227121e-06,9.328425e-05,7.653804e-07,4.030966e+00,2.090893e+00,-1.006245e-06,9.971601e-05
2.039200e-10,9.971400e-05,5.228114e-06,9.328091e-05,7.656043e-07,4.031029e+00,2.090862e+00,-1.006517e-06,9.971400e-05
2.039300e-10,9.971199e-05,5.229107e-06,9.327756e-05,7.658285e-07,4.031091e+00,2.090832e+00,-1.006790e-06,9.971199e-05
2.039400e-10,9.970999e-05,5.230102e-06,9.327421e-05,7.660528e-07,4.031154e+00,2.090801e+00,-1.007063e-06,9.970999e-05
2.039500e-10,9.970798e-05,5.231098e-06,9.327085e-05,7.662772e-07,4.031216e+00,2.090771e+00,-1.007336e-06,9.970798e-05
2.039600e-10,9.970597e-05,5.232094e-06,9.326750e-05,7.665019e-07,4.031279e+00,2.090740e+00,-1.007610e-06,9.970597e-05
2.039700e-10,9.970396e-05,5.233091e-06,9.326414e-05,7.667268e-07,4.031341e+00,2.090709e+00,-1.007883e-06,9.970396e-05
2.039800e-10,9.970195e-05,5.234090e-06,9.326078e-05,7.669518e-07,4.031404e+00,2.090679e+00,-1.008157e-06,9.970195e-05
2.039900e-10,9.969994e-05,5.235089e-06,9.325742e-05,7.671771e-07,4.031467e+00,2.090648e+00,-1.008431e-06,9.969994e-05
2.040000e-10,9.969793e-05,5.236089e-06,9.325406e-05,7.674025e-07,4.031529e+00,2.090617e+00,-1.008705e-06,9.969793e-05
2.040100e-10,9.969592e-05,5.237090e-06,9.325070e-05,7.676281e-07,4.031592e+00,2.090587e+00,-1.008980e-06,9.969592e-05
2.040200e-10,9.969390e-05,5.238091e-06,9.324733e-05,7.678539e-07,4.031654e+00,2.090556e+00,-1.009255e-06,9.969390e-05
2.040300e-10,9.969189e-05,5.239094e-06,9.324396e-05,7.680799e-07,4.031717e+00,2.090526e+00,-1.009530e-06,9.969189e-05
2.040400e-10,9.968988e-05,5.240098e-06,9.324060e-05,7.683061e-07,4.031780e+00,2.090495e+00,-1.009805e-06,9.968988e-05
2.040500e-10,9.968786e-05,5.241102e-06,9.323722e-05,7.685325e-07,4.031843e+00,2.090464e+00,-1.010081e-06,9.968786e-05
2.040600e-10,9.968585e-05,5.242107e-06,9.323385e-05,7.687591e-07,4.031905e+00,2.090433e+00,-1.010356e-06,9.968585e-05
2.040700e-10,9.968383e-05,5.243114e-06,9.323048e-05,7.689858e-07,4.031968e+00,2.090403e+00,-1.010632e-06,9.968383e-05
2.040800e-10,9.968182e-05,5.244121e-06,9.322710e-05,7.692128e-07,4.032031e+00,2.090372e+00,-1.010908e-06,9.968182e-05
2.040900e-10,9.967980e-05,5.245129e-06,9.322372e-05,7.694399e-07,4.032094e+00,2.090341e+00,-1.011185e-06,9.967980e-05
2.041000e-10,9.967778e-05,5.246138e-06,9.322034e-05,7.696673e-07,4.032156e+00,2.090311e+00,-1.011462e-06,9.967778e-05
2.041100e-10,9.967577e-05,5.247147e-06,9.321696e-05,7.698948e-07,4.032219e+00,2.090280e+00,-1.011739e-06,9.967577e-05
2.041200e-10,9.967375e-05,5.248158e-06,9.321358e-05,7.701225e-07,4.032282e+00,2.090249e+00,-1.012015e-06,9.967375e-05
2.041300e-10,9.967173e-05,5.249170e-06,9.321019e-05,7.703504e-07,4.032345e+00,2.090218e+00,-1.012293e-06,9.967173e-05
2.041400e-10,9.966971e-05,5.250182e-06,9.320680e-05,7.705785e-07,4.032408e+00,2.090188e+00,-1.012570e-06,9.966971e-05
2.041500e-10,9.966769e-05,5.251195e-06,9.320342e-05,7.708068e-07,4.032471e+00,2.090157e+00,-1.012848e-06,9.966769e-05
2.041600e-10,9.966567e-05,5.252210e-06,9.320002e-05,7.710353e-07,4.032534e+00,2.090126e+00,-1.013126e-06,9.966567e-05
2.041700e-10,9.966365e-05,5.253225e-06,9.319663e-05,7.712640e-07,4.032597e+00,2.090095e+00,-1.013405e-06,9.966365e-05
2.041800e-10,9.966162e-05,5.254241e-06,9.319324e-05,7.714928e-07,4.032659e+00,2.090064e+00,-1.013683e-06,9.966162e-05
2.041900e-10,9.965960e-05,5.255258e-06,9.318984e-05,7.717219e-07,4.032722e+00,2.090034e+00,-1.013962e-06,9.965960e-05
2.042000e-10,9.965758e-05,5.256275e-06,9.318644e-05,7.719512e-07,4.032785e+00,2.090003e+00,-1.014241e-06,9.965758e-05
2.042100e-10,9.965555e-05,5.257294e-06,9.318304e-05,7.721806e-07,4.032848e+00,2.089972e+00,-1.014520e-06,9.965555e-05
2.042200e-10,9.965353e-05,5.258314e-06,9.317964e-05,7.724103e-07,4.032912e+00,2.089941e+00,-1.014800e-06,9.965353e-05
2.042300e-10,9.965150e-05,5.259334e-06,9.317624e-05,7.726401e-07,4.032975e+00,2.089910e+00,-1.015080e-06,9.965150e-05
2.042400e-10,9.964948e-05,5.260356e-06,9.317283e-05,7.728701e-07,4.033038e+00,2.089879e+00,-1.015359e-06,9.964948e-05
2.042500e-10,9.964745e-05,5.261378e-06,9.316942e-05,7.731004e-07,4.033101e+00,2.089849e+00,-1.015640e-06,9.964745e-05
2.042600e-10,9.964543e-05,5.262401e-06,9.316602e-05,7.733308e-07,4.033164e+00,2.089818e+00,-1.015920e-06,9.964543e-05
2.042700e-10,9.964340e-05,5.263425e-06,9.316260e-05,7.735614e-07,4.033227e+00,2.089787e+00,-1.016201e-06,9.964340e-05
2.042800e-10,9.964137e-05,5.264451e-06,9.315919e-05,7.737922e-07,4.033290e+00,2.089756e+00,-1.016481e-06,9.964137e-05
2.042900e-10,9.963934e-05,5.265476e-06,9.315578e-05,7.740232e-07,4.033353e+00,2.089725e+00,-1.016763e-06,9.963934e-05
2.043000e-10,9.963731e-05,5.266503e-06,9.315236e-05,7.742544e-07,4.033417e+00,2.089694e+00,-1.017044e-06,9.963731e-05
2.043100e-10,9.963528e-05,5.267531e-06,9.314894e-05,7.744858e-07,4.033480e+00,2.089663e+00,-1.017326e-06,9.963528e-05
2.043200e-10,9.963325e-05,5.268560e-06,9.314552e-05,7.747174e-07,4.033543e+00,2.089632e+00,-1.017608e-06,9.963325e-05
2.043300e-10,9.963122e-05,5.269589e-06,9.314210e-05,7.749492e-07,4.033606e+00,2.089601e+00,-1.017890e-06,9.963122e-05
2.043400e-10,9.962919e-05,5.270620e-06,9.313868e-05,7.751812e-07,4.033669e+00,2.089571e+00,-1.018172e-06,9.962919e-05
2.043500e-10,9.962715e-05,5.271651e-06,9.313525e-05,7.754133e-07,4.033733e+00,2.089540e+00,-1.018455e-06,9.962715e-05
2.043600e-10,9.962512e-05,5.272684e-06,9.313182e-05,7.756457e-07,4.033796e+00,2.089509e+00,-1.018737e-06,9.962512e-05
2.043700e-10,9.962308e-05,5.273717e-06,9.312839e-05,7.758783e-07,4.033859e+00,2.089478e+00,-1.019021e-06,9.962308e-05
2.043800e-10,9.962105e-05,5.274751e-06,9.312496e-05,7.761110e-07,4.033923e+00,2.089447e+00,-1.019304e-06,9.962105e-05
2.043900e-10,9.961901e-05,5.275786e-06,9.312153e-05,7.763440e-07,4.033986e+00,2.089416e+00,-1.019587e-06,9.961901e-05
2.044000e-10,9.961698e-05,5.276822e-06,9.311810e-05,7.765772e-07,4.034049e+00,2.089385e+00,-1.019871e-06,9.961698e-05
2.044100e-10,9.961494e-05,5.277859e-06,9.311466e-05,7.768105e-07,4.034113e+00,2.089354e+00,-1.020155e-06,9.961494e-05
2.044200e-10,9.961290e-05,5.278896e-06,9.311122e-05,7.770441e-07,4.034176e+00,2.089323e+00,-1.020439e-06,9.961290e-05
2.044300e-10,9.961087e-05,5.279935e-06,9.310778e-05,7.772778e-07,4.034240e+00,2.089292e+00,-1.020724e-06,9.961087e-05
2.044400e-10,9.960883e-05,5.280975e-06,9.310434e-05,7.775118e-07,4.034303e+00,2.089261e+00,-1.021009e-06,9.960883e-05
2.044500e-10,9.960679e-05,5.282015e-06,9.310089e-05,7.777459e-07,4.034367e+00,2.089230e+00,-1.021294e-06,9.960679e-05
2.044600e-10,9.960475e-05,5.283057e-06,9.309745e-05,7.779803e-07,4.034430e+00,2.089199e+00,-1.021579e-06,9.960475e-05
2.044700e-10,9.960271e-05,5.284099e-06,9.309400e-05,7.782148e-07,4.034494e+00,2.089168e+00,-1.021864e-06,9.960271e-05
2.044800e-10,9.960067e-05,5.285142e-06,9.309055e-05,7.784496e-07,4.034557e+00,2.089137e+00,-1.022150e-06,9.960067e-05
2.044900e-10,9.959863e-05,5.286187e-06,9.308710e-05,7.786845e-07,4.034621e+00,2.089105e+00,-1.022436e-06,9.959863e-05
2.045000e-10,9.959658e-05,5.287232e-06,9.308364e-05,7.789197e-07,4.034684e+00,2.089074e+00,-1.022722e-06,9.959658e-05
2.045100e-10,9.959454e-05,5.288278e-06,9.308019e-05,7.791550e-07,4.034748e+00,2.089043e+00,-1.023009e-06,9.959454e-05
2.045200e-10,9.959250e-05,5.289325e-06,9.307673e-05,7.793905e-07,4.034812e+00,2.089012e+00,-1.023296e-06,9.959250e-05
2.045300e-10,9.959045e-05,5.290373e-06,9.307327e-05,7.796263e-07,4.034875e+00,2.088981e+00,-1.023582e-06,9.959045e-05
2.045400e-10,9.958841e-05,5.291421e-06,9.306981e-05,7.798622e-07,4.034939e+00,2.088950e+00,-1.023870e-06,9.958841e-05
2.045500e-10,9.958636e-05,5.292471e-06,9.306635e-05,7.800984e-07,4.035003e+00,2.088919e+00,-1.024157e-06,9.958636e-05
2.045600e-10,9.958432e-05,5.293522e-06,9.306288e-05,7.803347e-07,4.035066e+00,2.088888e+00,-1.024445e-06,9.958432e-05
2.045700e-10,9.958227e-05,5.294573e-06,9.305942e-05,7.805712e-07,4.035130e+00,2.088857e+00,-1.024732e-06,9.958227e-05
2.045800e-10,9.958022e-05,5.295626e-06,9.305595e-05,7.808080e-07,4.035194e+00,2.088826e+00,-1.025021e-06,9.958022e-05
2.045900e-10,9.957817e-05,5.296679e-06,9.305248e-05,7.810449e-07,4.035258e+00,2.088794e+00,-1.025309e-06,9.957817e-05
2.046000e-10,9.957613e-05,5.297734e-06,9.304901e-05,7.812821e-07,4.035321e+00,2.088763e+00,-1.025597e-06,9.957613e-05
2.046100e-10,9.957408e-05,5.298789e-06,9.304553e-05,7.815194e-07,4.035385e+00,2.088732e+00,-1.025887e-06,9.957408e-05
2.046200e-10,9.957203e-05,5.299845e-06,9.304206e-05,7.817569e-07,4.035449e+00,2.088701e+00,-1.026176e-06,9.957203e-05
2.046300e-10,9.956998e-05,5.300903e-06,9.303858e-05,7.819947e-07,4.035513e+00,2.088670e+00,-1.026465e-06,9.956998e-05
2.046400e-10,9.956792e-05,5.301961e-06,9.303510e-05,7.822326e-07,4.035577e+00,2.088639e+00,-1.026755e-06,9.956792e-05
2.046500e-10,9.956587e-05,5.303020e-06,9.303162e-05,7.824708e-07,4.035641e+00,2.088607e+00,-1.027044e-06,9.956587e-05
2.046600e-10,9.956382e-05,5.304080e-06,9.302813e-05,7.827091e-07,4.035705e+00,2.088576e+00,-1.027335e-06,9.956382e-05
2.046700e-10,9.956177e-05,5.305140e-06,9.302465e-05,7.829477e-07,4.035768e+00,2.088545e+00,-1.027625e-06,9.956177e-05
2.046800e-10,9.955971e-05,5.306202e-06,9.302116e-05,7.831864e-07,4.035832e+00,2.088514e+00,-1.027916e-06,9.955971e-05
2.046900e-10,9.955766e-05,5.307265e-06,9.301767e-05,7.834254e-07,4.035896e+00,2.088482e+00,-1.028206e-06,9.955766e-05
2.047000e-10,9.955560e-05,5.308329e-06,9.301418e-05,7.836646e-07,4.035960e+00,2.088451e+00,-1.028498e-06,9.955560e-05
2.047100e-10,9.955355e-05,5.309393e-06,9.301069e-05,7.839039e-07,4.036024e+00,2.088420e+00,-1.028789e-06,9.955355e-05
2.047200e-10,9.955149e-05,5.310459e-06,9.300719e-05,7.841435e-07,4.036088e+00,2.088389e+00,-1.029081e-06,9.955149e-05
2.047300e-10,9.954943e-05,5.311525e-06,9.300369e-05,7.843833e-07,4.036152e+00,2.088357e+00,-1.029372e-06,9.954943e-05
2.047400e-10,9.954737e-05,5.312593e-06,9.300020e-05,7.846233e-07,4.036217e+00,2.088326e+00,-1.029665e-06,9.954737e-05
2.047500e-10,9.954532e-05,5.313661e-06,9.299669e-05,7.848634e-07,4.036281e+00,2.088295e+00,-1.029957e-06,9.954532e-05
2.047600e-10,9.954326e-05,5.314731e-06,9.299319e-05,7.851038e-07,4.036345e+00,2.088263e+00,-1.030250e-06,9.954326e-05
2.047700e-10,9.954120e-05,5.315801e-06,9.298969e-05,7.853444e-07,4.036409e+00,2.088232e+00,-1.030542e-06,9.954120e-05
2.047800e-10,9.953914e-05,5.316872e-06,9.298618e-05,7.855852e-07,4.036473e+00,2.088201e+00,-1.030835e-06,9.953914e-05
2.047900e-10,9.953708e-05,5.317944e-06,9.298267e-05,7.858262e-07,4.036537e+00,2.088170e+00,-1.031129e-06,9.953708e-05
2.048000e-10,9.953501e-05,5.319017e-06,9.297916e-05,7.860674e-07,4.036601e+00,2.088138e+00,-1.031423e-06,9.953501e-05
2.048100e-10,9.953295e-05,5.320091e-06,9.297565e-05,7.863088e-07,4.036666e+00,2.088107e+00,-1.031716e-06,9.953295e-05
2.048200e-10,9.953089e-05,5.321166e-06,9.297214e-05,7.865504e-07,4.036730e+00,2.088076e+00,-1.032011e-06,9.953089e-05
2.048300e-10,9.952882e-05,5.322242e-06,9.296862e-05,7.867922e-07,4.036794e+00,2.088044e+00,-1.032305e-06,9.952882e-05
2.048400e-10,9.952676e-05,5.323319e-06,9.296510e-05,7.870343e-07,4.036858e+00,2.088013e+00,-1.032599e-06,9.952676e-05
2.048500e-10,9.952470e-05,5.324397e-06,9.296158e-05,7.872765e-07,4.036923e+00,2.087981e+00,-1.032894e-06,9.952470e-05
2.048600e-10,9.952263e-05,5.325476e-06,9.295806e-05,7.875189e-07,4.036987e+00,2.087950e+00,-1.033189e-06,9.952263e-05
2.048700e-10,9.952056e-05,5.326556e-06,9.295454e-05,7.877616e-07,4.037051e+00,2.087919e+00,-1.033485e-06,9.952056e-05
2.048800e-10,9.951850e-05,5.327636e-06,9.295101e-05,7.880044e-07,4.037116e+00,2.087887e+00,-1.033780e-06,9.951850e-05
2.048900e-10,9.951643e-05,5.328718e-06,9.294748e-05,7.882475e-07,4.037180e+00,2.087856e+00,-1.034076e-06,9.951643e-05
