time,"V(A)","I(L4|XLOADINA)","I(RL|XSTORAGE)","V(Q)"
1.251000e-11,6.849273e-07,1.033256e-05,5.634103e-06,2.817052e-06
1.252000e-11,6.830502e-07,1.033043e-05,5.616399e-06,2.808199e-06
1.253000e-11,6.812110e-07,1.032831e-05,5.598749e-06,2.799375e-06
1.254000e-11,6.794092e-07,1.032619e-05,5.581155e-06,2.790578e-06
1.255000e-11,6.776440e-07,1.032409e-05,5.563617e-06,2.781809e-06
1.256000e-11,6.759148e-07,1.032198e-05,5.546135e-06,2.773067e-06
1.257000e-11,6.742211e-07,1.031989e-05,5.528709e-06,2.764354e-06
1.258000e-11,6.725620e-07,1.031780e-05,5.511339e-06,2.755670e-06
1.259000e-11,6.709369e-07,1.031572e-05,5.494026e-06,2.747013e-06
1.260000e-11,6.693452e-07,1.031365e-05,5.476769e-06,2.738384e-06
1.261000e-11,6.677861e-07,1.031159e-05,5.459569e-06,2.729784e-06
1.262000e-11,6.662590e-07,1.030953e-05,5.442425e-06,2.721213e-06
1.263000e-11,6.647631e-07,1.030748e-05,5.425339e-06,2.712669e-06
1.264000e-11,6.632976e-07,1.030543e-05,5.408309e-06,2.704154e-06
1.265000e-11,6.618620e-07,1.030340e-05,5.391336e-06,2.695668e-06
1.266000e-11,6.604553e-07,1.030136e-05,5.374421e-06,2.687211e-06
1.267000e-11,6.590769e-07,1.029934e-05,5.357563e-06,2.678782e-06
1.268000e-11,6.577261e-07,1.029733e-05,5.340762e-06,2.670381e-06
1.269000e-11,6.564021e-07,1.029532e-05,5.324019e-06,2.662009e-06
1.270000e-11,6.551040e-07,1.029331e-05,5.307332e-06,2.653666e-06
1.271000e-11,6.538313e-07,1.029132e-05,5.290704e-06,2.645352e-06
1.272000e-11,6.525830e-07,1.028933e-05,5.274132e-06,2.637066e-06
1.273000e-11,6.513584e-07,1.028735e-05,5.257618e-06,2.628809e-06
1.274000e-11,6.501567e-07,1.028538e-05,5.241162e-06,2.620581e-06
1.275000e-11,6.489772e-07,1.028341e-05,5.224763e-06,2.612381e-06
1.276000e-11,6.478191e-07,1.028145e-05,5.208421e-06,2.604211e-06
1.277000e-11,6.466816e-07,1.027950e-05,5.192137e-06,2.596068e-06
1.278000e-11,6.455639e-07,1.027755e-05,5.175910e-06,2.587955e-06
1.279000e-11,6.444652e-07,1.027561e-05,5.159740e-06,2.579870e-06
1.280000e-11,6.433847e-07,1.027368e-05,5.143628e-06,2.571814e-06
1.281000e-11,6.423217e-07,1.027175e-05,5.127573e-06,2.563786e-06
1.282000e-11,6.412754e-07,1.026984e-05,5.111575e-06,2.555787e-06
1.283000e-11,6.402450e-07,1.026793e-05,5.095634e-06,2.547817e-06
1.284000e-11,6.392296e-07,1.026602e-05,5.079750e-06,2.539875e-06
1.285000e-11,6.382287e-07,1.026412e-05,5.063922e-06,2.531961e-06
1.286000e-11,6.372412e-07,1.026223e-05,5.048152e-06,2.524076e-06
1.287000e-11,6.362666e-07,1.026035e-05,5.032438e-06,2.516219e-06
1.288000e-11,6.353040e-07,1.025847e-05,5.016780e-06,2.508390e-06
1.289000e-11,6.343526e-07,1.025660e-05,5.001179e-06,2.500590e-06
1.290000e-11,6.334118e-07,1.025474e-05,4.985634e-06,2.492817e-06
1.291000e-11,6.324807e-07,1.025289e-05,4.970145e-06,2.485073e-06
1.292000e-11,6.315585e-07,1.025104e-05,4.954712e-06,2.477356e-06
1.293000e-11,6.306447e-07,1.024919e-05,4.939335e-06,2.469668e-06
1.294000e-11,6.297383e-07,1.024736e-05,4.924013e-06,2.462007e-06
1.295000e-11,6.288387e-07,1.024553e-05,4.908747e-06,2.454374e-06
1.296000e-11,6.279452e-07,1.024371e-05,4.893536e-06,2.446768e-06
1.297000e-11,6.270570e-07,1.024189e-05,4.878380e-06,2.439190e-06
1.298000e-11,6.261735e-07,1.024008e-05,4.863279e-06,2.431639e-06
1.299000e-11,6.252939e-07,1.023828e-05,4.848232e-06,2.424116e-06
1.300000e-11,6.244175e-07,1.023649e-05,4.833240e-06,2.416620e-06
1.301000e-11,6.235437e-07,1.023470e-05,4.818302e-06,2.409151e-06
1.302000e-11,6.226718e-07,1.023291e-05,4.803418e-06,2.401709e-06
1.303000e-11,6.218011e-07,1.023114e-05,4.788587e-06,2.394294e-06
1.304000e-11,6.209309e-07,1.022937e-05,4.773810e-06,2.386905e-06
1.305000e-11,6.200607e-07,1.022761e-05,4.759087e-06,2.379543e-06
1.306000e-11,6.191898e-07,1.022585e-05,4.744416e-06,2.372208e-06
1.307000e-11,6.183175e-07,1.022410e-05,4.729798e-06,2.364899e-06
1.308000e-11,6.174433e-07,1.022236e-05,4.715232e-06,2.357616e-06
1.309000e-11,6.165666e-07,1.022062e-05,4.700719e-06,2.350359e-06
1.310000e-11,6.156867e-07,1.021889e-05,4.686258e-06,2.343129e-06
1.311000e-11,6.148031e-07,1.021717e-05,4.671848e-06,2.335924e-06
1.312000e-11,6.139153e-07,1.021545e-05,4.657489e-06,2.328745e-06
1.313000e-11,6.130226e-07,1.021374e-05,4.643182e-06,2.321591e-06
1.314000e-11,6.121246e-07,1.021203e-05,4.628926e-06,2.314463e-06
1.315000e-11,6.112206e-07,1.021033e-05,4.614720e-06,2.307360e-06
1.316000e-11,6.103103e-07,1.020864e-05,4.600565e-06,2.300282e-06
1.317000e-11,6.093931e-07,1.020695e-05,4.586459e-06,2.293229e-06
1.318000e-11,6.084685e-07,1.020527e-05,4.572403e-06,2.286202e-06
1.319000e-11,6.075360e-07,1.020360e-05,4.558397e-06,2.279198e-06
1.320000e-11,6.065953e-07,1.020193e-05,4.544439e-06,2.272220e-06
1.321000e-11,6.056458e-07,1.020026e-05,4.530530e-06,2.265265e-06
1.322000e-11,6.046870e-07,1.019861e-05,4.516670e-06,2.258335e-06
1.323000e-11,6.037187e-07,1.019696e-05,4.502858e-06,2.251429e-06
1.324000e-11,6.027404e-07,1.019531e-05,4.489094e-06,2.244547e-06
1.325000e-11,6.017517e-07,1.019367e-05,4.475378e-06,2.237689e-06
1.326000e-11,6.007523e-07,1.019204e-05,4.461708e-06,2.230854e-06
1.327000e-11,5.997417e-07,1.019041e-05,4.448086e-06,2.224043e-06
1.328000e-11,5.987197e-07,1.018879e-05,4.434510e-06,2.217255e-06
1.329000e-11,5.976859e-07,1.018718e-05,4.420981e-06,2.210490e-06
1.330000e-11,5.966401e-07,1.018557e-05,4.407497e-06,2.203749e-06
1.331000e-11,5.955818e-07,1.018396e-05,4.394060e-06,2.197030e-06
1.332000e-11,5.945109e-07,1.018236e-05,4.380667e-06,2.190334e-06
1.333000e-11,5.934270e-07,1.018077e-05,4.367320e-06,2.183660e-06
1.334000e-11,5.923299e-07,1.017918e-05,4.354018e-06,2.177009e-06
1.335000e-11,5.912195e-07,1.017760e-05,4.340760e-06,2.170380e-06
1.336000e-11,5.900954e-07,1.017602e-05,4.327546e-06,2.163773e-06
1.337000e-11,5.889574e-07,1.017445e-05,4.314376e-06,2.157188e-06
1.338000e-11,5.878054e-07,1.017289e-05,4.301250e-06,2.150625e-06
1.339000e-11,5.866392e-07,1.017133e-05,4.288166e-06,2.144083e-06
1.340000e-11,5.854586e-07,1.016977e-05,4.275126e-06,2.137563e-06
1.341000e-11,5.842636e-07,1.016822e-05,4.262128e-06,2.131064e-06
1.342000e-11,5.830538e-07,1.016668e-05,4.249173e-06,2.124587e-06
1.343000e-11,5.818293e-07,1.016514e-05,4.236260e-06,2.118130e-06
1.344000e-11,5.805900e-07,1.016361e-05,4.223388e-06,2.111694e-06
1.345000e-11,5.793357e-07,1.016208e-05,4.210558e-06,2.105279e-06
1.346000e-11,5.780664e-07,1.016055e-05,4.197769e-06,2.098884e-06
1.347000e-11,5.767820e-07,1.015904e-05,4.185021e-06,2.092510e-06
1.348000e-11,5.754826e-07,1.015752e-05,4.172313e-06,2.086157e-06
1.349000e-11,5.741679e-07,1.015601e-05,4.159646e-06,2.079823e-06
1.350000e-11,5.728381e-07,1.015451e-05,4.147018e-06,2.073509e-06
1.351000e-11,5.714932e-07,1.015301e-05,4.134431e-06,2.067215e-06
1.352000e-11,5.701331e-07,1.015152e-05,4.121883e-06,2.060941e-06
1.353000e-11,5.687579e-07,1.015003e-05,4.109374e-06,2.054687e-06
1.354000e-11,5.673677e-07,1.014855e-05,4.096903e-06,2.048452e-06
1.355000e-11,5.659624e-07,1.014707e-05,4.084472e-06,2.042236e-06
1.356000e-11,5.645422e-07,1.014560e-05,4.072079e-06,2.036039e-06
1.357000e-11,5.631071e-07,1.014413e-05,4.059723e-06,2.029862e-06
1.358000e-11,5.616572e-07,1.014266e-05,4.047406e-06,2.023703e-06
1.359000e-11,5.601926e-07,1.014120e-05,4.035126e-06,2.017563e-06
1.360000e-11,5.587135e-07,1.013975e-05,4.022884e-06,2.011442e-06
1.361000e-11,5.572200e-07,1.013830e-05,4.010679e-06,2.005339e-06
1.362000e-11,5.557122e-07,1.013685e-05,3.998510e-06,1.999255e-06
1.363000e-11,5.541903e-07,1.013541e-05,3.986378e-06,1.993189e-06
1.364000e-11,5.526543e-07,1.013397e-05,3.974283e-06,1.987141e-06
1.365000e-11,5.511046e-07,1.013254e-05,3.962223e-06,1.981112e-06
1.366000e-11,5.495413e-07,1.013111e-05,3.950200e-06,1.975100e-06
1.367000e-11,5.479646e-07,1.012969e-05,3.938212e-06,1.969106e-06
1.368000e-11,5.463747e-07,1.012827e-05,3.926259e-06,1.963130e-06
1.369000e-11,5.447718e-07,1.012686e-05,3.914342e-06,1.957171e-06
1.370000e-11,5.431561e-07,1.012545e-05,3.902460e-06,1.951230e-06
1.371000e-11,5.415279e-07,1.012404e-05,3.890613e-06,1.945306e-06
1.372000e-11,5.398875e-07,1.012264e-05,3.878800e-06,1.939400e-06
1.373000e-11,5.382350e-07,1.012124e-05,3.867022e-06,1.933511e-06
1.374000e-11,5.365707e-07,1.011985e-05,3.855277e-06,1.927639e-06
1.375000e-11,5.348950e-07,1.011846e-05,3.843567e-06,1.921784e-06
1.376000e-11,5.332080e-07,1.011707e-05,3.831891e-06,1.915945e-06
1.377000e-11,5.315101e-07,1.011569e-05,3.820248e-06,1.910124e-06
1.378000e-11,5.298016e-07,1.011432e-05,3.808639e-06,1.904319e-06
1.379000e-11,5.280828e-07,1.011294e-05,3.797063e-06,1.898531e-06
1.380000e-11,5.263539e-07,1.011158e-05,3.785520e-06,1.892760e-06
1.381000e-11,5.246153e-07,1.011021e-05,3.774010e-06,1.887005e-06
1.382000e-11,5.228673e-07,1.010885e-05,3.762533e-06,1.881266e-06
1.383000e-11,5.211103e-07,1.010749e-05,3.751088e-06,1.875544e-06
1.384000e-11,5.193445e-07,1.010614e-05,3.739676e-06,1.869838e-06
1.385000e-11,5.175704e-07,1.010479e-05,3.728296e-06,1.864148e-06
1.386000e-11,5.157882e-07,1.010345e-05,3.716948e-06,1.858474e-06
1.387000e-11,5.139982e-07,1.010211e-05,3.705633e-06,1.852816e-06
1.388000e-11,5.122010e-07,1.010077e-05,3.694349e-06,1.847174e-06
1.389000e-11,5.103967e-07,1.009944e-05,3.683097e-06,1.841548e-06
1.390000e-11,5.085858e-07,1.009811e-05,3.671876e-06,1.835938e-06
1.391000e-11,5.067686e-07,1.009678e-05,3.660687e-06,1.830344e-06
1.392000e-11,5.049455e-07,1.009546e-05,3.649529e-06,1.824765e-06
1.393000e-11,5.031168e-07,1.009414e-05,3.638403e-06,1.819201e-06
1.394000e-11,5.012830e-07,1.009283e-05,3.627307e-06,1.813654e-06
1.395000e-11,4.994443e-07,1.009152e-05,3.616243e-06,1.808121e-06
1.396000e-11,4.976012e-07,1.009021e-05,3.605209e-06,1.802605e-06
1.397000e-11,4.957541e-07,1.008891e-05,3.594206e-06,1.797103e-06
1.398000e-11,4.939033e-07,1.008761e-05,3.583234e-06,1.791617e-06
1.399000e-11,4.920492e-07,1.008631e-05,3.572292e-06,1.786146e-06
1.400000e-11,4.901922e-07,1.008502e-05,3.561381e-06,1.780690e-06
1.401000e-11,4.883326e-07,1.008373e-05,3.550500e-06,1.775250e-06
1.402000e-11,4.864708e-07,1.008245e-05,3.539649e-06,1.769825e-06
1.403000e-11,4.846073e-07,1.008117e-05,3.528829e-06,1.764414e-06
1.404000e-11,4.827424e-07,1.007989e-05,3.518038e-06,1.759019e-06
1.405000e-11,4.808764e-07,1.007861e-05,3.507278e-06,1.753639e-06
1.406000e-11,4.790098e-07,1.007734e-05,3.496547e-06,1.748274e-06
1.407000e-11,4.771429e-07,1.007607e-05,3.485847e-06,1.742923e-06
1.408000e-11,4.752761e-07,1.007481e-05,3.475176e-06,1.737588e-06
1.409000e-11,4.734097e-07,1.007355e-05,3.464534e-06,1.732267e-06
1.410000e-11,4.715442e-07,1.007229e-05,3.453923e-06,1.726961e-06
1.411000e-11,4.696799e-07,1.007104e-05,3.443340e-06,1.721670e-06
1.412000e-11,4.678171e-07,1.006979e-05,3.432788e-06,1.716394e-06
1.413000e-11,4.659563e-07,1.006854e-05,3.422264e-06,1.711132e-06
1.414000e-11,4.640977e-07,1.006730e-05,3.411770e-06,1.705885e-06
1.415000e-11,4.622418e-07,1.006606e-05,3.401306e-06,1.700653e-06
1.416000e-11,4.603889e-07,1.006482e-05,3.390870e-06,1.695435e-06
1.417000e-11,4.585393e-07,1.006359e-05,3.380464e-06,1.690232e-06
1.418000e-11,4.566934e-07,1.006236e-05,3.370087e-06,1.685043e-06
1.419000e-11,4.548515e-07,1.006113e-05,3.359739e-06,1.679869e-06
1.420000e-11,4.530139e-07,1.005991e-05,3.349420e-06,1.674710e-06
1.421000e-11,4.511810e-07,1.005869e-05,3.339130e-06,1.669565e-06
1.422000e-11,4.493532e-07,1.005747e-05,3.328868e-06,1.664434e-06
1.423000e-11,4.475306e-07,1.005626e-05,3.318636e-06,1.659318e-06
1.424000e-11,4.457137e-07,1.005505e-05,3.308433e-06,1.654216e-06
1.425000e-11,4.439028e-07,1.005384e-05,3.298258e-06,1.649129e-06
1.426000e-11,4.420981e-07,1.005264e-05,3.288112e-06,1.644056e-06
1.427000e-11,4.402999e-07,1.005144e-05,3.277995e-06,1.638997e-06
1.428000e-11,4.385086e-07,1.005024e-05,3.267906e-06,1.633953e-06
1.429000e-11,4.367244e-07,1.004905e-05,3.257846e-06,1.628923e-06
1.430000e-11,4.349476e-07,1.004786e-05,3.247815e-06,1.623907e-06
1.431000e-11,4.331785e-07,1.004667e-05,3.237812e-06,1.618906e-06
1.432000e-11,4.314173e-07,1.004548e-05,3.227838e-06,1.613919e-06
1.433000e-11,4.296644e-07,1.004430e-05,3.217892e-06,1.608946e-06
1.434000e-11,4.279199e-07,1.004313e-05,3.207975e-06,1.603987e-06
1.435000e-11,4.261841e-07,1.004195e-05,3.198086e-06,1.599043e-06
1.436000e-11,4.244572e-07,1.004078e-05,3.188226e-06,1.594113e-06
1.437000e-11,4.227395e-07,1.003961e-05,3.178394e-06,1.589197e-06
1.438000e-11,4.210313e-07,1.003845e-05,3.168590e-06,1.584295e-06
1.439000e-11,4.193326e-07,1.003729e-05,3.158814e-06,1.579407e-06
1.440000e-11,4.176438e-07,1.003613e-05,3.149067e-06,1.574534e-06
1.441000e-11,4.159650e-07,1.003497e-05,3.139348e-06,1.569674e-06
1.442000e-11,4.142964e-07,1.003382e-05,3.129658e-06,1.564829e-06
1.443000e-11,4.126382e-07,1.003267e-05,3.119995e-06,1.559998e-06
1.444000e-11,4.109906e-07,1.003152e-05,3.110361e-06,1.555180e-06
1.445000e-11,4.093538e-07,1.003038e-05,3.100754e-06,1.550377e-06
1.446000e-11,4.077280e-07,1.002924e-05,3.091176e-06,1.545588e-06
1.447000e-11,4.061132e-07,1.002811e-05,3.081626e-06,1.540813e-06
1.448000e-11,4.045097e-07,1.002697e-05,3.072104e-06,1.536052e-06
1.449000e-11,4.029175e-07,1.002584e-05,3.062610e-06,1.531305e-06
1.450000e-11,4.013369e-07,1.002472e-05,3.053145e-06,1.526572e-06
1.451000e-11,3.997678e-07,1.002359e-05,3.043707e-06,1.521853e-06
1.452000e-11,3.982106e-07,1.002247e-05,3.034296e-06,1.517148e-06
1.453000e-11,3.966652e-07,1.002135e-05,3.024914e-06,1.512457e-06
1.454000e-11,3.951318e-07,1.002024e-05,3.015560e-06,1.507780e-06
1.455000e-11,3.936105e-07,1.001913e-05,3.006234e-06,1.503117e-06
1.456000e-11,3.921013e-07,1.001802e-05,2.996935e-06,1.498468e-06
1.457000e-11,3.906044e-07,1.001692e-05,2.987664e-06,1.493832e-06
1.458000e-11,3.891197e-07,1.001582e-05,2.978421e-06,1.489211e-06
1.459000e-11,3.876474e-07,1.001472e-05,2.969206e-06,1.484603e-06
1.460000e-11,3.861876e-07,1.001362e-05,2.960018e-06,1.480009e-06
1.461000e-11,3.847402e-07,1.001253e-05,2.950858e-06,1.475429e-06
1.462000e-11,3.833053e-07,1.001144e-05,2.941726e-06,1.470863e-06
1.463000e-11,3.818830e-07,1.001035e-05,2.932621e-06,1.466311e-06
1.464000e-11,3.804733e-07,1.000927e-05,2.923544e-06,1.461772e-06
1.465000e-11,3.790761e-07,1.000819e-05,2.914495e-06,1.457247e-06
1.466000e-11,3.776916e-07,1.000711e-05,2.905473e-06,1.452736e-06
1.467000e-11,3.763197e-07,1.000604e-05,2.896478e-06,1.448239e-06
1.468000e-11,3.749603e-07,1.000497e-05,2.887511e-06,1.443755e-06
1.469000e-11,3.736136e-07,1.000390e-05,2.878571e-06,1.439285e-06
1.470000e-11,3.722795e-07,1.000284e-05,2.869658e-06,1.434829e-06
1.471000e-11,3.709579e-07,1.000178e-05,2.860773e-06,1.430386e-06
1.472000e-11,3.696488e-07,1.000072e-05,2.851915e-06,1.425958e-06
1.473000e-11,3.683522e-07,9.999666e-06,2.843084e-06,1.421542e-06
1.474000e-11,3.670681e-07,9.998614e-06,2.834281e-06,1.417140e-06
1.475000e-11,3.657964e-07,9.997566e-06,2.825504e-06,1.412752e-06
1.476000e-11,3.645370e-07,9.996520e-06,2.816755e-06,1.408377e-06
1.477000e-11,3.632899e-07,9.995478e-06,2.808033e-06,1.404016e-06
1.478000e-11,3.620550e-07,9.994439e-06,2.799337e-06,1.399669e-06
1.479000e-11,3.608322e-07,9.993403e-06,2.790669e-06,1.395335e-06
1.480000e-11,3.596215e-07,9.992370e-06,2.782028e-06,1.391014e-06
1.481000e-11,3.584228e-07,9.991340e-06,2.773413e-06,1.386707e-06
1.482000e-11,3.572360e-07,9.990313e-06,2.764825e-06,1.382413e-06
1.483000e-11,3.560609e-07,9.989290e-06,2.756264e-06,1.378132e-06
1.484000e-11,3.548975e-07,9.988269e-06,2.747730e-06,1.373865e-06
1.485000e-11,3.537457e-07,9.987252e-06,2.739223e-06,1.369611e-06
1.486000e-11,3.526053e-07,9.986237e-06,2.730742e-06,1.365371e-06
1.487000e-11,3.514763e-07,9.985226e-06,2.722287e-06,1.361144e-06
1.488000e-11,3.503586e-07,9.984218e-06,2.713859e-06,1.356930e-06
1.489000e-11,3.492519e-07,9.983213e-06,2.705458e-06,1.352729e-06
1.490000e-11,3.481562e-07,9.982211e-06,2.697083e-06,1.348541e-06
1.491000e-11,3.470713e-07,9.981212e-06,2.688734e-06,1.344367e-06
1.492000e-11,3.459971e-07,9.980216e-06,2.680412e-06,1.340206e-06
1.493000e-11,3.449335e-07,9.979224e-06,2.672115e-06,1.336058e-06
1.494000e-11,3.438803e-07,9.978234e-06,2.663845e-06,1.331923e-06
1.495000e-11,3.428373e-07,9.977248e-06,2.655601e-06,1.327801e-06
1.496000e-11,3.418044e-07,9.976264e-06,2.647383e-06,1.323692e-06
1.497000e-11,3.407815e-07,9.975284e-06,2.639192e-06,1.319596e-06
1.498000e-11,3.397684e-07,9.974307e-06,2.631025e-06,1.315513e-06
1.499000e-11,3.387649e-07,9.973332e-06,2.622885e-06,1.311443e-06
1.500000e-11,3.377709e-07,9.972361e-06,2.614771e-06,1.307385e-06
1.501000e-11,3.367861e-07,9.971393e-06,2.606682e-06,1.303341e-06
1.502000e-11,3.358105e-07,9.970428e-06,2.598619e-06,1.299310e-06
1.503000e-11,3.348438e-07,9.969466e-06,2.590582e-06,1.295291e-06
1.504000e-11,3.338859e-07,9.968507e-06,2.582570e-06,1.291285e-06
1.505000e-11,3.329366e-07,9.967551e-06,2.574583e-06,1.287292e-06
1.506000e-11,3.319958e-07,9.966599e-06,2.566622e-06,1.283311e-06
1.507000e-11,3.310631e-07,9.965649e-06,2.558687e-06,1.279343e-06
1.508000e-11,3.301385e-07,9.964702e-06,2.550776e-06,1.275388e-06
1.509000e-11,3.292218e-07,9.963758e-06,2.542891e-06,1.271445e-06
1.510000e-11,3.283128e-07,9.962818e-06,2.535031e-06,1.267515e-06
1.511000e-11,3.274113e-07,9.961880e-06,2.527195e-06,1.263598e-06
1.512000e-11,3.265172e-07,9.960945e-06,2.519385e-06,1.259693e-06
1.513000e-11,3.256301e-07,9.960013e-06,2.511600e-06,1.255800e-06
1.514000e-11,3.247500e-07,9.959085e-06,2.503839e-06,1.251920e-06
1.515000e-11,3.238767e-07,9.958159e-06,2.496103e-06,1.248052e-06
1.516000e-11,3.230099e-07,9.957236e-06,2.488392e-06,1.244196e-06
1.517000e-11,3.221495e-07,9.956317e-06,2.480706e-06,1.240353e-06
1.518000e-11,3.212953e-07,9.955400e-06,2.473044e-06,1.236522e-06
1.519000e-11,3.204471e-07,9.954486e-06,2.465406e-06,1.232703e-06
