time,"V(L1|XLOADINA)","V(L1|XLOADINB)","V(ROUT)","P(B5|XDUT)"
1.556800e-10,-3.057707e-07,-1.459562e-08,-2.172915e-09,4.176812e-01
1.556900e-10,-3.055270e-07,-1.544710e-08,-2.168957e-09,4.176424e-01
1.557000e-10,-3.051364e-07,-1.628368e-08,-2.164913e-09,4.176036e-01
1.557100e-10,-3.045995e-07,-1.710476e-08,-2.160785e-09,4.175647e-01
1.557200e-10,-3.039173e-07,-1.790974e-08,-2.156577e-09,4.175258e-01
1.557300e-10,-3.030906e-07,-1.869806e-08,-2.152289e-09,4.174870e-01
1.557400e-10,-3.021205e-07,-1.946915e-08,-2.147925e-09,4.174481e-01
1.557500e-10,-3.010080e-07,-2.022248e-08,-2.143488e-09,4.174092e-01
1.557600e-10,-2.997544e-07,-2.095750e-08,-2.138979e-09,4.173703e-01
1.557700e-10,-2.983611e-07,-2.167372e-08,-2.134401e-09,4.173314e-01
1.557800e-10,-2.968295e-07,-2.237064e-08,-2.129758e-09,4.172925e-01
1.557900e-10,-2.951612e-07,-2.304777e-08,-2.125051e-09,4.172536e-01
1.558000e-10,-2.933578e-07,-2.370466e-08,-2.120284e-09,4.172146e-01
1.558100e-10,-2.914212e-07,-2.434085e-08,-2.115459e-09,4.171757e-01
1.558200e-10,-2.893531e-07,-2.495594e-08,-2.110580e-09,4.171368e-01
1.558300e-10,-2.871556e-07,-2.554950e-08,-2.105648e-09,4.170979e-01
1.558400e-10,-2.848307e-07,-2.612114e-08,-2.100667e-09,4.170589e-01
1.558500e-10,-2.823805e-07,-2.667050e-08,-2.095640e-09,4.170200e-01
1.558600e-10,-2.798074e-07,-2.719723e-08,-2.090569e-09,4.169810e-01
1.558700e-10,-2.771135e-07,-2.770097e-08,-2.085458e-09,4.169421e-01
1.558800e-10,-2.743015e-07,-2.818143e-08,-2.080310e-09,4.169031e-01
1.558900e-10,-2.713738e-07,-2.863831e-08,-2.075127e-09,4.168642e-01
1.559000e-10,-2.683329e-07,-2.907132e-08,-2.069913e-09,4.168252e-01
1.559100e-10,-2.651816e-07,-2.948022e-08,-2.064670e-09,4.167862e-01
1.559200e-10,-2.619226e-07,-2.986476e-08,-2.059403e-09,4.167473e-01
1.559300e-10,-2.585587e-07,-3.022473e-08,-2.054113e-09,4.167083e-01
1.559400e-10,-2.550929e-07,-3.055993e-08,-2.048804e-09,4.166694e-01
1.559500e-10,-2.515282e-07,-3.087018e-08,-2.043479e-09,4.166304e-01
1.559600e-10,-2.478675e-07,-3.115533e-08,-2.038141e-09,4.165915e-01
1.559700e-10,-2.441140e-07,-3.141523e-08,-2.032793e-09,4.165525e-01
1.559800e-10,-2.402709e-07,-3.164978e-08,-2.027438e-09,4.165136e-01
1.559900e-10,-2.363415e-07,-3.185887e-08,-2.022079e-09,4.164746e-01
1.560000e-10,-2.323289e-07,-3.204242e-08,-2.016720e-09,4.164357e-01
1.560100e-10,-2.282367e-07,-3.220039e-08,-2.011364e-09,4.163967e-01
1.560200e-10,-2.240681e-07,-3.233273e-08,-2.006012e-09,4.163578e-01
1.560300e-10,-2.198267e-07,-3.243943e-08,-2.000670e-09,4.163189e-01
1.560400e-10,-2.155160e-07,-3.252049e-08,-1.995339e-09,4.162800e-01
1.560500e-10,-2.111395e-07,-3.257593e-08,-1.990022e-09,4.162410e-01
1.560600e-10,-2.067007e-07,-3.260580e-08,-1.984723e-09,4.162021e-01
1.560700e-10,-2.022035e-07,-3.261017e-08,-1.979445e-09,4.161632e-01
1.560800e-10,-1.976513e-07,-3.258911e-08,-1.974190e-09,4.161244e-01
1.560900e-10,-1.930479e-07,-3.254273e-08,-1.968961e-09,4.160855e-01
1.561000e-10,-1.883971e-07,-3.247114e-08,-1.963762e-09,4.160466e-01
1.561100e-10,-1.837026e-07,-3.237450e-08,-1.958595e-09,4.160078e-01
1.561200e-10,-1.789681e-07,-3.225296e-08,-1.953463e-09,4.159689e-01
1.561300e-10,-1.741976e-07,-3.210670e-08,-1.948369e-09,4.159301e-01
1.561400e-10,-1.693947e-07,-3.193592e-08,-1.943316e-09,4.158913e-01
1.561500e-10,-1.645634e-07,-3.174084e-08,-1.938306e-09,4.158525e-01
1.561600e-10,-1.597074e-07,-3.152168e-08,-1.933342e-09,4.158137e-01
1.561700e-10,-1.548307e-07,-3.127870e-08,-1.928427e-09,4.157749e-01
1.561800e-10,-1.499371e-07,-3.101218e-08,-1.923563e-09,4.157361e-01
1.561900e-10,-1.450305e-07,-3.072239e-08,-1.918753e-09,4.156974e-01
1.562000e-10,-1.401146e-07,-3.040965e-08,-1.913999e-09,4.156587e-01
1.562100e-10,-1.351934e-07,-3.007427e-08,-1.909304e-09,4.156199e-01
1.562200e-10,-1.302708e-07,-2.971660e-08,-1.904671e-09,4.155813e-01
1.562300e-10,-1.253505e-07,-2.933698e-08,-1.900101e-09,4.155426e-01
1.562400e-10,-1.204364e-07,-2.893579e-08,-1.895597e-09,4.155039e-01
1.562500e-10,-1.155323e-07,-2.851342e-08,-1.891161e-09,4.154653e-01
1.562600e-10,-1.106420e-07,-2.807026e-08,-1.886796e-09,4.154267e-01
1.562700e-10,-1.057693e-07,-2.760672e-08,-1.882504e-09,4.153881e-01
1.562800e-10,-1.009179e-07,-2.712325e-08,-1.878286e-09,4.153495e-01
1.562900e-10,-9.609152e-08,-2.662029e-08,-1.874145e-09,4.153110e-01
1.563000e-10,-9.129386e-08,-2.609828e-08,-1.870082e-09,4.152725e-01
1.563100e-10,-8.652859e-08,-2.555771e-08,-1.866100e-09,4.152340e-01
1.563200e-10,-8.179931e-08,-2.499906e-08,-1.862201e-09,4.151955e-01
1.563300e-10,-7.710961e-08,-2.442281e-08,-1.858386e-09,4.151570e-01
1.563400e-10,-7.246303e-08,-2.382950e-08,-1.854656e-09,4.151186e-01
1.563500e-10,-6.786307e-08,-2.321962e-08,-1.851014e-09,4.150802e-01
1.563600e-10,-6.331317e-08,-2.259372e-08,-1.847461e-09,4.150418e-01
1.563700e-10,-5.881673e-08,-2.195233e-08,-1.843999e-09,4.150035e-01
1.563800e-10,-5.437711e-08,-2.129600e-08,-1.840629e-09,4.149652e-01
1.563900e-10,-4.999759e-08,-2.062531e-08,-1.837352e-09,4.149269e-01
1.564000e-10,-4.568142e-08,-1.994082e-08,-1.834169e-09,4.148886e-01
1.564100e-10,-4.143177e-08,-1.924310e-08,-1.831083e-09,4.148504e-01
1.564200e-10,-3.725176e-08,-1.853275e-08,-1.828093e-09,4.148122e-01
1.564300e-10,-3.314444e-08,-1.781036e-08,-1.825201e-09,4.147740e-01
1.564400e-10,-2.911280e-08,-1.707654e-08,-1.822409e-09,4.147359e-01
1.564500e-10,-2.515975e-08,-1.633190e-08,-1.819716e-09,4.146978e-01
1.564600e-10,-2.128816e-08,-1.557705e-08,-1.817124e-09,4.146597e-01
1.564700e-10,-1.750078e-08,-1.481261e-08,-1.814633e-09,4.146216e-01
1.564800e-10,-1.380033e-08,-1.403921e-08,-1.812245e-09,4.145836e-01
1.564900e-10,-1.018943e-08,-1.325749e-08,-1.809959e-09,4.145457e-01
1.565000e-10,-6.670637e-09,-1.246808e-08,-1.807777e-09,4.145077e-01
1.565100e-10,-3.246408e-09,-1.167162e-08,-1.805698e-09,4.144698e-01
1.565200e-10,8.086562e-11,-1.086875e-08,-1.803724e-09,4.144319e-01
1.565300e-10,3.308880e-09,-1.006013e-08,-1.801853e-09,4.143941e-01
1.565400e-10,6.435416e-09,-9.246395e-09,-1.800087e-09,4.143563e-01
1.565500e-10,9.458340e-09,-8.428201e-09,-1.798426e-09,4.143185e-01
1.565600e-10,1.237561e-08,-7.606198e-09,-1.796870e-09,4.142807e-01
1.565700e-10,1.518526e-08,-6.781040e-09,-1.795418e-09,4.142430e-01
1.565800e-10,1.788543e-08,-5.953378e-09,-1.794071e-09,4.142054e-01
1.565900e-10,2.047435e-08,-5.123865e-09,-1.792829e-09,4.141677e-01
1.566000e-10,2.295034e-08,-4.293153e-09,-1.791690e-09,4.141301e-01
1.566100e-10,2.531179e-08,-3.461892e-09,-1.790655e-09,4.140926e-01
1.566200e-10,2.755723e-08,-2.630729e-09,-1.789724e-09,4.140550e-01
1.566300e-10,2.968526e-08,-1.800312e-09,-1.788896e-09,4.140176e-01
1.566400e-10,3.169456e-08,-9.712824e-10,-1.788170e-09,4.139801e-01
1.566500e-10,3.358394e-08,-1.442811e-10,-1.787545e-09,4.139427e-01
1.566600e-10,3.535229e-08,6.800560e-10,-1.787022e-09,4.139053e-01
1.566700e-10,3.699861e-08,1.501097e-09,-1.786599e-09,4.138680e-01
1.566800e-10,3.852197e-08,2.318215e-09,-1.786276e-09,4.138307e-01
1.566900e-10,3.992158e-08,3.130788e-09,-1.786051e-09,4.137934e-01
1.567000e-10,4.119672e-08,3.938200e-09,-1.785923e-09,4.137562e-01
1.567100e-10,4.234677e-08,4.739841e-09,-1.785892e-09,4.137190e-01
1.567200e-10,4.337124e-08,5.535108e-09,-1.785956e-09,4.136818e-01
1.567300e-10,4.426972e-08,6.323404e-09,-1.786114e-09,4.136447e-01
1.567400e-10,4.504188e-08,7.104140e-09,-1.786365e-09,4.136077e-01
1.567500e-10,4.568752e-08,7.876735e-09,-1.786707e-09,4.135706e-01
1.567600e-10,4.620654e-08,8.640618e-09,-1.787140e-09,4.135336e-01
1.567700e-10,4.659891e-08,9.395223e-09,-1.787661e-09,4.134967e-01
1.567800e-10,4.686474e-08,1.014000e-08,-1.788269e-09,4.134597e-01
1.567900e-10,4.700422e-08,1.087439e-08,-1.788963e-09,4.134228e-01
1.568000e-10,4.701762e-08,1.159788e-08,-1.789741e-09,4.133860e-01
1.568100e-10,4.690535e-08,1.230993e-08,-1.790601e-09,4.133492e-01
1.568200e-10,4.666788e-08,1.301003e-08,-1.791542e-09,4.133124e-01
1.568300e-10,4.630579e-08,1.369768e-08,-1.792561e-09,4.132757e-01
1.568400e-10,4.581976e-08,1.437238e-08,-1.793657e-09,4.132390e-01
1.568500e-10,4.521058e-08,1.503365e-08,-1.794828e-09,4.132023e-01
1.568600e-10,4.447909e-08,1.568104e-08,-1.796071e-09,4.131657e-01
1.568700e-10,4.362628e-08,1.631408e-08,-1.797386e-09,4.131291e-01
1.568800e-10,4.265319e-08,1.693233e-08,-1.798770e-09,4.130926e-01
1.568900e-10,4.156097e-08,1.753536e-08,-1.800220e-09,4.130560e-01
1.569000e-10,4.035085e-08,1.812275e-08,-1.801735e-09,4.130196e-01
1.569100e-10,3.902417e-08,1.869411e-08,-1.803313e-09,4.129831e-01
1.569200e-10,3.758234e-08,1.924905e-08,-1.804951e-09,4.129467e-01
1.569300e-10,3.602685e-08,1.978718e-08,-1.806647e-09,4.129104e-01
1.569400e-10,3.435930e-08,2.030816e-08,-1.808398e-09,4.128740e-01
1.569500e-10,3.258135e-08,2.081163e-08,-1.810203e-09,4.128377e-01
1.569600e-10,3.069476e-08,2.129727e-08,-1.812059e-09,4.128015e-01
1.569700e-10,2.870135e-08,2.176475e-08,-1.813964e-09,4.127652e-01
1.569800e-10,2.660304e-08,2.221379e-08,-1.815915e-09,4.127290e-01
1.569900e-10,2.440182e-08,2.264409e-08,-1.817909e-09,4.126929e-01
1.570000e-10,2.209975e-08,2.305538e-08,-1.819945e-09,4.126567e-01
1.570100e-10,1.969897e-08,2.344742e-08,-1.822020e-09,4.126206e-01
1.570200e-10,1.720168e-08,2.381997e-08,-1.824131e-09,4.125846e-01
1.570300e-10,1.461017e-08,2.417279e-08,-1.826275e-09,4.125485e-01
1.570400e-10,1.192677e-08,2.450570e-08,-1.828451e-09,4.125125e-01
1.570500e-10,9.153907e-09,2.481849e-08,-1.830656e-09,4.124766e-01
1.570600e-10,6.294047e-09,2.511100e-08,-1.832886e-09,4.124406e-01
1.570700e-10,3.349727e-09,2.538307e-08,-1.835140e-09,4.124047e-01
1.570800e-10,3.235445e-10,2.563456e-08,-1.837415e-09,4.123689e-01
1.570900e-10,-2.781849e-09,2.586534e-08,-1.839708e-09,4.123330e-01
1.571000e-10,-5.963748e-09,2.607532e-08,-1.842017e-09,4.122972e-01
1.571100e-10,-9.219390e-09,2.626439e-08,-1.844339e-09,4.122614e-01
1.571200e-10,-1.254597e-08,2.643249e-08,-1.846671e-09,4.122257e-01
1.571300e-10,-1.594062e-08,2.657956e-08,-1.849011e-09,4.121899e-01
1.571400e-10,-1.940045e-08,2.670556e-08,-1.851356e-09,4.121542e-01
1.571500e-10,-2.292251e-08,2.681046e-08,-1.853704e-09,4.121186e-01
1.571600e-10,-2.650381e-08,2.689426e-08,-1.856052e-09,4.120829e-01
1.571700e-10,-3.014133e-08,2.695696e-08,-1.858397e-09,4.120473e-01
1.571800e-10,-3.383201e-08,2.699860e-08,-1.860736e-09,4.120117e-01
1.571900e-10,-3.757275e-08,2.701921e-08,-1.863068e-09,4.119761e-01
1.572000e-10,-4.136044e-08,2.701886e-08,-1.865390e-09,4.119406e-01
1.572100e-10,-4.519191e-08,2.699760e-08,-1.867699e-09,4.119051e-01
1.572200e-10,-4.906400e-08,2.695555e-08,-1.869992e-09,4.118696e-01
1.572300e-10,-5.297350e-08,2.689280e-08,-1.872268e-09,4.118341e-01
1.572400e-10,-5.691719e-08,2.680947e-08,-1.874523e-09,4.117987e-01
1.572500e-10,-6.089184e-08,2.670571e-08,-1.876755e-09,4.117633e-01
1.572600e-10,-6.489419e-08,2.658166e-08,-1.878962e-09,4.117279e-01
1.572700e-10,-6.892098e-08,2.643749e-08,-1.881141e-09,4.116925e-01
1.572800e-10,-7.296892e-08,2.627339e-08,-1.883290e-09,4.116571e-01
1.572900e-10,-7.703475e-08,2.608956e-08,-1.885407e-09,4.116218e-01
1.573000e-10,-8.111516e-08,2.588620e-08,-1.887488e-09,4.115865e-01
1.573100e-10,-8.520688e-08,2.566355e-08,-1.889533e-09,4.115512e-01
1.573200e-10,-8.930661e-08,2.542185e-08,-1.891539e-09,4.115159e-01
1.573300e-10,-9.341107e-08,2.516135e-08,-1.893503e-09,4.114807e-01
1.573400e-10,-9.751697e-08,2.488233e-08,-1.895423e-09,4.114454e-01
1.573500e-10,-1.016211e-07,2.458506e-08,-1.897298e-09,4.114102e-01
1.573600e-10,-1.057200e-07,2.426984e-08,-1.899124e-09,4.113750e-01
1.573700e-10,-1.098107e-07,2.393698e-08,-1.900901e-09,4.113398e-01
1.573800e-10,-1.138898e-07,2.358681e-08,-1.902626e-09,4.113046e-01
1.573900e-10,-1.179541e-07,2.321966e-08,-1.904296e-09,4.112695e-01
1.574000e-10,-1.220005e-07,2.283586e-08,-1.905911e-09,4.112344e-01
1.574100e-10,-1.260257e-07,2.243579e-08,-1.907469e-09,4.111992e-01
1.574200e-10,-1.300266e-07,2.201982e-08,-1.908966e-09,4.111641e-01
1.574300e-10,-1.340001e-07,2.158831e-08,-1.910403e-09,4.111290e-01
1.574400e-10,-1.379431e-07,2.114167e-08,-1.911776e-09,4.110940e-01
1.574500e-10,-1.418526e-07,2.068029e-08,-1.913085e-09,4.110589e-01
1.574600e-10,-1.457256e-07,2.020460e-08,-1.914327e-09,4.110239e-01
1.574700e-10,-1.495590e-07,1.971500e-08,-1.915502e-09,4.109888e-01
1.574800e-10,-1.533499e-07,1.921193e-08,-1.916607e-09,4.109538e-01
1.574900e-10,-1.570954e-07,1.869583e-08,-1.917642e-09,4.109188e-01
1.575000e-10,-1.607928e-07,1.816716e-08,-1.918604e-09,4.108838e-01
1.575100e-10,-1.644391e-07,1.762636e-08,-1.919493e-09,4.108488e-01
1.575200e-10,-1.680316e-07,1.707390e-08,-1.920307e-09,4.108138e-01
1.575300e-10,-1.715675e-07,1.651025e-08,-1.921045e-09,4.107788e-01
1.575400e-10,-1.750444e-07,1.593590e-08,-1.921707e-09,4.107439e-01
1.575500e-10,-1.784594e-07,1.535132e-08,-1.922290e-09,4.107089e-01
1.575600e-10,-1.818102e-07,1.475702e-08,-1.922793e-09,4.106740e-01
1.575700e-10,-1.850941e-07,1.415349e-08,-1.923217e-09,4.106391e-01
1.575800e-10,-1.883088e-07,1.354123e-08,-1.923560e-09,4.106041e-01
1.575900e-10,-1.914520e-07,1.292076e-08,-1.923821e-09,4.105692e-01
1.576000e-10,-1.945212e-07,1.229258e-08,-1.923999e-09,4.105343e-01
1.576100e-10,-1.975142e-07,1.165721e-08,-1.924094e-09,4.104994e-01
1.576200e-10,-2.004289e-07,1.101518e-08,-1.924105e-09,4.104645e-01
1.576300e-10,-2.032633e-07,1.036701e-08,-1.924031e-09,4.104297e-01
1.576400e-10,-2.060151e-07,9.713220e-09,-1.923872e-09,4.103948e-01
1.576500e-10,-2.086825e-07,9.054353e-09,-1.923628e-09,4.103599e-01
1.576600e-10,-2.112636e-07,8.390936e-09,-1.923298e-09,4.103250e-01
1.576700e-10,-2.137565e-07,7.723503e-09,-1.922882e-09,4.102902e-01
1.576800e-10,-2.161596e-07,7.052590e-09,-1.922380e-09,4.102553e-01
1.576900e-10,-2.184711e-07,6.378732e-09,-1.921791e-09,4.102205e-01
1.577000e-10,-2.206894e-07,5.702467e-09,-1.921115e-09,4.101856e-01
1.577100e-10,-2.228130e-07,5.024332e-09,-1.920353e-09,4.101508e-01
1.577200e-10,-2.248406e-07,4.344862e-09,-1.919504e-09,4.101160e-01
1.577300e-10,-2.267706e-07,3.664593e-09,-1.918568e-09,4.100811e-01
1.577400e-10,-2.286020e-07,2.984059e-09,-1.917546e-09,4.100463e-01
1.577500e-10,-2.303334e-07,2.303793e-09,-1.916438e-09,4.100115e-01
1.577600e-10,-2.319637e-07,1.624325e-09,-1.915244e-09,4.099767e-01
1.577700e-10,-2.334919e-07,9.461830e-10,-1.913964e-09,4.099419e-01
1.577800e-10,-2.349171e-07,2.698926e-10,-1.912599e-09,4.099071e-01
1.577900e-10,-2.362384e-07,-4.040247e-10,-1.911150e-09,4.098723e-01
1.578000e-10,-2.374551e-07,-1.075051e-09,-1.909616e-09,4.098375e-01
1.578100e-10,-2.385663e-07,-1.742671e-09,-1.907999e-09,4.098027e-01
1.578200e-10,-2.395716e-07,-2.406376e-09,-1.906298e-09,4.097679e-01
1.578300e-10,-2.404704e-07,-3.065661e-09,-1.904516e-09,4.097331e-01
1.578400e-10,-2.412622e-07,-3.720027e-09,-1.902652e-09,4.096983e-01
1.578500e-10,-2.419467e-07,-4.368979e-09,-1.900708e-09,4.096635e-01
1.578600e-10,-2.425237e-07,-5.012029e-09,-1.898684e-09,4.096287e-01
1.578700e-10,-2.429929e-07,-5.648695e-09,-1.896581e-09,4.095939e-01
1.578800e-10,-2.433542e-07,-6.278503e-09,-1.894400e-09,4.095592e-01
1.578900e-10,-2.436077e-07,-6.900983e-09,-1.892143e-09,4.095244e-01
1.579000e-10,-2.437534e-07,-7.515676e-09,-1.889811e-09,4.094896e-01
1.579100e-10,-2.437914e-07,-8.122128e-09,-1.887404e-09,4.094549e-01
1.579200e-10,-2.437220e-07,-8.719895e-09,-1.884924e-09,4.094201e-01
1.579300e-10,-2.435456e-07,-9.308538e-09,-1.882372e-09,4.093854e-01
1.579400e-10,-2.432625e-07,-9.887631e-09,-1.879750e-09,4.093506e-01
1.579500e-10,-2.428732e-07,-1.045675e-08,-1.877058e-09,4.093158e-01
1.579600e-10,-2.423783e-07,-1.101550e-08,-1.874299e-09,4.092811e-01
1.579700e-10,-2.417784e-07,-1.156346e-08,-1.871474e-09,4.092464e-01
1.579800e-10,-2.410744e-07,-1.210025e-08,-1.868584e-09,4.092116e-01
1.579900e-10,-2.402669e-07,-1.262549e-08,-1.865631e-09,4.091769e-01
1.580000e-10,-2.393569e-07,-1.313881e-08,-1.862616e-09,4.091421e-01
1.580100e-10,-2.383454e-07,-1.363985e-08,-1.859542e-09,4.091074e-01
1.580200e-10,-2.372333e-07,-1.412826e-08,-1.856409e-09,4.090727e-01
1.580300e-10,-2.360219e-07,-1.460370e-08,-1.853220e-09,4.090380e-01
1.580400e-10,-2.347123e-07,-1.506585e-08,-1.849976e-09,4.090033e-01
1.580500e-10,-2.333059e-07,-1.551439e-08,-1.846680e-09,4.089685e-01
1.580600e-10,-2.318038e-07,-1.594902e-08,-1.843332e-09,4.089338e-01
1.580700e-10,-2.302077e-07,-1.636944e-08,-1.839936e-09,4.088991e-01
1.580800e-10,-2.285188e-07,-1.677539e-08,-1.836492e-09,4.088644e-01
1.580900e-10,-2.267389e-07,-1.716658e-08,-1.833002e-09,4.088298e-01
1.581000e-10,-2.248695e-07,-1.754278e-08,-1.829470e-09,4.087951e-01
1.581100e-10,-2.229123e-07,-1.790372e-08,-1.825896e-09,4.087604e-01
1.581200e-10,-2.208691e-07,-1.824920e-08,-1.822283e-09,4.087257e-01
1.581300e-10,-2.187416e-07,-1.857898e-08,-1.818632e-09,4.086910e-01
1.581400e-10,-2.165318e-07,-1.889287e-08,-1.814946e-09,4.086564e-01
1.581500e-10,-2.142416e-07,-1.919068e-08,-1.811227e-09,4.086217e-01
1.581600e-10,-2.118730e-07,-1.947223e-08,-1.807477e-09,4.085871e-01
1.581700e-10,-2.094280e-07,-1.973735e-08,-1.803698e-09,4.085524e-01
1.581800e-10,-2.069087e-07,-1.998591e-08,-1.799892e-09,4.085178e-01
1.581900e-10,-2.043173e-07,-2.021775e-08,-1.796062e-09,4.084832e-01
1.582000e-10,-2.016560e-07,-2.043276e-08,-1.792209e-09,4.084486e-01
1.582100e-10,-1.989270e-07,-2.063083e-08,-1.788336e-09,4.084140e-01
1.582200e-10,-1.961327e-07,-2.081186e-08,-1.784444e-09,4.083794e-01
1.582300e-10,-1.932754e-07,-2.097577e-08,-1.780537e-09,4.083448e-01
1.582400e-10,-1.903574e-07,-2.112249e-08,-1.776616e-09,4.083102e-01
1.582500e-10,-1.873812e-07,-2.125196e-08,-1.772683e-09,4.082756e-01
1.582600e-10,-1.843493e-07,-2.136416e-08,-1.768741e-09,4.082411e-01
1.582700e-10,-1.812642e-07,-2.145903e-08,-1.764791e-09,4.082065e-01
1.582800e-10,-1.781284e-07,-2.153659e-08,-1.760837e-09,4.081720e-01
1.582900e-10,-1.749445e-07,-2.159681e-08,-1.756880e-09,4.081374e-01
1.583000e-10,-1.717150e-07,-2.163972e-08,-1.752923e-09,4.081029e-01
1.583100e-10,-1.684427e-07,-2.166535e-08,-1.748967e-09,4.080684e-01
1.583200e-10,-1.651301e-07,-2.167373e-08,-1.745015e-09,4.080339e-01
1.583300e-10,-1.617800e-07,-2.166491e-08,-1.741069e-09,4.079994e-01
1.583400e-10,-1.583950e-07,-2.163897e-08,-1.737131e-09,4.079649e-01
1.583500e-10,-1.549779e-07,-2.159598e-08,-1.733203e-09,4.079305e-01
1.583600e-10,-1.515314e-07,-2.153604e-08,-1.729288e-09,4.078960e-01
1.583700e-10,-1.480583e-07,-2.145924e-08,-1.725387e-09,4.078616e-01
1.583800e-10,-1.445613e-07,-2.136572e-08,-1.721503e-09,4.078272e-01
1.583900e-10,-1.410432e-07,-2.125560e-08,-1.717638e-09,4.077928e-01
1.584000e-10,-1.375068e-07,-2.112902e-08,-1.713793e-09,4.077584e-01
1.584100e-10,-1.339549e-07,-2.098615e-08,-1.709971e-09,4.077240e-01
1.584200e-10,-1.303903e-07,-2.082714e-08,-1.706174e-09,4.076897e-01
1.584300e-10,-1.268157e-07,-2.065218e-08,-1.702405e-09,4.076553e-01
1.584400e-10,-1.232340e-07,-2.046147e-08,-1.698663e-09,4.076210e-01
1.584500e-10,-1.196480e-07,-2.025520e-08,-1.694953e-09,4.075867e-01
1.584600e-10,-1.160604e-07,-2.003359e-08,-1.691275e-09,4.075524e-01
1.584700e-10,-1.124741e-07,-1.979687e-08,-1.687632e-09,4.075181e-01
1.584800e-10,-1.088918e-07,-1.954527e-08,-1.684026e-09,4.074839e-01
1.584900e-10,-1.053163e-07,-1.927905e-08,-1.680457e-09,4.074496e-01
1.585000e-10,-1.017503e-07,-1.899846e-08,-1.676929e-09,4.074154e-01
1.585100e-10,-9.819656e-08,-1.870377e-08,-1.673442e-09,4.073812e-01
1.585200e-10,-9.465781e-08,-1.839526e-08,-1.669999e-09,4.073470e-01
1.585300e-10,-9.113674e-08,-1.807323e-08,-1.666602e-09,4.073129e-01
1.585400e-10,-8.763603e-08,-1.773796e-08,-1.663251e-09,4.072787e-01
1.585500e-10,-8.415832e-08,-1.738976e-08,-1.659948e-09,4.072446e-01
1.585600e-10,-8.070623e-08,-1.702896e-08,-1.656696e-09,4.072105e-01
1.585700e-10,-7.728238e-08,-1.665588e-08,-1.653495e-09,4.071764e-01
1.585800e-10,-7.388932e-08,-1.627086e-08,-1.650347e-09,4.071424e-01
1.585900e-10,-7.052960e-08,-1.587423e-08,-1.647253e-09,4.071083e-01
1.586000e-10,-6.720571e-08,-1.546635e-08,-1.644216e-09,4.070743e-01
1.586100e-10,-6.392012e-08,-1.504757e-08,-1.641235e-09,4.070403e-01
1.586200e-10,-6.067527e-08,-1.461826e-08,-1.638313e-09,4.070063e-01
1.586300e-10,-5.747354e-08,-1.417880e-08,-1.635451e-09,4.069724e-01
1.586400e-10,-5.431729e-08,-1.372955e-08,-1.632649e-09,4.069385e-01
1.586500e-10,-5.120881e-08,-1.327091e-08,-1.629910e-09,4.069046e-01
1.586600e-10,-4.815038e-08,-1.280327e-08,-1.627234e-09,4.068707e-01
1.586700e-10,-4.514422e-08,-1.232703e-08,-1.624622e-09,4.068368e-01
1.586800e-10,-4.219249e-08,-1.184258e-08,-1.622075e-09,4.068030e-01
1.586900e-10,-3.929731e-08,-1.135033e-08,-1.619594e-09,4.067692e-01
1.587000e-10,-3.646075e-08,-1.085070e-08,-1.617181e-09,4.067354e-01
1.587100e-10,-3.368483e-08,-1.034410e-08,-1.614835e-09,4.067016e-01
1.587200e-10,-3.097152e-08,-9.830955e-09,-1.612558e-09,4.066679e-01
1.587300e-10,-2.832272e-08,-9.311686e-09,-1.610351e-09,4.066342e-01
1.587400e-10,-2.574029e-08,-8.786720e-09,-1.608214e-09,4.066005e-01
1.587500e-10,-2.322602e-08,-8.256489e-09,-1.606147e-09,4.065669e-01
1.587600e-10,-2.078166e-08,-7.721424e-09,-1.604152e-09,4.065332e-01
1.587700e-10,-1.840887e-08,-7.181962e-09,-1.602229e-09,4.064996e-01
1.587800e-10,-1.610927e-08,-6.638539e-09,-1.600378e-09,4.064661e-01
1.587900e-10,-1.388441e-08,-6.091593e-09,-1.598599e-09,4.064325e-01
1.588000e-10,-1.173580e-08,-5.541566e-09,-1.596894e-09,4.063990e-01
1.588100e-10,-9.664837e-09,-4.988898e-09,-1.595263e-09,4.063655e-01
1.588200e-10,-7.672901e-09,-4.434031e-09,-1.593705e-09,4.063320e-01
1.588300e-10,-5.761279e-09,-3.877405e-09,-1.592220e-09,4.062986e-01
1.588400e-10,-3.931201e-09,-3.319462e-09,-1.590810e-09,4.062652e-01
1.588500e-10,-2.183825e-09,-2.760644e-09,-1.589474e-09,4.062318e-01
1.588600e-10,-5.202433e-10,-2.201391e-09,-1.588212e-09,4.061985e-01
1.588700e-10,1.058523e-09,-1.642141e-09,-1.587024e-09,4.061651e-01
1.588800e-10,2.551520e-09,-1.083332e-09,-1.585910e-09,4.061319e-01
1.588900e-10,3.957866e-09,-5.253997e-10,-1.584869e-09,4.060986e-01
1.589000e-10,5.276750e-09,3.122254e-11,-1.583903e-09,4.060653e-01
1.589100e-10,6.507430e-09,5.861039e-10,-1.583009e-09,4.060321e-01
1.589200e-10,7.649239e-09,1.138816e-09,-1.582189e-09,4.059990e-01
1.589300e-10,8.701579e-09,1.688935e-09,-1.581442e-09,4.059658e-01
1.589400e-10,9.663924e-09,2.236038e-09,-1.580766e-09,4.059327e-01
1.589500e-10,1.053582e-08,2.779708e-09,-1.580163e-09,4.058996e-01
