time,"V(L4|XLOADINA)","V(L4|XLOADINB)","V(8000)"
4.494700e-10,5.395796e-07,1.171086e-06,2.363293e-07
4.494800e-10,5.387823e-07,1.169257e-06,2.360552e-07
4.494900e-10,5.379927e-07,1.167436e-06,2.357814e-07
4.495000e-10,5.372117e-07,1.165624e-06,2.355082e-07
4.495100e-10,5.364399e-07,1.163821e-06,2.352354e-07
4.495200e-10,5.356781e-07,1.162028e-06,2.349631e-07
4.495300e-10,5.349270e-07,1.160247e-06,2.346913e-07
4.495400e-10,5.341873e-07,1.158476e-06,2.344199e-07
4.495500e-10,5.334596e-07,1.156718e-06,2.341490e-07
4.495600e-10,5.327446e-07,1.154973e-06,2.338785e-07
4.495700e-10,5.320428e-07,1.153241e-06,2.336085e-07
4.495800e-10,5.313549e-07,1.151523e-06,2.333390e-07
4.495900e-10,5.306813e-07,1.149819e-06,2.330699e-07
4.496000e-10,5.300227e-07,1.148131e-06,2.328012e-07
4.496100e-10,5.293795e-07,1.146459e-06,2.325330e-07
4.496200e-10,5.287521e-07,1.144802e-06,2.322653e-07
4.496300e-10,5.281410e-07,1.143163e-06,2.319980e-07
4.496400e-10,5.275466e-07,1.141540e-06,2.317312e-07
4.496500e-10,5.269692e-07,1.139934e-06,2.314647e-07
4.496600e-10,5.264092e-07,1.138347e-06,2.311988e-07
4.496700e-10,5.258668e-07,1.136777e-06,2.309332e-07
4.496800e-10,5.253424e-07,1.135226e-06,2.306681e-07
4.496900e-10,5.248361e-07,1.133693e-06,2.304034e-07
4.497000e-10,5.243482e-07,1.132180e-06,2.301392e-07
4.497100e-10,5.238787e-07,1.130685e-06,2.298753e-07
4.497200e-10,5.234280e-07,1.129209e-06,2.296119e-07
4.497300e-10,5.229959e-07,1.127753e-06,2.293489e-07
4.497400e-10,5.225826e-07,1.126316e-06,2.290864e-07
4.497500e-10,5.221882e-07,1.124899e-06,2.288242e-07
4.497600e-10,5.218125e-07,1.123501e-06,2.285625e-07
4.497700e-10,5.214556e-07,1.122123e-06,2.283011e-07
4.497800e-10,5.211173e-07,1.120764e-06,2.280402e-07
4.497900e-10,5.207976e-07,1.119424e-06,2.277797e-07
4.498000e-10,5.204963e-07,1.118104e-06,2.275196e-07
4.498100e-10,5.202133e-07,1.116803e-06,2.272598e-07
4.498200e-10,5.199483e-07,1.115520e-06,2.270005e-07
4.498300e-10,5.197011e-07,1.114257e-06,2.267416e-07
4.498400e-10,5.194714e-07,1.113011e-06,2.264830e-07
4.498500e-10,5.192589e-07,1.111784e-06,2.262249e-07
4.498600e-10,5.190633e-07,1.110575e-06,2.259671e-07
4.498700e-10,5.188842e-07,1.109384e-06,2.257098e-07
4.498800e-10,5.187213e-07,1.108209e-06,2.254528e-07
4.498900e-10,5.185741e-07,1.107052e-06,2.251962e-07
4.499000e-10,5.184423e-07,1.105911e-06,2.249400e-07
4.499100e-10,5.183252e-07,1.104786e-06,2.246841e-07
4.499200e-10,5.182225e-07,1.103676e-06,2.244287e-07
4.499300e-10,5.181336e-07,1.102582e-06,2.241736e-07
4.499400e-10,5.180581e-07,1.101502e-06,2.239189e-07
4.499500e-10,5.179953e-07,1.100436e-06,2.236646e-07
4.499600e-10,5.179447e-07,1.099383e-06,2.234106e-07
4.499700e-10,5.179057e-07,1.098344e-06,2.231570e-07
4.499800e-10,5.178777e-07,1.097317e-06,2.229038e-07
4.499900e-10,5.178601e-07,1.096301e-06,2.226509e-07
4.500000e-10,5.178522e-07,1.095297e-06,2.223985e-07
4.500100e-10,5.190336e-07,1.094278e-06,2.221464e-07
4.500200e-10,5.186641e-07,1.093302e-06,2.218946e-07
4.500300e-10,5.187017e-07,1.092326e-06,2.216432e-07
4.500400e-10,5.187544e-07,1.091359e-06,2.213922e-07
4.500500e-10,5.188218e-07,1.090399e-06,2.211416e-07
4.500600e-10,5.189033e-07,1.089446e-06,2.208913e-07
4.500700e-10,5.189982e-07,1.088500e-06,2.206414e-07
4.500800e-10,5.191061e-07,1.087558e-06,2.203918e-07
4.500900e-10,5.192263e-07,1.086622e-06,2.201427e-07
4.501000e-10,5.193585e-07,1.085690e-06,2.198938e-07
4.501100e-10,5.195020e-07,1.084761e-06,2.196454e-07
4.501200e-10,5.196563e-07,1.083834e-06,2.193973e-07
4.501300e-10,5.198212e-07,1.082910e-06,2.191496e-07
4.501400e-10,5.199960e-07,1.081986e-06,2.189022e-07
4.501500e-10,5.201805e-07,1.081063e-06,2.186552e-07
4.501600e-10,5.203742e-07,1.080140e-06,2.184086e-07
4.501700e-10,5.205769e-07,1.079216e-06,2.181624e-07
4.501800e-10,5.207881e-07,1.078291e-06,2.179165e-07
4.501900e-10,5.210077e-07,1.077363e-06,2.176710e-07
4.502000e-10,5.212354e-07,1.076432e-06,2.174258e-07
4.502100e-10,5.214711e-07,1.075497e-06,2.171811e-07
4.502200e-10,5.217144e-07,1.074558e-06,2.169367e-07
4.502300e-10,5.219653e-07,1.073614e-06,2.166926e-07
4.502400e-10,5.222238e-07,1.072665e-06,2.164490e-07
4.502500e-10,5.224897e-07,1.071709e-06,2.162057e-07
4.502600e-10,5.227631e-07,1.070746e-06,2.159628e-07
4.502700e-10,5.230440e-07,1.069776e-06,2.157203e-07
4.502800e-10,5.233324e-07,1.068798e-06,2.154782e-07
4.502900e-10,5.236285e-07,1.067811e-06,2.152364e-07
4.503000e-10,5.239324e-07,1.066815e-06,2.149950e-07
4.503100e-10,5.242444e-07,1.065809e-06,2.147540e-07
4.503200e-10,5.245646e-07,1.064793e-06,2.145134e-07
4.503300e-10,5.248935e-07,1.063766e-06,2.142732e-07
4.503400e-10,5.252312e-07,1.062729e-06,2.140334e-07
4.503500e-10,5.255783e-07,1.061679e-06,2.137939e-07
4.503600e-10,5.259351e-07,1.060618e-06,2.135549e-07
4.503700e-10,5.263021e-07,1.059544e-06,2.133162e-07
4.503800e-10,5.266799e-07,1.058457e-06,2.130779e-07
4.503900e-10,5.270691e-07,1.057358e-06,2.128401e-07
4.504000e-10,5.274702e-07,1.056244e-06,2.126026e-07
4.504100e-10,5.278840e-07,1.055117e-06,2.123655e-07
4.504200e-10,5.283111e-07,1.053976e-06,2.121288e-07
4.504300e-10,5.287524e-07,1.052820e-06,2.118925e-07
4.504400e-10,5.292086e-07,1.051650e-06,2.116566e-07
4.504500e-10,5.296807e-07,1.050465e-06,2.114212e-07
4.504600e-10,5.301695e-07,1.049264e-06,2.111861e-07
4.504700e-10,5.306760e-07,1.048049e-06,2.109514e-07
4.504800e-10,5.312013e-07,1.046818e-06,2.107171e-07
4.504900e-10,5.317463e-07,1.045572e-06,2.104833e-07
4.505000e-10,5.323123e-07,1.044310e-06,2.102498e-07
4.505100e-10,5.329003e-07,1.043032e-06,2.100168e-07
4.505200e-10,5.335115e-07,1.041739e-06,2.097841e-07
4.505300e-10,5.341472e-07,1.040430e-06,2.095519e-07
4.505400e-10,5.348086e-07,1.039105e-06,2.093201e-07
4.505500e-10,5.354972e-07,1.037765e-06,2.090887e-07
4.505600e-10,5.362143e-07,1.036409e-06,2.088577e-07
4.505700e-10,5.369612e-07,1.035037e-06,2.086271e-07
4.505800e-10,5.377395e-07,1.033649e-06,2.083969e-07
4.505900e-10,5.385506e-07,1.032246e-06,2.081672e-07
4.506000e-10,5.393960e-07,1.030828e-06,2.079378e-07
4.506100e-10,5.402774e-07,1.029394e-06,2.077089e-07
4.506200e-10,5.411964e-07,1.027945e-06,2.074804e-07
4.506300e-10,5.421545e-07,1.026482e-06,2.072523e-07
4.506400e-10,5.431535e-07,1.025003e-06,2.070247e-07
4.506500e-10,5.441950e-07,1.023510e-06,2.067974e-07
4.506600e-10,5.452808e-07,1.022003e-06,2.065706e-07
4.506700e-10,5.464127e-07,1.020481e-06,2.063442e-07
4.506800e-10,5.475924e-07,1.018946e-06,2.061182e-07
4.506900e-10,5.488218e-07,1.017397e-06,2.058926e-07
4.507000e-10,5.501028e-07,1.015834e-06,2.056674e-07
4.507100e-10,5.514371e-07,1.014259e-06,2.054426e-07
4.507200e-10,5.528266e-07,1.012670e-06,2.052183e-07
4.507300e-10,5.542734e-07,1.011069e-06,2.049944e-07
4.507400e-10,5.557792e-07,1.009456e-06,2.047709e-07
4.507500e-10,5.573461e-07,1.007831e-06,2.045478e-07
4.507600e-10,5.589760e-07,1.006194e-06,2.043251e-07
4.507700e-10,5.606708e-07,1.004546e-06,2.041029e-07
4.507800e-10,5.624326e-07,1.002887e-06,2.038810e-07
4.507900e-10,5.642632e-07,1.001217e-06,2.036596e-07
4.508000e-10,5.661648e-07,9.995371e-07,2.034386e-07
4.508100e-10,5.681393e-07,9.978469e-07,2.032180e-07
4.508200e-10,5.701887e-07,9.961469e-07,2.029978e-07
4.508300e-10,5.723149e-07,9.944374e-07,2.027780e-07
4.508400e-10,5.745201e-07,9.927189e-07,2.025586e-07
4.508500e-10,5.768061e-07,9.909916e-07,2.023397e-07
4.508600e-10,5.791750e-07,9.892558e-07,2.021211e-07
4.508700e-10,5.816287e-07,9.875118e-07,2.019030e-07
4.508800e-10,5.841692e-07,9.857599e-07,2.016853e-07
4.508900e-10,5.867984e-07,9.840004e-07,2.014680e-07
4.509000e-10,5.895184e-07,9.822336e-07,2.012511e-07
4.509100e-10,5.923310e-07,9.804597e-07,2.010346e-07
4.509200e-10,5.952380e-07,9.786791e-07,2.008185e-07
4.509300e-10,5.982415e-07,9.768919e-07,2.006028e-07
4.509400e-10,6.013432e-07,9.750984e-07,2.003876e-07
4.509500e-10,6.045450e-07,9.732988e-07,2.001727e-07
4.509600e-10,6.078487e-07,9.714933e-07,1.999583e-07
4.509700e-10,6.112561e-07,9.696823e-07,1.997442e-07
4.509800e-10,6.147689e-07,9.678657e-07,1.995306e-07
4.509900e-10,6.183888e-07,9.660438e-07,1.993174e-07
4.510000e-10,6.221175e-07,9.642168e-07,1.991046e-07
4.510100e-10,6.259567e-07,9.623848e-07,1.988922e-07
4.510200e-10,6.299079e-07,9.605480e-07,1.986802e-07
4.510300e-10,6.339727e-07,9.587063e-07,1.984687e-07
4.510400e-10,6.381527e-07,9.568600e-07,1.982575e-07
4.510500e-10,6.424493e-07,9.550091e-07,1.980468e-07
4.510600e-10,6.468639e-07,9.531536e-07,1.978365e-07
4.510700e-10,6.513979e-07,9.512936e-07,1.976266e-07
4.510800e-10,6.560526e-07,9.494291e-07,1.974171e-07
4.510900e-10,6.608294e-07,9.475601e-07,1.972080e-07
4.511000e-10,6.657293e-07,9.456866e-07,1.969994e-07
4.511100e-10,6.707537e-07,9.438085e-07,1.967912e-07
4.511200e-10,6.759036e-07,9.419259e-07,1.965834e-07
4.511300e-10,6.811800e-07,9.400385e-07,1.963761e-07
4.511400e-10,6.865840e-07,9.381463e-07,1.961692e-07
4.511500e-10,6.921165e-07,9.362492e-07,1.959627e-07
4.511600e-10,6.977783e-07,9.343471e-07,1.957567e-07
4.511700e-10,7.035703e-07,9.324397e-07,1.955511e-07
4.511800e-10,7.094931e-07,9.305270e-07,1.953460e-07
4.511900e-10,7.155476e-07,9.286087e-07,1.951413e-07
4.512000e-10,7.217341e-07,9.266846e-07,1.949371e-07
4.512100e-10,7.280534e-07,9.247545e-07,1.947333e-07
4.512200e-10,7.345059e-07,9.228181e-07,1.945300e-07
4.512300e-10,7.410918e-07,9.208752e-07,1.943272e-07
4.512400e-10,7.478117e-07,9.189255e-07,1.941249e-07
4.512500e-10,7.546657e-07,9.169686e-07,1.939231e-07
4.512600e-10,7.616540e-07,9.150044e-07,1.937217e-07
4.512700e-10,7.687766e-07,9.130323e-07,1.935209e-07
4.512800e-10,7.760337e-07,9.110522e-07,1.933206e-07
4.512900e-10,7.834252e-07,9.090636e-07,1.931207e-07
4.513000e-10,7.909509e-07,9.070662e-07,1.929215e-07
4.513100e-10,7.986106e-07,9.050595e-07,1.927227e-07
4.513200e-10,8.064040e-07,9.030432e-07,1.925245e-07
4.513300e-10,8.143309e-07,9.010169e-07,1.923268e-07
4.513400e-10,8.223906e-07,8.989801e-07,1.921297e-07
4.513500e-10,8.305828e-07,8.969324e-07,1.919331e-07
4.513600e-10,8.389069e-07,8.948734e-07,1.917372e-07
4.513700e-10,8.473620e-07,8.928027e-07,1.915418e-07
4.513800e-10,8.559476e-07,8.907196e-07,1.913470e-07
4.513900e-10,8.646627e-07,8.886239e-07,1.911529e-07
4.514000e-10,8.735064e-07,8.865151e-07,1.909593e-07
4.514100e-10,8.824778e-07,8.843926e-07,1.907664e-07
4.514200e-10,8.915758e-07,8.822560e-07,1.905742e-07
4.514300e-10,9.007991e-07,8.801048e-07,1.903826e-07
4.514400e-10,9.101467e-07,8.779386e-07,1.901917e-07
4.514500e-10,9.196171e-07,8.757568e-07,1.900015e-07
4.514600e-10,9.292090e-07,8.735590e-07,1.898119e-07
4.514700e-10,9.389210e-07,8.713447e-07,1.896231e-07
4.514800e-10,9.487514e-07,8.691134e-07,1.894351e-07
4.514900e-10,9.586987e-07,8.668647e-07,1.892478e-07
4.515000e-10,9.687612e-07,8.645982e-07,1.890612e-07
4.515100e-10,9.789371e-07,8.623132e-07,1.888754e-07
4.515200e-10,9.892246e-07,8.600095e-07,1.886905e-07
4.515300e-10,9.996217e-07,8.576865e-07,1.885063e-07
4.515400e-10,1.010127e-06,8.553438e-07,1.883230e-07
4.515500e-10,1.020737e-06,8.529810e-07,1.881405e-07
4.515600e-10,1.031451e-06,8.505977e-07,1.879590e-07
4.515700e-10,1.042266e-06,8.481935e-07,1.877783e-07
4.515800e-10,1.053180e-06,8.457680e-07,1.875985e-07
4.515900e-10,1.064191e-06,8.433207e-07,1.874196e-07
4.516000e-10,1.075297e-06,8.408515e-07,1.872417e-07
4.516100e-10,1.086494e-06,8.383599e-07,1.870648e-07
4.516200e-10,1.097780e-06,8.358456e-07,1.868889e-07
4.516300e-10,1.109153e-06,8.333083e-07,1.867139e-07
4.516400e-10,1.120611e-06,8.307478e-07,1.865401e-07
4.516500e-10,1.132149e-06,8.281636e-07,1.863673e-07
4.516600e-10,1.143767e-06,8.255557e-07,1.861955e-07
4.516700e-10,1.155460e-06,8.229238e-07,1.860249e-07
4.516800e-10,1.167226e-06,8.202677e-07,1.858554e-07
4.516900e-10,1.179062e-06,8.175872e-07,1.856871e-07
4.517000e-10,1.190965e-06,8.148822e-07,1.855199e-07
4.517100e-10,1.202932e-06,8.121525e-07,1.853540e-07
4.517200e-10,1.214960e-06,8.093980e-07,1.851892e-07
4.517300e-10,1.227046e-06,8.066187e-07,1.850258e-07
4.517400e-10,1.239187e-06,8.038145e-07,1.848636e-07
4.517500e-10,1.251379e-06,8.009855e-07,1.847028e-07
4.517600e-10,1.263620e-06,7.981315e-07,1.845432e-07
4.517700e-10,1.275905e-06,7.952527e-07,1.843851e-07
4.517800e-10,1.288232e-06,7.923491e-07,1.842283e-07
4.517900e-10,1.300598e-06,7.894208e-07,1.840730e-07
4.518000e-10,1.312998e-06,7.864679e-07,1.839191e-07
4.518100e-10,1.325430e-06,7.834906e-07,1.837666e-07
4.518200e-10,1.337890e-06,7.804891e-07,1.836157e-07
4.518300e-10,1.350375e-06,7.774636e-07,1.834664e-07
4.518400e-10,1.362880e-06,7.744143e-07,1.833186e-07
4.518500e-10,1.375404e-06,7.713416e-07,1.831724e-07
4.518600e-10,1.387942e-06,7.682456e-07,1.830278e-07
4.518700e-10,1.400490e-06,7.651268e-07,1.828849e-07
4.518800e-10,1.413045e-06,7.619856e-07,1.827436e-07
4.518900e-10,1.425604e-06,7.588223e-07,1.826041e-07
4.519000e-10,1.438163e-06,7.556374e-07,1.824664e-07
4.519100e-10,1.450718e-06,7.524313e-07,1.823304e-07
4.519200e-10,1.463266e-06,7.492046e-07,1.821963e-07
4.519300e-10,1.475803e-06,7.459577e-07,1.820640e-07
4.519400e-10,1.488325e-06,7.426913e-07,1.819335e-07
4.519500e-10,1.500830e-06,7.394058e-07,1.818050e-07
4.519600e-10,1.513313e-06,7.361020e-07,1.816784e-07
4.519700e-10,1.525771e-06,7.327804e-07,1.815539e-07
4.519800e-10,1.538200e-06,7.294417e-07,1.814313e-07
4.519900e-10,1.550597e-06,7.260867e-07,1.813107e-07
4.520000e-10,1.562958e-06,7.227161e-07,1.811923e-07
4.520100e-10,1.575280e-06,7.193306e-07,1.810760e-07
4.520200e-10,1.587559e-06,7.159310e-07,1.809618e-07
4.520300e-10,1.599792e-06,7.125181e-07,1.808497e-07
4.520400e-10,1.611974e-06,7.090928e-07,1.807399e-07
4.520500e-10,1.624104e-06,7.056559e-07,1.806324e-07
4.520600e-10,1.636177e-06,7.022082e-07,1.805271e-07
4.520700e-10,1.648191e-06,6.987508e-07,1.804242e-07
4.520800e-10,1.660140e-06,6.952844e-07,1.803235e-07
4.520900e-10,1.672024e-06,6.918101e-07,1.802253e-07
4.521000e-10,1.683837e-06,6.883289e-07,1.801295e-07
4.521100e-10,1.695578e-06,6.848416e-07,1.800362e-07
4.521200e-10,1.707242e-06,6.813494e-07,1.799453e-07
4.521300e-10,1.718827e-06,6.778532e-07,1.798569e-07
4.521400e-10,1.730329e-06,6.743540e-07,1.797711e-07
4.521500e-10,1.741746e-06,6.708530e-07,1.796879e-07
4.521600e-10,1.753075e-06,6.673512e-07,1.796073e-07
4.521700e-10,1.764312e-06,6.638496e-07,1.795294e-07
4.521800e-10,1.775455e-06,6.603493e-07,1.794541e-07
4.521900e-10,1.786501e-06,6.568515e-07,1.793816e-07
4.522000e-10,1.797447e-06,6.533572e-07,1.793118e-07
4.522100e-10,1.808290e-06,6.498676e-07,1.792449e-07
4.522200e-10,1.819029e-06,6.463837e-07,1.791807e-07
4.522300e-10,1.829660e-06,6.429067e-07,1.791194e-07
4.522400e-10,1.840181e-06,6.394378e-07,1.790610e-07
4.522500e-10,1.850590e-06,6.359780e-07,1.790055e-07
4.522600e-10,1.860884e-06,6.325284e-07,1.789529e-07
4.522700e-10,1.871061e-06,6.290903e-07,1.789034e-07
4.522800e-10,1.881119e-06,6.256648e-07,1.788568e-07
4.522900e-10,1.891055e-06,6.222529e-07,1.788133e-07
4.523000e-10,1.900869e-06,6.188557e-07,1.787729e-07
4.523100e-10,1.910558e-06,6.154745e-07,1.787355e-07
4.523200e-10,1.920119e-06,6.121103e-07,1.787013e-07
4.523300e-10,1.929552e-06,6.087642e-07,1.786703e-07
4.523400e-10,1.938855e-06,6.054374e-07,1.786425e-07
4.523500e-10,1.948026e-06,6.021307e-07,1.786179e-07
4.523600e-10,1.957065e-06,5.988455e-07,1.785966e-07
4.523700e-10,1.965968e-06,5.955826e-07,1.785785e-07
4.523800e-10,1.974736e-06,5.923432e-07,1.785637e-07
4.523900e-10,1.983368e-06,5.891283e-07,1.785523e-07
4.524000e-10,1.991861e-06,5.859388e-07,1.785443e-07
4.524100e-10,2.000216e-06,5.827758e-07,1.785396e-07
4.524200e-10,2.008431e-06,5.796402e-07,1.785384e-07
4.524300e-10,2.016506e-06,5.765330e-07,1.785406e-07
4.524400e-10,2.024441e-06,5.734551e-07,1.785462e-07
4.524500e-10,2.032234e-06,5.704074e-07,1.785554e-07
4.524600e-10,2.039886e-06,5.673907e-07,1.785680e-07
4.524700e-10,2.047396e-06,5.644060e-07,1.785842e-07
4.524800e-10,2.054764e-06,5.614540e-07,1.786040e-07
4.524900e-10,2.061991e-06,5.585356e-07,1.786273e-07
4.525000e-10,2.069076e-06,5.556514e-07,1.786543e-07
4.525100e-10,2.076020e-06,5.528023e-07,1.786848e-07
4.525200e-10,2.082822e-06,5.499889e-07,1.787190e-07
4.525300e-10,2.089484e-06,5.472119e-07,1.787569e-07
4.525400e-10,2.096007e-06,5.444720e-07,1.787984e-07
4.525500e-10,2.102390e-06,5.417697e-07,1.788437e-07
4.525600e-10,2.108636e-06,5.391056e-07,1.788926e-07
4.525700e-10,2.114744e-06,5.364802e-07,1.789453e-07
4.525800e-10,2.120717e-06,5.338941e-07,1.790017e-07
4.525900e-10,2.126555e-06,5.313477e-07,1.790619e-07
4.526000e-10,2.132261e-06,5.288414e-07,1.791258e-07
4.526100e-10,2.137835e-06,5.263757e-07,1.791935e-07
4.526200e-10,2.143279e-06,5.239507e-07,1.792650e-07
4.526300e-10,2.148595e-06,5.215669e-07,1.793404e-07
4.526400e-10,2.153786e-06,5.192245e-07,1.794195e-07
4.526500e-10,2.158853e-06,5.169237e-07,1.795024e-07
4.526600e-10,2.163799e-06,5.146648e-07,1.795892e-07
4.526700e-10,2.168626e-06,5.124477e-07,1.796798e-07
4.526800e-10,2.173336e-06,5.102727e-07,1.797742e-07
4.526900e-10,2.177934e-06,5.081397e-07,1.798725e-07
4.527000e-10,2.182420e-06,5.060489e-07,1.799747e-07
4.527100e-10,2.186799e-06,5.040000e-07,1.800807e-07
4.527200e-10,2.191073e-06,5.019932e-07,1.801905e-07
4.527300e-10,2.195247e-06,5.000281e-07,1.803042e-07
4.527400e-10,2.199322e-06,4.981047e-07,1.804218e-07
4.527500e-10,2.203304e-06,4.962228e-07,1.805432e-07
4.527600e-10,2.207195e-06,4.943820e-07,1.806685e-07
4.527700e-10,2.211000e-06,4.925821e-07,1.807976e-07
4.527800e-10,2.214723e-06,4.908227e-07,1.809305e-07
4.527900e-10,2.218367e-06,4.891035e-07,1.810673e-07
4.528000e-10,2.221938e-06,4.874239e-07,1.812079e-07
4.528100e-10,2.225439e-06,4.857836e-07,1.813523e-07
4.528200e-10,2.228876e-06,4.841819e-07,1.815006e-07
4.528300e-10,2.232252e-06,4.826183e-07,1.816526e-07
4.528400e-10,2.235574e-06,4.810922e-07,1.818084e-07
4.528500e-10,2.238846e-06,4.796029e-07,1.819681e-07
4.528600e-10,2.242074e-06,4.781498e-07,1.821314e-07
4.528700e-10,2.245262e-06,4.767320e-07,1.822985e-07
4.528800e-10,2.248417e-06,4.753487e-07,1.824694e-07
4.528900e-10,2.251543e-06,4.739993e-07,1.826439e-07
4.529000e-10,2.254648e-06,4.726827e-07,1.828222e-07
4.529100e-10,2.257736e-06,4.713980e-07,1.830041e-07
4.529200e-10,2.260814e-06,4.701443e-07,1.831896e-07
4.529300e-10,2.263888e-06,4.689206e-07,1.833788e-07
4.529400e-10,2.266965e-06,4.677259e-07,1.835716e-07
4.529500e-10,2.270050e-06,4.665590e-07,1.837680e-07
4.529600e-10,2.273152e-06,4.654189e-07,1.839680e-07
4.529700e-10,2.276275e-06,4.643044e-07,1.841714e-07
4.529800e-10,2.279429e-06,4.632143e-07,1.843784e-07
4.529900e-10,2.282618e-06,4.621473e-07,1.845888e-07
4.530000e-10,2.285852e-06,4.611023e-07,1.848027e-07
4.530100e-10,2.286186e-06,4.601410e-07,1.850199e-07
4.530200e-10,2.290477e-06,4.591162e-07,1.852405e-07
4.530300e-10,2.293836e-06,4.581309e-07,1.854645e-07
4.530400e-10,2.297248e-06,4.571628e-07,1.856918e-07
4.530500e-10,2.300721e-06,4.562106e-07,1.859223e-07
4.530600e-10,2.304264e-06,4.552728e-07,1.861560e-07
4.530700e-10,2.307883e-06,4.543480e-07,1.863930e-07
4.530800e-10,2.311586e-06,4.534346e-07,1.866330e-07
4.530900e-10,2.315382e-06,4.525310e-07,1.868762e-07
4.531000e-10,2.319278e-06,4.516358e-07,1.871224e-07
4.531100e-10,2.323282e-06,4.507474e-07,1.873717e-07
4.531200e-10,2.327403e-06,4.498642e-07,1.876239e-07
4.531300e-10,2.331648e-06,4.489846e-07,1.878790e-07
4.531400e-10,2.336025e-06,4.481069e-07,1.881370e-07
4.531500e-10,2.340544e-06,4.472294e-07,1.883978e-07
4.531600e-10,2.345212e-06,4.463506e-07,1.886614e-07
4.531700e-10,2.350037e-06,4.454686e-07,1.889277e-07
4.531800e-10,2.355028e-06,4.445819e-07,1.891967e-07
4.531900e-10,2.360193e-06,4.436886e-07,1.894684e-07
4.532000e-10,2.365540e-06,4.427871e-07,1.897425e-07
4.532100e-10,2.371078e-06,4.418756e-07,1.900192e-07
4.532200e-10,2.376816e-06,4.409523e-07,1.902984e-07
4.532300e-10,2.382761e-06,4.400155e-07,1.905799e-07
4.532400e-10,2.388922e-06,4.390634e-07,1.908638e-07
4.532500e-10,2.395308e-06,4.380941e-07,1.911500e-07
4.532600e-10,2.401927e-06,4.371060e-07,1.914384e-07
4.532700e-10,2.408788e-06,4.360972e-07,1.917290e-07
4.532800e-10,2.415899e-06,4.350659e-07,1.920216e-07
4.532900e-10,2.423268e-06,4.340102e-07,1.923163e-07
4.533000e-10,2.430904e-06,4.329284e-07,1.926130e-07
4.533100e-10,2.438816e-06,4.318187e-07,1.929116e-07
4.533200e-10,2.447012e-06,4.306792e-07,1.932121e-07
4.533300e-10,2.455499e-06,4.295081e-07,1.935143e-07
4.533400e-10,2.464288e-06,4.283036e-07,1.938183e-07
4.533500e-10,2.473385e-06,4.270638e-07,1.941240e-07
4.533600e-10,2.482800e-06,4.257871e-07,1.944312e-07
4.533700e-10,2.492540e-06,4.244715e-07,1.947400e-07
4.533800e-10,2.502614e-06,4.231152e-07,1.950502e-07
4.533900e-10,2.513030e-06,4.217165e-07,1.953618e-07
4.534000e-10,2.523797e-06,4.202735e-07,1.956748e-07
4.534100e-10,2.534921e-06,4.187846e-07,1.959890e-07
4.534200e-10,2.546411e-06,4.172478e-07,1.963045e-07
4.534300e-10,2.558276e-06,4.156615e-07,1.966210e-07
4.534400e-10,2.570523e-06,4.140239e-07,1.969386e-07
4.534500e-10,2.583159e-06,4.123332e-07,1.972572e-07
4.534600e-10,2.596193e-06,4.105878e-07,1.975768e-07
4.534700e-10,2.609632e-06,4.087859e-07,1.978972e-07
4.534800e-10,2.623484e-06,4.069258e-07,1.982184e-07
4.534900e-10,2.637756e-06,4.050058e-07,1.985403e-07
4.535000e-10,2.652455e-06,4.030243e-07,1.988629e-07
4.535100e-10,2.667589e-06,4.009796e-07,1.991861e-07
4.535200e-10,2.683165e-06,3.988700e-07,1.995098e-07
4.535300e-10,2.699190e-06,3.966941e-07,1.998340e-07
4.535400e-10,2.715670e-06,3.944501e-07,2.001585e-07
4.535500e-10,2.732613e-06,3.921365e-07,2.004834e-07
4.535600e-10,2.750025e-06,3.897517e-07,2.008086e-07
4.535700e-10,2.767912e-06,3.872943e-07,2.011339e-07
4.535800e-10,2.786282e-06,3.847627e-07,2.014594e-07
4.535900e-10,2.805140e-06,3.821554e-07,2.017850e-07
4.536000e-10,2.824492e-06,3.794710e-07,2.021106e-07
4.536100e-10,2.844344e-06,3.767080e-07,2.024361e-07
4.536200e-10,2.864702e-06,3.738651e-07,2.027615e-07
4.536300e-10,2.885572e-06,3.709408e-07,2.030868e-07
4.536400e-10,2.906958e-06,3.679338e-07,2.034119e-07
4.536500e-10,2.928868e-06,3.648427e-07,2.037366e-07
4.536600e-10,2.951304e-06,3.616664e-07,2.040610e-07
4.536700e-10,2.974273e-06,3.584034e-07,2.043851e-07
4.536800e-10,2.997778e-06,3.550526e-07,2.047087e-07
4.536900e-10,3.021826e-06,3.516127e-07,2.050318e-07
4.537000e-10,3.046419e-06,3.480827e-07,2.053543e-07
4.537100e-10,3.071563e-06,3.444612e-07,2.056763e-07
4.537200e-10,3.097260e-06,3.407472e-07,2.059976e-07
4.537300e-10,3.123516e-06,3.369397e-07,2.063182e-07
4.537400e-10,3.150333e-06,3.330376e-07,2.066381e-07
4.537500e-10,3.177715e-06,3.290398e-07,2.069572e-07
4.537600e-10,3.205664e-06,3.249454e-07,2.072755e-07
4.537700e-10,3.234185e-06,3.207534e-07,2.075930e-07
4.537800e-10,3.263279e-06,3.164629e-07,2.079095e-07
4.537900e-10,3.292950e-06,3.120731e-07,2.082251e-07
4.538000e-10,3.323199e-06,3.075831e-07,2.085398e-07
4.538100e-10,3.354028e-06,3.029920e-07,2.088535e-07
4.538200e-10,3.385440e-06,2.982992e-07,2.091661e-07
