time,"I(L1|XDUT)"
4.752500e-11,7.261419e-06
4.755000e-11,7.261370e-06
4.757500e-11,7.261322e-06
4.760000e-11,7.261274e-06
4.762500e-11,7.261226e-06
4.765000e-11,7.261179e-06
4.767500e-11,7.261132e-06
4.770000e-11,7.261085e-06
4.772500e-11,7.261038e-06
4.775000e-11,7.260991e-06
4.777500e-11,7.260945e-06
4.780000e-11,7.260899e-06
4.782500e-11,7.260853e-06
4.785000e-11,7.260808e-06
4.787500e-11,7.260762e-06
4.790000e-11,7.260717e-06
4.792500e-11,7.260672e-06
4.795000e-11,7.260627e-06
4.797500e-11,7.260583e-06
4.800000e-11,7.260539e-06
4.802500e-11,7.260494e-06
4.805000e-11,7.260450e-06
4.807500e-11,7.260407e-06
4.810000e-11,7.260363e-06
4.812500e-11,7.260320e-06
4.815000e-11,7.260277e-06
4.817500e-11,7.260233e-06
4.820000e-11,7.260191e-06
4.822500e-11,7.260148e-06
4.825000e-11,7.260105e-06
4.827500e-11,7.260062e-06
4.830000e-11,7.260020e-06
4.832500e-11,7.259978e-06
4.835000e-11,7.259935e-06
4.837500e-11,7.259893e-06
4.840000e-11,7.259851e-06
4.842500e-11,7.259809e-06
4.845000e-11,7.259767e-06
4.847500e-11,7.259725e-06
4.850000e-11,7.259683e-06
4.852500e-11,7.259642e-06
4.855000e-11,7.259600e-06
4.857500e-11,7.259558e-06
4.860000e-11,7.259516e-06
4.862500e-11,7.259474e-06
4.865000e-11,7.259433e-06
4.867500e-11,7.259391e-06
4.870000e-11,7.259349e-06
4.872500e-11,7.259307e-06
4.875000e-11,7.259266e-06
4.877500e-11,7.259224e-06
4.880000e-11,7.259182e-06
4.882500e-11,7.259140e-06
4.885000e-11,7.259098e-06
4.887500e-11,7.259057e-06
4.890000e-11,7.259015e-06
4.892500e-11,7.258973e-06
4.895000e-11,7.258931e-06
4.897500e-11,7.258889e-06
4.900000e-11,7.258847e-06
4.902500e-11,7.258805e-06
4.905000e-11,7.258763e-06
4.907500e-11,7.258721e-06
4.910000e-11,7.258679e-06
4.912500e-11,7.258637e-06
4.915000e-11,7.258595e-06
4.917500e-11,7.258553e-06
4.920000e-11,7.258511e-06
4.922500e-11,7.258469e-06
4.925000e-11,7.258427e-06
4.927500e-11,7.258386e-06
4.930000e-11,7.258344e-06
4.932500e-11,7.258302e-06
4.935000e-11,7.258260e-06
4.937500e-11,7.258218e-06
4.940000e-11,7.258177e-06
4.942500e-11,7.258135e-06
4.945000e-11,7.258094e-06
4.947500e-11,7.258052e-06
4.950000e-11,7.258011e-06
4.952500e-11,7.257970e-06
4.955000e-11,7.257928e-06
4.957500e-11,7.257887e-06
4.960000e-11,7.257846e-06
4.962500e-11,7.257805e-06
4.965000e-11,7.257764e-06
4.967500e-11,7.257724e-06
4.970000e-11,7.257683e-06
4.972500e-11,7.257643e-06
4.975000e-11,7.257602e-06
4.977500e-11,7.257562e-06
4.980000e-11,7.257522e-06
4.982500e-11,7.257482e-06
4.985000e-11,7.257442e-06
4.987500e-11,7.257402e-06
4.990000e-11,7.257363e-06
4.992500e-11,7.257323e-06
4.995000e-11,7.257284e-06
4.997500e-11,7.257245e-06
5.000000e-11,7.257206e-06
5.002500e-11,7.257167e-06
5.005000e-11,7.257128e-06
5.007500e-11,7.257090e-06
5.010000e-11,7.257051e-06
5.012500e-11,7.257013e-06
5.015000e-11,7.256975e-06
5.017500e-11,7.256937e-06
5.020000e-11,7.256899e-06
5.022500e-11,7.256861e-06
5.025000e-11,7.256824e-06
5.027500e-11,7.256786e-06
5.030000e-11,7.256749e-06
5.032500e-11,7.256711e-06
5.035000e-11,7.256674e-06
5.037500e-11,7.256637e-06
5.040000e-11,7.256600e-06
5.042500e-11,7.256564e-06
5.045000e-11,7.256527e-06
5.047500e-11,7.256490e-06
5.050000e-11,7.256454e-06
5.052500e-11,7.256417e-06
5.055000e-11,7.256381e-06
5.057500e-11,7.256345e-06
5.060000e-11,7.256308e-06
5.062500e-11,7.256272e-06
5.065000e-11,7.256236e-06
5.067500e-11,7.256200e-06
5.070000e-11,7.256164e-06
5.072500e-11,7.256129e-06
5.075000e-11,7.256093e-06
5.077500e-11,7.256057e-06
5.080000e-11,7.256021e-06
5.082500e-11,7.255986e-06
5.085000e-11,7.255950e-06
5.087500e-11,7.255915e-06
5.090000e-11,7.255879e-06
5.092500e-11,7.255844e-06
5.095000e-11,7.255808e-06
5.097500e-11,7.255773e-06
5.100000e-11,7.255738e-06
5.102500e-11,7.255702e-06
5.105000e-11,7.255667e-06
5.107500e-11,7.255632e-06
5.110000e-11,7.255597e-06
5.112500e-11,7.255561e-06
5.115000e-11,7.255526e-06
5.117500e-11,7.255491e-06
5.120000e-11,7.255456e-06
5.122500e-11,7.255421e-06
5.125000e-11,7.255386e-06
5.127500e-11,7.255351e-06
5.130000e-11,7.255316e-06
5.132500e-11,7.255281e-06
5.135000e-11,7.255246e-06
5.137500e-11,7.255211e-06
5.140000e-11,7.255176e-06
5.142500e-11,7.255141e-06
5.145000e-11,7.255106e-06
5.147500e-11,7.255071e-06
5.150000e-11,7.255037e-06
5.152500e-11,7.255002e-06
5.155000e-11,7.254967e-06
5.157500e-11,7.254933e-06
5.160000e-11,7.254898e-06
5.162500e-11,7.254863e-06
5.165000e-11,7.254829e-06
5.167500e-11,7.254795e-06
5.170000e-11,7.254760e-06
5.172500e-11,7.254726e-06
5.175000e-11,7.254692e-06
5.177500e-11,7.254657e-06
5.180000e-11,7.254623e-06
5.182500e-11,7.254589e-06
5.185000e-11,7.254555e-06
5.187500e-11,7.254521e-06
5.190000e-11,7.254487e-06
5.192500e-11,7.254453e-06
5.195000e-11,7.254420e-06
5.197500e-11,7.254386e-06
5.200000e-11,7.254352e-06
5.202500e-11,7.254319e-06
5.205000e-11,7.254285e-06
5.207500e-11,7.254252e-06
5.210000e-11,7.254219e-06
5.212500e-11,7.254185e-06
5.215000e-11,7.254152e-06
5.217500e-11,7.254119e-06
5.220000e-11,7.254086e-06
5.222500e-11,7.254053e-06
5.225000e-11,7.254021e-06
5.227500e-11,7.253988e-06
5.230000e-11,7.253955e-06
5.232500e-11,7.253923e-06
5.235000e-11,7.253890e-06
5.237500e-11,7.253858e-06
5.240000e-11,7.253826e-06
5.242500e-11,7.253794e-06
5.245000e-11,7.253762e-06
5.247500e-11,7.253730e-06
5.250000e-11,7.253698e-06
5.252500e-11,7.253666e-06
5.255000e-11,7.253634e-06
5.257500e-11,7.253603e-06
5.260000e-11,7.253571e-06
5.262500e-11,7.253540e-06
5.265000e-11,7.253508e-06
5.267500e-11,7.253477e-06
5.270000e-11,7.253446e-06
5.272500e-11,7.253415e-06
5.275000e-11,7.253384e-06
5.277500e-11,7.253353e-06
5.280000e-11,7.253322e-06
5.282500e-11,7.253291e-06
5.285000e-11,7.253260e-06
5.287500e-11,7.253230e-06
5.290000e-11,7.253199e-06
5.292500e-11,7.253169e-06
5.295000e-11,7.253138e-06
5.297500e-11,7.253108e-06
5.300000e-11,7.253078e-06
5.302500e-11,7.253047e-06
5.305000e-11,7.253017e-06
5.307500e-11,7.252987e-06
5.310000e-11,7.252957e-06
5.312500e-11,7.252927e-06
5.315000e-11,7.252897e-06
5.317500e-11,7.252867e-06
5.320000e-11,7.252837e-06
5.322500e-11,7.252807e-06
5.325000e-11,7.252778e-06
5.327500e-11,7.252748e-06
5.330000e-11,7.252718e-06
5.332500e-11,7.252689e-06
5.335000e-11,7.252659e-06
5.337500e-11,7.252629e-06
5.340000e-11,7.252600e-06
5.342500e-11,7.252570e-06
5.345000e-11,7.252541e-06
5.347500e-11,7.252512e-06
5.350000e-11,7.252482e-06
5.352500e-11,7.252453e-06
5.355000e-11,7.252424e-06
5.357500e-11,7.252394e-06
5.360000e-11,7.252365e-06
5.362500e-11,7.252336e-06
5.365000e-11,7.252307e-06
5.367500e-11,7.252278e-06
5.370000e-11,7.252249e-06
5.372500e-11,7.252220e-06
5.375000e-11,7.252191e-06
5.377500e-11,7.252162e-06
5.380000e-11,7.252133e-06
5.382500e-11,7.252104e-06
5.385000e-11,7.252075e-06
5.387500e-11,7.252046e-06
5.390000e-11,7.252018e-06
5.392500e-11,7.251989e-06
5.395000e-11,7.251960e-06
5.397500e-11,7.251932e-06
5.400000e-11,7.251903e-06
5.402500e-11,7.251874e-06
5.405000e-11,7.251846e-06
5.407500e-11,7.251817e-06
5.410000e-11,7.251789e-06
5.412500e-11,7.251761e-06
5.415000e-11,7.251732e-06
5.417500e-11,7.251704e-06
5.420000e-11,7.251676e-06
5.422500e-11,7.251647e-06
5.425000e-11,7.251619e-06
5.427500e-11,7.251591e-06
5.430000e-11,7.251563e-06
5.432500e-11,7.251535e-06
5.435000e-11,7.251507e-06
5.437500e-11,7.251479e-06
5.440000e-11,7.251451e-06
5.442500e-11,7.251424e-06
5.445000e-11,7.251396e-06
5.447500e-11,7.251368e-06
5.450000e-11,7.251341e-06
5.452500e-11,7.251313e-06
5.455000e-11,7.251286e-06
5.457500e-11,7.251259e-06
5.460000e-11,7.251231e-06
5.462500e-11,7.251204e-06
5.465000e-11,7.251177e-06
5.467500e-11,7.251150e-06
5.470000e-11,7.251123e-06
5.472500e-11,7.251096e-06
5.475000e-11,7.251069e-06
5.477500e-11,7.251042e-06
5.480000e-11,7.251015e-06
5.482500e-11,7.250989e-06
5.485000e-11,7.250962e-06
5.487500e-11,7.250935e-06
5.490000e-11,7.250909e-06
5.492500e-11,7.250882e-06
5.495000e-11,7.250856e-06
5.497500e-11,7.250830e-06
5.500000e-11,7.250804e-06
5.502500e-11,7.250778e-06
5.505000e-11,7.250752e-06
5.507500e-11,7.250726e-06
5.510000e-11,7.250700e-06
5.512500e-11,7.250674e-06
5.515000e-11,7.250648e-06
5.517500e-11,7.250622e-06
5.520000e-11,7.250597e-06
5.522500e-11,7.250571e-06
5.525000e-11,7.250545e-06
5.527500e-11,7.250520e-06
5.530000e-11,7.250495e-06
5.532500e-11,7.250469e-06
5.535000e-11,7.250444e-06
5.537500e-11,7.250419e-06
5.540000e-11,7.250393e-06
5.542500e-11,7.250368e-06
5.545000e-11,7.250343e-06
5.547500e-11,7.250318e-06
5.550000e-11,7.250293e-06
5.552500e-11,7.250268e-06
5.555000e-11,7.250243e-06
5.557500e-11,7.250218e-06
5.560000e-11,7.250194e-06
5.562500e-11,7.250169e-06
5.565000e-11,7.250144e-06
5.567500e-11,7.250119e-06
5.570000e-11,7.250095e-06
5.572500e-11,7.250070e-06
5.575000e-11,7.250045e-06
5.577500e-11,7.250021e-06
5.580000e-11,7.249996e-06
5.582500e-11,7.249972e-06
5.585000e-11,7.249947e-06
5.587500e-11,7.249923e-06
5.590000e-11,7.249898e-06
5.592500e-11,7.249874e-06
5.595000e-11,7.249850e-06
5.597500e-11,7.249825e-06
5.600000e-11,7.249801e-06
5.602500e-11,7.249777e-06
5.605000e-11,7.249753e-06
5.607500e-11,7.249728e-06
5.610000e-11,7.249704e-06
5.612500e-11,7.249680e-06
5.615000e-11,7.249656e-06
5.617500e-11,7.249632e-06
5.620000e-11,7.249608e-06
5.622500e-11,7.249584e-06
5.625000e-11,7.249560e-06
5.627500e-11,7.249536e-06
5.630000e-11,7.249512e-06
5.632500e-11,7.249488e-06
5.635000e-11,7.249464e-06
5.637500e-11,7.249440e-06
5.640000e-11,7.249417e-06
5.642500e-11,7.249393e-06
5.645000e-11,7.249369e-06
5.647500e-11,7.249345e-06
5.650000e-11,7.249322e-06
5.652500e-11,7.249298e-06
5.655000e-11,7.249275e-06
5.657500e-11,7.249251e-06
5.660000e-11,7.249228e-06
5.662500e-11,7.249204e-06
5.665000e-11,7.249181e-06
5.667500e-11,7.249157e-06
5.670000e-11,7.249134e-06
5.672500e-11,7.249111e-06
5.675000e-11,7.249088e-06
5.677500e-11,7.249065e-06
5.680000e-11,7.249042e-06
5.682500e-11,7.249019e-06
5.685000e-11,7.248996e-06
5.687500e-11,7.248973e-06
5.690000e-11,7.248950e-06
5.692500e-11,7.248927e-06
5.695000e-11,7.248904e-06
5.697500e-11,7.248882e-06
5.700000e-11,7.248859e-06
5.702500e-11,7.248836e-06
5.705000e-11,7.248814e-06
5.707500e-11,7.248791e-06
5.710000e-11,7.248769e-06
5.712500e-11,7.248747e-06
5.715000e-11,7.248724e-06
5.717500e-11,7.248702e-06
5.720000e-11,7.248680e-06
5.722500e-11,7.248658e-06
5.725000e-11,7.248636e-06
5.727500e-11,7.248614e-06
5.730000e-11,7.248592e-06
5.732500e-11,7.248570e-06
5.735000e-11,7.248548e-06
5.737500e-11,7.248527e-06
5.740000e-11,7.248505e-06
5.742500e-11,7.248483e-06
5.745000e-11,7.248462e-06
5.747500e-11,7.248440e-06
5.750000e-11,7.248419e-06
5.752500e-11,7.248397e-06
5.755000e-11,7.248376e-06
5.757500e-11,7.248355e-06
5.760000e-11,7.248333e-06
5.762500e-11,7.248312e-06
5.765000e-11,7.248291e-06
5.767500e-11,7.248270e-06
5.770000e-11,7.248249e-06
5.772500e-11,7.248228e-06
5.775000e-11,7.248207e-06
5.777500e-11,7.248186e-06
5.780000e-11,7.248165e-06
5.782500e-11,7.248144e-06
5.785000e-11,7.248123e-06
5.787500e-11,7.248102e-06
5.790000e-11,7.248082e-06
5.792500e-11,7.248061e-06
5.795000e-11,7.248040e-06
5.797500e-11,7.248019e-06
5.800000e-11,7.247999e-06
5.802500e-11,7.247978e-06
5.805000e-11,7.247958e-06
5.807500e-11,7.247937e-06
5.810000e-11,7.247916e-06
5.812500e-11,7.247896e-06
5.815000e-11,7.247875e-06
5.817500e-11,7.247855e-06
5.820000e-11,7.247834e-06
5.822500e-11,7.247814e-06
5.825000e-11,7.247794e-06
5.827500e-11,7.247773e-06
5.830000e-11,7.247753e-06
5.832500e-11,7.247733e-06
5.835000e-11,7.247712e-06
5.837500e-11,7.247692e-06
5.840000e-11,7.247672e-06
5.842500e-11,7.247652e-06
5.845000e-11,7.247631e-06
5.847500e-11,7.247611e-06
5.850000e-11,7.247591e-06
5.852500e-11,7.247571e-06
5.855000e-11,7.247551e-06
5.857500e-11,7.247531e-06
5.860000e-11,7.247511e-06
5.862500e-11,7.247491e-06
5.865000e-11,7.247471e-06
5.867500e-11,7.247451e-06
5.870000e-11,7.247431e-06
5.872500e-11,7.247411e-06
5.875000e-11,7.247391e-06
5.877500e-11,7.247371e-06
5.880000e-11,7.247351e-06
5.882500e-11,7.247332e-06
5.885000e-11,7.247312e-06
5.887500e-11,7.247292e-06
5.890000e-11,7.247273e-06
5.892500e-11,7.247253e-06
5.895000e-11,7.247233e-06
5.897500e-11,7.247214e-06
5.900000e-11,7.247194e-06
5.902500e-11,7.247175e-06
5.905000e-11,7.247156e-06
5.907500e-11,7.247136e-06
5.910000e-11,7.247117e-06
5.912500e-11,7.247098e-06
5.915000e-11,7.247079e-06
5.917500e-11,7.247059e-06
5.920000e-11,7.247040e-06
5.922500e-11,7.247021e-06
5.925000e-11,7.247002e-06
5.927500e-11,7.246983e-06
5.930000e-11,7.246964e-06
5.932500e-11,7.246946e-06
5.935000e-11,7.246927e-06
5.937500e-11,7.246908e-06
5.940000e-11,7.246889e-06
5.942500e-11,7.246871e-06
5.945000e-11,7.246852e-06
5.947500e-11,7.246833e-06
5.950000e-11,7.246815e-06
5.952500e-11,7.246796e-06
5.955000e-11,7.246778e-06
5.957500e-11,7.246760e-06
5.960000e-11,7.246741e-06
5.962500e-11,7.246723e-06
5.965000e-11,7.246705e-06
5.967500e-11,7.246687e-06
5.970000e-11,7.246669e-06
5.972500e-11,7.246651e-06
5.975000e-11,7.246633e-06
5.977500e-11,7.246615e-06
5.980000e-11,7.246597e-06
5.982500e-11,7.246579e-06
5.985000e-11,7.246561e-06
5.987500e-11,7.246543e-06
5.990000e-11,7.246525e-06
5.992500e-11,7.246507e-06
5.995000e-11,7.246490e-06
5.997500e-11,7.246472e-06
6.000000e-11,7.246454e-06
6.002500e-11,7.246437e-06
6.005000e-11,7.246419e-06
6.007500e-11,7.246401e-06
6.010000e-11,7.246384e-06
6.012500e-11,7.246366e-06
6.015000e-11,7.246349e-06
6.017500e-11,7.246332e-06
6.020000e-11,7.246314e-06
6.022500e-11,7.246297e-06
6.025000e-11,7.246279e-06
6.027500e-11,7.246262e-06
6.030000e-11,7.246245e-06
6.032500e-11,7.246227e-06
6.035000e-11,7.246210e-06
6.037500e-11,7.246193e-06
6.040000e-11,7.246176e-06
6.042500e-11,7.246158e-06
6.045000e-11,7.246141e-06
6.047500e-11,7.246124e-06
6.050000e-11,7.246107e-06
6.052500e-11,7.246090e-06
6.055000e-11,7.246073e-06
6.057500e-11,7.246056e-06
6.060000e-11,7.246039e-06
6.062500e-11,7.246021e-06
6.065000e-11,7.246004e-06
6.067500e-11,7.245987e-06
6.070000e-11,7.245970e-06
6.072500e-11,7.245954e-06
6.075000e-11,7.245937e-06
6.077500e-11,7.245920e-06
6.080000e-11,7.245903e-06
6.082500e-11,7.245886e-06
6.085000e-11,7.245869e-06
6.087500e-11,7.245852e-06
6.090000e-11,7.245836e-06
6.092500e-11,7.245819e-06
6.095000e-11,7.245802e-06
6.097500e-11,7.245785e-06
6.100000e-11,7.245769e-06
6.102500e-11,7.245752e-06
6.105000e-11,7.245735e-06
6.107500e-11,7.245719e-06
6.110000e-11,7.245702e-06
6.112500e-11,7.245686e-06
6.115000e-11,7.245669e-06
6.117500e-11,7.245653e-06
6.120000e-11,7.245636e-06
6.122500e-11,7.245620e-06
6.125000e-11,7.245604e-06
6.127500e-11,7.245587e-06
6.130000e-11,7.245571e-06
6.132500e-11,7.245555e-06
6.135000e-11,7.245539e-06
6.137500e-11,7.245523e-06
6.140000e-11,7.245507e-06
6.142500e-11,7.245490e-06
6.145000e-11,7.245474e-06
6.147500e-11,7.245458e-06
6.150000e-11,7.245442e-06
6.152500e-11,7.245427e-06
6.155000e-11,7.245411e-06
6.157500e-11,7.245395e-06
6.160000e-11,7.245379e-06
6.162500e-11,7.245363e-06
6.165000e-11,7.245348e-06
6.167500e-11,7.245332e-06
6.170000e-11,7.245316e-06
6.172500e-11,7.245301e-06
6.175000e-11,7.245285e-06
6.177500e-11,7.245270e-06
6.180000e-11,7.245254e-06
6.182500e-11,7.245239e-06
6.185000e-11,7.245223e-06
6.187500e-11,7.245208e-06
6.190000e-11,7.245193e-06
6.192500e-11,7.245177e-06
6.195000e-11,7.245162e-06
6.197500e-11,7.245147e-06
6.200000e-11,7.245132e-06
6.202500e-11,7.245117e-06
6.205000e-11,7.245102e-06
6.207500e-11,7.245087e-06
6.210000e-11,7.245071e-06
6.212500e-11,7.245056e-06
6.215000e-11,7.245041e-06
6.217500e-11,7.245027e-06
6.220000e-11,7.245012e-06
6.222500e-11,7.244997e-06
6.225000e-11,7.244982e-06
6.227500e-11,7.244967e-06
6.230000e-11,7.244952e-06
6.232500e-11,7.244937e-06
6.235000e-11,7.244923e-06
6.237500e-11,7.244908e-06
6.240000e-11,7.244893e-06
6.242500e-11,7.244879e-06
6.245000e-11,7.244864e-06
6.247500e-11,7.244849e-06
6.250000e-11,7.244835e-06
6.252500e-11,7.244820e-06
6.255000e-11,7.244805e-06
6.257500e-11,7.244791e-06
6.260000e-11,7.244776e-06
6.262500e-11,7.244762e-06
6.265000e-11,7.244747e-06
6.267500e-11,7.244733e-06
6.270000e-11,7.244718e-06
6.272500e-11,7.244704e-06
6.275000e-11,7.244690e-06
6.277500e-11,7.244675e-06
6.280000e-11,7.244661e-06
6.282500e-11,7.244647e-06
6.285000e-11,7.244632e-06
6.287500e-11,7.244618e-06
6.290000e-11,7.244604e-06
6.292500e-11,7.244589e-06
6.295000e-11,7.244575e-06
6.297500e-11,7.244561e-06
6.300000e-11,7.244547e-06
6.302500e-11,7.244532e-06
6.305000e-11,7.244518e-06
6.307500e-11,7.244504e-06
6.310000e-11,7.244490e-06
6.312500e-11,7.244476e-06
6.315000e-11,7.244462e-06
6.317500e-11,7.244448e-06
6.320000e-11,7.244434e-06
6.322500e-11,7.244420e-06
6.325000e-11,7.244406e-06
6.327500e-11,7.244392e-06
6.330000e-11,7.244378e-06
6.332500e-11,7.244364e-06
6.335000e-11,7.244350e-06
6.337500e-11,7.244336e-06
6.340000e-11,7.244322e-06
6.342500e-11,7.244309e-06
6.345000e-11,7.244295e-06
6.347500e-11,7.244281e-06
6.350000e-11,7.244267e-06
6.352500e-11,7.244254e-06
6.355000e-11,7.244240e-06
6.357500e-11,7.244227e-06
6.360000e-11,7.244213e-06
6.362500e-11,7.244199e-06
6.365000e-11,7.244186e-06
6.367500e-11,7.244172e-06
6.370000e-11,7.244159e-06
6.372500e-11,7.244146e-06
6.375000e-11,7.244132e-06
6.377500e-11,7.244119e-06
6.380000e-11,7.244105e-06
6.382500e-11,7.244092e-06
6.385000e-11,7.244079e-06
6.387500e-11,7.244066e-06
6.390000e-11,7.244052e-06
6.392500e-11,7.244039e-06
6.395000e-11,7.244026e-06
6.397500e-11,7.244013e-06
6.400000e-11,7.244000e-06
6.402500e-11,7.243987e-06
6.405000e-11,7.243974e-06
6.407500e-11,7.243961e-06
6.410000e-11,7.243948e-06
6.412500e-11,7.243935e-06
6.415000e-11,7.243922e-06
6.417500e-11,7.243909e-06
6.420000e-11,7.243897e-06
6.422500e-11,7.243884e-06
6.425000e-11,7.243871e-06
6.427500e-11,7.243858e-06
6.430000e-11,7.243846e-06
6.432500e-11,7.243833e-06
6.435000e-11,7.243820e-06
6.437500e-11,7.243808e-06
6.440000e-11,7.243795e-06
6.442500e-11,7.243782e-06
6.445000e-11,7.243770e-06
6.447500e-11,7.243757e-06
6.450000e-11,7.243745e-06
6.452500e-11,7.243732e-06
6.455000e-11,7.243720e-06
6.457500e-11,7.243707e-06
6.460000e-11,7.243695e-06
6.462500e-11,7.243683e-06
6.465000e-11,7.243670e-06
6.467500e-11,7.243658e-06
6.470000e-11,7.243645e-06
6.472500e-11,7.243633e-06
6.475000e-11,7.243621e-06
6.477500e-11,7.243609e-06
6.480000e-11,7.243596e-06
6.482500e-11,7.243584e-06
6.485000e-11,7.243572e-06
6.487500e-11,7.243560e-06
6.490000e-11,7.243548e-06
6.492500e-11,7.243535e-06
6.495000e-11,7.243523e-06
6.497500e-11,7.243511e-06
6.500000e-11,7.243499e-06
6.502500e-11,7.243487e-06
6.505000e-11,7.243475e-06
6.507500e-11,7.243463e-06
6.510000e-11,7.243451e-06
6.512500e-11,7.243439e-06
6.515000e-11,7.243427e-06
6.517500e-11,7.243415e-06
6.520000e-11,7.243403e-06
6.522500e-11,7.243391e-06
6.525000e-11,7.243379e-06
6.527500e-11,7.243367e-06
6.530000e-11,7.243355e-06
6.532500e-11,7.243343e-06
6.535000e-11,7.243331e-06
6.537500e-11,7.243320e-06
6.540000e-11,7.243308e-06
6.542500e-11,7.243296e-06
6.545000e-11,7.243284e-06
6.547500e-11,7.243273e-06
6.550000e-11,7.243261e-06
6.552500e-11,7.243249e-06
6.555000e-11,7.243237e-06
6.557500e-11,7.243226e-06
6.560000e-11,7.243214e-06
6.562500e-11,7.243203e-06
6.565000e-11,7.243191e-06
6.567500e-11,7.243179e-06
6.570000e-11,7.243168e-06
6.572500e-11,7.243156e-06
6.575000e-11,7.243145e-06
6.577500e-11,7.243133e-06
6.580000e-11,7.243122e-06
6.582500e-11,7.243111e-06
6.585000e-11,7.243099e-06
6.587500e-11,7.243088e-06
6.590000e-11,7.243076e-06
6.592500e-11,7.243065e-06
6.595000e-11,7.243054e-06
6.597500e-11,7.243043e-06
6.600000e-11,7.243031e-06
6.602500e-11,7.243020e-06
6.605000e-11,7.243009e-06
6.607500e-11,7.242998e-06
6.610000e-11,7.242987e-06
6.612500e-11,7.242975e-06
6.615000e-11,7.242964e-06
6.617500e-11,7.242953e-06
6.620000e-11,7.242942e-06
6.622500e-11,7.242931e-06
6.625000e-11,7.242920e-06
6.627500e-11,7.242909e-06
6.630000e-11,7.242898e-06
6.632500e-11,7.242887e-06
6.635000e-11,7.242876e-06
6.637500e-11,7.242866e-06
6.640000e-11,7.242855e-06
6.642500e-11,7.242844e-06
6.645000e-11,7.242833e-06
6.647500e-11,7.242822e-06
6.650000e-11,7.242812e-06
6.652500e-11,7.242801e-06
6.655000e-11,7.242790e-06
6.657500e-11,7.242780e-06
6.660000e-11,7.242769e-06
6.662500e-11,7.242758e-06
6.665000e-11,7.242748e-06
6.667500e-11,7.242737e-06
6.670000e-11,7.242726e-06
6.672500e-11,7.242716e-06
6.675000e-11,7.242705e-06
6.677500e-11,7.242695e-06
6.680000e-11,7.242684e-06
6.682500e-11,7.242674e-06
6.685000e-11,7.242663e-06
6.687500e-11,7.242653e-06
6.690000e-11,7.242643e-06
6.692500e-11,7.242632e-06
6.695000e-11,7.242622e-06
6.697500e-11,7.242612e-06
6.700000e-11,7.242601e-06
6.702500e-11,7.242591e-06
6.705000e-11,7.242581e-06
6.707500e-11,7.242570e-06
6.710000e-11,7.242560e-06
6.712500e-11,7.242550e-06
6.715000e-11,7.242540e-06
6.717500e-11,7.242529e-06
6.720000e-11,7.242519e-06
6.722500e-11,7.242509e-06
6.725000e-11,7.242499e-06
6.727500e-11,7.242489e-06
6.730000e-11,7.242478e-06
6.732500e-11,7.242468e-06
6.735000e-11,7.242458e-06
6.737500e-11,7.242448e-06
6.740000e-11,7.242438e-06
6.742500e-11,7.242428e-06
6.745000e-11,7.242418e-06
6.747500e-11,7.242408e-06
6.750000e-11,7.242398e-06
6.752500e-11,7.242388e-06
6.755000e-11,7.242378e-06
6.757500e-11,7.242368e-06
6.760000e-11,7.242358e-06
6.762500e-11,7.242348e-06
6.765000e-11,7.242338e-06
6.767500e-11,7.242328e-06
6.770000e-11,7.242319e-06
6.772500e-11,7.242309e-06
6.775000e-11,7.242299e-06
6.777500e-11,7.242289e-06
6.780000e-11,7.242279e-06
6.782500e-11,7.242270e-06
6.785000e-11,7.242260e-06
6.787500e-11,7.242250e-06
6.790000e-11,7.242240e-06
6.792500e-11,7.242231e-06
6.795000e-11,7.242221e-06
6.797500e-11,7.242211e-06
6.800000e-11,7.242202e-06
6.802500e-11,7.242192e-06
6.805000e-11,7.242182e-06
6.807500e-11,7.242173e-06
6.810000e-11,7.242163e-06
6.812500e-11,7.242154e-06
6.815000e-11,7.242144e-06
6.817500e-11,7.242135e-06
6.820000e-11,7.242125e-06
6.822500e-11,7.242116e-06
6.825000e-11,7.242106e-06
6.827500e-11,7.242097e-06
6.830000e-11,7.242087e-06
6.832500e-11,7.242078e-06
6.835000e-11,7.242069e-06
6.837500e-11,7.242059e-06
6.840000e-11,7.242050e-06
6.842500e-11,7.242041e-06
6.845000e-11,7.242031e-06
6.847500e-11,7.242022e-06
6.850000e-11,7.242013e-06
6.852500e-11,7.242004e-06
6.855000e-11,7.241995e-06
6.857500e-11,7.241985e-06
6.860000e-11,7.241976e-06
6.862500e-11,7.241967e-06
6.865000e-11,7.241958e-06
6.867500e-11,7.241949e-06
6.870000e-11,7.241940e-06
6.872500e-11,7.241931e-06
6.875000e-11,7.241922e-06
6.877500e-11,7.241913e-06
6.880000e-11,7.241904e-06
6.882500e-11,7.241895e-06
6.885000e-11,7.241886e-06
6.887500e-11,7.241877e-06
6.890000e-11,7.241868e-06
6.892500e-11,7.241859e-06
6.895000e-11,7.241850e-06
6.897500e-11,7.241841e-06
6.900000e-11,7.241832e-06
6.902500e-11,7.241823e-06
6.905000e-11,7.241815e-06
6.907500e-11,7.241806e-06
6.910000e-11,7.241797e-06
6.912500e-11,7.241788e-06
6.915000e-11,7.241779e-06
6.917500e-11,7.241771e-06
6.920000e-11,7.241762e-06
6.922500e-11,7.241753e-06
6.925000e-11,7.241745e-06
6.927500e-11,7.241736e-06
6.930000e-11,7.241727e-06
6.932500e-11,7.241719e-06
6.935000e-11,7.241710e-06
