time,"I(L1|XDUT)","V(10|XDUT)","I(R1|XDUT)","P(B1|XDUT)","P(B3|XDUT)","I(LMEASURE|XDUT)","I(LMEASURE2|XDUT)","P(QQ)","P(L1|XDUT)"
4.325000e-12,6.157571e-06,5.427766e-05,1.059351e-06,3.785755e-02,3.059002e-02,6.157571e-06,1.231514e-05,4.309892e-01,1.309700e-01
4.350000e-12,6.196613e-06,5.409451e-05,1.063110e-06,3.817998e-02,3.081610e-02,6.196613e-06,1.239323e-05,4.351559e-01,1.318004e-01
4.375000e-12,6.235390e-06,5.390074e-05,1.066530e-06,3.850350e-02,3.104268e-02,6.235390e-06,1.247078e-05,4.393289e-01,1.326252e-01
4.400000e-12,6.273920e-06,5.369740e-05,1.069612e-06,3.882802e-02,3.126966e-02,6.273920e-06,1.254784e-05,4.435080e-01,1.334447e-01
4.425000e-12,6.312217e-06,5.348560e-05,1.072356e-06,3.915341e-02,3.149695e-02,6.312217e-06,1.262443e-05,4.476930e-01,1.342592e-01
4.450000e-12,6.350300e-06,5.326645e-05,1.074766e-06,3.947959e-02,3.172443e-02,6.350300e-06,1.270060e-05,4.518836e-01,1.350693e-01
4.475000e-12,6.388187e-06,5.304110e-05,1.076846e-06,3.980645e-02,3.195200e-02,6.388187e-06,1.277637e-05,4.560796e-01,1.358751e-01
4.500000e-12,6.425897e-06,5.281074e-05,1.078602e-06,4.013390e-02,3.217957e-02,6.425897e-06,1.285179e-05,4.602809e-01,1.366772e-01
4.525000e-12,6.463451e-06,5.257657e-05,1.080043e-06,4.046183e-02,3.240703e-02,6.463451e-06,1.292690e-05,4.644872e-01,1.374760e-01
4.550000e-12,6.500871e-06,5.233979e-05,1.081179e-06,4.079016e-02,3.263428e-02,6.500871e-06,1.300174e-05,4.686985e-01,1.382719e-01
4.575000e-12,6.538177e-06,5.210164e-05,1.082019e-06,4.111878e-02,3.286124e-02,6.538177e-06,1.307635e-05,4.729147e-01,1.390653e-01
4.600000e-12,6.575391e-06,5.186334e-05,1.082577e-06,4.144762e-02,3.308782e-02,6.575391e-06,1.315078e-05,4.771357e-01,1.398569e-01
4.625000e-12,6.612536e-06,5.162613e-05,1.082866e-06,4.177659e-02,3.331392e-02,6.612536e-06,1.322507e-05,4.813614e-01,1.406469e-01
4.650000e-12,6.649633e-06,5.139123e-05,1.082902e-06,4.210560e-02,3.353946e-02,6.649633e-06,1.329927e-05,4.855919e-01,1.414360e-01
4.675000e-12,6.686705e-06,5.115988e-05,1.082700e-06,4.243460e-02,3.376438e-02,6.686705e-06,1.337341e-05,4.898272e-01,1.422245e-01
4.700000e-12,6.723773e-06,5.093328e-05,1.082276e-06,4.276350e-02,3.398858e-02,6.723773e-06,1.344755e-05,4.940672e-01,1.430129e-01
4.725000e-12,6.760860e-06,5.071263e-05,1.081649e-06,4.309224e-02,3.421201e-02,6.760860e-06,1.352172e-05,4.983121e-01,1.438018e-01
4.750000e-12,6.797986e-06,5.049910e-05,1.080837e-06,4.342077e-02,3.443460e-02,6.797986e-06,1.359597e-05,5.025619e-01,1.445914e-01
4.775000e-12,6.835171e-06,5.029383e-05,1.079859e-06,4.374902e-02,3.465630e-02,6.835171e-06,1.367034e-05,5.068166e-01,1.453823e-01
4.800000e-12,6.872435e-06,5.009794e-05,1.078734e-06,4.407696e-02,3.487705e-02,6.872435e-06,1.374487e-05,5.110765e-01,1.461749e-01
4.825000e-12,6.909798e-06,4.991250e-05,1.077481e-06,4.440453e-02,3.509682e-02,6.909798e-06,1.381960e-05,5.153416e-01,1.469696e-01
4.850000e-12,6.947277e-06,4.973856e-05,1.076121e-06,4.473171e-02,3.531555e-02,6.947277e-06,1.389455e-05,5.196121e-01,1.477668e-01
4.875000e-12,6.984889e-06,4.957712e-05,1.074674e-06,4.505847e-02,3.553321e-02,6.984889e-06,1.396978e-05,5.238882e-01,1.485668e-01
4.900000e-12,7.022650e-06,4.942910e-05,1.073160e-06,4.538478e-02,3.574979e-02,7.022650e-06,1.404530e-05,5.281700e-01,1.493700e-01
4.925000e-12,7.060575e-06,4.929543e-05,1.071597e-06,4.571062e-02,3.596526e-02,7.060575e-06,1.412115e-05,5.324577e-01,1.501766e-01
4.950000e-12,7.098677e-06,4.917692e-05,1.070006e-06,4.603598e-02,3.617960e-02,7.098677e-06,1.419735e-05,5.367515e-01,1.509870e-01
4.975000e-12,7.136969e-06,4.907436e-05,1.068407e-06,4.636086e-02,3.639280e-02,7.136969e-06,1.427394e-05,5.410517e-01,1.518015e-01
5.000000e-12,7.175461e-06,4.898847e-05,1.066816e-06,4.668526e-02,3.660486e-02,7.175461e-06,1.435092e-05,5.453584e-01,1.526202e-01
5.025000e-12,7.186943e-06,4.375163e-05,1.063809e-06,4.700889e-02,3.681568e-02,7.186943e-06,1.437389e-05,5.496579e-01,1.528644e-01
5.050000e-12,7.198474e-06,4.523886e-05,1.059263e-06,4.733134e-02,3.702502e-02,7.198474e-06,1.439695e-05,5.539459e-01,1.531097e-01
5.075000e-12,7.210082e-06,4.496412e-05,1.053319e-06,4.765219e-02,3.723256e-02,7.210082e-06,1.442016e-05,5.582211e-01,1.533566e-01
5.100000e-12,7.221804e-06,4.462297e-05,1.046123e-06,4.797105e-02,3.743791e-02,7.221804e-06,1.444361e-05,5.624832e-01,1.536059e-01
5.125000e-12,7.233676e-06,4.421627e-05,1.037791e-06,4.828756e-02,3.764071e-02,7.233676e-06,1.446735e-05,5.667323e-01,1.538584e-01
5.150000e-12,7.245735e-06,4.374554e-05,1.028425e-06,4.860140e-02,3.784061e-02,7.245735e-06,1.449147e-05,5.709683e-01,1.541149e-01
5.175000e-12,7.258009e-06,4.321269e-05,1.018123e-06,4.891225e-02,3.803728e-02,7.258009e-06,1.451602e-05,5.751912e-01,1.543760e-01
5.200000e-12,7.270526e-06,4.261996e-05,1.006979e-06,4.921985e-02,3.823043e-02,7.270526e-06,1.454105e-05,5.794009e-01,1.546422e-01
5.225000e-12,7.283305e-06,4.196982e-05,9.950887e-07,4.952395e-02,3.841978e-02,7.283305e-06,1.456661e-05,5.835973e-01,1.549140e-01
5.250000e-12,7.296363e-06,4.126497e-05,9.825441e-07,4.982436e-02,3.860512e-02,7.296363e-06,1.459273e-05,5.877799e-01,1.551918e-01
5.275000e-12,7.309710e-06,4.050832e-05,9.694345e-07,5.012087e-02,3.878622e-02,7.309710e-06,1.461942e-05,5.919485e-01,1.554757e-01
5.300000e-12,7.323351e-06,3.970292e-05,9.558460e-07,5.041333e-02,3.896291e-02,7.323351e-06,1.464670e-05,5.961027e-01,1.557658e-01
5.325000e-12,7.337287e-06,3.885202e-05,9.418606e-07,5.070161e-02,3.913505e-02,7.337287e-06,1.467457e-05,6.002418e-01,1.560622e-01
5.350000e-12,7.351514e-06,3.795895e-05,9.275563e-07,5.098559e-02,3.930251e-02,7.351514e-06,1.470303e-05,6.043653e-01,1.563648e-01
5.375000e-12,7.366022e-06,3.702719e-05,9.130065e-07,5.126520e-02,3.946519e-02,7.366022e-06,1.473204e-05,6.084725e-01,1.566734e-01
5.400000e-12,7.380798e-06,3.606029e-05,8.982802e-07,5.154037e-02,3.962302e-02,7.380798e-06,1.476160e-05,6.125626e-01,1.569877e-01
5.425000e-12,7.395823e-06,3.506186e-05,8.834415e-07,5.181105e-02,3.977594e-02,7.395823e-06,1.479165e-05,6.166350e-01,1.573073e-01
5.450000e-12,7.411074e-06,3.403558e-05,8.685499e-07,5.207722e-02,3.992393e-02,7.411074e-06,1.482215e-05,6.206886e-01,1.576317e-01
5.475000e-12,7.426525e-06,3.298515e-05,8.536596e-07,5.233887e-02,4.006695e-02,7.426525e-06,1.485305e-05,6.247227e-01,1.579603e-01
5.500000e-12,7.442146e-06,3.191426e-05,8.388200e-07,5.259600e-02,4.020503e-02,7.442146e-06,1.488429e-05,6.287363e-01,1.582925e-01
5.525000e-12,7.457903e-06,3.082662e-05,8.240752e-07,5.284864e-02,4.033818e-02,7.457903e-06,1.491581e-05,6.327284e-01,1.586277e-01
5.550000e-12,7.473758e-06,2.972590e-05,8.094646e-07,5.309683e-02,4.046643e-02,7.473758e-06,1.494752e-05,6.366979e-01,1.589649e-01
5.575000e-12,7.489672e-06,2.861571e-05,7.950221e-07,5.334061e-02,4.058984e-02,7.489672e-06,1.497934e-05,6.406438e-01,1.593034e-01
5.600000e-12,7.505604e-06,2.749963e-05,7.807771e-07,5.358003e-02,4.070845e-02,7.505604e-06,1.501121e-05,6.445651e-01,1.596423e-01
5.625000e-12,7.521507e-06,2.638114e-05,7.667539e-07,5.381515e-02,4.082234e-02,7.521507e-06,1.504301e-05,6.484607e-01,1.599805e-01
5.650000e-12,7.537337e-06,2.526364e-05,7.529720e-07,5.404606e-02,4.093158e-02,7.537337e-06,1.507467e-05,6.523294e-01,1.603172e-01
5.675000e-12,7.553046e-06,2.415042e-05,7.394465e-07,5.427282e-02,4.103625e-02,7.553046e-06,1.510609e-05,6.561702e-01,1.606514e-01
5.700000e-12,7.568585e-06,2.304466e-05,7.261878e-07,5.449551e-02,4.113645e-02,7.568585e-06,1.513717e-05,6.599819e-01,1.609819e-01
5.725000e-12,7.583905e-06,2.194941e-05,7.132025e-07,5.471421e-02,4.123227e-02,7.583905e-06,1.516781e-05,6.637635e-01,1.613077e-01
5.750000e-12,7.598957e-06,2.086760e-05,7.004929e-07,5.492901e-02,4.132379e-02,7.598957e-06,1.519791e-05,6.675139e-01,1.616279e-01
5.775000e-12,7.613692e-06,1.980198e-05,6.880576e-07,5.513999e-02,4.141111e-02,7.613692e-06,1.522738e-05,6.712319e-01,1.619413e-01
5.800000e-12,7.628060e-06,1.875517e-05,6.758916e-07,5.534723e-02,4.149434e-02,7.628060e-06,1.525612e-05,6.749167e-01,1.622469e-01
5.825000e-12,7.642015e-06,1.772962e-05,6.639869e-07,5.555081e-02,4.157355e-02,7.642015e-06,1.528403e-05,6.785671e-01,1.625437e-01
5.850000e-12,7.655509e-06,1.672763e-05,6.523325e-07,5.575081e-02,4.164886e-02,7.655509e-06,1.531102e-05,6.821822e-01,1.628307e-01
5.875000e-12,7.668497e-06,1.575130e-05,6.409145e-07,5.594731e-02,4.172034e-02,7.668497e-06,1.533699e-05,6.857610e-01,1.631070e-01
5.900000e-12,7.680936e-06,1.480258e-05,6.297170e-07,5.614037e-02,4.178808e-02,7.680936e-06,1.536187e-05,6.893026e-01,1.633716e-01
5.925000e-12,7.692786e-06,1.388323e-05,6.187218e-07,5.633006e-02,4.185216e-02,7.692786e-06,1.538557e-05,6.928062e-01,1.636236e-01
5.950000e-12,7.704009e-06,1.299484e-05,6.079092e-07,5.651643e-02,4.191266e-02,7.704009e-06,1.540802e-05,6.962709e-01,1.638623e-01
5.975000e-12,7.714568e-06,1.213882e-05,5.972579e-07,5.669954e-02,4.196965e-02,7.714568e-06,1.542914e-05,6.996960e-01,1.640869e-01
6.000000e-12,7.724431e-06,1.131638e-05,5.867456e-07,5.687943e-02,4.202319e-02,7.724431e-06,1.544886e-05,7.030809e-01,1.642967e-01
6.025000e-12,7.733570e-06,1.052859e-05,5.763493e-07,5.705615e-02,4.207334e-02,7.733570e-06,1.546714e-05,7.064247e-01,1.644911e-01
6.050000e-12,7.741958e-06,9.776311e-06,5.660455e-07,5.722972e-02,4.212015e-02,7.741958e-06,1.548392e-05,7.097271e-01,1.646695e-01
6.075000e-12,7.749576e-06,9.060257e-06,5.558105e-07,5.740016e-02,4.216366e-02,7.749576e-06,1.549915e-05,7.129874e-01,1.648315e-01
6.100000e-12,7.756403e-06,8.380963e-06,5.456208e-07,5.756750e-02,4.220391e-02,7.756403e-06,1.551281e-05,7.162053e-01,1.649767e-01
6.125000e-12,7.762428e-06,7.738803e-06,5.354534e-07,5.773175e-02,4.224092e-02,7.762428e-06,1.552486e-05,7.193803e-01,1.651049e-01
6.150000e-12,7.767640e-06,7.133992e-06,5.252858e-07,5.789291e-02,4.227472e-02,7.767640e-06,1.553528e-05,7.225122e-01,1.652157e-01
6.175000e-12,7.772033e-06,6.566596e-06,5.150966e-07,5.805097e-02,4.230532e-02,7.772033e-06,1.554407e-05,7.256007e-01,1.653092e-01
6.200000e-12,7.775608e-06,6.036535e-06,5.048658e-07,5.820592e-02,4.233273e-02,7.775608e-06,1.555122e-05,7.286457e-01,1.653852e-01
6.225000e-12,7.778367e-06,5.543590e-06,4.945746e-07,5.835776e-02,4.235695e-02,7.778367e-06,1.555673e-05,7.316470e-01,1.654439e-01
6.250000e-12,7.780318e-06,5.087412e-06,4.842059e-07,5.850646e-02,4.237798e-02,7.780318e-06,1.556064e-05,7.346047e-01,1.654854e-01
6.275000e-12,7.781473e-06,4.667530e-06,4.737446e-07,5.865199e-02,4.239580e-02,7.781473e-06,1.556295e-05,7.375188e-01,1.655099e-01
6.300000e-12,7.781848e-06,4.283358e-06,4.631776e-07,5.879433e-02,4.241041e-02,7.781848e-06,1.556370e-05,7.403895e-01,1.655179e-01
6.325000e-12,7.781464e-06,3.934204e-06,4.524938e-07,5.893343e-02,4.242178e-02,7.781464e-06,1.556293e-05,7.432169e-01,1.655098e-01
6.350000e-12,7.780345e-06,3.619278e-06,4.416846e-07,5.906928e-02,4.242988e-02,7.780345e-06,1.556069e-05,7.460014e-01,1.654859e-01
6.375000e-12,7.778518e-06,3.337701e-06,4.307439e-07,5.920181e-02,4.243471e-02,7.778518e-06,1.555704e-05,7.487433e-01,1.654471e-01
6.400000e-12,7.776017e-06,3.088516e-06,4.196680e-07,5.933100e-02,4.243622e-02,7.776017e-06,1.555203e-05,7.514429e-01,1.653939e-01
6.425000e-12,7.772877e-06,2.870693e-06,4.084558e-07,5.945680e-02,4.243438e-02,7.772877e-06,1.554575e-05,7.541008e-01,1.653271e-01
6.450000e-12,7.769136e-06,2.683140e-06,3.971089e-07,5.957918e-02,4.242918e-02,7.769136e-06,1.553827e-05,7.567175e-01,1.652475e-01
6.475000e-12,7.764836e-06,2.524711e-06,3.856315e-07,5.969809e-02,4.242057e-02,7.764836e-06,1.552967e-05,7.592936e-01,1.651561e-01
6.500000e-12,7.760023e-06,2.394216e-06,3.740305e-07,5.981349e-02,4.240852e-02,7.760023e-06,1.552005e-05,7.618298e-01,1.650537e-01
6.525000e-12,7.754744e-06,2.290429e-06,3.623153e-07,5.992536e-02,4.239302e-02,7.754744e-06,1.550949e-05,7.643267e-01,1.649414e-01
6.550000e-12,7.749048e-06,2.212092e-06,3.504981e-07,6.003364e-02,4.237404e-02,7.749048e-06,1.549810e-05,7.667851e-01,1.648203e-01
6.575000e-12,7.742986e-06,2.157929e-06,3.385934e-07,6.013833e-02,4.235154e-02,7.742986e-06,1.548597e-05,7.692060e-01,1.646913e-01
6.600000e-12,7.736614e-06,2.126652e-06,3.266183e-07,6.023938e-02,4.232552e-02,7.736614e-06,1.547323e-05,7.715900e-01,1.645558e-01
6.625000e-12,7.729984e-06,2.116962e-06,3.145921e-07,6.033680e-02,4.229597e-02,7.729984e-06,1.545997e-05,7.739381e-01,1.644148e-01
6.650000e-12,7.723153e-06,2.127566e-06,3.025363e-07,6.043055e-02,4.226287e-02,7.723153e-06,1.544631e-05,7.762512e-01,1.642695e-01
6.675000e-12,7.716177e-06,2.157175e-06,2.904745e-07,6.052065e-02,4.222622e-02,7.716177e-06,1.543235e-05,7.785304e-01,1.641211e-01
6.700000e-12,7.709114e-06,2.204513e-06,2.784323e-07,6.060708e-02,4.218603e-02,7.709114e-06,1.541823e-05,7.807766e-01,1.639709e-01
6.725000e-12,7.702019e-06,2.268324e-06,2.664367e-07,6.068986e-02,4.214231e-02,7.702019e-06,1.540404e-05,7.829908e-01,1.638200e-01
6.750000e-12,7.694949e-06,2.347375e-06,2.545165e-07,6.076901e-02,4.209508e-02,7.694949e-06,1.538990e-05,7.851741e-01,1.636696e-01
6.775000e-12,7.687960e-06,2.440458e-06,2.427018e-07,6.084456e-02,4.204438e-02,7.687960e-06,1.537592e-05,7.873275e-01,1.635210e-01
6.800000e-12,7.681108e-06,2.546401e-06,2.310236e-07,6.091654e-02,4.199022e-02,7.681108e-06,1.536222e-05,7.894521e-01,1.633752e-01
6.825000e-12,7.674444e-06,2.664065e-06,2.195141e-07,6.098500e-02,4.193267e-02,7.674444e-06,1.534889e-05,7.915491e-01,1.632335e-01
6.850000e-12,7.668023e-06,2.792348e-06,2.082060e-07,6.105000e-02,4.187178e-02,7.668023e-06,1.533605e-05,7.936194e-01,1.630969e-01
6.875000e-12,7.661892e-06,2.930193e-06,1.971323e-07,6.111160e-02,4.180762e-02,7.661892e-06,1.532378e-05,7.956643e-01,1.629665e-01
6.900000e-12,7.656101e-06,3.076580e-06,1.863264e-07,6.116987e-02,4.174025e-02,7.656101e-06,1.531220e-05,7.976847e-01,1.628433e-01
6.925000e-12,7.650694e-06,3.230539e-06,1.758217e-07,6.122491e-02,4.166977e-02,7.650694e-06,1.530139e-05,7.996818e-01,1.627283e-01
6.950000e-12,7.645714e-06,3.391140e-06,1.656511e-07,6.127682e-02,4.159626e-02,7.645714e-06,1.529143e-05,8.016566e-01,1.626224e-01
6.975000e-12,7.641202e-06,3.557501e-06,1.558471e-07,6.132569e-02,4.151984e-02,7.641202e-06,1.528240e-05,8.036102e-01,1.625264e-01
7.000000e-12,7.637192e-06,3.728788e-06,1.464414e-07,6.137164e-02,4.144061e-02,7.637192e-06,1.527438e-05,8.055436e-01,1.624411e-01
7.025000e-12,7.633718e-06,3.904209e-06,1.374648e-07,6.141481e-02,4.135871e-02,7.633718e-06,1.526744e-05,8.074579e-01,1.623672e-01
7.050000e-12,7.630810e-06,4.083018e-06,1.289467e-07,6.145532e-02,4.127425e-02,7.630810e-06,1.526162e-05,8.093540e-01,1.623054e-01
7.075000e-12,7.628493e-06,4.264514e-06,1.209153e-07,6.149331e-02,4.118739e-02,7.628493e-06,1.525699e-05,8.112330e-01,1.622561e-01
7.100000e-12,7.626789e-06,4.448038e-06,1.133969e-07,6.152895e-02,4.109827e-02,7.626789e-06,1.525358e-05,8.130956e-01,1.622199e-01
7.125000e-12,7.625716e-06,4.632970e-06,1.064161e-07,6.156238e-02,4.100705e-02,7.625716e-06,1.525143e-05,8.149429e-01,1.621970e-01
7.150000e-12,7.625289e-06,4.818733e-06,9.999559e-08,6.159378e-02,4.091390e-02,7.625289e-06,1.525058e-05,8.167757e-01,1.621879e-01
7.175000e-12,7.625516e-06,5.004781e-06,9.415557e-08,6.162332e-02,4.081898e-02,7.625516e-06,1.525103e-05,8.185948e-01,1.621928e-01
7.200000e-12,7.626403e-06,5.190608e-06,8.891405e-08,6.165118e-02,4.072247e-02,7.626403e-06,1.525281e-05,8.204010e-01,1.622117e-01
7.225000e-12,7.627953e-06,5.375737e-06,8.428650e-08,6.167754e-02,4.062455e-02,7.627953e-06,1.525591e-05,8.221950e-01,1.622446e-01
7.250000e-12,7.630162e-06,5.559720e-06,8.028576e-08,6.170259e-02,4.052542e-02,7.630162e-06,1.526032e-05,8.239776e-01,1.622916e-01
7.275000e-12,7.633023e-06,5.742136e-06,7.692191e-08,6.172652e-02,4.042526e-02,7.633023e-06,1.526605e-05,8.257494e-01,1.623525e-01
7.300000e-12,7.636527e-06,5.922588e-06,7.420217e-08,6.174953e-02,4.032427e-02,7.636527e-06,1.527305e-05,8.275109e-01,1.624270e-01
7.325000e-12,7.640659e-06,6.100700e-06,7.213088e-08,6.177181e-02,4.022264e-02,7.640659e-06,1.528132e-05,8.292628e-01,1.625149e-01
7.350000e-12,7.645399e-06,6.276112e-06,7.070937e-08,6.179356e-02,4.012058e-02,7.645399e-06,1.529080e-05,8.310055e-01,1.626157e-01
7.375000e-12,7.650728e-06,6.448481e-06,6.993599e-08,6.181498e-02,4.001826e-02,7.650728e-06,1.530146e-05,8.327395e-01,1.627290e-01
7.400000e-12,7.656618e-06,6.617476e-06,6.980603e-08,6.183626e-02,3.991591e-02,7.656618e-06,1.531324e-05,8.344651e-01,1.628543e-01
7.425000e-12,7.663041e-06,6.782777e-06,7.031177e-08,6.185760e-02,3.981370e-02,7.663041e-06,1.532608e-05,8.361828e-01,1.629909e-01
7.450000e-12,7.669966e-06,6.944069e-06,7.144248e-08,6.187918e-02,3.971184e-02,7.669966e-06,1.533993e-05,8.378929e-01,1.631382e-01
7.475000e-12,7.677358e-06,7.101043e-06,7.318443e-08,6.190120e-02,3.961051e-02,7.677358e-06,1.535472e-05,8.395955e-01,1.632954e-01
7.500000e-12,7.685179e-06,7.253395e-06,7.552103e-08,6.192384e-02,3.950990e-02,7.685179e-06,1.537036e-05,8.412909e-01,1.634618e-01
7.525000e-12,7.693390e-06,7.400820e-06,7.843279e-08,6.194727e-02,3.941019e-02,7.693390e-06,1.538678e-05,8.429793e-01,1.636364e-01
7.550000e-12,7.701949e-06,7.543011e-06,8.189753e-08,6.197167e-02,3.931155e-02,7.701949e-06,1.540390e-05,8.446607e-01,1.638185e-01
7.575000e-12,7.710811e-06,7.679662e-06,8.589042e-08,6.199721e-02,3.921416e-02,7.710811e-06,1.542162e-05,8.463352e-01,1.640070e-01
7.600000e-12,7.719932e-06,7.810462e-06,9.038410e-08,6.202403e-02,3.911817e-02,7.719932e-06,1.543986e-05,8.480028e-01,1.642010e-01
7.625000e-12,7.729265e-06,7.935096e-06,9.534887e-08,6.205228e-02,3.902374e-02,7.729265e-06,1.545853e-05,8.496635e-01,1.643995e-01
7.650000e-12,7.738762e-06,8.053243e-06,1.007528e-07,6.208211e-02,3.893100e-02,7.738762e-06,1.547752e-05,8.513171e-01,1.646015e-01
7.675000e-12,7.748374e-06,8.164579e-06,1.065620e-07,6.211364e-02,3.884010e-02,7.748374e-06,1.549675e-05,8.529637e-01,1.648059e-01
7.700000e-12,7.758052e-06,8.268771e-06,1.127406e-07,6.214698e-02,3.875116e-02,7.758052e-06,1.551610e-05,8.546030e-01,1.650118e-01
7.725000e-12,7.767748e-06,8.365483e-06,1.192512e-07,6.218226e-02,3.866429e-02,7.767748e-06,1.553550e-05,8.562349e-01,1.652180e-01
7.750000e-12,7.777413e-06,8.454375e-06,1.260548e-07,6.221955e-02,3.857959e-02,7.777413e-06,1.555483e-05,8.578591e-01,1.654236e-01
7.775000e-12,7.786997e-06,8.535101e-06,1.331112e-07,6.225894e-02,3.849714e-02,7.786997e-06,1.557399e-05,8.594753e-01,1.656274e-01
7.800000e-12,7.796454e-06,8.607313e-06,1.403793e-07,6.230051e-02,3.841704e-02,7.796454e-06,1.559291e-05,8.610833e-01,1.658286e-01
7.825000e-12,7.805735e-06,8.670660e-06,1.478170e-07,6.234431e-02,3.833934e-02,7.805735e-06,1.561147e-05,8.626828e-01,1.660260e-01
7.850000e-12,7.814797e-06,8.724791e-06,1.553818e-07,6.239039e-02,3.826409e-02,7.814797e-06,1.562959e-05,8.642734e-01,1.662187e-01
7.875000e-12,7.823594e-06,8.769358e-06,1.630307e-07,6.243877e-02,3.819133e-02,7.823594e-06,1.564719e-05,8.658548e-01,1.664058e-01
7.900000e-12,7.832084e-06,8.804014e-06,1.707206e-07,6.248948e-02,3.812110e-02,7.832084e-06,1.566417e-05,8.674265e-01,1.665864e-01
7.925000e-12,7.840227e-06,8.828419e-06,1.784086e-07,6.254252e-02,3.805340e-02,7.840227e-06,1.568045e-05,8.689883e-01,1.667596e-01
7.950000e-12,7.847985e-06,8.842240e-06,1.860522e-07,6.259789e-02,3.798823e-02,7.847985e-06,1.569597e-05,8.705396e-01,1.669246e-01
7.975000e-12,7.855323e-06,8.845156e-06,1.936094e-07,6.265557e-02,3.792558e-02,7.855323e-06,1.571065e-05,8.720801e-01,1.670807e-01
8.000000e-12,7.862206e-06,8.836857e-06,2.010389e-07,6.271552e-02,3.786542e-02,7.862206e-06,1.572441e-05,8.736093e-01,1.672271e-01
8.025000e-12,7.868606e-06,8.817049e-06,2.083005e-07,6.277770e-02,3.780772e-02,7.868606e-06,1.573721e-05,8.751269e-01,1.673632e-01
8.050000e-12,7.874494e-06,8.785458e-06,2.153554e-07,6.284205e-02,3.775243e-02,7.874494e-06,1.574899e-05,8.766323e-01,1.674885e-01
8.075000e-12,7.879847e-06,8.741830e-06,2.221660e-07,6.290850e-02,3.769948e-02,7.879847e-06,1.575969e-05,8.781251e-01,1.676023e-01
8.100000e-12,7.884642e-06,8.685936e-06,2.286964e-07,6.297698e-02,3.764880e-02,7.884642e-06,1.576928e-05,8.796049e-01,1.677043e-01
8.125000e-12,7.888863e-06,8.617575e-06,2.349126e-07,6.304739e-02,3.760030e-02,7.888863e-06,1.577773e-05,8.810713e-01,1.677941e-01
8.150000e-12,7.892494e-06,8.536573e-06,2.407825e-07,6.311964e-02,3.755389e-02,7.892494e-06,1.578499e-05,8.825238e-01,1.678713e-01
8.175000e-12,7.895524e-06,8.442794e-06,2.462761e-07,6.319361e-02,3.750947e-02,7.895524e-06,1.579105e-05,8.839620e-01,1.679358e-01
8.200000e-12,7.897946e-06,8.336132e-06,2.513658e-07,6.326918e-02,3.746692e-02,7.897946e-06,1.579589e-05,8.853856e-01,1.679873e-01
8.225000e-12,7.899755e-06,8.216525e-06,2.560263e-07,6.334624e-02,3.742612e-02,7.899755e-06,1.579951e-05,8.867941e-01,1.680258e-01
8.250000e-12,7.900951e-06,8.083947e-06,2.602351e-07,6.342464e-02,3.738694e-02,7.900951e-06,1.580190e-05,8.881871e-01,1.680512e-01
8.275000e-12,7.901535e-06,7.938419e-06,2.639720e-07,6.350424e-02,3.734924e-02,7.901535e-06,1.580307e-05,8.895643e-01,1.680636e-01
8.300000e-12,7.901513e-06,7.780005e-06,2.672198e-07,6.358491e-02,3.731287e-02,7.901513e-06,1.580303e-05,8.909255e-01,1.680632e-01
8.325000e-12,7.900895e-06,7.608817e-06,2.699639e-07,6.366649e-02,3.727770e-02,7.900895e-06,1.580179e-05,8.922701e-01,1.680500e-01
8.350000e-12,7.899691e-06,7.425016e-06,2.721927e-07,6.374882e-02,3.724356e-02,7.899691e-06,1.579938e-05,8.935981e-01,1.680244e-01
8.375000e-12,7.897919e-06,7.228816e-06,2.738974e-07,6.383174e-02,3.721031e-02,7.897919e-06,1.579584e-05,8.949090e-01,1.679867e-01
8.400000e-12,7.895594e-06,7.020479e-06,2.750722e-07,6.391510e-02,3.717777e-02,7.895594e-06,1.579119e-05,8.962027e-01,1.679373e-01
8.425000e-12,7.892740e-06,6.800322e-06,2.757142e-07,6.399874e-02,3.714579e-02,7.892740e-06,1.578548e-05,8.974789e-01,1.678766e-01
8.450000e-12,7.889378e-06,6.568715e-06,2.758233e-07,6.408250e-02,3.711422e-02,7.889378e-06,1.577876e-05,8.987375e-01,1.678050e-01
8.475000e-12,7.885535e-06,6.326083e-06,2.754024e-07,6.416620e-02,3.708287e-02,7.885535e-06,1.577107e-05,8.999783e-01,1.677233e-01
8.500000e-12,7.881239e-06,6.072903e-06,2.744571e-07,6.424970e-02,3.705160e-02,7.881239e-06,1.576248e-05,9.012011e-01,1.676319e-01
8.525000e-12,7.876521e-06,5.809706e-06,2.729959e-07,6.433283e-02,3.702024e-02,7.876521e-06,1.575304e-05,9.024059e-01,1.675316e-01
8.550000e-12,7.871412e-06,5.537077e-06,2.710299e-07,6.441545e-02,3.698864e-02,7.871412e-06,1.574282e-05,9.035926e-01,1.674229e-01
8.575000e-12,7.865947e-06,5.255652e-06,2.685727e-07,6.449739e-02,3.695665e-02,7.865947e-06,1.573189e-05,9.047611e-01,1.673067e-01
8.600000e-12,7.860161e-06,4.966117e-06,2.656407e-07,6.457851e-02,3.692410e-02,7.860161e-06,1.572032e-05,9.059115e-01,1.671836e-01
8.625000e-12,7.854090e-06,4.669209e-06,2.622524e-07,6.465868e-02,3.689086e-02,7.854090e-06,1.570818e-05,9.070438e-01,1.670545e-01
